Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-11-22T13:45:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
21/11/2014,AIA Group Ltd,43.95,,
21/11/2014,Aluminum Corp Of China Ltd,3.33,,
21/11/2014,Bank of China Ltd,3.73,,
21/11/2014,Bank of Communications Co Ltd,5.69,,
21/11/2014,Belle International Holdings Ltd,9.45,,
21/11/2014,BOC Hong Kong Ltd,26.8,,
21/11/2014,Cathay Pacific Airways Ltd,15.38,,
21/11/2014,Cheung Kong  Ltd,138.1,,
21/11/2014,China Coal Energy Co Ltd,4.72,,
21/11/2014,China Construction Bank Corp,5.6,,
21/11/2014,China Life Insurance Co Ltd,23,,
21/11/2014,China Merchants Holdings Co Ltd,25.65,,
21/11/2014,China Mobile Ltd,94.85,,
21/11/2014,China Overseas Land & Investment Ltd,20.4,,
21/11/2014,China Petroleum & Chemical Corp,6.31,,
21/11/2014,China Resources Enterprise Ltd,15.98,,
21/11/2014,China Resources Land Ltd,17.38,,
21/11/2014,China Resources Power Holdings Co Ltd,20.4,,
21/11/2014,China Shenhua Energy Co Ltd,20.35,,
21/11/2014,China Unicom  Ltd,11.38,,
21/11/2014,Citic Pacific Ltd,12.86,,
21/11/2014,CLP Holdings Ltd,66.35,,
21/11/2014,Cnooc Ltd,11.88,,
21/11/2014,COSCO Pacific Ltd,10.52,,
21/11/2014,Esprit Holdings Ltd,10.04,,
21/11/2014,Hang Lung Properties Ltd,22.5,,
21/11/2014,Hang Seng Bank Ltd,128.3,,
21/11/2014,Henderson Land Development Co Ltd,51.2,,
21/11/2014,Hengan International Group Co Ltd,82.6,,
21/11/2014,Hong Kong Exchanges And Clearing Ltd,167.1,,
21/11/2014,HSBC Holdings PLC,76.5,,
21/11/2014,Hutchison Whampoa Ltd,97.75,,
21/11/2014,Industrial and Commercial Bank of China Ltd,4.96,,
21/11/2014,Li & Fung Ltd,8.74,,
21/11/2014,MTR Corp Ltd,31.05,,
21/11/2014,New World Development Co Ltd,9.23,,
21/11/2014,PetroChina Co Ltd,8.7,,
21/11/2014,Ping An Insurance Co Of China Ltd,58.75,,
21/11/2014,Power Assets Holdings Ltd,72.2,,
21/11/2014,Sino Land Co Ltd,12.58,,
21/11/2014,Sun Hung Kai Properties Ltd,112.8,,
21/11/2014,Swire Pacific Ltd,102.9,,
21/11/2014,Tencent Holdings Ltd,124.2,,
21/11/2014,The Bank Of East Asia Ltd,32.05,,
21/11/2014,The Hong Kong and China Gas Co Ltd,18.74,,
21/11/2014,Wharf Ltd,55.15,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
21/11/2014,adidas AG,65.72,,
21/11/2014,Allianz Se,135.85,,
21/11/2014,BASF SE,73.75,,
21/11/2014,Bayer AG,118,,
21/11/2014,Beiersdorf AG,70.59,,
21/11/2014,BMW AG,88.16,,
21/11/2014,COMMERZBANK AG,11.94,,
21/11/2014,Daimler AG,64.56,,
21/11/2014,Deutsche Bank AG,24.93,,
21/11/2014,Deutsche Boerse AG,56.24,,
21/11/2014,Deutsche Lufthansa AG,13.4,,
21/11/2014,Deutsche Post AG,25.36,,
21/11/2014,Deutsche Telekom AG,13.16,,
21/11/2014,EON AG,13.525,,
21/11/2014,Fresenius Medical Care AG & Co Kgaa,58.79,,
21/11/2014,Fresenius SE & Co KGaA,42.33,,
21/11/2014,Heidelbergcement AG,60.17,,
21/11/2014,Henkel AG & Co KGaA,85.46,,
21/11/2014,Infineon Technologies AG,8.132,,
21/11/2014,K+S AG,24.485,,
21/11/2014,Linde AG,150.25,,
21/11/2014,MAN SE,91.99,,
21/11/2014,Merck KGaA,78.54,,
21/11/2014,METRO AG,26.465,,
21/11/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,161.75,,
21/11/2014,Rwe AG,27.4,,
21/11/2014,SAP AG,56.08,,
21/11/2014,Siemens AG,93.98,,
21/11/2014,ThyssenKrupp AG,20.99,,
21/11/2014,Volkswagen AG,177.95,,
21/11/2014,Singapore Telecom,2.361,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
21/11/2014,Advantest Corp,"1,394",,
21/11/2014,AEON Co Ltd,"1,182",,
21/11/2014,Ajinomoto Co Inc,"2,302.5",,
21/11/2014,All Nippon Airways Co Ltd,274.7,,
21/11/2014,Alps Electric Co Ltd,"2,257",,
21/11/2014,Asahi Breweries Ltd,"3,651",,
21/11/2014,Asahi Glass Co Ltd,571,,
21/11/2014,Asahi Kasei Corp,"1,007.5",,
21/11/2014,Astellas Pharma Inc,"1,762",,
21/11/2014,Bank Of Yokohama Ltd,673.5,,
21/11/2014,Bridgestone Corp,"3,917.5",,
21/11/2014,Canon Inc,"3,711.5",,
21/11/2014,Casio Computer Co Ltd,"1,728",,
21/11/2014,Central Japan Railway Co,"17,530",,
21/11/2014,Chiba Bank Ltd,806,,
21/11/2014,Chiyoda Corp,"1,117",,
21/11/2014,Chubu Electric Power Co Inc,"1,399.5",,
21/11/2014,Chugai Pharmaceutical Co Ltd,"3,275",,
21/11/2014,Citizen Holdings Co Ltd,895,,
21/11/2014,Comsys Holdings Corp,"1,789",,
21/11/2014,Credit Saison Co Ltd,"2,285",,
27/09/2011,CSK Corp,279,,
21/11/2014,Dai Nippon Printing Co Ltd,"1,056.5",,
21/11/2014,Daiichi Sankyo Co Ltd,"1,752.5",,
21/11/2014,Daiichi Sankyo Co Ltd,"1,752.5",,
21/11/2014,Daikin Industries Ltd,"7,180",,
21/11/2014,Dainippon Screen Mfg Co Ltd,765,,
21/11/2014,Dainippon Sumitomo Pharma Co Ltd,"1,256",,
21/11/2014,Daiwa House Industry Co Ltd,"2,246",,
21/11/2014,Daiwa Securities Group Inc,955.3,,
21/11/2014,Denki Kagaku Kogyo KK,403,,
21/11/2014,Denso Corp,"5,531",,
21/11/2014,Dentsu Inc,"4,425",,
21/11/2014,DOWA Holdings Co Ltd,924,,
21/11/2014,East Japan Railway Co,"8,935",,
21/11/2014,Ebara Corp,531,,
21/11/2014,Eisai Co Ltd,"4,297",,
21/11/2014,Fanuc Ltd,"20,160",,
21/11/2014,Fast Retailing Co Ltd,"43,100",,
21/11/2014,Fuji Electric Co Ltd,515,,
21/11/2014,Fuji Heavy Industries Ltd,"4,247.5",,
21/11/2014,Fujifilm Holdings Corp,"4,029.5",,
21/11/2014,Fujikura Ltd,428,,
21/11/2014,Fujitsu Ltd,678.1,,
21/11/2014,Fukuoka Financial Group Inc,645,,
21/11/2014,Furukawa Co Ltd,214,,
21/11/2014,Furukawa Electric Co Ltd,192,,
21/11/2014,GS Yuasa Corp,555,,
21/11/2014,Heiwa Real Estate Co Ltd,"1,872",,
21/11/2014,Hino Motors Ltd,"1,565",,
21/11/2014,Hitachi Construction Machinery Co Ltd,"2,455",,
21/11/2014,Hitachi Ltd,888.4,,
21/11/2014,Hitachi Zosen Corp,626,,
21/11/2014,Hokuetsu Kishu Paper Co Ltd,498,,
21/11/2014,Honda Motor Co Ltd,"3,690",,
21/11/2014,Ihi Corp,589,,
21/11/2014,Inpex Corp,"1,414.5",,
21/11/2014,Isetan Mitsukoshi Holdings Ltd,"1,601",,
21/11/2014,Isuzu Motors Ltd,"1,531",,
21/11/2014,Itochu Corp,"1,325",,
21/11/2014,J.Front Retailing Co Ltd,"1,543",,
21/11/2014,Japan Steel Works Ltd,419,,
21/11/2014,Japan Tobacco Inc,"3,935",,
21/11/2014,JFE Holdings Inc,"2,445.5",,
21/11/2014,JGC CORP,"2,642.5",,
21/11/2014,Jtekt Corp,"1,872",,
21/11/2014,JX Holdings Inc,453.8,,
21/11/2014,Kajima Corp,469,,
21/11/2014,Kansai Electric Power Co Inc,"1,218",,
21/11/2014,Kao Corp,"4,505",,
21/11/2014,Kawasaki Heavy Industries Ltd,498,,
21/11/2014,Kawasaki Kisen Kaisha Ltd,293,,
21/11/2014,Kddi Corp,"7,687",,
21/11/2014,Keio Corp,875,,
21/11/2014,Keisei Electric Railway Co Ltd,"1,354",,
21/11/2014,Kikkoman Corp,"2,931",,
21/11/2014,Kirin Holdings Co Ltd,"1,495.5",,
21/11/2014,Kobe Steel Ltd,182,,
21/11/2014,KOMATSU Ltd,"2,703.5",,
