Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-08-09T13:30:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
08/08/2014,AIA Group Ltd,41.4,,
08/08/2014,Aluminum Corp Of China Ltd,3.46,,
08/08/2014,Bank of China Ltd,3.62,,
08/08/2014,Bank of Communications Co Ltd,5.74,,
08/08/2014,Belle International Holdings Ltd,9.47,,
08/08/2014,BOC Hong Kong Ltd,24.5,,
08/08/2014,Cathay Pacific Airways Ltd,14.76,,
08/08/2014,Cheung Kong  Ltd,139.9,,
08/08/2014,China Coal Energy Co Ltd,4.85,,
08/08/2014,China Construction Bank Corp,5.78,,
08/08/2014,China Life Insurance Co Ltd,22.5,,
08/08/2014,China Merchants Holdings Co Ltd,25.6,,
08/08/2014,China Mobile Ltd,85.5,,
08/08/2014,China Overseas Land & Investment Ltd,22.5,,
08/08/2014,China Petroleum & Chemical Corp,7.53,,
08/08/2014,China Resources Enterprise Ltd,23.35,,
08/08/2014,China Resources Land Ltd,16.84,,
08/08/2014,China Resources Power Holdings Co Ltd,22.6,,
08/08/2014,China Shenhua Energy Co Ltd,22.95,,
08/08/2014,China Unicom  Ltd,12.58,,
08/08/2014,Citic Pacific Ltd,16.1,,
08/08/2014,CLP Holdings Ltd,64.35,,
08/08/2014,Cnooc Ltd,14.16,,
08/08/2014,COSCO Pacific Ltd,11.5,,
08/08/2014,Esprit Holdings Ltd,11.68,,
08/08/2014,Hang Lung Properties Ltd,23.55,,
08/08/2014,Hang Seng Bank Ltd,130.4,,
08/08/2014,Henderson Land Development Co Ltd,47.35,,
08/08/2014,Hengan International Group Co Ltd,83.35,,
08/08/2014,Hong Kong Exchanges And Clearing Ltd,176.7,,
08/08/2014,HSBC Holdings PLC,81.95,,
08/08/2014,Hutchison Whampoa Ltd,103.8,,
08/08/2014,Industrial and Commercial Bank of China Ltd,5.14,,
08/08/2014,Li & Fung Ltd,10.42,,
08/08/2014,MTR Corp Ltd,30.3,,
08/08/2014,New World Development Co Ltd,9.49,,
08/08/2014,PetroChina Co Ltd,10.24,,
08/08/2014,Ping An Insurance Co Of China Ltd,64.3,,
08/08/2014,Power Assets Holdings Ltd,70.75,,
08/08/2014,Sino Land Co Ltd,13.32,,
08/08/2014,Sun Hung Kai Properties Ltd,115.3,,
08/08/2014,Swire Pacific Ltd,97.8,,
08/08/2014,Tencent Holdings Ltd,129.8,,
08/08/2014,The Bank Of East Asia Ltd,33,,
08/08/2014,The Hong Kong and China Gas Co Ltd,17.14,,
08/08/2014,Wharf Ltd,59.35,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
08/08/2014,adidas AG,56.7,,
