Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-04-15T20:30:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
13/04/2012,AIA Group Ltd,27.3,,
13/04/2012,Aluminum Corp Of China Ltd,3.79,,
13/04/2012,Bank of China Ltd,3.27,,
13/04/2012,Bank of Communications Co Ltd,5.93,,
13/04/2012,Belle International Holdings Ltd,14.72,,
13/04/2012,BOC Hong Kong Ltd,22.6,,
13/04/2012,Cathay Pacific Airways Ltd,13.62,,
13/04/2012,Cheung Kong  Ltd,100,,
13/04/2012,China Coal Energy Co Ltd,8.72,,
13/04/2012,China Construction Bank Corp,6.21,,
13/04/2012,China Life Insurance Co Ltd,20.5,,
13/04/2012,China Merchants Holdings Co Ltd,25.05,,
13/04/2012,China Mobile Ltd,84.75,,
13/04/2012,China Overseas Land & Investment Ltd,16.22,,
13/04/2012,China Petroleum & Chemical Corp,8.31,,
13/04/2012,China Resources Enterprise Ltd,27.65,,
13/04/2012,China Resources Land Ltd,15,,
13/04/2012,China Resources Power Holdings Co Ltd,13.72,,
13/04/2012,China Shenhua Energy Co Ltd,33.1,,
13/04/2012,China Unicom  Ltd,13,,
13/04/2012,Citic Pacific Ltd,12.86,,
13/04/2012,CLP Holdings Ltd,65.6,,
13/04/2012,Cnooc Ltd,15.82,,
13/04/2012,COSCO Pacific Ltd,11.04,,
13/04/2012,Esprit Holdings Ltd,16.4,,
13/04/2012,Hang Lung Properties Ltd,28.95,,
13/04/2012,Hang Seng Bank Ltd,103.7,,
13/04/2012,Henderson Land Development Co Ltd,45.25,,
13/04/2012,Hengan International Group Co Ltd,78.1,,
13/04/2012,Hong Kong Exchanges And Clearing Ltd,131.4,,
13/04/2012,HSBC Holdings PLC,67.9,,
13/04/2012,Hutchison Whampoa Ltd,75.5,,
13/04/2012,Industrial and Commercial Bank of China Ltd,5.21,,
13/04/2012,Li & Fung Ltd,16.92,,
13/04/2012,MTR Corp Ltd,27.1,,
13/04/2012,New World Development Co Ltd,9.36,,
13/04/2012,PetroChina Co Ltd,11.06,,
13/04/2012,Ping An Insurance Co Of China Ltd,62.05,,
13/04/2012,Power Assets Holdings Ltd,57.2,,
13/04/2012,Sino Land Co Ltd,13.4,,
13/04/2012,Sun Hung Kai Properties Ltd,95.95,,
13/04/2012,Swire Pacific Ltd,87.45,,
13/04/2012,Tencent Holdings Ltd,226.2,,
13/04/2012,The Bank Of East Asia Ltd,29,,
13/04/2012,The Hong Kong and China Gas Co Ltd,20.2,,
13/04/2012,Wharf Ltd,42.75,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
13/04/2012,adidas AG,58.29,,
13/04/2012,Allianz Se,81.88,,
13/04/2012,BASF SE,61.63,,
13/04/2012,Bayer AG,50.5,,
13/04/2012,Beiersdorf AG,48.77,,
13/04/2012,BMW AG,67.5,,
13/04/2012,COMMERZBANK AG,1.643,,
13/04/2012,Daimler AG,40.295,,
13/04/2012,Deutsche Bank AG,34.03,,
13/04/2012,Deutsche Boerse AG,47.165,,
13/04/2012,Deutsche Lufthansa AG,9.954,,
13/04/2012,Deutsche Post AG,14.03,,
13/04/2012,Deutsche Telekom AG,8.559,,
13/04/2012,EON AG,16.645,,
13/04/2012,Fresenius Medical Care AG & Co Kgaa,51.91,,
13/04/2012,Fresenius SE & Co KGaA,73.33,,
13/04/2012,Heidelbergcement AG,42.59,,
13/04/2012,Henkel AG & Co KGaA,54.75,,
13/04/2012,Infineon Technologies AG,7.374,,
13/04/2012,K+S AG,37.84,,
13/04/2012,Linde AG,127.75,,
13/04/2012,MAN SE,99.22,,
13/04/2012,Merck KGaA,80.7,,
13/04/2012,METRO AG,25.435,,
13/04/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,108.6,,
13/04/2012,Rwe AG,34.085,,
13/04/2012,SAP AG,49.94,,
13/04/2012,Siemens AG,71.59,,
13/04/2012,ThyssenKrupp AG,17.495,,
13/04/2012,Volkswagen AG,128.8,,
13/04/2012,Singapore Telecom,1.86,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
13/04/2012,Advantest Corp,"1,212",,
13/04/2012,AEON Co Ltd,"1,080",,
13/04/2012,Ajinomoto Co Inc,"1,029",,
