Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-12-14T15:30:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
13/12/2013,AIA Group Ltd,37.5,,
13/12/2013,Aluminum Corp Of China Ltd,2.7,,
13/12/2013,Bank of China Ltd,3.62,,
13/12/2013,Bank of Communications Co Ltd,5.52,,
13/12/2013,Belle International Holdings Ltd,9.01,,
13/12/2013,BOC Hong Kong Ltd,24.75,,
13/12/2013,Cathay Pacific Airways Ltd,16,,
13/12/2013,Cheung Kong  Ltd,120.1,,
13/12/2013,China Coal Energy Co Ltd,4.69,,
13/12/2013,China Construction Bank Corp,6.01,,
13/12/2013,China Life Insurance Co Ltd,24.95,,
13/12/2013,China Merchants Holdings Co Ltd,28,,
13/12/2013,China Mobile Ltd,81.3,,
13/12/2013,China Overseas Land & Investment Ltd,22.6,,
13/12/2013,China Petroleum & Chemical Corp,6.47,,
13/12/2013,China Resources Enterprise Ltd,25.7,,
13/12/2013,China Resources Land Ltd,19.44,,
13/12/2013,China Resources Power Holdings Co Ltd,18.12,,
13/12/2013,China Shenhua Energy Co Ltd,24,,
13/12/2013,China Unicom  Ltd,11.64,,
13/12/2013,Citic Pacific Ltd,11.9,,
13/12/2013,CLP Holdings Ltd,61.75,,
13/12/2013,Cnooc Ltd,15.08,,
13/12/2013,COSCO Pacific Ltd,10.68,,
13/12/2013,Esprit Holdings Ltd,15.68,,
13/12/2013,Hang Lung Properties Ltd,25.25,,
13/12/2013,Hang Seng Bank Ltd,124.1,,
13/12/2013,Henderson Land Development Co Ltd,43.75,,
13/12/2013,Hengan International Group Co Ltd,91.25,,
13/12/2013,Hong Kong Exchanges And Clearing Ltd,133.9,,
13/12/2013,HSBC Holdings PLC,82.6,,
13/12/2013,Hutchison Whampoa Ltd,101.4,,
13/12/2013,Industrial and Commercial Bank of China Ltd,5.38,,
13/12/2013,Li & Fung Ltd,9.54,,
13/12/2013,MTR Corp Ltd,29.45,,
13/12/2013,New World Development Co Ltd,9.92,,
13/12/2013,PetroChina Co Ltd,8.72,,
13/12/2013,Ping An Insurance Co Of China Ltd,72.8,,
13/12/2013,Power Assets Holdings Ltd,58.95,,
13/12/2013,Sino Land Co Ltd,10.22,,
13/12/2013,Sun Hung Kai Properties Ltd,96.8,,
13/12/2013,Swire Pacific Ltd,91.65,,
13/12/2013,Tencent Holdings Ltd,466.2,,
13/12/2013,The Bank Of East Asia Ltd,32.8,,
13/12/2013,The Hong Kong and China Gas Co Ltd,17.92,,
13/12/2013,Wharf Ltd,60.9,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
13/12/2013,adidas AG,86.14,,
13/12/2013,Allianz Se,122.8,,
13/12/2013,BASF SE,73.65,,
13/12/2013,Bayer AG,95.43,,
13/12/2013,Beiersdorf AG,72.15,,
13/12/2013,BMW AG,79.79,,
13/12/2013,COMMERZBANK AG,10.66,,
13/12/2013,Daimler AG,58.71,,
13/12/2013,Deutsche Bank AG,33.13,,
13/12/2013,Deutsche Boerse AG,53.49,,
13/12/2013,Deutsche Lufthansa AG,15.055,,
13/12/2013,Deutsche Post AG,24.67,,
13/12/2013,Deutsche Telekom AG,11.355,,
13/12/2013,EON AG,13.105,,
13/12/2013,Fresenius Medical Care AG & Co Kgaa,50.42,,
13/12/2013,Fresenius SE & Co KGaA,104.95,,
13/12/2013,Heidelbergcement AG,54.38,,
13/12/2013,Henkel AG & Co KGaA,79.36,,
13/12/2013,Infineon Technologies AG,7.289,,
13/12/2013,K+S AG,20.165,,
13/12/2013,Linde AG,146.1,,
13/12/2013,MAN SE,88.67,,
13/12/2013,Merck KGaA,124,,
13/12/2013,METRO AG,34.59,,
13/12/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,154.45,,
13/12/2013,Rwe AG,26.15,,
13/12/2013,SAP AG,58.85,,
13/12/2013,Siemens AG,93.29,,
13/12/2013,ThyssenKrupp AG,16.85,,
13/12/2013,Volkswagen AG,189.85,,
13/12/2013,Singapore Telecom,2.004,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
13/12/2013,Advantest Corp,"1,232",,
13/12/2013,AEON Co Ltd,"1,357",,
13/12/2013,Ajinomoto Co Inc,"1,467",,
13/12/2013,All Nippon Airways Co Ltd,207,,
13/12/2013,Alps Electric Co Ltd,"1,075",,
13/12/2013,Asahi Breweries Ltd,"2,953",,
13/12/2013,Asahi Glass Co Ltd,644,,
13/12/2013,Asahi Kasei Corp,804,,
13/12/2013,Astellas Pharma Inc,"5,940",,
13/12/2013,Bank Of Yokohama Ltd,533,,
13/12/2013,Bridgestone Corp,"3,785",,
13/12/2013,Canon Inc,"3,275",,
13/12/2013,Casio Computer Co Ltd,"1,173",,
13/12/2013,Central Japan Railway Co,"12,000",,
13/12/2013,Chiba Bank Ltd,682,,
13/12/2013,Chiyoda Corp,"1,417",,
13/12/2013,Chubu Electric Power Co Inc,"1,299",,
13/12/2013,Chugai Pharmaceutical Co Ltd,"2,348",,
13/12/2013,Citizen Holdings Co Ltd,810,,
13/12/2013,Comsys Holdings Corp,"1,528",,
13/12/2013,Credit Saison Co Ltd,"2,754",,
27/09/2011,CSK Corp,279,,
13/12/2013,Dai Nippon Printing Co Ltd,"1,044",,
13/12/2013,Daiichi Sankyo Co Ltd,"1,846",,
13/12/2013,Daiichi Sankyo Co Ltd,"1,846",,
13/12/2013,Daikin Industries Ltd,"6,430",,
13/12/2013,Dainippon Screen Mfg Co Ltd,537,,
13/12/2013,Dainippon Sumitomo Pharma Co Ltd,"1,458",,
13/12/2013,Daiwa House Industry Co Ltd,"1,926",,
13/12/2013,Daiwa Securities Group Inc,992,,
13/12/2013,Denki Kagaku Kogyo KK,420,,
13/12/2013,Denso Corp,"5,100",,
13/12/2013,Dentsu Inc,"4,310",,
13/12/2013,DOWA Holdings Co Ltd,995,,
13/12/2013,East Japan Railway Co,"8,180",,
13/12/2013,Ebara Corp,632,,
13/12/2013,Eisai Co Ltd,"4,000",,
13/12/2013,Fanuc Ltd,"16,910",,
13/12/2013,Fast Retailing Co Ltd,"38,100",,
13/12/2013,Fuji Electric Co Ltd,470,,
13/12/2013,Fuji Heavy Industries Ltd,"2,846",,
13/12/2013,Fujifilm Holdings Corp,"2,786",,
13/12/2013,Fujikura Ltd,460,,
13/12/2013,Fujitsu Ltd,480,,
13/12/2013,Fukuoka Financial Group Inc,431,,
13/12/2013,Furukawa Co Ltd,198,,
13/12/2013,Furukawa Electric Co Ltd,244,,
13/12/2013,GS Yuasa Corp,591,,
13/12/2013,Heiwa Real Estate Co Ltd,"1,722",,
13/12/2013,Hino Motors Ltd,"1,496",,
13/12/2013,Hitachi Construction Machinery Co Ltd,"2,175",,
13/12/2013,Hitachi Ltd,753,,
13/12/2013,Hitachi Zosen Corp,780,,
13/12/2013,Hokuetsu Kishu Paper Co Ltd,470,,
13/12/2013,Honda Motor Co Ltd,"4,175",,
13/12/2013,Ihi Corp,427,,
13/12/2013,Inpex Corp,"1,242",,
13/12/2013,Isetan Mitsukoshi Holdings Ltd,"1,403",,
13/12/2013,Isuzu Motors Ltd,611,,
13/12/2013,Itochu Corp,"1,254",,
13/12/2013,J.Front Retailing Co Ltd,765,,
13/12/2013,Japan Steel Works Ltd,545,,
13/12/2013,Japan Tobacco Inc,"3,525",,
13/12/2013,JFE Holdings Inc,"2,330",,
13/12/2013,JGC CORP,"3,825",,
13/12/2013,Jtekt Corp,"1,690",,
13/12/2013,JX Holdings Inc,524,,
13/12/2013,Kajima Corp,367,,
13/12/2013,Kansai Electric Power Co Inc,"1,141",,
13/12/2013,Kao Corp,"3,275",,
13/12/2013,Kawasaki Heavy Industries Ltd,420,,
13/12/2013,Kawasaki Kisen Kaisha Ltd,236,,
13/12/2013,Kddi Corp,"6,300",,
13/12/2013,Keio Corp,640,,
13/12/2013,Keisei Electric Railway Co Ltd,933,,
13/12/2013,Kikkoman Corp,"1,941",,
13/12/2013,Kirin Holdings Co Ltd,"1,534",,
13/12/2013,Kobe Steel Ltd,172,,
13/12/2013,KOMATSU Ltd,"2,025",,
13/12/2013,Konami Corp,"2,489",,
13/12/2013,Konica Minolta Holdings Inc,970,,
13/12/2013,Kubota Corp,"1,674",,
13/12/2013,Kuraray Co Ltd,"1,197",,
13/12/2013,Kyocera Corp,"5,130",,
13/12/2013,Kyowa Hakko Kirin Co Ltd,"1,134",,
13/12/2013,Marubeni Corp,715,,
13/12/2013,Maruha Nichiro Holdings Inc,187,,
13/12/2013,Marui Group Co Ltd,"1,018",,
13/12/2013,Matsui Securities Co Ltd,"1,192",,
13/12/2013,Mazda Motor Corp,492,,
13/12/2013,Meidensha Corp,377,,
13/12/2013,Meiji Holding Co Ltd,"6,500",,
13/12/2013,Minebea Co Ltd,711,,
13/12/2013,Mitsubishi Chemical Hldg Corp,467,,
13/12/2013,Mitsubishi Corp,"1,969",,
13/12/2013,Mitsubishi Electric Corp,"1,227",,
13/12/2013,Mitsubishi Estate Co Ltd,"2,801",,
13/12/2013,Mitsubishi Heavy Industries Ltd,631,,
13/12/2013,Mitsubishi Logistics Corp,"1,555",,
13/12/2013,Mitsubishi Materials Corp,377,,
13/12/2013,Mitsubishi Motors Corp,"1,063",,
13/12/2013,Mitsubishi Paper Mills Ltd,89,,
13/12/2013,Mitsubishi UFJ Financial Group Inc,635,,
13/12/2013,Mitsui & Co Ltd,"1,355",,
13/12/2013,Mitsui Chemicals Inc,255,,
13/12/2013,Mitsui Engineering and Shipbuilding Co Ltd,215,,
13/12/2013,Mitsui Fudosan Co Ltd,"3,405",,
13/12/2013,Mitsui Mining And Smelting Co Ltd,303,,
13/12/2013,Mitsui OSK Lines Ltd,448,,
13/12/2013,Mitsumi Electric Co Ltd,905,,
13/12/2013,Mizuho Financial Group Inc,211,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
13/12/2013,Ms&Ad Insurance Group Holding Inc,"2,635",,
13/12/2013,Nec Corp,220,,
13/12/2013,NGK Insulators Ltd,"1,875",,
13/12/2013,Nichirei Corp,510,,
13/12/2013,Nikon Corp,"1,952",,
13/12/2013,Nippon Electric Glass Co Ltd,533,,
13/12/2013,Nippon Express Co Ltd,505,,
13/12/2013,Nippon Kayaku Co Ltd,"1,460",,
25/09/2012,Nippon Light Metal Co Ltd,76,,
13/12/2013,Nippon Meat Packers Inc,"1,697",,
26/03/2013,Nippon Paper Group Inc,"1,466",,
13/12/2013,Nippon Sheet Glass Co Ltd,125,,
13/12/2013,Nippon Soda Co Ltd,642,,
13/12/2013,Nippon Steel Corp,331,,
