Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-05-24T13:45:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
23/05/2014,AIA Group Ltd,38.15,,
23/05/2014,Aluminum Corp Of China Ltd,2.83,,
23/05/2014,Bank of China Ltd,3.6,,
23/05/2014,Bank of Communications Co Ltd,5.14,,
23/05/2014,Belle International Holdings Ltd,8.19,,
23/05/2014,BOC Hong Kong Ltd,22.55,,
23/05/2014,Cathay Pacific Airways Ltd,14.74,,
23/05/2014,Cheung Kong  Ltd,133.5,,
23/05/2014,China Coal Energy Co Ltd,4.36,,
23/05/2014,China Construction Bank Corp,5.62,,
23/05/2014,China Life Insurance Co Ltd,20.45,,
23/05/2014,China Merchants Holdings Co Ltd,24.05,,
23/05/2014,China Mobile Ltd,77.25,,
23/05/2014,China Overseas Land & Investment Ltd,20,,
23/05/2014,China Petroleum & Chemical Corp,7.09,,
23/05/2014,China Resources Enterprise Ltd,23.9,,
23/05/2014,China Resources Land Ltd,15.34,,
23/05/2014,China Resources Power Holdings Co Ltd,20.5,,
23/05/2014,China Shenhua Energy Co Ltd,21,,
23/05/2014,China Unicom  Ltd,11.56,,
23/05/2014,Citic Pacific Ltd,13.54,,
23/05/2014,CLP Holdings Ltd,63.55,,
23/05/2014,Cnooc Ltd,13.62,,
23/05/2014,COSCO Pacific Ltd,10.7,,
23/05/2014,Esprit Holdings Ltd,11.48,,
23/05/2014,Hang Lung Properties Ltd,23.75,,
23/05/2014,Hang Seng Bank Ltd,126,,
23/05/2014,Henderson Land Development Co Ltd,49.45,,
23/05/2014,Hengan International Group Co Ltd,82.8,,
23/05/2014,Hong Kong Exchanges And Clearing Ltd,140.4,,
23/05/2014,HSBC Holdings PLC,80.6,,
23/05/2014,Hutchison Whampoa Ltd,100.6,,
23/05/2014,Industrial and Commercial Bank of China Ltd,4.99,,
23/05/2014,Li & Fung Ltd,11.38,,
23/05/2014,MTR Corp Ltd,28.65,,
23/05/2014,New World Development Co Ltd,8.73,,
23/05/2014,PetroChina Co Ltd,9.45,,
23/05/2014,Ping An Insurance Co Of China Ltd,58.2,,
23/05/2014,Power Assets Holdings Ltd,67.75,,
23/05/2014,Sino Land Co Ltd,11.96,,
23/05/2014,Sun Hung Kai Properties Ltd,102,,
23/05/2014,Swire Pacific Ltd,91.4,,
23/05/2014,Tencent Holdings Ltd,111.1,,
23/05/2014,The Bank Of East Asia Ltd,32.2,,
23/05/2014,The Hong Kong and China Gas Co Ltd,18.66,,
23/05/2014,Wharf Ltd,56.7,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
23/05/2014,adidas AG,77.66,,
23/05/2014,Allianz Se,121.8,,
23/05/2014,BASF SE,83.08,,
23/05/2014,Bayer AG,103.3,,
23/05/2014,Beiersdorf AG,72.85,,
23/05/2014,BMW AG,89.88,,
23/05/2014,COMMERZBANK AG,11.45,,
23/05/2014,Daimler AG,68.14,,
23/05/2014,Deutsche Bank AG,29.935,,
23/05/2014,Deutsche Boerse AG,54.1,,
23/05/2014,Deutsche Lufthansa AG,18.605,,
23/05/2014,Deutsche Post AG,26.98,,
23/05/2014,Deutsche Telekom AG,12.415,,
23/05/2014,EON AG,14.055,,
23/05/2014,Fresenius Medical Care AG & Co Kgaa,47.775,,
23/05/2014,Fresenius SE & Co KGaA,108.2,,
23/05/2014,Heidelbergcement AG,61.66,,
23/05/2014,Henkel AG & Co KGaA,83.66,,
23/05/2014,Infineon Technologies AG,8.646,,
23/05/2014,K+S AG,26.04,,
23/05/2014,Linde AG,151,,
23/05/2014,MAN SE,90.69,,
23/05/2014,Merck KGaA,125.35,,
23/05/2014,METRO AG,29.805,,
23/05/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,159.5,,
23/05/2014,Rwe AG,29.13,,
23/05/2014,SAP AG,54.54,,
23/05/2014,Siemens AG,96.31,,
23/05/2014,ThyssenKrupp AG,22.14,,
23/05/2014,Volkswagen AG,192.85,,
23/05/2014,Singapore Telecom,2.19,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
23/05/2014,Advantest Corp,"1,117",,
23/05/2014,AEON Co Ltd,"1,246",,
23/05/2014,Ajinomoto Co Inc,"1,544",,
23/05/2014,All Nippon Airways Co Ltd,224,,
23/05/2014,Alps Electric Co Ltd,"1,173",,
23/05/2014,Asahi Breweries Ltd,"2,905",,
23/05/2014,Asahi Glass Co Ltd,557,,
23/05/2014,Asahi Kasei Corp,741,,
23/05/2014,Astellas Pharma Inc,"1,288",,
23/05/2014,Bank Of Yokohama Ltd,552,,
23/05/2014,Bridgestone Corp,"3,499",,
23/05/2014,Canon Inc,"3,319",,
23/05/2014,Casio Computer Co Ltd,"1,317",,
23/05/2014,Central Japan Railway Co,"13,025",,
23/05/2014,Chiba Bank Ltd,642,,
23/05/2014,Chiyoda Corp,"1,187",,
23/05/2014,Chubu Electric Power Co Inc,"1,188",,
23/05/2014,Chugai Pharmaceutical Co Ltd,"2,804",,
23/05/2014,Citizen Holdings Co Ltd,766,,
23/05/2014,Comsys Holdings Corp,"1,810",,
23/05/2014,Credit Saison Co Ltd,"1,859",,
27/09/2011,CSK Corp,279,,
23/05/2014,Dai Nippon Printing Co Ltd,994,,
23/05/2014,Daiichi Sankyo Co Ltd,"1,735",,
23/05/2014,Daiichi Sankyo Co Ltd,"1,735",,
23/05/2014,Daikin Industries Ltd,"5,901",,
23/05/2014,Dainippon Screen Mfg Co Ltd,441,,
23/05/2014,Dainippon Sumitomo Pharma Co Ltd,"1,458",,
23/05/2014,Daiwa House Industry Co Ltd,"1,876",,
23/05/2014,Daiwa Securities Group Inc,792,,
23/05/2014,Denki Kagaku Kogyo KK,367,,
23/05/2014,Denso Corp,"4,540",,
23/05/2014,Dentsu Inc,"4,145",,
23/05/2014,DOWA Holdings Co Ltd,861,,
23/05/2014,East Japan Railway Co,"7,617",,
23/05/2014,Ebara Corp,617,,
23/05/2014,Eisai Co Ltd,"4,164",,
23/05/2014,Fanuc Ltd,"17,405",,
23/05/2014,Fast Retailing Co Ltd,"32,990",,
23/05/2014,Fuji Electric Co Ltd,431,,
23/05/2014,Fuji Heavy Industries Ltd,"2,573",,
23/05/2014,Fujifilm Holdings Corp,"2,623",,
23/05/2014,Fujikura Ltd,443,,
23/05/2014,Fujitsu Ltd,672,,
23/05/2014,Fukuoka Financial Group Inc,439,,
23/05/2014,Furukawa Co Ltd,194,,
23/05/2014,Furukawa Electric Co Ltd,213,,
23/05/2014,GS Yuasa Corp,579,,
23/05/2014,Heiwa Real Estate Co Ltd,"1,584",,
23/05/2014,Hino Motors Ltd,"1,270",,
23/05/2014,Hitachi Construction Machinery Co Ltd,"1,874",,
23/05/2014,Hitachi Ltd,686,,
23/05/2014,Hitachi Zosen Corp,473,,
23/05/2014,Hokuetsu Kishu Paper Co Ltd,499,,
23/05/2014,Honda Motor Co Ltd,"3,502",,
23/05/2014,Ihi Corp,397,,
23/05/2014,Inpex Corp,"1,489",,
23/05/2014,Isetan Mitsukoshi Holdings Ltd,"1,280",,
23/05/2014,Isuzu Motors Ltd,602,,
23/05/2014,Itochu Corp,"1,197",,
23/05/2014,J.Front Retailing Co Ltd,717,,
23/05/2014,Japan Steel Works Ltd,382,,
23/05/2014,Japan Tobacco Inc,"3,342",,
23/05/2014,JFE Holdings Inc,"1,877",,
23/05/2014,JGC CORP,"2,916",,
23/05/2014,Jtekt Corp,"1,497",,
23/05/2014,JX Holdings Inc,532,,
23/05/2014,Kajima Corp,392,,
23/05/2014,Kansai Electric Power Co Inc,908,,
23/05/2014,Kao Corp,"3,967",,
23/05/2014,Kawasaki Heavy Industries Ltd,370,,
23/05/2014,Kawasaki Kisen Kaisha Ltd,221,,
23/05/2014,Kddi Corp,"5,768",,
23/05/2014,Keio Corp,739,,
23/05/2014,Keisei Electric Railway Co Ltd,909,,
23/05/2014,Kikkoman Corp,"2,104",,
23/05/2014,Kirin Holdings Co Ltd,"1,418",,
23/05/2014,Kobe Steel Ltd,137,,
23/05/2014,KOMATSU Ltd,"2,245",,
23/05/2014,Konami Corp,"2,240",,
23/05/2014,Konica Minolta Holdings Inc,885,,
23/05/2014,Kubota Corp,"1,370",,
23/05/2014,Kuraray Co Ltd,"1,225",,
23/05/2014,Kyocera Corp,"4,571",,
