Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-01-20T20:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
18/01/2013,AIA Group Ltd,29.7,,
18/01/2013,Aluminum Corp Of China Ltd,3.97,,
18/01/2013,Bank of China Ltd,3.77,,
18/01/2013,Bank of Communications Co Ltd,6.33,,
18/01/2013,Belle International Holdings Ltd,17.54,,
18/01/2013,BOC Hong Kong Ltd,25.95,,
18/01/2013,Cathay Pacific Airways Ltd,15.42,,
18/01/2013,Cheung Kong  Ltd,130.6,,
18/01/2013,China Coal Energy Co Ltd,8.66,,
18/01/2013,China Construction Bank Corp,6.63,,
18/01/2013,China Life Insurance Co Ltd,26.7,,
18/01/2013,China Merchants Holdings Co Ltd,26.1,,
18/01/2013,China Mobile Ltd,87.65,,
18/01/2013,China Overseas Land & Investment Ltd,25,,
18/01/2013,China Petroleum & Chemical Corp,9.19,,
18/01/2013,China Resources Enterprise Ltd,27.1,,
18/01/2013,China Resources Land Ltd,23.15,,
18/01/2013,China Resources Power Holdings Co Ltd,20,,
18/01/2013,China Shenhua Energy Co Ltd,32.65,,
18/01/2013,China Unicom  Ltd,13.18,,
18/01/2013,Citic Pacific Ltd,12.84,,
18/01/2013,CLP Holdings Ltd,64.95,,
18/01/2013,Cnooc Ltd,16.38,,
18/01/2013,COSCO Pacific Ltd,12.28,,
18/01/2013,Esprit Holdings Ltd,11.1,,
18/01/2013,Hang Lung Properties Ltd,30.2,,
18/01/2013,Hang Seng Bank Ltd,119.4,,
18/01/2013,Henderson Land Development Co Ltd,59.35,,
18/01/2013,Hengan International Group Co Ltd,74,,
18/01/2013,Hong Kong Exchanges And Clearing Ltd,149.2,,
18/01/2013,HSBC Holdings PLC,85.3,,
18/01/2013,Hutchison Whampoa Ltd,85.15,,
18/01/2013,Industrial and Commercial Bank of China Ltd,5.94,,
18/01/2013,Li & Fung Ltd,11.94,,
18/01/2013,MTR Corp Ltd,31.3,,
18/01/2013,New World Development Co Ltd,14.36,,
18/01/2013,PetroChina Co Ltd,11.14,,
18/01/2013,Ping An Insurance Co Of China Ltd,69.8,,
18/01/2013,Power Assets Holdings Ltd,65.55,,
18/01/2013,Sino Land Co Ltd,15.58,,
18/01/2013,Sun Hung Kai Properties Ltd,127.9,,
18/01/2013,Swire Pacific Ltd,98.75,,
18/01/2013,Tencent Holdings Ltd,270.4,,
18/01/2013,The Bank Of East Asia Ltd,31.4,,
18/01/2013,The Hong Kong and China Gas Co Ltd,21.3,,
18/01/2013,Wharf Ltd,64.85,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
18/01/2013,adidas AG,70.62,,
18/01/2013,Allianz Se,103.85,,
18/01/2013,BASF SE,73.17,,
18/01/2013,Bayer AG,72.5,,
18/01/2013,Beiersdorf AG,63.21,,
18/01/2013,BMW AG,73.33,,
18/01/2013,COMMERZBANK AG,1.689,,
18/01/2013,Daimler AG,43.345,,
18/01/2013,Deutsche Bank AG,36.605,,
18/01/2013,Deutsche Boerse AG,47.445,,
18/01/2013,Deutsche Lufthansa AG,14.44,,
18/01/2013,Deutsche Post AG,17.26,,
18/01/2013,Deutsche Telekom AG,8.91,,
18/01/2013,EON AG,13.845,,
18/01/2013,Fresenius Medical Care AG & Co Kgaa,50.11,,
18/01/2013,Fresenius SE & Co KGaA,85.56,,
18/01/2013,Heidelbergcement AG,46.345,,
18/01/2013,Henkel AG & Co KGaA,62.97,,
18/01/2013,Infineon Technologies AG,6.704,,
18/01/2013,K+S AG,33.99,,
18/01/2013,Linde AG,132.2,,
18/01/2013,MAN SE,88.35,,
18/01/2013,Merck KGaA,99.69,,
18/01/2013,METRO AG,23.155,,
18/01/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,133.8,,
18/01/2013,Rwe AG,29.055,,
18/01/2013,SAP AG,58.05,,
18/01/2013,Siemens AG,82.82,,
18/01/2013,ThyssenKrupp AG,18.065,,
18/01/2013,Volkswagen AG,177.9,,
18/01/2013,Singapore Telecom,2.064,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
18/01/2013,Advantest Corp,"1,380",,
18/01/2013,AEON Co Ltd,"1,036",,
18/01/2013,Ajinomoto Co Inc,"1,233",,
18/01/2013,All Nippon Airways Co Ltd,179,,
18/01/2013,Alps Electric Co Ltd,502,,
18/01/2013,Asahi Breweries Ltd,"1,900",,
18/01/2013,Asahi Glass Co Ltd,609,,
