Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-03-14T13:45:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
13/03/2015,AIA Group Ltd,46.65,,
13/03/2015,Aluminum Corp Of China Ltd,3.58,,
13/03/2015,Bank of China Ltd,4.35,,
13/03/2015,Bank of Communications Co Ltd,6.51,,
13/03/2015,Belle International Holdings Ltd,8.52,,
13/03/2015,BOC Hong Kong Ltd,26.4,,
13/03/2015,Cathay Pacific Airways Ltd,16.6,,
10/03/2015,Cheung Kong  Ltd,153.1,,
13/03/2015,China Coal Energy Co Ltd,3.98,,
13/03/2015,China Construction Bank Corp,6.33,,
13/03/2015,China Life Insurance Co Ltd,31.25,,
13/03/2015,China Merchants Holdings Co Ltd,27.95,,
13/03/2015,China Mobile Ltd,99.9,,
13/03/2015,China Overseas Land & Investment Ltd,21.8,,
13/03/2015,China Petroleum & Chemical Corp,6.15,,
13/03/2015,China Resources Enterprise Ltd,14.52,,
13/03/2015,China Resources Land Ltd,19.32,,
13/03/2015,China Resources Power Holdings Co Ltd,18.22,,
13/03/2015,China Shenhua Energy Co Ltd,19.4,,
13/03/2015,China Unicom  Ltd,11.66,,
13/03/2015,Citic Pacific Ltd,13.12,,
13/03/2015,CLP Holdings Ltd,65.1,,
13/03/2015,Cnooc Ltd,10.34,,
13/03/2015,COSCO Pacific Ltd,10.48,,
13/03/2015,Esprit Holdings Ltd,7.46,,
13/03/2015,Hang Lung Properties Ltd,21.75,,
13/03/2015,Hang Seng Bank Ltd,135.5,,
13/03/2015,Henderson Land Development Co Ltd,51.4,,
13/03/2015,Hengan International Group Co Ltd,84.3,,
13/03/2015,Hong Kong Exchanges And Clearing Ltd,175.1,,
13/03/2015,HSBC Holdings PLC,65,,
13/03/2015,Hutchison Whampoa Ltd,106.1,,
13/03/2015,Industrial and Commercial Bank of China Ltd,5.55,,
13/03/2015,Li & Fung Ltd,7.94,,
13/03/2015,MTR Corp Ltd,35.45,,
13/03/2015,New World Development Co Ltd,8.85,,
13/03/2015,PetroChina Co Ltd,8.24,,
13/03/2015,Ping An Insurance Co Of China Ltd,83.65,,
13/03/2015,Power Assets Holdings Ltd,74.05,,
13/03/2015,Sino Land Co Ltd,11.62,,
13/03/2015,Sun Hung Kai Properties Ltd,115.4,,
13/03/2015,Swire Pacific Ltd,102.6,,
13/03/2015,Tencent Holdings Ltd,133.6,,
13/03/2015,The Bank Of East Asia Ltd,29.3,,
13/03/2015,The Hong Kong and China Gas Co Ltd,17.16,,
13/03/2015,Wharf Ltd,52.5,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
13/03/2015,adidas AG,70.86,,
13/03/2015,Allianz Se,155.5,,
13/03/2015,BASF SE,90.53,,
13/03/2015,Bayer AG,141.7,,
13/03/2015,Beiersdorf AG,80.64,,
13/03/2015,BMW AG,119.95,,
13/03/2015,COMMERZBANK AG,12.585,,
13/03/2015,Daimler AG,93.1,,
13/03/2015,Deutsche Bank AG,30.125,,
13/03/2015,Deutsche Boerse AG,73.61,,
13/03/2015,Deutsche Lufthansa AG,13.04,,
13/03/2015,Deutsche Post AG,29.1,,
13/03/2015,Deutsche Telekom AG,17.15,,
13/03/2015,EON AG,13.535,,
13/03/2015,Fresenius Medical Care AG & Co Kgaa,77.71,,
13/03/2015,Fresenius SE & Co KGaA,54.6,,
13/03/2015,Heidelbergcement AG,71.44,,
13/03/2015,Henkel AG & Co KGaA,108.65,,
13/03/2015,Infineon Technologies AG,11.185,,
13/03/2015,K+S AG,31.515,,
13/03/2015,Linde AG,188.7,,
13/03/2015,MAN SE,96.16,,
13/03/2015,Merck KGaA,102.6,,
13/03/2015,METRO AG,31.115,,
13/03/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,194.4,,
13/03/2015,Rwe AG,23.555,,
13/03/2015,SAP AG,64.7,,
13/03/2015,Siemens AG,103.4,,
13/03/2015,ThyssenKrupp AG,24.92,,
13/03/2015,Volkswagen AG,247.75,,
13/03/2015,Singapore Telecom,2.737,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
13/03/2015,Advantest Corp,"1,587",,
