Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-06-13T13:15:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
12/06/2015,AIA Group Ltd,50.5,,
12/06/2015,Aluminum Corp Of China Ltd,4.4,,
12/06/2015,Bank of China Ltd,5.32,,
12/06/2015,Bank of Communications Co Ltd,8.26,,
12/06/2015,Belle International Holdings Ltd,10.18,,
12/06/2015,BOC Hong Kong Ltd,32.3,,
12/06/2015,Cathay Pacific Airways Ltd,18.48,,
10/03/2015,Cheung Kong  Ltd,153.1,,
12/06/2015,China Coal Energy Co Ltd,5.14,,
12/06/2015,China Construction Bank Corp,7.76,,
12/06/2015,China Life Insurance Co Ltd,36.3,,
12/06/2015,China Merchants Holdings Co Ltd,34.15,,
12/06/2015,China Mobile Ltd,101.7,,
12/06/2015,China Overseas Land & Investment Ltd,28.6,,
12/06/2015,China Petroleum & Chemical Corp,6.47,,
12/06/2015,China Resources Enterprise Ltd,24.05,,
12/06/2015,China Resources Land Ltd,25.35,,
12/06/2015,China Resources Power Holdings Co Ltd,21.6,,
12/06/2015,China Shenhua Energy Co Ltd,19.14,,
12/06/2015,China Unicom  Ltd,12.92,,
12/06/2015,Citic Pacific Ltd,14.62,,
12/06/2015,CLP Holdings Ltd,65.1,,
12/06/2015,Cnooc Ltd,11.72,,
12/06/2015,COSCO Pacific Ltd,10.68,,
12/06/2015,Esprit Holdings Ltd,7.33,,
12/06/2015,Hang Lung Properties Ltd,24.15,,
12/06/2015,Hang Seng Bank Ltd,154,,
12/06/2015,Henderson Land Development Co Ltd,53.55,,
12/06/2015,Hengan International Group Co Ltd,91.75,,
12/06/2015,Hong Kong Exchanges And Clearing Ltd,296.6,,
12/06/2015,HSBC Holdings PLC,73.25,,
26/05/2015,Hutchison Whampoa Ltd,115,,
12/06/2015,Industrial and Commercial Bank of China Ltd,6.68,,
12/06/2015,Li & Fung Ltd,6.54,,
12/06/2015,MTR Corp Ltd,37,,
12/06/2015,New World Development Co Ltd,10.3,,
12/06/2015,PetroChina Co Ltd,8.93,,
12/06/2015,Ping An Insurance Co Of China Ltd,114.9,,
12/06/2015,Power Assets Holdings Ltd,72.2,,
12/06/2015,Sino Land Co Ltd,13,,
12/06/2015,Sun Hung Kai Properties Ltd,127,,
12/06/2015,Swire Pacific Ltd,100,,
12/06/2015,Tencent Holdings Ltd,157.2,,
12/06/2015,The Bank Of East Asia Ltd,34.95,,
12/06/2015,The Hong Kong and China Gas Co Ltd,15.98,,
12/06/2015,Wharf Ltd,52.2,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
12/06/2015,adidas AG,70.14,,
12/06/2015,Allianz Se,142.5,,
12/06/2015,BASF SE,82.2,,
12/06/2015,Bayer AG,127.35,,
12/06/2015,Beiersdorf AG,78.09,,
12/06/2015,BMW AG,99.92,,
12/06/2015,COMMERZBANK AG,11.775,,
12/06/2015,Daimler AG,84.15,,
12/06/2015,Deutsche Bank AG,28.45,,
12/06/2015,Deutsche Boerse AG,72.89,,
12/06/2015,Deutsche Lufthansa AG,12.195,,
12/06/2015,Deutsche Post AG,26.43,,
12/06/2015,Deutsche Telekom AG,15.405,,
12/06/2015,EON AG,12.69,,
12/06/2015,Fresenius Medical Care AG & Co Kgaa,74.99,,
12/06/2015,Fresenius SE & Co KGaA,55.67,,
12/06/2015,Heidelbergcement AG,72.85,,
12/06/2015,Henkel AG & Co KGaA,105.45,,
12/06/2015,Infineon Technologies AG,11.53,,
12/06/2015,K+S AG,27.875,,
12/06/2015,Linde AG,170.45,,
12/06/2015,MAN SE,94,,
12/06/2015,Merck KGaA,93.19,,
12/06/2015,METRO AG,31.005,,
12/06/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,163.85,,
12/06/2015,Rwe AG,19.975,,
