Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-02-12T16:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
10/02/2012,AIA Group Ltd,26.25,,
10/02/2012,Aluminum Corp Of China Ltd,4.17,,
10/02/2012,Bank of China Ltd,3.27,,
10/02/2012,Bank of Communications Co Ltd,5.99,,
10/02/2012,Belle International Holdings Ltd,12.68,,
10/02/2012,BOC Hong Kong Ltd,21.6,,
10/02/2012,Cathay Pacific Airways Ltd,15.72,,
10/02/2012,Cheung Kong  Ltd,104.8,,
10/02/2012,China Coal Energy Co Ltd,10.08,,
10/02/2012,China Construction Bank Corp,6.22,,
10/02/2012,China Life Insurance Co Ltd,22.2,,
10/02/2012,China Merchants Holdings Co Ltd,28.2,,
10/02/2012,China Mobile Ltd,78.75,,
10/02/2012,China Overseas Land & Investment Ltd,15.32,,
10/02/2012,China Petroleum & Chemical Corp,9.21,,
10/02/2012,China Resources Enterprise Ltd,27.7,,
10/02/2012,China Resources Land Ltd,14.84,,
10/02/2012,China Resources Power Holdings Co Ltd,15.26,,
10/02/2012,China Shenhua Energy Co Ltd,34.6,,
10/02/2012,China Unicom  Ltd,14.18,,
10/02/2012,Citic Pacific Ltd,15.5,,
10/02/2012,CLP Holdings Ltd,64.05,,
10/02/2012,Cnooc Ltd,17.28,,
10/02/2012,COSCO Pacific Ltd,12.1,,
10/02/2012,Esprit Holdings Ltd,14.3,,
10/02/2012,Hang Lung Properties Ltd,27.95,,
10/02/2012,Hang Seng Bank Ltd,100.2,,
10/02/2012,Henderson Land Development Co Ltd,42.5,,
10/02/2012,Hengan International Group Co Ltd,70.2,,
10/02/2012,Hong Kong Exchanges And Clearing Ltd,141.5,,
10/02/2012,HSBC Holdings PLC,69.1,,
10/02/2012,Hutchison Whampoa Ltd,76.05,,
10/02/2012,Industrial and Commercial Bank of China Ltd,5.33,,
10/02/2012,Li & Fung Ltd,17.86,,
10/02/2012,MTR Corp Ltd,26.3,,
10/02/2012,New World Development Co Ltd,9.17,,
10/02/2012,PetroChina Co Ltd,11.56,,
10/02/2012,Ping An Insurance Co Of China Ltd,63.8,,
10/02/2012,Power Assets Holdings Ltd,55.95,,
10/02/2012,Sino Land Co Ltd,12.56,,
10/02/2012,Sun Hung Kai Properties Ltd,109.7,,
10/02/2012,Swire Pacific Ltd,85.6,,
10/02/2012,Tencent Holdings Ltd,186,,
10/02/2012,The Bank Of East Asia Ltd,30.3,,
10/02/2012,The Hong Kong and China Gas Co Ltd,18.2,,
10/02/2012,Wharf Ltd,46.35,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
10/02/2012,adidas AG,56.51,,
10/02/2012,Allianz Se,86.98,,
10/02/2012,BASF SE,60.38,,
10/02/2012,Bayer AG,54.2,,
10/02/2012,Beiersdorf AG,46.5,,
10/02/2012,BMW AG,69.87,,
10/02/2012,COMMERZBANK AG,2.059,,
10/02/2012,Daimler AG,46.355,,
10/02/2012,Deutsche Bank AG,33.47,,
10/02/2012,Deutsche Boerse AG,48.84,,
10/02/2012,Deutsche Lufthansa AG,10.715,,
10/02/2012,Deutsche Post AG,12.96,,
10/02/2012,Deutsche Telekom AG,8.91,,
10/02/2012,EON AG,16.38,,
10/02/2012,Fresenius Medical Care AG & Co Kgaa,54.8,,
10/02/2012,Fresenius SE & Co KGaA,77.41,,
10/02/2012,Heidelbergcement AG,37.795,,
10/02/2012,Henkel AG & Co KGaA,46.89,,
10/02/2012,Infineon Technologies AG,7.467,,
10/02/2012,K+S AG,39.42,,
10/02/2012,Linde AG,123.05,,
10/02/2012,MAN SE,81.72,,
10/02/2012,Merck KGaA,81.6,,
10/02/2012,METRO AG,29.25,,
10/02/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,105.85,,
10/02/2012,Rwe AG,31.635,,
10/02/2012,SAP AG,47.87,,
10/02/2012,Siemens AG,74.37,,
10/02/2012,ThyssenKrupp AG,21.97,,
10/02/2012,Volkswagen AG,140.7,,
10/02/2012,Singapore Telecom,1.81,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
10/02/2012,Advantest Corp,942,,
10/02/2012,AEON Co Ltd,"1,019",,
10/02/2012,Ajinomoto Co Inc,911,,
10/02/2012,All Nippon Airways Co Ltd,237,,
10/02/2012,Alps Electric Co Ltd,622,,
10/02/2012,Asahi Breweries Ltd,"1,731",,
10/02/2012,Asahi Glass Co Ltd,645,,
10/02/2012,Asahi Kasei Corp,489,,
10/02/2012,Astellas Pharma Inc,"3,190",,
10/02/2012,Bank Of Yokohama Ltd,367,,
10/02/2012,Bridgestone Corp,"1,726",,
10/02/2012,Canon Inc,"3,415",,
10/02/2012,Casio Computer Co Ltd,489,,
10/02/2012,Central Japan Railway Co,"638,000",,
10/02/2012,Chiba Bank Ltd,493,,
10/02/2012,Chiyoda Corp,874,,
10/02/2012,Chubu Electric Power Co Inc,"1,483",,
10/02/2012,Chugai Pharmaceutical Co Ltd,"1,243",,
10/02/2012,Citizen Holdings Co Ltd,436,,
10/02/2012,Comsys Holdings Corp,828,,
10/02/2012,Credit Saison Co Ltd,"1,462",,
27/09/2011,CSK Corp,279,,
10/02/2012,Dai Nippon Printing Co Ltd,813,,
10/02/2012,Daiichi Sankyo Co Ltd,"1,415",,
10/02/2012,Daiichi Sankyo Co Ltd,"1,415",,
10/02/2012,Daikin Industries Ltd,"2,125",,
10/02/2012,Dainippon Screen Mfg Co Ltd,582,,
10/02/2012,Dainippon Sumitomo Pharma Co Ltd,841,,
10/02/2012,Daiwa House Industry Co Ltd,965,,
10/02/2012,Daiwa Securities Group Inc,280,,
