Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-11-25T16:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
23/11/2012,AIA Group Ltd,30.35,,
23/11/2012,Aluminum Corp Of China Ltd,3.33,,
23/11/2012,Bank of China Ltd,3.23,,
23/11/2012,Bank of Communications Co Ltd,5.64,,
23/11/2012,Belle International Holdings Ltd,15.7,,
23/11/2012,BOC Hong Kong Ltd,24.1,,
23/11/2012,Cathay Pacific Airways Ltd,13.88,,
23/11/2012,Cheung Kong  Ltd,117.3,,
23/11/2012,China Coal Energy Co Ltd,7.87,,
23/11/2012,China Construction Bank Corp,5.94,,
23/11/2012,China Life Insurance Co Ltd,22.85,,
23/11/2012,China Merchants Holdings Co Ltd,23.7,,
23/11/2012,China Mobile Ltd,87.95,,
23/11/2012,China Overseas Land & Investment Ltd,22.35,,
23/11/2012,China Petroleum & Chemical Corp,8.38,,
23/11/2012,China Resources Enterprise Ltd,26.25,,
23/11/2012,China Resources Land Ltd,20.1,,
23/11/2012,China Resources Power Holdings Co Ltd,17.12,,
23/11/2012,China Shenhua Energy Co Ltd,32.3,,
23/11/2012,China Unicom  Ltd,12.36,,
23/11/2012,Citic Pacific Ltd,9.85,,
23/11/2012,CLP Holdings Ltd,67.05,,
23/11/2012,Cnooc Ltd,16.54,,
23/11/2012,COSCO Pacific Ltd,10.96,,
23/11/2012,Esprit Holdings Ltd,12.24,,
23/11/2012,Hang Lung Properties Ltd,27.6,,
23/11/2012,Hang Seng Bank Ltd,117.5,,
23/11/2012,Henderson Land Development Co Ltd,54.75,,
23/11/2012,Hengan International Group Co Ltd,69.65,,
23/11/2012,Hong Kong Exchanges And Clearing Ltd,128,,
23/11/2012,HSBC Holdings PLC,77.2,,
23/11/2012,Hutchison Whampoa Ltd,78.95,,
23/11/2012,Industrial and Commercial Bank of China Ltd,5.24,,
23/11/2012,Li & Fung Ltd,12.4,,
23/11/2012,MTR Corp Ltd,30.25,,
23/11/2012,New World Development Co Ltd,12.38,,
23/11/2012,PetroChina Co Ltd,10.28,,
23/11/2012,Ping An Insurance Co Of China Ltd,59.4,,
23/11/2012,Power Assets Holdings Ltd,68.3,,
23/11/2012,Sino Land Co Ltd,13.72,,
23/11/2012,Sun Hung Kai Properties Ltd,113.8,,
23/11/2012,Swire Pacific Ltd,95.25,,
23/11/2012,Tencent Holdings Ltd,256.4,,
23/11/2012,The Bank Of East Asia Ltd,29.55,,
23/11/2012,The Hong Kong and China Gas Co Ltd,20.85,,
23/11/2012,Wharf Ltd,57.6,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
23/11/2012,adidas AG,66.16,,
23/11/2012,Allianz Se,98.12,,
23/11/2012,BASF SE,67.54,,
23/11/2012,Bayer AG,69.74,,
23/11/2012,Beiersdorf AG,60.15,,
23/11/2012,BMW AG,65.78,,
23/11/2012,COMMERZBANK AG,1.349,,
23/11/2012,Daimler AG,37.03,,
23/11/2012,Deutsche Bank AG,33.805,,
23/11/2012,Deutsche Boerse AG,42.6,,
23/11/2012,Deutsche Lufthansa AG,12.585,,
23/11/2012,Deutsche Post AG,15.795,,
23/11/2012,Deutsche Telekom AG,8.411,,
23/11/2012,EON AG,13.91,,
23/11/2012,Fresenius Medical Care AG & Co Kgaa,51.35,,
23/11/2012,Fresenius SE & Co KGaA,86.27,,
23/11/2012,Heidelbergcement AG,39.565,,
23/11/2012,Henkel AG & Co KGaA,62.88,,
23/11/2012,Infineon Technologies AG,5.916,,
23/11/2012,K+S AG,33.175,,
23/11/2012,Linde AG,131.7,,
23/11/2012,MAN SE,80.43,,
23/11/2012,Merck KGaA,100.25,,
23/11/2012,METRO AG,22.155,,
23/11/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,129.9,,
23/11/2012,Rwe AG,32.38,,
23/11/2012,SAP AG,59.63,,
23/11/2012,Siemens AG,78.28,,
23/11/2012,ThyssenKrupp AG,16.79,,
23/11/2012,Volkswagen AG,162.25,,
23/11/2012,Singapore Telecom,1.932,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
22/11/2012,Advantest Corp,"1,079",,
22/11/2012,AEON Co Ltd,923,,
22/11/2012,Ajinomoto Co Inc,"1,103",,
22/11/2012,All Nippon Airways Co Ltd,177,,
22/11/2012,Alps Electric Co Ltd,527,,
22/11/2012,Asahi Breweries Ltd,"1,805",,
22/11/2012,Asahi Glass Co Ltd,607,,
22/11/2012,Asahi Kasei Corp,462,,
22/11/2012,Astellas Pharma Inc,"4,075",,
22/11/2012,Bank Of Yokohama Ltd,394,,
22/11/2012,Bridgestone Corp,"1,961",,
22/11/2012,Canon Inc,"2,912",,
22/11/2012,Casio Computer Co Ltd,607,,
22/11/2012,Central Japan Railway Co,"6,460",,
22/11/2012,Chiba Bank Ltd,489,,
22/11/2012,Chiyoda Corp,"1,234",,
22/11/2012,Chubu Electric Power Co Inc,"1,081",,
22/11/2012,Chugai Pharmaceutical Co Ltd,"1,643",,
22/11/2012,Citizen Holdings Co Ltd,402,,
22/11/2012,Comsys Holdings Corp,972,,
22/11/2012,Credit Saison Co Ltd,"1,828",,
27/09/2011,CSK Corp,279,,
22/11/2012,Dai Nippon Printing Co Ltd,616,,
22/11/2012,Daiichi Sankyo Co Ltd,"1,267",,
22/11/2012,Daiichi Sankyo Co Ltd,"1,267",,
22/11/2012,Daikin Industries Ltd,"2,605",,
22/11/2012,Dainippon Screen Mfg Co Ltd,461,,
22/11/2012,Dainippon Sumitomo Pharma Co Ltd,933,,
22/11/2012,Daiwa House Industry Co Ltd,"1,245",,
22/11/2012,Daiwa Securities Group Inc,365,,
22/11/2012,Denki Kagaku Kogyo KK,278,,
22/11/2012,Denso Corp,"2,718",,
22/11/2012,Dentsu Inc,"2,030",,
22/11/2012,DOWA Holdings Co Ltd,534,,
22/11/2012,East Japan Railway Co,"5,330",,
22/11/2012,Ebara Corp,331,,
22/11/2012,Eisai Co Ltd,"3,375",,
22/11/2012,Fanuc Ltd,"14,000",,
22/11/2012,Fast Retailing Co Ltd,"17,860",,
22/11/2012,Fuji Electric Co Ltd,170,,
22/11/2012,Fuji Heavy Industries Ltd,903,,
22/11/2012,Fujifilm Holdings Corp,"1,476",,
22/11/2012,Fujikura Ltd,237,,
22/11/2012,Fujitsu Ltd,304,,
22/11/2012,Fukuoka Financial Group Inc,321,,
22/11/2012,Furukawa Co Ltd,71,,
22/11/2012,Furukawa Electric Co Ltd,163,,
22/11/2012,GS Yuasa Corp,312,,
22/11/2012,Heiwa Real Estate Co Ltd,981,,
22/11/2012,Hino Motors Ltd,687,,
22/11/2012,Hitachi Construction Machinery Co Ltd,"1,456",,
