Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-05-31T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
30/05/2014,AIA Group Ltd,38.85,,
30/05/2014,Aluminum Corp Of China Ltd,2.77,,
30/05/2014,Bank of China Ltd,3.69,,
30/05/2014,Bank of Communications Co Ltd,5.19,,
30/05/2014,Belle International Holdings Ltd,7.69,,
30/05/2014,BOC Hong Kong Ltd,23.35,,
30/05/2014,Cathay Pacific Airways Ltd,14.12,,
30/05/2014,Cheung Kong  Ltd,138.5,,
30/05/2014,China Coal Energy Co Ltd,4.42,,
30/05/2014,China Construction Bank Corp,5.69,,
30/05/2014,China Life Insurance Co Ltd,21.3,,
30/05/2014,China Merchants Holdings Co Ltd,22.9,,
30/05/2014,China Mobile Ltd,75.85,,
30/05/2014,China Overseas Land & Investment Ltd,20.2,,
30/05/2014,China Petroleum & Chemical Corp,7.03,,
30/05/2014,China Resources Enterprise Ltd,21.75,,
30/05/2014,China Resources Land Ltd,15.7,,
30/05/2014,China Resources Power Holdings Co Ltd,20.35,,
30/05/2014,China Shenhua Energy Co Ltd,21.25,,
30/05/2014,China Unicom  Ltd,11.6,,
30/05/2014,Citic Pacific Ltd,13.54,,
30/05/2014,CLP Holdings Ltd,63.8,,
30/05/2014,Cnooc Ltd,13.3,,
30/05/2014,COSCO Pacific Ltd,10.24,,
30/05/2014,Esprit Holdings Ltd,11.44,,
30/05/2014,Hang Lung Properties Ltd,24.6,,
30/05/2014,Hang Seng Bank Ltd,128,,
30/05/2014,Henderson Land Development Co Ltd,50.5,,
30/05/2014,Hengan International Group Co Ltd,82.25,,
30/05/2014,Hong Kong Exchanges And Clearing Ltd,144.3,,
30/05/2014,HSBC Holdings PLC,81.75,,
30/05/2014,Hutchison Whampoa Ltd,104,,
30/05/2014,Industrial and Commercial Bank of China Ltd,5.04,,
30/05/2014,Li & Fung Ltd,11.26,,
30/05/2014,MTR Corp Ltd,29.35,,
30/05/2014,New World Development Co Ltd,8.9,,
30/05/2014,PetroChina Co Ltd,9.25,,
30/05/2014,Ping An Insurance Co Of China Ltd,59.95,,
30/05/2014,Power Assets Holdings Ltd,67.5,,
30/05/2014,Sino Land Co Ltd,12.02,,
30/05/2014,Sun Hung Kai Properties Ltd,106,,
30/05/2014,Swire Pacific Ltd,92.15,,
30/05/2014,Tencent Holdings Ltd,109.3,,
30/05/2014,The Bank Of East Asia Ltd,31.55,,
30/05/2014,The Hong Kong and China Gas Co Ltd,18.74,,
30/05/2014,Wharf Ltd,54.9,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
30/05/2014,adidas AG,78.74,,
30/05/2014,Allianz Se,124.4,,
30/05/2014,BASF SE,84.47,,
30/05/2014,Bayer AG,106.1,,
30/05/2014,Beiersdorf AG,74.08,,
30/05/2014,BMW AG,92.09,,
30/05/2014,COMMERZBANK AG,11.645,,
