Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Monday at 2012-06-11T17:30:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
08/06/2012,AIA Group Ltd,25.55,,
08/06/2012,Aluminum Corp Of China Ltd,3.12,,
08/06/2012,Bank of China Ltd,2.76,,
08/06/2012,Bank of Communications Co Ltd,4.88,,
08/06/2012,Belle International Holdings Ltd,12.98,,
08/06/2012,BOC Hong Kong Ltd,21.65,,
08/06/2012,Cathay Pacific Airways Ltd,12.16,,
08/06/2012,Cheung Kong  Ltd,88.05,,
08/06/2012,China Coal Energy Co Ltd,6.56,,
08/06/2012,China Construction Bank Corp,5.28,,
08/06/2012,China Life Insurance Co Ltd,17.62,,
08/06/2012,China Merchants Holdings Co Ltd,21.6,,
08/06/2012,China Mobile Ltd,77.75,,
08/06/2012,China Overseas Land & Investment Ltd,16.44,,
08/06/2012,China Petroleum & Chemical Corp,7.07,,
08/06/2012,China Resources Enterprise Ltd,23.05,,
08/06/2012,China Resources Land Ltd,14.9,,
08/06/2012,China Resources Power Holdings Co Ltd,14.64,,
08/06/2012,China Shenhua Energy Co Ltd,25.2,,
08/06/2012,China Unicom  Ltd,10.38,,
08/06/2012,Citic Pacific Ltd,11,,
08/06/2012,CLP Holdings Ltd,62.85,,
08/06/2012,Cnooc Ltd,14.12,,
08/06/2012,COSCO Pacific Ltd,9.38,,
08/06/2012,Esprit Holdings Ltd,12.62,,
08/06/2012,Hang Lung Properties Ltd,25.15,,
08/06/2012,Hang Seng Bank Ltd,99.85,,
08/06/2012,Henderson Land Development Co Ltd,39.9,,
08/06/2012,Hengan International Group Co Ltd,74.5,,
08/06/2012,Hong Kong Exchanges And Clearing Ltd,106.2,,
08/06/2012,HSBC Holdings PLC,63,,
08/06/2012,Hutchison Whampoa Ltd,62.5,,
08/06/2012,Industrial and Commercial Bank of China Ltd,4.26,,
08/06/2012,Li & Fung Ltd,14.36,,
08/06/2012,MTR Corp Ltd,24.8,,
08/06/2012,New World Development Co Ltd,8.49,,
08/06/2012,PetroChina Co Ltd,10.12,,
08/06/2012,Ping An Insurance Co Of China Ltd,57.05,,
08/06/2012,Power Assets Holdings Ltd,54.5,,
08/06/2012,Sino Land Co Ltd,10.42,,
08/06/2012,Sun Hung Kai Properties Ltd,87.1,,
08/06/2012,Swire Pacific Ltd,82.5,,
08/06/2012,Tencent Holdings Ltd,220.6,,
08/06/2012,The Bank Of East Asia Ltd,25.2,,
08/06/2012,The Hong Kong and China Gas Co Ltd,16.14,,
07/06/2012,Wharf Ltd,43.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
08/06/2012,adidas AG,58.19,,
08/06/2012,Allianz Se,72.44,,
08/06/2012,BASF SE,55.47,,
08/06/2012,Bayer AG,49.465,,
08/06/2012,Beiersdorf AG,52.54,,
08/06/2012,BMW AG,58.82,,
08/06/2012,COMMERZBANK AG,1.388,,
08/06/2012,Daimler AG,35.32,,
08/06/2012,Deutsche Bank AG,28.54,,
08/06/2012,Deutsche Boerse AG,38.92,,
08/06/2012,Deutsche Lufthansa AG,8.242,,
08/06/2012,Deutsche Post AG,13.2,,
08/06/2012,Deutsche Telekom AG,7.834,,
08/06/2012,EON AG,14.415,,
08/06/2012,Fresenius Medical Care AG & Co Kgaa,52.39,,
08/06/2012,Fresenius SE & Co KGaA,76.83,,
08/06/2012,Heidelbergcement AG,34.06,,
08/06/2012,Henkel AG & Co KGaA,51.92,,
08/06/2012,Infineon Technologies AG,6.204,,
08/06/2012,K+S AG,30.915,,
08/06/2012,Linde AG,119.2,,
08/06/2012,MAN SE,83.53,,
08/06/2012,Merck KGaA,74.33,,
08/06/2012,METRO AG,22.64,,
08/06/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,101.5,,
08/06/2012,Rwe AG,28.665,,
08/06/2012,SAP AG,45.505,,
