Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-07-07T18:30:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
05/07/2013,AIA Group Ltd,33.25,,
05/07/2013,Aluminum Corp Of China Ltd,2.42,,
05/07/2013,Bank of China Ltd,3.14,,
05/07/2013,Bank of Communications Co Ltd,4.9,,
05/07/2013,Belle International Holdings Ltd,10.82,,
05/07/2013,BOC Hong Kong Ltd,23.85,,
05/07/2013,Cathay Pacific Airways Ltd,13.5,,
05/07/2013,Cheung Kong  Ltd,105.2,,
05/07/2013,China Coal Energy Co Ltd,4.17,,
05/07/2013,China Construction Bank Corp,5.36,,
05/07/2013,China Life Insurance Co Ltd,17.96,,
05/07/2013,China Merchants Holdings Co Ltd,23.15,,
05/07/2013,China Mobile Ltd,80.65,,
05/07/2013,China Overseas Land & Investment Ltd,20.05,,
05/07/2013,China Petroleum & Chemical Corp,5.32,,
05/07/2013,China Resources Enterprise Ltd,23.7,,
05/07/2013,China Resources Land Ltd,20.6,,
05/07/2013,China Resources Power Holdings Co Ltd,19.16,,
05/07/2013,China Shenhua Energy Co Ltd,20.5,,
05/07/2013,China Unicom  Ltd,10.5,,
05/07/2013,Citic Pacific Ltd,8.31,,
05/07/2013,CLP Holdings Ltd,63.15,,
05/07/2013,Cnooc Ltd,13.08,,
05/07/2013,COSCO Pacific Ltd,9.96,,
05/07/2013,Esprit Holdings Ltd,11.88,,
05/07/2013,Hang Lung Properties Ltd,26.5,,
05/07/2013,Hang Seng Bank Ltd,116.4,,
05/07/2013,Henderson Land Development Co Ltd,47.4,,
05/07/2013,Hengan International Group Co Ltd,81.4,,
05/07/2013,Hong Kong Exchanges And Clearing Ltd,117,,
05/07/2013,HSBC Holdings PLC,83.25,,
05/07/2013,Hutchison Whampoa Ltd,83.25,,
05/07/2013,Industrial and Commercial Bank of China Ltd,4.82,,
05/07/2013,Li & Fung Ltd,11.06,,
05/07/2013,MTR Corp Ltd,28.75,,
05/07/2013,New World Development Co Ltd,10.66,,
05/07/2013,PetroChina Co Ltd,8.97,,
05/07/2013,Ping An Insurance Co Of China Ltd,49.95,,
05/07/2013,Power Assets Holdings Ltd,68.3,,
05/07/2013,Sino Land Co Ltd,10.56,,
05/07/2013,Sun Hung Kai Properties Ltd,100.2,,
05/07/2013,Swire Pacific Ltd,94.45,,
05/07/2013,Tencent Holdings Ltd,308.4,,
05/07/2013,The Bank Of East Asia Ltd,28.05,,
05/07/2013,The Hong Kong and China Gas Co Ltd,19.52,,
05/07/2013,Wharf Ltd,66.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
05/07/2013,adidas AG,81,,
05/07/2013,Allianz Se,110.55,,
05/07/2013,BASF SE,66.96,,
05/07/2013,Bayer AG,80.06,,
05/07/2013,Beiersdorf AG,67.47,,
05/07/2013,BMW AG,66.2,,
05/07/2013,COMMERZBANK AG,5.91,,
05/07/2013,Daimler AG,47.52,,
05/07/2013,Deutsche Bank AG,31.77,,
05/07/2013,Deutsche Boerse AG,50.17,,
05/07/2013,Deutsche Lufthansa AG,15.255,,
05/07/2013,Deutsche Post AG,19.15,,
05/07/2013,Deutsche Telekom AG,8.81,,
05/07/2013,EON AG,11.94,,
05/07/2013,Fresenius Medical Care AG & Co Kgaa,48.11,,
05/07/2013,Fresenius SE & Co KGaA,93.19,,
05/07/2013,Heidelbergcement AG,49.805,,
05/07/2013,Henkel AG & Co KGaA,70.29,,
05/07/2013,Infineon Technologies AG,6.427,,
05/07/2013,K+S AG,27.015,,
05/07/2013,Linde AG,140.05,,
05/07/2013,MAN SE,84,,
05/07/2013,Merck KGaA,116.15,,
05/07/2013,METRO AG,24.26,,
05/07/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,137.45,,
05/07/2013,Rwe AG,22.07,,
05/07/2013,SAP AG,54.5,,
05/07/2013,Siemens AG,77.5,,
05/07/2013,ThyssenKrupp AG,14.55,,
05/07/2013,Volkswagen AG,157.25,,
05/07/2013,Singapore Telecom,2.18,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
05/07/2013,Advantest Corp,"1,651",,
05/07/2013,AEON Co Ltd,"1,359",,
05/07/2013,Ajinomoto Co Inc,"1,415",,
05/07/2013,All Nippon Airways Co Ltd,217,,
05/07/2013,Alps Electric Co Ltd,779,,
05/07/2013,Asahi Breweries Ltd,"2,556",,
05/07/2013,Asahi Glass Co Ltd,665,,
05/07/2013,Asahi Kasei Corp,664,,
05/07/2013,Astellas Pharma Inc,"5,510",,
05/07/2013,Bank Of Yokohama Ltd,547,,
05/07/2013,Bridgestone Corp,"3,670",,
05/07/2013,Canon Inc,"3,375",,
05/07/2013,Casio Computer Co Ltd,913,,
05/07/2013,Central Japan Railway Co,"12,750",,
05/07/2013,Chiba Bank Ltd,707,,
05/07/2013,Chiyoda Corp,"1,212",,
05/07/2013,Chubu Electric Power Co Inc,"1,459",,
05/07/2013,Chugai Pharmaceutical Co Ltd,"2,072",,
05/07/2013,Citizen Holdings Co Ltd,575,,
05/07/2013,Comsys Holdings Corp,"1,291",,
05/07/2013,Credit Saison Co Ltd,"2,565",,
27/09/2011,CSK Corp,279,,
05/07/2013,Dai Nippon Printing Co Ltd,929,,
05/07/2013,Daiichi Sankyo Co Ltd,"1,715",,
05/07/2013,Daiichi Sankyo Co Ltd,"1,715",,
05/07/2013,Daikin Industries Ltd,"4,325",,
05/07/2013,Dainippon Screen Mfg Co Ltd,569,,
05/07/2013,Dainippon Sumitomo Pharma Co Ltd,"1,356",,
05/07/2013,Daiwa House Industry Co Ltd,"1,965",,
05/07/2013,Daiwa Securities Group Inc,922,,
05/07/2013,Denki Kagaku Kogyo KK,360,,
05/07/2013,Denso Corp,"4,760",,
05/07/2013,Dentsu Inc,"3,255",,
05/07/2013,DOWA Holdings Co Ltd,974,,
05/07/2013,East Japan Railway Co,"8,170",,
05/07/2013,Ebara Corp,540,,
05/07/2013,Eisai Co Ltd,"4,115",,
05/07/2013,Fanuc Ltd,"14,770",,
05/07/2013,Fast Retailing Co Ltd,"37,000",,
05/07/2013,Fuji Electric Co Ltd,374,,
05/07/2013,Fuji Heavy Industries Ltd,"2,620",,
05/07/2013,Fujifilm Holdings Corp,"2,324",,
05/07/2013,Fujikura Ltd,362,,
05/07/2013,Fujitsu Ltd,422,,
05/07/2013,Fukuoka Financial Group Inc,439,,
05/07/2013,Furukawa Co Ltd,191,,
05/07/2013,Furukawa Electric Co Ltd,244,,
05/07/2013,GS Yuasa Corp,426,,
05/07/2013,Heiwa Real Estate Co Ltd,"1,831",,
05/07/2013,Hino Motors Ltd,"1,585",,
05/07/2013,Hitachi Construction Machinery Co Ltd,"2,082",,
05/07/2013,Hitachi Ltd,688,,
05/07/2013,Hitachi Zosen Corp,147,,
05/07/2013,Hokuetsu Kishu Paper Co Ltd,426,,
05/07/2013,Honda Motor Co Ltd,"3,840",,
