Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-11-07T13:45:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
06/11/2015,AIA Group Ltd,47.8,,
06/11/2015,Aluminum Corp Of China Ltd,2.52,,
06/11/2015,Bank of China Ltd,3.59,,
06/11/2015,Bank of Communications Co Ltd,5.71,,
06/11/2015,Belle International Holdings Ltd,7.33,,
06/11/2015,BOC Hong Kong Ltd,25.15,,
06/11/2015,Cathay Pacific Airways Ltd,15.32,,
10/03/2015,Cheung Kong  Ltd,153.1,,
06/11/2015,China Coal Energy Co Ltd,3.56,,
06/11/2015,China Construction Bank Corp,5.63,,
06/11/2015,China Life Insurance Co Ltd,29.15,,
06/11/2015,China Merchants Holdings Co Ltd,26.05,,
06/11/2015,China Mobile Ltd,93.3,,
06/11/2015,China Overseas Land & Investment Ltd,26.6,,
06/11/2015,China Petroleum & Chemical Corp,5.53,,
06/11/2015,China Resources Enterprise Ltd,14.28,,
06/11/2015,China Resources Land Ltd,22.05,,
06/11/2015,China Resources Power Holdings Co Ltd,16.74,,
06/11/2015,China Shenhua Energy Co Ltd,13.1,,
06/11/2015,China Unicom  Ltd,10.12,,
06/11/2015,Citic Pacific Ltd,14.5,,
06/11/2015,CLP Holdings Ltd,66.65,,
06/11/2015,Cnooc Ltd,8.98,,
07/08/2015,COSCO Pacific Ltd,10.2,,
06/11/2015,Esprit Holdings Ltd,8.81,,
06/11/2015,Hang Lung Properties Ltd,18.88,,
06/11/2015,Hang Seng Bank Ltd,142,,
06/11/2015,Henderson Land Development Co Ltd,49.05,,
06/11/2015,Hengan International Group Co Ltd,82.85,,
06/11/2015,Hong Kong Exchanges And Clearing Ltd,212.4,,
06/11/2015,HSBC Holdings PLC,60.9,,
26/05/2015,Hutchison Whampoa Ltd,115,,
06/11/2015,Industrial and Commercial Bank of China Ltd,4.87,,
06/11/2015,Li & Fung Ltd,6.16,,
06/11/2015,MTR Corp Ltd,35.65,,
06/11/2015,New World Development Co Ltd,8.13,,
06/11/2015,PetroChina Co Ltd,6.05,,
06/11/2015,Ping An Insurance Co Of China Ltd,45.6,,
06/11/2015,Power Assets Holdings Ltd,75.25,,
06/11/2015,Sino Land Co Ltd,11.68,,
06/11/2015,Sun Hung Kai Properties Ltd,100.3,,
06/11/2015,Swire Pacific Ltd,88.35,,
06/11/2015,Tencent Holdings Ltd,154.5,,
06/11/2015,The Bank Of East Asia Ltd,29.05,,
06/11/2015,The Hong Kong and China Gas Co Ltd,15.62,,
06/11/2015,Wharf Ltd,47.35,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
06/11/2015,adidas AG,88.01,,
06/11/2015,Allianz Se,157.3,,
06/11/2015,BASF SE,77.13,,
06/11/2015,Bayer AG,123.45,,
06/11/2015,Beiersdorf AG,87.79,,
06/11/2015,BMW AG,96.03,,
06/11/2015,COMMERZBANK AG,10.73,,
06/11/2015,Daimler AG,79.79,,
06/11/2015,Deutsche Bank AG,25.655,,
06/11/2015,Deutsche Boerse AG,82.25,,
