Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-06-28T13:45:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
27/06/2014,AIA Group Ltd,39.4,,
27/06/2014,Aluminum Corp Of China Ltd,2.79,,
27/06/2014,Bank of China Ltd,3.49,,
27/06/2014,Bank of Communications Co Ltd,5.34,,
27/06/2014,Belle International Holdings Ltd,8.65,,
27/06/2014,BOC Hong Kong Ltd,22.6,,
27/06/2014,Cathay Pacific Airways Ltd,14.46,,
27/06/2014,Cheung Kong  Ltd,138,,
27/06/2014,China Coal Energy Co Ltd,4.05,,
27/06/2014,China Construction Bank Corp,5.83,,
27/06/2014,China Life Insurance Co Ltd,20.4,,
27/06/2014,China Merchants Holdings Co Ltd,24.25,,
27/06/2014,China Mobile Ltd,75.6,,
27/06/2014,China Overseas Land & Investment Ltd,18.64,,
27/06/2014,China Petroleum & Chemical Corp,7.43,,
27/06/2014,China Resources Enterprise Ltd,21.5,,
27/06/2014,China Resources Land Ltd,13.9,,
27/06/2014,China Resources Power Holdings Co Ltd,22.1,,
27/06/2014,China Shenhua Energy Co Ltd,22.35,,
27/06/2014,China Unicom  Ltd,11.88,,
27/06/2014,Citic Pacific Ltd,13.52,,
27/06/2014,CLP Holdings Ltd,63.9,,
27/06/2014,Cnooc Ltd,13.86,,
27/06/2014,COSCO Pacific Ltd,10.74,,
27/06/2014,Esprit Holdings Ltd,10.9,,
27/06/2014,Hang Lung Properties Ltd,24.05,,
27/06/2014,Hang Seng Bank Ltd,128,,
27/06/2014,Henderson Land Development Co Ltd,46,,
27/06/2014,Hengan International Group Co Ltd,81.3,,
27/06/2014,Hong Kong Exchanges And Clearing Ltd,143.9,,
27/06/2014,HSBC Holdings PLC,79.05,,
27/06/2014,Hutchison Whampoa Ltd,107.4,,
27/06/2014,Industrial and Commercial Bank of China Ltd,4.9,,
27/06/2014,Li & Fung Ltd,11.34,,
27/06/2014,MTR Corp Ltd,29.7,,
27/06/2014,New World Development Co Ltd,8.85,,
27/06/2014,PetroChina Co Ltd,9.75,,
27/06/2014,Ping An Insurance Co Of China Ltd,59.75,,
27/06/2014,Power Assets Holdings Ltd,68.35,,
27/06/2014,Sino Land Co Ltd,12.82,,
27/06/2014,Sun Hung Kai Properties Ltd,106.9,,
27/06/2014,Swire Pacific Ltd,96.05,,
27/06/2014,Tencent Holdings Ltd,118.4,,
27/06/2014,The Bank Of East Asia Ltd,32.25,,
27/06/2014,The Hong Kong and China Gas Co Ltd,16.94,,
27/06/2014,Wharf Ltd,56.15,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
27/06/2014,adidas AG,73.68,,
27/06/2014,Allianz Se,121.4,,
27/06/2014,BASF SE,84.64,,
27/06/2014,Bayer AG,102.4,,
27/06/2014,Beiersdorf AG,70.37,,
27/06/2014,BMW AG,92.36,,
27/06/2014,COMMERZBANK AG,11.65,,
27/06/2014,Daimler AG,68.33,,
27/06/2014,Deutsche Bank AG,26,,
27/06/2014,Deutsche Boerse AG,56.27,,
27/06/2014,Deutsche Lufthansa AG,15.82,,
27/06/2014,Deutsche Post AG,26.485,,
27/06/2014,Deutsche Telekom AG,12.785,,
27/06/2014,EON AG,15.165,,
27/06/2014,Fresenius Medical Care AG & Co Kgaa,49.8,,
27/06/2014,Fresenius SE & Co KGaA,109.25,,
27/06/2014,Heidelbergcement AG,61.77,,
27/06/2014,Henkel AG & Co KGaA,84.02,,
27/06/2014,Infineon Technologies AG,9.041,,
27/06/2014,K+S AG,23.94,,
27/06/2014,Linde AG,154.5,,
27/06/2014,MAN SE,90.2,,
27/06/2014,Merck KGaA,128.35,,
27/06/2014,METRO AG,31.6,,
27/06/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,160.1,,
27/06/2014,Rwe AG,31.65,,
27/06/2014,SAP AG,56.32,,
27/06/2014,Siemens AG,95.97,,
27/06/2014,ThyssenKrupp AG,21.33,,
27/06/2014,Volkswagen AG,191,,
27/06/2014,Singapore Telecom,2.229,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
27/06/2014,Advantest Corp,"1,251",,
27/06/2014,AEON Co Ltd,"1,240",,
27/06/2014,Ajinomoto Co Inc,"1,563",,
27/06/2014,All Nippon Airways Co Ltd,237,,
27/06/2014,Alps Electric Co Ltd,"1,296",,
27/06/2014,Asahi Breweries Ltd,"3,134",,
27/06/2014,Asahi Glass Co Ltd,589,,
27/06/2014,Asahi Kasei Corp,769,,
27/06/2014,Astellas Pharma Inc,"1,314",,
27/06/2014,Bank Of Yokohama Ltd,575,,
27/06/2014,Bridgestone Corp,"3,526",,
27/06/2014,Canon Inc,"3,277",,
27/06/2014,Casio Computer Co Ltd,"1,474",,
27/06/2014,Central Japan Railway Co,"14,325",,
27/06/2014,Chiba Bank Ltd,709,,
27/06/2014,Chiyoda Corp,"1,236",,
27/06/2014,Chubu Electric Power Co Inc,"1,260",,
27/06/2014,Chugai Pharmaceutical Co Ltd,"2,848",,
27/06/2014,Citizen Holdings Co Ltd,789,,
27/06/2014,Comsys Holdings Corp,"1,864",,
27/06/2014,Credit Saison Co Ltd,"2,060",,
27/09/2011,CSK Corp,279,,
27/06/2014,Dai Nippon Printing Co Ltd,"1,039",,
27/06/2014,Daiichi Sankyo Co Ltd,"1,875",,
27/06/2014,Daiichi Sankyo Co Ltd,"1,875",,
27/06/2014,Daikin Industries Ltd,"6,379",,
27/06/2014,Dainippon Screen Mfg Co Ltd,472,,
27/06/2014,Dainippon Sumitomo Pharma Co Ltd,"1,163",,
27/06/2014,Daiwa House Industry Co Ltd,"2,059",,
27/06/2014,Daiwa Securities Group Inc,882,,
27/06/2014,Denki Kagaku Kogyo KK,384,,
27/06/2014,Denso Corp,"4,780",,
27/06/2014,Dentsu Inc,"4,140",,
27/06/2014,DOWA Holdings Co Ltd,947,,
27/06/2014,East Japan Railway Co,"7,884",,
27/06/2014,Ebara Corp,632,,
27/06/2014,Eisai Co Ltd,"4,211",,
27/06/2014,Fanuc Ltd,"17,390",,
27/06/2014,Fast Retailing Co Ltd,"33,635",,
27/06/2014,Fuji Electric Co Ltd,471,,
27/06/2014,Fuji Heavy Industries Ltd,"2,813",,
27/06/2014,Fujifilm Holdings Corp,"2,771",,
27/06/2014,Fujikura Ltd,488,,
27/06/2014,Fujitsu Ltd,750,,
27/06/2014,Fukuoka Financial Group Inc,480,,
27/06/2014,Furukawa Co Ltd,200,,
27/06/2014,Furukawa Electric Co Ltd,215,,
27/06/2014,GS Yuasa Corp,642,,
27/06/2014,Heiwa Real Estate Co Ltd,"1,617",,
27/06/2014,Hino Motors Ltd,"1,387",,
27/06/2014,Hitachi Construction Machinery Co Ltd,"1,991",,
27/06/2014,Hitachi Ltd,741,,
27/06/2014,Hitachi Zosen Corp,513,,
27/06/2014,Hokuetsu Kishu Paper Co Ltd,446,,
27/06/2014,Honda Motor Co Ltd,"3,522",,
27/06/2014,Ihi Corp,464,,
27/06/2014,Inpex Corp,"1,549",,
27/06/2014,Isetan Mitsukoshi Holdings Ltd,"1,306",,
27/06/2014,Isuzu Motors Ltd,671,,
27/06/2014,Itochu Corp,"1,303",,
27/06/2014,J.Front Retailing Co Ltd,703,,
27/06/2014,Japan Steel Works Ltd,433,,
27/06/2014,Japan Tobacco Inc,"3,667",,
27/06/2014,JFE Holdings Inc,"2,089",,
27/06/2014,JGC CORP,"3,101",,
27/06/2014,Jtekt Corp,"1,674",,
27/06/2014,JX Holdings Inc,539,,
27/06/2014,Kajima Corp,443,,
27/06/2014,Kansai Electric Power Co Inc,956,,
27/06/2014,Kao Corp,"3,998",,
27/06/2014,Kawasaki Heavy Industries Ltd,382,,
27/06/2014,Kawasaki Kisen Kaisha Ltd,211,,
27/06/2014,Kddi Corp,"6,184",,
27/06/2014,Keio Corp,787,,
27/06/2014,Keisei Electric Railway Co Ltd,997,,
27/06/2014,Kikkoman Corp,"2,098",,
27/06/2014,Kirin Holdings Co Ltd,"1,452",,
27/06/2014,Kobe Steel Ltd,151,,
27/06/2014,KOMATSU Ltd,"2,356",,
27/06/2014,Konami Corp,"2,225",,
27/06/2014,Konica Minolta Holdings Inc,998,,
27/06/2014,Kubota Corp,"1,439",,
27/06/2014,Kuraray Co Ltd,"1,267",,
27/06/2014,Kyocera Corp,"4,787",,
27/06/2014,Kyowa Hakko Kirin Co Ltd,"1,362",,
27/06/2014,Marubeni Corp,739,,
26/03/2014,Maruha Nichiro Holdings Inc,170,,
27/06/2014,Marui Group Co Ltd,951,,
