Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-08-22T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
21/08/2015,AIA Group Ltd,43.55,,
21/08/2015,Aluminum Corp Of China Ltd,2.63,,
21/08/2015,Bank of China Ltd,3.87,,
21/08/2015,Bank of Communications Co Ltd,6.17,,
21/08/2015,Belle International Holdings Ltd,7,,
21/08/2015,BOC Hong Kong Ltd,27,,
21/08/2015,Cathay Pacific Airways Ltd,14.78,,
10/03/2015,Cheung Kong  Ltd,153.1,,
21/08/2015,China Coal Energy Co Ltd,3.73,,
21/08/2015,China Construction Bank Corp,5.79,,
21/08/2015,China Life Insurance Co Ltd,25.7,,
21/08/2015,China Merchants Holdings Co Ltd,25.65,,
21/08/2015,China Mobile Ltd,100.3,,
21/08/2015,China Overseas Land & Investment Ltd,22.55,,
21/08/2015,China Petroleum & Chemical Corp,5.3,,
21/08/2015,China Resources Enterprise Ltd,23.55,,
21/08/2015,China Resources Land Ltd,18.5,,
21/08/2015,China Resources Power Holdings Co Ltd,18.96,,
21/08/2015,China Shenhua Energy Co Ltd,13.84,,
21/08/2015,China Unicom  Ltd,10.82,,
21/08/2015,Citic Pacific Ltd,13.92,,
21/08/2015,CLP Holdings Ltd,65,,
21/08/2015,Cnooc Ltd,8.82,,
07/08/2015,COSCO Pacific Ltd,10.2,,
21/08/2015,Esprit Holdings Ltd,6.62,,
21/08/2015,Hang Lung Properties Ltd,18.3,,
21/08/2015,Hang Seng Bank Ltd,138.8,,
21/08/2015,Henderson Land Development Co Ltd,47.7,,
21/08/2015,Hengan International Group Co Ltd,80.7,,
21/08/2015,Hong Kong Exchanges And Clearing Ltd,191.7,,
21/08/2015,HSBC Holdings PLC,64.9,,
26/05/2015,Hutchison Whampoa Ltd,115,,
21/08/2015,Industrial and Commercial Bank of China Ltd,4.93,,
21/08/2015,Li & Fung Ltd,5.62,,
21/08/2015,MTR Corp Ltd,35.35,,
21/08/2015,New World Development Co Ltd,8.23,,
21/08/2015,PetroChina Co Ltd,6.63,,
21/08/2015,Ping An Insurance Co Of China Ltd,38.8,,
21/08/2015,Power Assets Holdings Ltd,68.3,,
21/08/2015,Sino Land Co Ltd,11.42,,
21/08/2015,Sun Hung Kai Properties Ltd,104,,
21/08/2015,Swire Pacific Ltd,89.1,,
21/08/2015,Tencent Holdings Ltd,131.6,,
21/08/2015,The Bank Of East Asia Ltd,26.65,,
21/08/2015,The Hong Kong and China Gas Co Ltd,14.92,,
21/08/2015,Wharf Ltd,43.9,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
21/08/2015,adidas AG,65.48,,
21/08/2015,Allianz Se,139.9,,
21/08/2015,BASF SE,69.26,,
21/08/2015,Bayer AG,118.25,,
21/08/2015,Beiersdorf AG,72.26,,
21/08/2015,BMW AG,80.13,,
