Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-10-12T14:30:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
11/10/2013,AIA Group Ltd,38,,
11/10/2013,Aluminum Corp Of China Ltd,2.86,,
11/10/2013,Bank of China Ltd,3.62,,
11/10/2013,Bank of Communications Co Ltd,5.76,,
11/10/2013,Belle International Holdings Ltd,11.42,,
11/10/2013,BOC Hong Kong Ltd,25.15,,
11/10/2013,Cathay Pacific Airways Ltd,15.46,,
11/10/2013,Cheung Kong  Ltd,123.9,,
11/10/2013,China Coal Energy Co Ltd,4.7,,
11/10/2013,China Construction Bank Corp,6.04,,
11/10/2013,China Life Insurance Co Ltd,20.7,,
11/10/2013,China Merchants Holdings Co Ltd,29.65,,
11/10/2013,China Mobile Ltd,85.1,,
11/10/2013,China Overseas Land & Investment Ltd,24.35,,
11/10/2013,China Petroleum & Chemical Corp,6.2,,
11/10/2013,China Resources Enterprise Ltd,25.45,,
11/10/2013,China Resources Land Ltd,23.35,,
11/10/2013,China Resources Power Holdings Co Ltd,19.56,,
11/10/2013,China Shenhua Energy Co Ltd,23.5,,
11/10/2013,China Unicom  Ltd,12.54,,
11/10/2013,Citic Pacific Ltd,11.1,,
11/10/2013,CLP Holdings Ltd,62.5,,
11/10/2013,Cnooc Ltd,15.84,,
11/10/2013,COSCO Pacific Ltd,11.68,,
11/10/2013,Esprit Holdings Ltd,12.76,,
11/10/2013,Hang Lung Properties Ltd,25.95,,
11/10/2013,Hang Seng Bank Ltd,127.7,,
11/10/2013,Henderson Land Development Co Ltd,47,,
11/10/2013,Hengan International Group Co Ltd,91.85,,
11/10/2013,Hong Kong Exchanges And Clearing Ltd,127.7,,
11/10/2013,HSBC Holdings PLC,84.5,,
11/10/2013,Hutchison Whampoa Ltd,97.75,,
11/10/2013,Industrial and Commercial Bank of China Ltd,5.52,,
11/10/2013,Li & Fung Ltd,10.94,,
11/10/2013,MTR Corp Ltd,30.35,,
11/10/2013,New World Development Co Ltd,11.22,,
11/10/2013,PetroChina Co Ltd,8.91,,
11/10/2013,Ping An Insurance Co Of China Ltd,58.25,,
11/10/2013,Power Assets Holdings Ltd,68.1,,
11/10/2013,Sino Land Co Ltd,11.34,,
11/10/2013,Sun Hung Kai Properties Ltd,103.9,,
11/10/2013,Swire Pacific Ltd,91.25,,
11/10/2013,Tencent Holdings Ltd,419,,
11/10/2013,The Bank Of East Asia Ltd,33.45,,
11/10/2013,The Hong Kong and China Gas Co Ltd,18.32,,
11/10/2013,Wharf Ltd,69.15,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
11/10/2013,adidas AG,82.02,,
11/10/2013,Allianz Se,119.45,,
11/10/2013,BASF SE,71.69,,
11/10/2013,Bayer AG,87.24,,
11/10/2013,Beiersdorf AG,68.62,,
11/10/2013,BMW AG,80.74,,
11/10/2013,COMMERZBANK AG,9.21,,
11/10/2013,Daimler AG,58.32,,
11/10/2013,Deutsche Bank AG,35.465,,
11/10/2013,Deutsche Boerse AG,57.5,,
11/10/2013,Deutsche Lufthansa AG,14.145,,
11/10/2013,Deutsche Post AG,23.85,,
11/10/2013,Deutsche Telekom AG,11.3,,
11/10/2013,EON AG,13.74,,
11/10/2013,Fresenius Medical Care AG & Co Kgaa,47.435,,
11/10/2013,Fresenius SE & Co KGaA,91.43,,
11/10/2013,Heidelbergcement AG,58.28,,
11/10/2013,Henkel AG & Co KGaA,73.89,,
11/10/2013,Infineon Technologies AG,7.479,,
11/10/2013,K+S AG,19.045,,
11/10/2013,Linde AG,143.6,,
11/10/2013,MAN SE,88.36,,
11/10/2013,Merck KGaA,115.5,,
11/10/2013,METRO AG,30.875,,
11/10/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,143.95,,
11/10/2013,Rwe AG,26.78,,
11/10/2013,SAP AG,53.98,,
11/10/2013,Siemens AG,91.4,,
11/10/2013,ThyssenKrupp AG,18.38,,
11/10/2013,Volkswagen AG,175.2,,
11/10/2013,Singapore Telecom,2.162,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
11/10/2013,Advantest Corp,"1,164",,
11/10/2013,AEON Co Ltd,"1,343",,
11/10/2013,Ajinomoto Co Inc,"1,338",,
11/10/2013,All Nippon Airways Co Ltd,216,,
11/10/2013,Alps Electric Co Ltd,784,,
11/10/2013,Asahi Breweries Ltd,"2,767",,
11/10/2013,Asahi Glass Co Ltd,602,,
11/10/2013,Asahi Kasei Corp,716,,
11/10/2013,Astellas Pharma Inc,"5,040",,
11/10/2013,Bank Of Yokohama Ltd,552,,
11/10/2013,Bridgestone Corp,"3,515",,
11/10/2013,Canon Inc,"3,115",,
11/10/2013,Casio Computer Co Ltd,914,,
11/10/2013,Central Japan Railway Co,"13,130",,
11/10/2013,Chiba Bank Ltd,713,,
11/10/2013,Chiyoda Corp,"1,194",,
11/10/2013,Chubu Electric Power Co Inc,"1,411",,
11/10/2013,Chugai Pharmaceutical Co Ltd,"2,055",,
11/10/2013,Citizen Holdings Co Ltd,694,,
11/10/2013,Comsys Holdings Corp,"1,358",,
11/10/2013,Credit Saison Co Ltd,"2,678",,
27/09/2011,CSK Corp,279,,
11/10/2013,Dai Nippon Printing Co Ltd,"1,040",,
11/10/2013,Daiichi Sankyo Co Ltd,"1,786",,
11/10/2013,Daiichi Sankyo Co Ltd,"1,786",,
11/10/2013,Daikin Industries Ltd,"5,350",,
11/10/2013,Dainippon Screen Mfg Co Ltd,554,,
11/10/2013,Dainippon Sumitomo Pharma Co Ltd,"1,339",,
11/10/2013,Daiwa House Industry Co Ltd,"1,838",,
11/10/2013,Daiwa Securities Group Inc,883,,
11/10/2013,Denki Kagaku Kogyo KK,398,,
11/10/2013,Denso Corp,"4,830",,
11/10/2013,Dentsu Inc,"3,735",,
11/10/2013,DOWA Holdings Co Ltd,"1,001",,
11/10/2013,East Japan Railway Co,"8,530",,
11/10/2013,Ebara Corp,523,,
11/10/2013,Eisai Co Ltd,"3,915",,
11/10/2013,Fanuc Ltd,"16,730",,
11/10/2013,Fast Retailing Co Ltd,"33,450",,
11/10/2013,Fuji Electric Co Ltd,414,,
11/10/2013,Fuji Heavy Industries Ltd,"2,794",,
11/10/2013,Fujifilm Holdings Corp,"2,345",,
11/10/2013,Fujikura Ltd,408,,
11/10/2013,Fujitsu Ltd,383,,
11/10/2013,Fukuoka Financial Group Inc,446,,
11/10/2013,Furukawa Co Ltd,217,,
11/10/2013,Furukawa Electric Co Ltd,220,,
11/10/2013,GS Yuasa Corp,642,,
11/10/2013,Heiwa Real Estate Co Ltd,"1,786",,
11/10/2013,Hino Motors Ltd,"1,431",,
11/10/2013,Hitachi Construction Machinery Co Ltd,"2,215",,
11/10/2013,Hitachi Ltd,623,,
11/10/2013,Hitachi Zosen Corp,782,,
11/10/2013,Hokuetsu Kishu Paper Co Ltd,465,,
11/10/2013,Honda Motor Co Ltd,"3,915",,
11/10/2013,Ihi Corp,398,,
11/10/2013,Inpex Corp,"1,155",,
11/10/2013,Isetan Mitsukoshi Holdings Ltd,"1,376",,
11/10/2013,Isuzu Motors Ltd,639,,
11/10/2013,Itochu Corp,"1,195",,
11/10/2013,J.Front Retailing Co Ltd,772,,
11/10/2013,Japan Steel Works Ltd,558,,
11/10/2013,Japan Tobacco Inc,"3,500",,
11/10/2013,JFE Holdings Inc,"2,553",,
11/10/2013,JGC CORP,"3,785",,
11/10/2013,Jtekt Corp,"1,363",,
11/10/2013,JX Holdings Inc,480,,
11/10/2013,Kajima Corp,399,,
11/10/2013,Kansai Electric Power Co Inc,"1,290",,
11/10/2013,Kao Corp,"3,065",,
11/10/2013,Kawasaki Heavy Industries Ltd,410,,
11/10/2013,Kawasaki Kisen Kaisha Ltd,233,,
11/10/2013,Kddi Corp,"5,250",,
11/10/2013,Keio Corp,703,,
11/10/2013,Keisei Electric Railway Co Ltd,"1,036",,
11/10/2013,Kikkoman Corp,"1,690",,
11/10/2013,Kirin Holdings Co Ltd,"1,425",,
11/10/2013,Kobe Steel Ltd,178,,
11/10/2013,KOMATSU Ltd,"2,364",,
11/10/2013,Konami Corp,"2,311",,
11/10/2013,Konica Minolta Holdings Inc,835,,
11/10/2013,Kubota Corp,"1,451",,
11/10/2013,Kuraray Co Ltd,"1,127",,
11/10/2013,Kyocera Corp,"5,040",,
11/10/2013,Kyowa Hakko Kirin Co Ltd,"1,050",,
11/10/2013,Marubeni Corp,759,,
11/10/2013,Maruha Nichiro Holdings Inc,186,,
11/10/2013,Marui Group Co Ltd,911,,
11/10/2013,Matsui Securities Co Ltd,"1,097",,
11/10/2013,Mazda Motor Corp,430,,
11/10/2013,Meidensha Corp,355,,
11/10/2013,Meiji Holding Co Ltd,"5,010",,
11/10/2013,Minebea Co Ltd,524,,
11/10/2013,Mitsubishi Chemical Hldg Corp,448,,
11/10/2013,Mitsubishi Corp,"2,006",,
11/10/2013,Mitsubishi Electric Corp,"1,074",,
11/10/2013,Mitsubishi Estate Co Ltd,"2,833",,
11/10/2013,Mitsubishi Heavy Industries Ltd,586,,
11/10/2013,Mitsubishi Logistics Corp,"1,432",,
11/10/2013,Mitsubishi Materials Corp,385,,
11/10/2013,Mitsubishi Motors Corp,"1,033",,
11/10/2013,Mitsubishi Paper Mills Ltd,88,,
11/10/2013,Mitsubishi UFJ Financial Group Inc,636,,
11/10/2013,Mitsui & Co Ltd,"1,423",,
11/10/2013,Mitsui Chemicals Inc,268,,
11/10/2013,Mitsui Engineering and Shipbuilding Co Ltd,206,,
11/10/2013,Mitsui Fudosan Co Ltd,"3,390",,
11/10/2013,Mitsui Mining And Smelting Co Ltd,257,,
11/10/2013,Mitsui OSK Lines Ltd,443,,
11/10/2013,Mitsumi Electric Co Ltd,663,,
11/10/2013,Mizuho Financial Group Inc,207,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
11/10/2013,Ms&Ad Insurance Group Holding Inc,"2,510",,
11/10/2013,Nec Corp,228,,
11/10/2013,NGK Insulators Ltd,"1,481",,
11/10/2013,Nichirei Corp,517,,
11/10/2013,Nikon Corp,"1,821",,
11/10/2013,Nippon Electric Glass Co Ltd,483,,
11/10/2013,Nippon Express Co Ltd,497,,
11/10/2013,Nippon Kayaku Co Ltd,"1,380",,
25/09/2012,Nippon Light Metal Co Ltd,76,,
11/10/2013,Nippon Meat Packers Inc,"1,368",,
26/03/2013,Nippon Paper Group Inc,"1,466",,
11/10/2013,Nippon Sheet Glass Co Ltd,126,,
11/10/2013,Nippon Soda Co Ltd,599,,
11/10/2013,Nippon Steel Corp,341,,
11/10/2013,Nippon Suisan Kaisha Ltd,203,,
11/10/2013,Nippon Telegraph And Telephone Corp,"5,290",,
11/10/2013,Nippon Yusen KK,326,,
