Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-11-08T14:15:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
07/11/2014,AIA Group Ltd,42.95,,
07/11/2014,Aluminum Corp Of China Ltd,3.43,,
07/11/2014,Bank of China Ltd,3.67,,
07/11/2014,Bank of Communications Co Ltd,5.75,,
07/11/2014,Belle International Holdings Ltd,9.75,,
07/11/2014,BOC Hong Kong Ltd,25.4,,
07/11/2014,Cathay Pacific Airways Ltd,14.76,,
07/11/2014,Cheung Kong  Ltd,135.3,,
07/11/2014,China Coal Energy Co Ltd,4.7,,
07/11/2014,China Construction Bank Corp,5.65,,
07/11/2014,China Life Insurance Co Ltd,22.75,,
07/11/2014,China Merchants Holdings Co Ltd,25.2,,
07/11/2014,China Mobile Ltd,96.5,,
07/11/2014,China Overseas Land & Investment Ltd,21.85,,
07/11/2014,China Petroleum & Chemical Corp,6.43,,
07/11/2014,China Resources Enterprise Ltd,17.9,,
07/11/2014,China Resources Land Ltd,18.02,,
07/11/2014,China Resources Power Holdings Co Ltd,20.9,,
07/11/2014,China Shenhua Energy Co Ltd,21.2,,
07/11/2014,China Unicom  Ltd,11.38,,
07/11/2014,Citic Pacific Ltd,13.34,,
07/11/2014,CLP Holdings Ltd,67.15,,
07/11/2014,Cnooc Ltd,11.78,,
07/11/2014,COSCO Pacific Ltd,10.76,,
07/11/2014,Esprit Holdings Ltd,9.45,,
07/11/2014,Hang Lung Properties Ltd,22.85,,
07/11/2014,Hang Seng Bank Ltd,130,,
07/11/2014,Henderson Land Development Co Ltd,50.15,,
07/11/2014,Hengan International Group Co Ltd,79.75,,
07/11/2014,Hong Kong Exchanges And Clearing Ltd,175.6,,
07/11/2014,HSBC Holdings PLC,77.95,,
07/11/2014,Hutchison Whampoa Ltd,96.5,,
07/11/2014,Industrial and Commercial Bank of China Ltd,5,,
07/11/2014,Li & Fung Ltd,8.97,,
07/11/2014,MTR Corp Ltd,30.65,,
07/11/2014,New World Development Co Ltd,9.45,,
07/11/2014,PetroChina Co Ltd,9.18,,
06/11/2014,Ping An Insurance Co Of China Ltd,61.5,,
07/11/2014,Power Assets Holdings Ltd,73.75,,
07/11/2014,Sino Land Co Ltd,12.56,,
07/11/2014,Sun Hung Kai Properties Ltd,113.5,,
07/11/2014,Swire Pacific Ltd,101.8,,
07/11/2014,Tencent Holdings Ltd,123.1,,
07/11/2014,The Bank Of East Asia Ltd,31.9,,
07/11/2014,The Hong Kong and China Gas Co Ltd,18.2,,
07/11/2014,Wharf Ltd,55.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
07/11/2014,adidas AG,59.53,,
07/11/2014,Allianz Se,131.2,,
07/11/2014,BASF SE,69.96,,
07/11/2014,Bayer AG,111.85,,
07/11/2014,Beiersdorf AG,67.17,,
07/11/2014,BMW AG,83.33,,
07/11/2014,COMMERZBANK AG,12.02,,
07/11/2014,Daimler AG,62.36,,
07/11/2014,Deutsche Bank AG,24.275,,
07/11/2014,Deutsche Boerse AG,55.21,,
07/11/2014,Deutsche Lufthansa AG,12.68,,
07/11/2014,Deutsche Post AG,24.97,,
07/11/2014,Deutsche Telekom AG,12.045,,
07/11/2014,EON AG,13.42,,
07/11/2014,Fresenius Medical Care AG & Co Kgaa,57.32,,
07/11/2014,Fresenius SE & Co KGaA,40.835,,
07/11/2014,Heidelbergcement AG,57.65,,
07/11/2014,Henkel AG & Co KGaA,80.26,,
07/11/2014,Infineon Technologies AG,7.592,,
07/11/2014,K+S AG,22.355,,
07/11/2014,Linde AG,145.7,,
07/11/2014,MAN SE,91.8,,
07/11/2014,Merck KGaA,71.07,,
07/11/2014,METRO AG,25.195,,
07/11/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,154,,
07/11/2014,Rwe AG,27.925,,
07/11/2014,SAP AG,53.6,,
07/11/2014,Siemens AG,88.03,,
07/11/2014,ThyssenKrupp AG,19.27,,
07/11/2014,Volkswagen AG,171.15,,
07/11/2014,Singapore Telecom,2.284,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
07/11/2014,Advantest Corp,"1,339",,
07/11/2014,AEON Co Ltd,"1,117",,
07/11/2014,Ajinomoto Co Inc,"2,164",,
07/11/2014,All Nippon Airways Co Ltd,260.8,,
07/11/2014,Alps Electric Co Ltd,"2,086",,
07/11/2014,Asahi Breweries Ltd,"3,474.5",,
07/11/2014,Asahi Glass Co Ltd,583,,
07/11/2014,Asahi Kasei Corp,940,,
07/11/2014,Astellas Pharma Inc,"1,779",,
07/11/2014,Bank Of Yokohama Ltd,661.3,,
07/11/2014,Bridgestone Corp,"3,829",,
07/11/2014,Canon Inc,"3,554",,
07/11/2014,Casio Computer Co Ltd,"1,690",,
07/11/2014,Central Japan Railway Co,"16,740",,
07/11/2014,Chiba Bank Ltd,813,,
07/11/2014,Chiyoda Corp,"1,083",,
07/11/2014,Chubu Electric Power Co Inc,"1,424.5",,
07/11/2014,Chugai Pharmaceutical Co Ltd,"3,420",,
07/11/2014,Citizen Holdings Co Ltd,760,,
07/11/2014,Comsys Holdings Corp,"1,915",,
07/11/2014,Credit Saison Co Ltd,"2,203",,
27/09/2011,CSK Corp,279,,
07/11/2014,Dai Nippon Printing Co Ltd,"1,057",,
07/11/2014,Daiichi Sankyo Co Ltd,"1,718.5",,
07/11/2014,Daiichi Sankyo Co Ltd,"1,718.5",,
07/11/2014,Daikin Industries Ltd,"7,139",,
07/11/2014,Dainippon Screen Mfg Co Ltd,654,,
07/11/2014,Dainippon Sumitomo Pharma Co Ltd,"1,272",,
07/11/2014,Daiwa House Industry Co Ltd,"2,187",,
07/11/2014,Daiwa Securities Group Inc,951,,
07/11/2014,Denki Kagaku Kogyo KK,363,,
07/11/2014,Denso Corp,"5,299",,
07/11/2014,Dentsu Inc,"4,150",,
07/11/2014,DOWA Holdings Co Ltd,925,,
07/11/2014,East Japan Railway Co,"8,654",,
07/11/2014,Ebara Corp,574,,
07/11/2014,Eisai Co Ltd,"4,370",,
07/11/2014,Fanuc Ltd,"19,965",,
07/11/2014,Fast Retailing Co Ltd,"42,325",,
07/11/2014,Fuji Electric Co Ltd,488,,
07/11/2014,Fuji Heavy Industries Ltd,"4,091",,
07/11/2014,Fujifilm Holdings Corp,"3,771.5",,
07/11/2014,Fujikura Ltd,462,,
07/11/2014,Fujitsu Ltd,678,,
07/11/2014,Fukuoka Financial Group Inc,586,,
07/11/2014,Furukawa Co Ltd,220,,
07/11/2014,Furukawa Electric Co Ltd,191,,
07/11/2014,GS Yuasa Corp,548,,
07/11/2014,Heiwa Real Estate Co Ltd,"1,856",,
07/11/2014,Hino Motors Ltd,"1,615",,
07/11/2014,Hitachi Construction Machinery Co Ltd,"2,358",,
07/11/2014,Hitachi Ltd,873.5,,
07/11/2014,Hitachi Zosen Corp,612,,
07/11/2014,Hokuetsu Kishu Paper Co Ltd,460,,
07/11/2014,Honda Motor Co Ltd,"3,644.5",,
07/11/2014,Ihi Corp,564,,
07/11/2014,Inpex Corp,"1,345",,
07/11/2014,Isetan Mitsukoshi Holdings Ltd,"1,447",,
07/11/2014,Isuzu Motors Ltd,"1,478",,
07/11/2014,Itochu Corp,"1,367",,
07/11/2014,J.Front Retailing Co Ltd,"1,441",,
07/11/2014,Japan Steel Works Ltd,415,,
07/11/2014,Japan Tobacco Inc,"3,932.5",,
07/11/2014,JFE Holdings Inc,"2,287.5",,
07/11/2014,JGC CORP,"2,861",,
07/11/2014,Jtekt Corp,"1,793",,
07/11/2014,JX Holdings Inc,453.9,,
07/11/2014,Kajima Corp,484,,
07/11/2014,Kansai Electric Power Co Inc,"1,156.5",,
07/11/2014,Kao Corp,"4,415",,
07/11/2014,Kawasaki Heavy Industries Ltd,455,,
07/11/2014,Kawasaki Kisen Kaisha Ltd,276,,
07/11/2014,Kddi Corp,"7,312",,
07/11/2014,Keio Corp,857,,
07/11/2014,Keisei Electric Railway Co Ltd,"1,288",,
07/11/2014,Kikkoman Corp,"2,751",,
07/11/2014,Kirin Holdings Co Ltd,"1,443.5",,
07/11/2014,Kobe Steel Ltd,175,,
