Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-09-06T13:45:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
05/09/2014,AIA Group Ltd,43.3,,
05/09/2014,Aluminum Corp Of China Ltd,3.73,,
05/09/2014,Bank of China Ltd,3.74,,
05/09/2014,Bank of Communications Co Ltd,5.81,,
05/09/2014,Belle International Holdings Ltd,10.12,,
05/09/2014,BOC Hong Kong Ltd,26.35,,
05/09/2014,Cathay Pacific Airways Ltd,14.36,,
05/09/2014,Cheung Kong  Ltd,141.7,,
05/09/2014,China Coal Energy Co Ltd,4.89,,
05/09/2014,China Construction Bank Corp,5.95,,
05/09/2014,China Life Insurance Co Ltd,23.55,,
05/09/2014,China Merchants Holdings Co Ltd,26.2,,
05/09/2014,China Mobile Ltd,100.2,,
05/09/2014,China Overseas Land & Investment Ltd,22.6,,
05/09/2014,China Petroleum & Chemical Corp,8.13,,
05/09/2014,China Resources Enterprise Ltd,21.25,,
05/09/2014,China Resources Land Ltd,18.7,,
05/09/2014,China Resources Power Holdings Co Ltd,24.45,,
05/09/2014,China Shenhua Energy Co Ltd,23.45,,
05/09/2014,China Unicom  Ltd,13.92,,
05/09/2014,Citic Pacific Ltd,14.88,,
05/09/2014,CLP Holdings Ltd,66.4,,
05/09/2014,Cnooc Ltd,15.46,,
05/09/2014,COSCO Pacific Ltd,11.02,,
05/09/2014,Esprit Holdings Ltd,12.72,,
05/09/2014,Hang Lung Properties Ltd,25.3,,
05/09/2014,Hang Seng Bank Ltd,131.9,,
05/09/2014,Henderson Land Development Co Ltd,54.85,,
05/09/2014,Hengan International Group Co Ltd,82.05,,
05/09/2014,Hong Kong Exchanges And Clearing Ltd,181.7,,
05/09/2014,HSBC Holdings PLC,83.6,,
05/09/2014,Hutchison Whampoa Ltd,103.2,,
05/09/2014,Industrial and Commercial Bank of China Ltd,5.33,,
05/09/2014,Li & Fung Ltd,9.77,,
05/09/2014,MTR Corp Ltd,31.95,,
05/09/2014,New World Development Co Ltd,10.32,,
05/09/2014,PetroChina Co Ltd,11.48,,
05/09/2014,Ping An Insurance Co Of China Ltd,66.15,,
05/09/2014,Power Assets Holdings Ltd,73.7,,
05/09/2014,Sino Land Co Ltd,14,,
05/09/2014,Sun Hung Kai Properties Ltd,118.4,,
05/09/2014,Swire Pacific Ltd,106.7,,
05/09/2014,Tencent Holdings Ltd,128.3,,
05/09/2014,The Bank Of East Asia Ltd,33.35,,
05/09/2014,The Hong Kong and China Gas Co Ltd,17.98,,
05/09/2014,Wharf Ltd,62.4,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
05/09/2014,adidas AG,58.74,,
05/09/2014,Allianz Se,133.15,,
05/09/2014,BASF SE,78.56,,
05/09/2014,Bayer AG,105.6,,
05/09/2014,Beiersdorf AG,69.02,,
05/09/2014,BMW AG,92.05,,
05/09/2014,COMMERZBANK AG,12.67,,
05/09/2014,Daimler AG,65.17,,
05/09/2014,Deutsche Bank AG,27.045,,
05/09/2014,Deutsche Boerse AG,54.85,,
05/09/2014,Deutsche Lufthansa AG,13.66,,
05/09/2014,Deutsche Post AG,25.675,,
05/09/2014,Deutsche Telekom AG,11.73,,
05/09/2014,EON AG,14.4,,
05/09/2014,Fresenius Medical Care AG & Co Kgaa,54.29,,
05/09/2014,Fresenius SE & Co KGaA,37.955,,
05/09/2014,Heidelbergcement AG,58.92,,
05/09/2014,Henkel AG & Co KGaA,82.38,,
05/09/2014,Infineon Technologies AG,9.047,,
05/09/2014,K+S AG,24.45,,
05/09/2014,Linde AG,152.85,,
05/09/2014,MAN SE,90.6,,
05/09/2014,Merck KGaA,66.83,,
05/09/2014,METRO AG,27.85,,
05/09/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,153.95,,
05/09/2014,Rwe AG,31.53,,
05/09/2014,SAP AG,59.96,,
05/09/2014,Siemens AG,98.42,,
05/09/2014,ThyssenKrupp AG,22.07,,
05/09/2014,Volkswagen AG,179.4,,
05/09/2014,Singapore Telecom,2.344,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
05/09/2014,Advantest Corp,"1,252",,
05/09/2014,AEON Co Ltd,"1,100.5",,
05/09/2014,Ajinomoto Co Inc,"1,722",,
05/09/2014,All Nippon Airways Co Ltd,258.2,,
05/09/2014,Alps Electric Co Ltd,"1,647",,
05/09/2014,Asahi Breweries Ltd,"3,375.5",,
05/09/2014,Asahi Glass Co Ltd,576.6,,
05/09/2014,Asahi Kasei Corp,851.5,,
05/09/2014,Astellas Pharma Inc,"1,503.5",,
05/09/2014,Bank Of Yokohama Ltd,570.5,,
05/09/2014,Bridgestone Corp,"3,602",,
05/09/2014,Canon Inc,"3,470",,
05/09/2014,Casio Computer Co Ltd,"1,835",,
05/09/2014,Central Japan Railway Co,"14,505",,
05/09/2014,Chiba Bank Ltd,740,,
05/09/2014,Chiyoda Corp,"1,198",,
05/09/2014,Chubu Electric Power Co Inc,"1,214.5",,
05/09/2014,Chugai Pharmaceutical Co Ltd,"3,160",,
05/09/2014,Citizen Holdings Co Ltd,741,,
05/09/2014,Comsys Holdings Corp,"1,990",,
05/09/2014,Credit Saison Co Ltd,"2,135",,
27/09/2011,CSK Corp,279,,
05/09/2014,Dai Nippon Printing Co Ltd,"1,078.5",,
05/09/2014,Daiichi Sankyo Co Ltd,"1,841",,
05/09/2014,Daiichi Sankyo Co Ltd,"1,841",,
05/09/2014,Daikin Industries Ltd,"7,035",,
05/09/2014,Dainippon Screen Mfg Co Ltd,567,,
05/09/2014,Dainippon Sumitomo Pharma Co Ltd,"1,350",,
05/09/2014,Daiwa House Industry Co Ltd,"1,924.5",,
05/09/2014,Daiwa Securities Group Inc,881.8,,
05/09/2014,Denki Kagaku Kogyo KK,350,,
05/09/2014,Denso Corp,"4,740.5",,
05/09/2014,Dentsu Inc,"4,160",,
05/09/2014,DOWA Holdings Co Ltd,901,,
05/09/2014,East Japan Railway Co,"8,055",,
05/09/2014,Ebara Corp,622,,
05/09/2014,Eisai Co Ltd,"4,260",,
05/09/2014,Fanuc Ltd,"18,430",,
05/09/2014,Fast Retailing Co Ltd,"34,035",,
05/09/2014,Fuji Electric Co Ltd,530,,
05/09/2014,Fuji Heavy Industries Ltd,"3,049.5",,
05/09/2014,Fujifilm Holdings Corp,"3,201",,
05/09/2014,Fujikura Ltd,519,,
05/09/2014,Fujitsu Ltd,713.5,,
05/09/2014,Fukuoka Financial Group Inc,511,,
05/09/2014,Furukawa Co Ltd,231,,
05/09/2014,Furukawa Electric Co Ltd,229,,
05/09/2014,GS Yuasa Corp,667,,
05/09/2014,Heiwa Real Estate Co Ltd,"1,640",,
05/09/2014,Hino Motors Ltd,"1,486",,
05/09/2014,Hitachi Construction Machinery Co Ltd,"2,090",,
05/09/2014,Hitachi Ltd,803.6,,
05/09/2014,Hitachi Zosen Corp,588,,
05/09/2014,Hokuetsu Kishu Paper Co Ltd,467,,
05/09/2014,Honda Motor Co Ltd,"3,554.5",,
05/09/2014,Ihi Corp,494,,
05/09/2014,Inpex Corp,"1,499.5",,
05/09/2014,Isetan Mitsukoshi Holdings Ltd,"1,284",,
05/09/2014,Isuzu Motors Ltd,736.4,,
05/09/2014,Itochu Corp,"1,345.5",,
05/09/2014,J.Front Retailing Co Ltd,"1,297",,
05/09/2014,Japan Steel Works Ltd,434,,
05/09/2014,Japan Tobacco Inc,"3,657",,
05/09/2014,JFE Holdings Inc,"2,128",,
05/09/2014,JGC CORP,"3,001.5",,
05/09/2014,Jtekt Corp,"1,643",,
05/09/2014,JX Holdings Inc,528,,
05/09/2014,Kajima Corp,536,,
