Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-02-01T14:15:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
30/01/2014,AIA Group Ltd,35.75,,
30/01/2014,Aluminum Corp Of China Ltd,2.79,,
30/01/2014,Bank of China Ltd,3.29,,
30/01/2014,Bank of Communications Co Ltd,5.05,,
30/01/2014,Belle International Holdings Ltd,8.38,,
30/01/2014,BOC Hong Kong Ltd,23.6,,
30/01/2014,Cathay Pacific Airways Ltd,16.1,,
30/01/2014,Cheung Kong  Ltd,114.9,,
30/01/2014,China Coal Energy Co Ltd,3.88,,
30/01/2014,China Construction Bank Corp,5.39,,
30/01/2014,China Life Insurance Co Ltd,21.2,,
30/01/2014,China Merchants Holdings Co Ltd,26.4,,
30/01/2014,China Mobile Ltd,74.05,,
30/01/2014,China Overseas Land & Investment Ltd,20.95,,
30/01/2014,China Petroleum & Chemical Corp,6.18,,
30/01/2014,China Resources Enterprise Ltd,23.1,,
30/01/2014,China Resources Land Ltd,18.28,,
30/01/2014,China Resources Power Holdings Co Ltd,18.42,,
30/01/2014,China Shenhua Energy Co Ltd,20.05,,
30/01/2014,China Unicom  Ltd,10.22,,
30/01/2014,Citic Pacific Ltd,9.7,,
30/01/2014,CLP Holdings Ltd,58.6,,
30/01/2014,Cnooc Ltd,12.2,,
30/01/2014,COSCO Pacific Ltd,9.93,,
30/01/2014,Esprit Holdings Ltd,14.64,,
30/01/2014,Hang Lung Properties Ltd,21.55,,
30/01/2014,Hang Seng Bank Ltd,121.5,,
30/01/2014,Henderson Land Development Co Ltd,41.8,,
30/01/2014,Hengan International Group Co Ltd,83.85,,
30/01/2014,Hong Kong Exchanges And Clearing Ltd,121.9,,
30/01/2014,HSBC Holdings PLC,80.95,,
30/01/2014,Hutchison Whampoa Ltd,96.35,,
30/01/2014,Industrial and Commercial Bank of China Ltd,4.81,,
30/01/2014,Li & Fung Ltd,10.8,,
30/01/2014,MTR Corp Ltd,27.45,,
30/01/2014,New World Development Co Ltd,9.7,,
30/01/2014,PetroChina Co Ltd,7.51,,
30/01/2014,Ping An Insurance Co Of China Ltd,62.9,,
30/01/2014,Power Assets Holdings Ltd,58.3,,
30/01/2014,Sino Land Co Ltd,10.32,,
30/01/2014,Sun Hung Kai Properties Ltd,94.8,,
30/01/2014,Swire Pacific Ltd,83.8,,
30/01/2014,Tencent Holdings Ltd,543.5,,
30/01/2014,The Bank Of East Asia Ltd,29.45,,
30/01/2014,The Hong Kong and China Gas Co Ltd,15.98,,
30/01/2014,Wharf Ltd,53,,
,
