Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-07-27T14:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
26/07/2013,AIA Group Ltd,35.85,,
26/07/2013,Aluminum Corp Of China Ltd,2.61,,
26/07/2013,Bank of China Ltd,3.28,,
26/07/2013,Bank of Communications Co Ltd,5.13,,
26/07/2013,Belle International Holdings Ltd,11.18,,
26/07/2013,BOC Hong Kong Ltd,24.45,,
26/07/2013,Cathay Pacific Airways Ltd,14.1,,
26/07/2013,Cheung Kong  Ltd,109.9,,
26/07/2013,China Coal Energy Co Ltd,4.24,,
26/07/2013,China Construction Bank Corp,5.78,,
26/07/2013,China Life Insurance Co Ltd,18.68,,
26/07/2013,China Merchants Holdings Co Ltd,24.35,,
26/07/2013,China Mobile Ltd,83.45,,
26/07/2013,China Overseas Land & Investment Ltd,22.1,,
26/07/2013,China Petroleum & Chemical Corp,5.85,,
26/07/2013,China Resources Enterprise Ltd,23.8,,
26/07/2013,China Resources Land Ltd,20.9,,
26/07/2013,China Resources Power Holdings Co Ltd,18.72,,
26/07/2013,China Shenhua Energy Co Ltd,22.75,,
26/07/2013,China Unicom  Ltd,11.34,,
26/07/2013,Citic Pacific Ltd,8.74,,
26/07/2013,CLP Holdings Ltd,64.35,,
26/07/2013,Cnooc Ltd,14.28,,
26/07/2013,COSCO Pacific Ltd,10.92,,
26/07/2013,Esprit Holdings Ltd,12.28,,
26/07/2013,Hang Lung Properties Ltd,24.8,,
26/07/2013,Hang Seng Bank Ltd,118.9,,
26/07/2013,Henderson Land Development Co Ltd,49.5,,
26/07/2013,Hengan International Group Co Ltd,83.95,,
26/07/2013,Hong Kong Exchanges And Clearing Ltd,121.6,,
26/07/2013,HSBC Holdings PLC,88.1,,
26/07/2013,Hutchison Whampoa Ltd,87.2,,
26/07/2013,Industrial and Commercial Bank of China Ltd,5.11,,
26/07/2013,Li & Fung Ltd,10.6,,
26/07/2013,MTR Corp Ltd,29.05,,
26/07/2013,New World Development Co Ltd,11.76,,
26/07/2013,PetroChina Co Ltd,9.24,,
26/07/2013,Ping An Insurance Co Of China Ltd,50.35,,
26/07/2013,Power Assets Holdings Ltd,69.3,,
26/07/2013,Sino Land Co Ltd,11.18,,
26/07/2013,Sun Hung Kai Properties Ltd,103.4,,
26/07/2013,Swire Pacific Ltd,93.55,,
26/07/2013,Tencent Holdings Ltd,347.4,,
26/07/2013,The Bank Of East Asia Ltd,29,,
26/07/2013,The Hong Kong and China Gas Co Ltd,19.94,,
26/07/2013,Wharf Ltd,68.85,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
26/07/2013,adidas AG,83.23,,
26/07/2013,Allianz Se,117.3,,
26/07/2013,BASF SE,65.87,,
26/07/2013,Bayer AG,83.75,,
26/07/2013,Beiersdorf AG,68.13,,
26/07/2013,BMW AG,74.16,,
26/07/2013,COMMERZBANK AG,6.64,,
26/07/2013,Daimler AG,52.3,,
26/07/2013,Deutsche Bank AG,36.135,,
26/07/2013,Deutsche Boerse AG,52.43,,
26/07/2013,Deutsche Lufthansa AG,15.445,,
26/07/2013,Deutsche Post AG,21.18,,
26/07/2013,Deutsche Telekom AG,9.2,,
26/07/2013,EON AG,12.765,,
26/07/2013,Fresenius Medical Care AG & Co Kgaa,48.555,,
26/07/2013,Fresenius SE & Co KGaA,97.46,,
26/07/2013,Heidelbergcement AG,55.19,,
26/07/2013,Henkel AG & Co KGaA,72.57,,
26/07/2013,Infineon Technologies AG,6.991,,
26/07/2013,K+S AG,26.45,,
26/07/2013,Linde AG,142.15,,
26/07/2013,MAN SE,85.67,,
26/07/2013,Merck KGaA,121.55,,
26/07/2013,METRO AG,25.75,,
26/07/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,148.2,,
26/07/2013,Rwe AG,23.385,,
26/07/2013,SAP AG,55.25,,
26/07/2013,Siemens AG,79.68,,
26/07/2013,ThyssenKrupp AG,16.845,,
26/07/2013,Volkswagen AG,172.3,,
26/07/2013,Singapore Telecom,2.292,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
26/07/2013,Advantest Corp,"1,390",,
26/07/2013,AEON Co Ltd,"1,359",,
26/07/2013,Ajinomoto Co Inc,"1,410",,
26/07/2013,All Nippon Airways Co Ltd,212,,
26/07/2013,Alps Electric Co Ltd,782,,
26/07/2013,Asahi Breweries Ltd,"2,591",,
26/07/2013,Asahi Glass Co Ltd,642,,
26/07/2013,Asahi Kasei Corp,640,,
26/07/2013,Astellas Pharma Inc,"5,570",,
26/07/2013,Bank Of Yokohama Ltd,565,,
26/07/2013,Bridgestone Corp,"3,560",,
26/07/2013,Canon Inc,"3,165",,
26/07/2013,Casio Computer Co Ltd,901,,
26/07/2013,Central Japan Railway Co,"12,360",,
26/07/2013,Chiba Bank Ltd,705,,
26/07/2013,Chiyoda Corp,"1,188",,
26/07/2013,Chubu Electric Power Co Inc,"1,414",,
26/07/2013,Chugai Pharmaceutical Co Ltd,"2,086",,
26/07/2013,Citizen Holdings Co Ltd,574,,
26/07/2013,Comsys Holdings Corp,"1,294",,
26/07/2013,Credit Saison Co Ltd,"2,326",,
27/09/2011,CSK Corp,279,,
26/07/2013,Dai Nippon Printing Co Ltd,896,,
26/07/2013,Daiichi Sankyo Co Ltd,"1,720",,
26/07/2013,Daiichi Sankyo Co Ltd,"1,720",,
26/07/2013,Daikin Industries Ltd,"4,205",,
26/07/2013,Dainippon Screen Mfg Co Ltd,551,,
26/07/2013,Dainippon Sumitomo Pharma Co Ltd,"1,401",,
26/07/2013,Daiwa House Industry Co Ltd,"1,815",,
26/07/2013,Daiwa Securities Group Inc,848,,
26/07/2013,Denki Kagaku Kogyo KK,371,,
26/07/2013,Denso Corp,"4,720",,
26/07/2013,Dentsu Inc,"3,125",,
26/07/2013,DOWA Holdings Co Ltd,916,,
26/07/2013,East Japan Railway Co,"7,980",,
26/07/2013,Ebara Corp,569,,
26/07/2013,Eisai Co Ltd,"4,235",,
26/07/2013,Fanuc Ltd,"14,600",,
26/07/2013,Fast Retailing Co Ltd,"35,450",,
26/07/2013,Fuji Electric Co Ltd,379,,
26/07/2013,Fuji Heavy Industries Ltd,"2,704",,
26/07/2013,Fujifilm Holdings Corp,"2,238",,
26/07/2013,Fujikura Ltd,348,,
26/07/2013,Fujitsu Ltd,387,,
26/07/2013,Fukuoka Financial Group Inc,430,,
26/07/2013,Furukawa Co Ltd,192,,
26/07/2013,Furukawa Electric Co Ltd,234,,
26/07/2013,GS Yuasa Corp,415,,
26/07/2013,Heiwa Real Estate Co Ltd,"1,670",,
26/07/2013,Hino Motors Ltd,"1,577",,
26/07/2013,Hitachi Construction Machinery Co Ltd,"2,056",,
26/07/2013,Hitachi Ltd,656,,
26/07/2013,Hitachi Zosen Corp,155,,
26/07/2013,Hokuetsu Kishu Paper Co Ltd,431,,
26/07/2013,Honda Motor Co Ltd,"3,790",,
26/07/2013,Ihi Corp,418,,
26/07/2013,Inpex Corp,"446,000",,
26/07/2013,Isetan Mitsukoshi Holdings Ltd,"1,414",,
26/07/2013,Isuzu Motors Ltd,765,,
26/07/2013,Itochu Corp,"1,206",,
26/07/2013,J.Front Retailing Co Ltd,829,,
26/07/2013,Japan Steel Works Ltd,574,,
26/07/2013,Japan Tobacco Inc,"3,580",,
26/07/2013,JFE Holdings Inc,"2,363",,
26/07/2013,JGC CORP,"3,520",,
26/07/2013,Jtekt Corp,"1,232",,
26/07/2013,JX Holdings Inc,518,,
26/07/2013,Kajima Corp,346,,
26/07/2013,Kansai Electric Power Co Inc,"1,314",,
26/07/2013,Kao Corp,"3,120",,
26/07/2013,Kawasaki Heavy Industries Ltd,343,,
26/07/2013,Kawasaki Kisen Kaisha Ltd,200,,
26/07/2013,Kddi Corp,"5,120",,
26/07/2013,Keio Corp,707,,
26/07/2013,Keisei Electric Railway Co Ltd,954,,
26/07/2013,Kikkoman Corp,"1,773",,
26/07/2013,Kirin Holdings Co Ltd,"1,535",,
26/07/2013,Kobe Steel Ltd,147,,
26/07/2013,KOMATSU Ltd,"2,246",,
26/07/2013,Konami Corp,"2,280",,
26/07/2013,Konica Minolta Holdings Inc,781,,
26/07/2013,Kubota Corp,"1,510",,
26/07/2013,Kuraray Co Ltd,"1,374",,
26/07/2013,Kyocera Corp,"10,390",,
26/07/2013,Kyowa Hakko Kirin Co Ltd,"1,085",,
26/07/2013,Marubeni Corp,698,,
26/07/2013,Maruha Nichiro Holdings Inc,196,,
26/07/2013,Marui Group Co Ltd,"1,002",,
26/07/2013,Matsui Securities Co Ltd,954,,
26/07/2013,Mazda Motor Corp,433,,
26/07/2013,Meidensha Corp,346,,
26/07/2013,Meiji Holding Co Ltd,"4,840",,
26/07/2013,Minebea Co Ltd,394,,
26/07/2013,Mitsubishi Chemical Hldg Corp,478,,
26/07/2013,Mitsubishi Corp,"1,822",,
26/07/2013,Mitsubishi Electric Corp,"1,014",,
26/07/2013,Mitsubishi Estate Co Ltd,"2,617",,
26/07/2013,Mitsubishi Heavy Industries Ltd,558,,
26/07/2013,Mitsubishi Logistics Corp,"1,508",,
26/07/2013,Mitsubishi Materials Corp,351,,
26/07/2013,Mitsubishi Motors Corp,147,,
26/07/2013,Mitsubishi Paper Mills Ltd,93,,
26/07/2013,Mitsubishi UFJ Financial Group Inc,628,,
26/07/2013,Mitsui & Co Ltd,"1,344",,
26/07/2013,Mitsui Chemicals Inc,236,,
26/07/2013,Mitsui Engineering and Shipbuilding Co Ltd,172,,
26/07/2013,Mitsui Fudosan Co Ltd,"3,030",,
26/07/2013,Mitsui Mining And Smelting Co Ltd,227,,
26/07/2013,Mitsui OSK Lines Ltd,391,,
26/07/2013,Mitsumi Electric Co Ltd,747,,
26/07/2013,Mizuho Financial Group Inc,208,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
26/07/2013,Ms&Ad Insurance Group Holding Inc,"2,616",,
26/07/2013,Nec Corp,235,,
26/07/2013,NGK Insulators Ltd,"1,320",,
26/07/2013,Nichirei Corp,538,,
26/07/2013,Nikon Corp,"2,080",,
26/07/2013,Nippon Electric Glass Co Ltd,534,,
26/07/2013,Nippon Express Co Ltd,499,,
26/07/2013,Nippon Kayaku Co Ltd,"1,304",,
25/09/2012,Nippon Light Metal Co Ltd,76,,
26/07/2013,Nippon Meat Packers Inc,"1,565",,
26/03/2013,Nippon Paper Group Inc,"1,466",,
26/07/2013,Nippon Sheet Glass Co Ltd,105,,
26/07/2013,Nippon Soda Co Ltd,571,,
26/07/2013,Nippon Steel Corp,288,,
26/07/2013,Nippon Suisan Kaisha Ltd,207,,
26/07/2013,Nippon Telegraph And Telephone Corp,"5,020",,
26/07/2013,Nippon Yusen KK,281,,
26/07/2013,Nissan Chemical Industries Ltd,"1,437",,
26/07/2013,Nissan Motor Co Ltd,"1,097",,
26/07/2013,Nisshin Seifun Group Inc,"1,201",,
25/09/2012,Nisshin Steel Co Ltd,84,,
26/07/2013,Nisshinbo Holdings Inc,792,,
26/07/2013,Nitto Boseki Co Ltd,366,,
26/07/2013,NKSJ Holdings Inc,"2,456",,
26/07/2013,Nomura Hldg Inc,786,,
26/07/2013,NSK Ltd,954,,
26/07/2013,Ntn Corp,327,,
26/07/2013,NTT Data Corp,"371,000",,
26/07/2013,NTT Docomo Inc,"150,600",,
26/07/2013,Obayashi Corp,533,,
26/07/2013,Odakyu Electric Railway Co Ltd,974,,
26/07/2013,Oji Paper Co Ltd,421,,
26/07/2013,Oki Electric Industry Co Ltd,202,,
26/07/2013,Okuma Corp,757,,
26/07/2013,Olympus Corp,"3,000",,
26/07/2013,Osaka Gas Co Ltd,423,,
26/07/2013,Pacific Metals Co Ltd,443,,
26/07/2013,Panasonic Corp,866,,
26/07/2013,Pioneer Corp,191,,
26/07/2013,Resona Holdings Inc,502,,
26/07/2013,Ricoh Co Ltd,"1,156",,
26/07/2013,Sapporo Holdings Ltd,378,,
26/07/2013,Secom Co Ltd,"5,630",,
26/07/2013,Sekisui House Ltd,"1,338",,
26/07/2013,Seven & I Holdings Co Ltd,"3,700",,
26/07/2013,Sharp Corp,448,,
26/07/2013,Shimizu Corp,416,,
26/07/2013,Shin Etsu Chemical Co Ltd,"6,620",,
26/07/2013,Shinsei Bank Ltd,234,,
26/07/2013,Shionogi & Co Ltd,"2,083",,
26/07/2013,Shiseido Co Ltd,"1,546",,
26/07/2013,Showa Denko KK,134,,
26/07/2013,Showa Shell Sekiyu KK,888,,
26/07/2013,Sky Perfect Jsat Hldg Inc,"51,000",,
26/07/2013,Softbank Corp,"6,520",,
26/07/2013,Sojitz Corp,175,,
26/07/2013,Sony Corp,"2,133",,
26/07/2013,SumCo Corp,917,,
26/07/2013,Sumitomo Chemical Co Ltd,328,,
26/07/2013,Sumitomo Corp,"1,310",,
26/07/2013,Sumitomo Electric Industries Ltd,"1,262",,
26/07/2013,Sumitomo Heavy Industries Ltd,465,,
25/09/2012,Sumitomo Metal Industries Ltd,117,,
26/07/2013,Sumitomo Metal Mining Co Ltd,"1,262",,
26/07/2013,Sumitomo Mitsui Financial Group Inc,"4,600",,
26/07/2013,Sumitomo Mitsui Trust Holdings Inc,471,,
26/07/2013,Sumitomo Osaka Cement Co Ltd,320,,
26/07/2013,Sumitomo Realty & Development Co Ltd,"4,195",,
26/07/2013,Suzuki Motor Corp,"2,441",,
26/07/2013,T&D Holdings Inc,"1,289",,
26/07/2013,Taiheiyo Cement Corp,333,,
26/07/2013,Taisei Corp,376,,
26/07/2013,Taiyo Yuden Co Ltd,"1,393",,
26/07/2013,Takara Holdings Inc,939,,
26/07/2013,Takashimaya Co Ltd,990,,
26/07/2013,Takeda Pharmaceutical Co Ltd,"4,510",,
26/07/2013,Tdk Corp,"3,595",,
26/07/2013,Teijin Ltd,216,,
26/07/2013,Terumo Corp,"5,230",,
26/07/2013,The Shizuoka Bank Ltd,"1,087",,
26/07/2013,Tobu Railway Co Ltd,523,,
26/07/2013,Toho Co Ltd,"2,086",,
26/07/2013,Toho Zinc Co Ltd,297,,
26/07/2013,Tokai Carbon Co Ltd,286,,
26/07/2013,Tokio Marine Hldgs Inc,"3,210",,
26/07/2013,Tokyo Dome Corp,655,,
26/07/2013,Tokyo Electric Power Co Incorporated,630,,
26/07/2013,Tokyo Electron Ltd,"4,585",,
26/07/2013,Tokyo Gas Co Ltd,553,,
26/07/2013,Tokyo Tatemono Co Ltd,826,,
26/07/2013,Tokyu Corp,663,,
26/07/2013,Tokyu Land Corp,974,,
26/07/2013,Toppan Printing Co Ltd,686,,
26/07/2013,Toray Industries Inc,649,,
26/07/2013,Toshiba Corp,463,,
26/07/2013,Tosoh Corp,359,,
26/07/2013,Toto Ltd,"1,034",,
26/07/2013,Toyo Seikan Kaisha Ltd,"1,705",,
26/07/2013,Toyobo Co Ltd,161,,
26/07/2013,Toyota Motor Corp,"6,150",,
26/07/2013,Toyota Tsusho Corp,"2,775",,
26/07/2013,Trend Micro Inc,"3,345",,
26/07/2013,Ube Industries Ltd,187,,
26/07/2013,Unitika Ltd,53,,
26/07/2013,Uny Co Ltd,638,,
26/07/2013,West Japan Railway Co,"4,255",,
26/07/2013,Yahoo! Japan Corp,"53,700",,
26/07/2013,Yamaha Corp,"1,285",,
26/07/2013,Yamato Holdings Co Ltd,"2,219",,
26/07/2013,Yaskawa Electric Corp,"1,200",,
26/07/2013,Yokogawa Electric Corp,"1,290",,
26/07/2013,Yokohama Rubber Co Ltd,"1,007",,
,
Kuala Lumpur Stock Exchange,
Quoted in Ringgit,
,
Trading date,Company name,Last sale,,
26/07/2013,Ammb Hldg Bhd,8,,
26/07/2013,Axiata Group Bhd,6.84,,
26/07/2013,British American Tobacco Bhd,60.78,,
26/07/2013,CIMB Group Holdings Berhad,8.45,,
26/07/2013,Digi.com Bhd,4.63,,
26/07/2013,Gamuda Bhd,4.83,,
26/07/2013,Genting Bhd,10.02,,
26/07/2013,Genting Malaysia Bhd,4,,
26/07/2013,Hong Leong Bank Bhd,14.3,,
26/07/2013,Hong Leong Financial Group Bhd,14.5,,
26/07/2013,IOI Corporation Bhd,5.45,,
26/07/2013,Kuala Lumpur Kepong Bhd,21.38,,
26/07/2013,Malayan Banking Bhd,10.7,,
26/07/2013,Malaysia Marine and Heavy Engineering Holdings Bhd,4.42,,
26/07/2013,Maxis Bhd,7.09,,
26/07/2013,MISC Berhad,5.79,,
26/07/2013,MMC Corporation Bhd,2.74,,
26/07/2013,Petronas Chemicals Group Bhd,6.62,,
26/07/2013,Petronas Dagangan Bhd,27.02,,
26/07/2013,Petronas Gas Bhd,21.4,,
07/12/2011,PLUS Expressways Bhd,4.43,,
26/07/2013,PPB Group Bhd,15.26,,
26/07/2013,Public Bank Bhd,17.28,,
26/07/2013,RHB Capital Bhd,8.5,,
26/07/2013,Sime Darby Berhad,9.53,,
26/07/2013,Telekom Malaysia Bhd,5.26,,
26/07/2013,Tenaga Nasional Bhd,9.16,,
26/07/2013,Umw Holdings Bhd,14.34,,
26/07/2013,YTL Corp Bhd,1.68,,
26/07/2013,YTL Power International Bhd,1.77,,
,
New Zealand Exchange,
Quoted in NZ Dollars,
,
Trading date,Company name,Last sale,,
26/07/2013,Air New Zealand Ltd,1.47,,
26/07/2013,AMP Ltd,5.32,,
26/07/2013,AMP NZ Office Ltd,1.025,,
22/07/2013,Apn News & Media Ltd,.3,,
26/07/2013,Auckland International Airport Ltd,3.04,,
26/07/2013,Australia and New Zealand Banking Group Ltd,33.8,,
26/07/2013,Cavalier Corp Ltd,1.64,,
26/07/2013,Contact Energy Ltd,5.5,,
26/07/2013,DNZ Property Fund Ltd,1.655,,
26/07/2013,Ebos Group Ltd,10.45,,
19/11/2012,Fisher and Paykel Appliances Holdings Ltd,1.275,,
26/07/2013,Fisher and Paykel Healthcare Corp Ltd,3.55,,
26/07/2013,Fletcher Building Ltd,8.31,,
26/07/2013,Freightways Ltd,4.09,,
26/07/2013,Goodman Fielder Ltd,.82,,
26/07/2013,Goodman Property Trust,1.045,,
26/07/2013,Guinness Peat Group PLC,.54,,
26/07/2013,Hallenstein Glasson Holdings Ltd,4.79,,
26/07/2013,Heartland New Zealand Ltd,.86,,
26/07/2013,Infratil Ltd,2.48,,
26/07/2013,Kathmandu Holdings Ltd,2.63,,
26/07/2013,Kiwi Income Property Trust,1.125,,
26/07/2013,Mainfreight Ltd,11,,
26/07/2013,Methven Ltd,1.27,,
26/07/2013,Michael Hill International Ltd,1.26,,
26/07/2013,New Zealand Oil And Gas Ltd,.835,,
26/07/2013,New Zealand Refining Co Ltd,2.37,,
26/07/2013,Nuplex Industries Ltd,3.15,,
26/07/2013,NZX Ltd,1.34,,
26/07/2013,Pan Pacific Petroleum N L,.115,,
26/07/2013,Pgg Wrightson Ltd,.33,,
26/07/2013,Port of Tauranga Ltd,14.4,,
26/07/2013,Property For Industry Ltd,1.38,,
26/07/2013,Pumpkin Patch Ltd,.93,,
26/07/2013,Rakon Ltd,.26,,
26/07/2013,Restaurant Brands New Zealand Ltd,2.84,,
26/07/2013,Ryman Healthcare Ltd,7.1,,
26/07/2013,Sanford Ltd,4.65,,
