ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 20, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5845.6 at 2015-02-20T16:39:36. Report at Friday, February 20, 2015. Processed Saturday at 2015-02-21T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1951.73,17.547,61.805,.087,-,-,-.20,-,-,-,-,,1-Page,†,1.27,+17,1.23,1.27,1.30,1.10,+15.28,1.30,.004,,
TDO,2180.77,9.525,3.355,.012,-,-,-.54,-,-,-,-,,3D Oil,,.05,+.1,.049,.05,.05,.045,+1.87,.115,.044,,
DDD,-,.747,2.329,.001,-,-,.25,2.0,-,-,-,,3D Res,,.005,-,.005,.007,.005,.005,-.17,.028,.004,,
ARH,378.296,1.195,1.431,.007,-,-,-1.30,-,-,-,-,,A'asian Resources,,.015,+.4,.012,.02,.015,.013,+36.19,.035,.01,,
AYC,289.888,.611,.341,.009,-,-,-.61,-,-,-,-,,A1 Gold,,.034,-.2,.033,.034,.038,.034,-5.73,.098,.025,,
AYCO,395.805,.921,-,.001,-,-,-,-,-,-,-,,  opt nov19,,.008,-.3,.01,.013,.012,.008,-27.45,.013,.004,,
ABL,42.553,.055,28.087,.002,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.031,+1.9,.031,.072,.031,.03,+158.2,.126,.003,,
ABU,1244.18,13.023,179.489,.067,-,-,-53.55,-,-,-,-,,ABM Res,†,.24,-4,.235,.245,.285,.225,-14.46,.45,.21,,
AJC,-,37.419,9.601,.004,-,-,-.68,-,-,-,-,,Acacia Coal,,.004,-,.002,.003,.004,.004,-.17,.011,.002,,
ACB,247.179,2.769,3.869,.019,-,-,-.79,-,-,-,-,,A-Cap Res,,.051,+.1,.051,.06,.062,.05,+1.83,.08,.04,,
ACS,-,-,.304,.026,-,-,-1.47,-,-,-,-,,Accent Resources,,.145,-,.14,-,.145,.145,-.17,.22,.14,,
AIV,8536.76,12.770,1.666,.014,-,-,-.21,-,-,-,-,,ActiveX,,.023,+.4,.018,.023,.024,.018,+20.88,.025,.011,,
ADD,-,.220,.855,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,.023,-,.025,.035,.023,.023,-.17,.10,.002,,
ADN,184.275,2.880,9.274,.008,-,-,-2.96,-,-,-,-,,Adelaide Resources,,.027,-.1,.027,.029,.029,.027,-3.74,.072,.023,,
ADNO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep16,,.005,-,.005,.009,.005,.005,-.17,.009,.005,,
ABY,899.141,3.283,4.511,.056,1.07,.17,-53.74,-,-,-,-,,Aditya Birla,,.18,-.5,.175,.19,.195,.175,-2.88,.35,.15,,
ADY,4030.50,41.307,11.414,.022,-,-,-.43,-,-,-,-,,Admiralty Res,,.03,-.2,.03,.032,.034,.03,-6.42,.037,.011,,
ADX,980.572,11.885,7.632,.003,-,-,-.60,-,-,-,-,,ADX Energy,,.005,-,.004,.006,.005,.005,-.17,.016,.004,,
AQR,412.000,2.337,.291,.026,-,-,-2.09,-,-,-,-,,AEON Metals,,.085,-.5,.085,.11,.09,.085,-5.73,.24,.085,,
AFR,1542.48,10.771,5.136,.044,-,-,-1.65,-,-,-,-,,African Energy Res,,.071,+.6,.071,.073,.074,.065,+9.06,.106,.051,,
AMN,180.400,.262,.351,.011,-,-,-.73,-,-,-,-,,Agrimin,,.13,-1,.11,.125,.13,.11,-7.32,.20,.065,,
AMNOA,80.000,1.432,-,-,-,-,-,-,-,-,-,,  opt dec15,,.06,-,.06,-,.06,.06,-.17,.095,.03,,
AGR,1084.50,4.416,5.907,.009,-,-,-7.57,-,-,-,-,,Aguia Res,,.036,+.6,.032,.035,.039,.032,+19.83,.075,.025,,
AQG,910.287,15.102,24.790,.230,-,-,28.04,10.7,2.20,12.75,.73,,Alacer Gold,,3.01,-8,3.01,3.02,3.07,2.83,-2.76,3.63,1.815,,
AUQ,2700.96,49.520,11.451,.003,-,-,.30,4.3,-,-,-,,Alara Res,,.013,+.1,.013,.015,.015,.011,+8.16,.14,.007,,
ALY,170.000,1.850,8.486,.003,-,-,-1.00,-,-,-,-,,Alchemy Resources,,.017,+.1,.016,.022,.017,.016,+6.08,.038,.013,,
AWD,1972.73,11.741,-,.001,-,-,-1.65,-,-,-,-,,Aleator Energy,†,.004,-.1,.004,.005,.006,.004,-20.17,.09,.003,,
AQI,29.000,.738,.582,.003,-,-,-6.70,-,-,-,-,,Alicanto Min,,.06,-1,.06,.08,.07,.06,-14.46,.33,.06,,
ALK,5846.26,24.052,16.550,.149,-,-,-1.70,-,-,-,-,,Alkane Res,,.36,-,.36,.37,.405,.345,-.17,.42,.17,,
AHQ,-,.031,.077,.004,-,-,-.86,-,-,-,-,,Allegiance Coal,,.023,-,.008,.022,.023,.023,-.17,.028,.007,,
AGS,339.834,7.332,17.524,.024,-,-,-4.98,-,-,-,-,,Alliance Res,,.064,-.2,.064,.068,.068,.064,-3.20,.27,.058,,
AGE,2976.39,7.813,6.444,.011,-,-,-.47,-,-,-,-,,Alligator Energy,,.034,+.3,.034,.036,.036,.032,+9.50,.058,.021,,
AYR,142.857,9.232,87.691,.003,-,-,-.12,-,-,-,-,,Alloy Res,,.007,-,.007,.008,.007,.007,-.17,.011,.005,,
ATC,233.422,1.648,1.044,.008,-,-,-3.40,-,-,-,-,,Altech Chemicals,,.07,+.8,.055,.078,.071,.06,+12.73,.105,.06,,
ATCO,-,.600,-,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,.001,.008,.001,.001,-.17,.02,.001,,
