ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 20, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4303.0 at 2012-01-20T16:17:01. Report at Friday, January 20, 2012. Processed Saturday at 2012-01-21T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,780.006,1.115,1.172,.015,-,-,-.49,-,-,-,-,,3D Oil,,.076,-2.3,.078,.09,.096,.076,-24.35,.275,.076,,
DDD,956.875,1.115,1.743,.009,-,-,-.33,-,-,-,-,,3D Res,,.044,-,.044,.048,.045,.044,-1.12,.062,.036,,
ARH,35.109,.692,2.786,.092,-,-,-.07,-,-,-,-,,A'asian Resources,,.20,+1,.19,.20,.20,.185,+4.14,.50,.15,,
ABU,49586.9,131.074,134.769,.165,-,-,-.41,-,-,-,-,,ABM Res,,.062,+.2,.062,.064,.064,.06,+2.21,.082,.024,,
AJC,11152.3,17.619,53.964,.036,-,-,-.02,-,-,-,-,,Acacia Coal Ltd,,.04,-.4,.04,.041,.043,.038,-10.21,.185,.038,,
ACB,4675.88,6.273,18.727,.058,-,-,-2.30,-,-,-,-,,A-Cap Res,,.29,+2.5,.29,.30,.325,.255,+8.32,.755,.165,,
ACS,6161.84,6.811,.981,.057,-,-,-.54,-,-,-,-,,Accent Res,,.33,+2.5,.33,.335,.335,.30,+7.08,.405,.205,,
ACN,817.529,1.838,10.170,.062,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.135,+1.5,.13,.135,.14,.12,+11.38,.245,.105,,
AIV,615.000,1.580,3.517,.004,-,-,-.95,-,-,-,-,,ActiveX,,.024,-.2,.025,.028,.03,.023,-8.81,.124,.02,,
AIVO,-,.207,-,-,-,-,-,-,-,-,-,,  opt jul12,,.002,-,-,-,.002,.002,-1.12,.014,.001,,
ADD,850.001,3.350,10.231,.004,.01,1.2,-.47,-,-,-,-,,Adavale Resources,,.012,-.3,.011,.013,.014,.012,-21.12,.038,.01,,
ADN,522.391,.701,2.597,.010,-,-,-.98,-,-,-,-,,Adelaide Res,,.066,-.5,.063,.066,.07,.064,-8.16,.20,.064,,
AAO,25.000,.141,2.300,.018,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.30,-,-,-,.31,.30,-1.12,.80,.135,,
AAOO,-,-,.751,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,-1.12,.13,.051,,
ABY,3738.83,5.291,3.593,.271,1.67,.5,12.66,6.8,9.00,1.41,10.40,,Aditya Birla,,.865,+6.5,.845,.875,.91,.77,+7.01,1.95,.68,,
ADY,952.255,7.952,18.892,.040,-,-,2.84,2.3,-,-,-,,Admiralty Res,,.066,-.2,.065,.068,.067,.061,-4.06,.097,.032,,
AVD,-,.137,3.539,.001,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.006,-,-,-,.006,.006,-1.12,.035,.005,,
AVDOA,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-1.12,.01,.001,,
ADX,3972.12,7.122,62.247,.031,-,-,-1.57,-,-,-,-,,ADX Energy,,.07,-.3,.069,.07,.075,.068,-5.23,.13,.062,,
AFR,2369.92,6.362,36.145,.103,-,-,-1.58,-,-,-,-,,African Energy Res,,.315,+.5,.315,.32,.35,.285,+.49,1.045,.225,,
AKI,48708.8,174.098,47.741,.281,-,-,-2.70,-,-,-,-,,African Iron,,.56,-.5,.56,.565,.565,.56,-2.00,.565,.175,,
AKIOA,2339.17,18.875,.999,.009,-,-,-,-,-,-,-,,  opt dec13,,.36,-,.36,.365,.365,.36,-1.12,.365,.055,,
AAE,17038.8,28.420,37.608,.006,-,-,-.17,-,-,-,-,,Agri Energy,,.009,+.2,.009,.01,.01,.007,+27.45,.024,.004,,
AGR,153.000,.301,1.380,.041,-,-,-4.62,-,-,-,-,,Aguia Res,,.50,+3,.49,.50,.50,.49,+5.26,1.56,.405,,
AQG,2619.22,5.055,-,.858,-,-,-,-,-,-,-,,Alacer Gold,,10.43,-20,10.35,10.47,10.79,10.10,-3.00,12.30,7.60,,
AUQ,907.593,1.722,7.722,.061,-,-,-3.84,-,-,-,-,,Alara Res,,.29,-,.275,.29,.305,.28,-1.12,.44,.23,,
ALY,691.766,1.503,4.341,.014,-,-,-1.58,-,-,-,-,,Alchemy Resources,,.14,-.4,.135,.145,.144,.134,-3.66,.619,.114,,
AYN,13160.2,62.258,101.405,.109,-,-,-.39,-,-,-,-,,Alcyone Res,,.082,+.2,.081,.082,.082,.079,+1.38,.145,.038,,
ALK,2311.58,4.160,20.234,.287,-,-,-1.22,-,-,-,-,,Alkane Res,,1.065,+11.5,1.05,1.075,1.11,.915,+10.99,2.73,.89,,
AGS,14168.3,36.049,5.525,.111,-,-,-2.53,-,-,-,-,,Alliance Res,,.325,-2.5,.325,.335,.36,.305,-8.26,.46,.115,,
ALD,410.897,.590,37.921,.165,-,-,-.64,-,-,-,-,,Allied Gold,†,2.36,-2,2.26,2.39,2.40,2.26,-1.96,4.00,.45,,
AGE,1234.24,2.128,-,.017,-,-,-,-,-,-,-,,Alligator Energy,,.12,+2,.115,.12,.12,.098,+18.88,.245,.076,,
AYR,176.000,1.983,17.810,.005,-,-,-.30,-,-,-,-,,Alloy Res,,.026,-,.024,.026,.026,.026,-1.12,.076,.021,,
AYM,5667.23,8.306,-,.021,-,-,-,-,-,-,-,,Altuis Mining,,.105,+1.5,.105,.11,.105,.094,+15.55,.15,.06,,
