ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 1, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4954.6 at 2011-04-01T16:38:44. Report at Friday, April 1, 2011. Processed Saturday at 2011-04-02T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,124.912,3.478,11.681,.046,-,-,-.44,-,-,-,-,,3D Oil,,.23,+4.5,.21,.22,.23,.185,+21.96,.285,.14,,
DDD,112.013,9.161,4.429,.010,-,-,-.93,-,-,-,-,,3D Res,,.05,+1.1,.055,.056,.059,.048,+20.56,.062,.019,,
AAO,541.386,9.717,2.807,.038,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.20,+2.5,.195,.20,.22,.18,+11.92,.295,.044,,
AAOO,-,2.907,-,.012,-,-,-,-,-,-,-,,  opt apr13,,.09,-,.088,.105,.085,.085,-2.36,.16,.011,,
ARH,830.588,8.213,7.315,.164,-,-,.57,64.9,-,-,-,,A'asian Resources,,.37,+7,.37,.39,.40,.30,+20.97,.63,.20,,
AAM,1836.59,61.987,43.313,.011,-,-,-2.95,-,-,-,-,,A1 Minerals,,.055,+1,.054,.057,.056,.045,+19.86,.27,.039,,
ABU,41801.3,893.524,215.436,.089,-,-,.82,4.9,-,-,-,,ABM Res,,.04,+.3,.039,.04,.041,.035,+5.75,.043,.016,,
AII,130.000,.711,.528,.042,-,-,-1.98,-,-,-,-,,Abra Min,,.30,+10,.21,.30,.30,.20,+47.64,.32,.086,,
ACB,1897.27,67.640,19.811,.075,-,-,-2.10,-,-,-,-,,A-Cap Res,,.375,-4.5,.375,.38,.42,.355,-13.08,.76,.28,,
ACS,206.750,6.165,14.394,.041,-,-,-.69,-,-,-,-,,Accent Res,,.24,+1,.24,.26,.24,.205,+1.99,.46,.13,,
AEX,73680.8,353.661,1395.36,.006,-,-,-.21,-,-,-,-,,Acclaim Explore,,.004,-.1,.004,.005,.006,.004,-22.36,.027,.004,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,-2.36,.004,.003,,
AIV,457.000,66.155,9.113,.006,-,-,-1.06,-,-,-,-,,Activex,,.056,-.1,.057,.059,.059,.055,-4.12,.14,.048,,
ADU,2420.55,68.107,30.174,.332,-,-,-38.53,-,-,-,-,,Adamus Res,,.74,-3,.74,.745,.775,.70,-6.26,.895,.387,,
ADD,3087.24,56.040,9.097,.010,.02,1.6,-.61,-,-,-,-,,Adavale Resources,,.032,-.2,.032,.033,.035,.032,-8.24,.046,.015,,
ADE,6020.08,60.435,23.034,.056,-,-,.37,44.6,-,-,-,,Adelaide Energy,,.165,+1,.16,.165,.17,.15,+4.09,.179,.06,,
ADN,697.502,12.180,21.086,.025,-,-,-.58,-,-,-,-,,Adelaide Res,,.17,-,.17,.175,.175,.16,-2.36,.27,.125,,
ABY,2502.09,31.327,44.583,.490,1.61,1.0,18.71,8.4,-,-,-,,Aditya Birla,,1.565,+16.5,1.56,1.565,1.60,1.38,+9.42,1.60,.62,,
ADY,20973.9,121.548,1149.15,.019,-,-,3.01,1.2,-,-,-,,Admiralty Res,†,.035,+.1,.034,.035,.04,.034,+.58,.07,.023,,
