ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 2, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4483.3 at 2012-11-02T16:42:06. Report at Friday, November 2, 2012. Processed Saturday at 2012-11-03T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,465.714,32.239,14.849,.019,-,-,-3.38,-,-,-,-,,3D Oil,,.09,-,.075,.10,.09,.088,+.29,.14,.06,,
DDD,30.000,16.188,17.598,.009,-,-,-.34,-,-,-,-,,3D Res,,.039,+.3,.03,.039,.039,.036,+8.62,.049,.023,,
ARH,129.710,16.273,22.817,.034,-,-,-1.26,-,-,-,-,,A'asian Resources,,.07,-.3,.07,.079,.076,.07,-3.82,.27,.07,,
AYC,297.235,3.221,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.27,-,.24,.29,.27,.27,+.29,.30,.20,,
ABU,24760.4,1959.30,2811.26,.162,-,-,-.41,-,-,-,-,,ABM Res,,.05,-.2,.049,.05,.052,.05,-3.56,.082,.035,,
AJC,8352.22,243.231,1375.40,.014,-,-,-.29,-,-,-,-,,Acacia Coal,,.016,-.2,.016,.017,.018,.015,-10.82,.066,.015,,
ACB,1603.72,54.278,158.538,.031,-,-,-2.00,-,-,-,-,,A-Cap Res,,.135,-,.13,.14,.155,.13,+.29,.325,.11,,
ACS,24.398,91.253,29.000,.036,-,-,-.91,-,-,-,-,,Accent Res,,.20,-1,.20,.30,.22,.20,-4.47,.40,.20,,
ACN,29127.8,311.189,121.743,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,-.5,.285,.29,.29,.285,-1.44,.295,.105,,
AIV,1136.93,29.740,141.591,.004,-,-,-.59,-,-,-,-,,ActiveX,,.018,+.2,.015,.018,.018,.015,+12.79,.032,.013,,
ADD,228.571,26.507,170.910,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.015,-.3,.015,.018,.018,.015,-16.38,.022,.01,,
ADN,3392.00,75.244,34.718,.010,-,-,-.68,-,-,-,-,,Adelaide Res,,.059,+.9,.056,.059,.059,.048,+18.29,.115,.035,,
AAO,410.051,5.386,20.421,.008,.04,2.1,-16.11,-,-,-,-,,Adept Solutions,,.085,-1.5,.081,.085,.10,.085,-14.71,.397,.05,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,  opt apr13,,-,-,-,.07,.066,.066,+.29,.066,.066,,
ABY,3017.54,131.759,125.728,.147,1.61,.3,1.34,35.1,5.00,.27,10.64,,Aditya Birla,,.47,-.5,.46,.47,.49,.45,-.76,1.02,.395,,
ADY,1625.69,76.416,648.187,.024,-,-,-2.45,-,-,-,-,,Admiralty Res,,.033,-,.032,.034,.033,.031,+.29,.071,.031,,
AVD,20652.2,138.231,171.638,.003,-,-,-.60,-,-,-,-,,Advance Energy,,.003,-,.002,.003,.003,.003,+.29,.008,.003,,
ADX,3904.52,216.782,321.403,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.017,-,.016,.017,.017,.016,+.29,.105,.016,,
AQR,136.768,10.412,18.719,.010,-,-,-1.36,-,-,-,-,,AEON Metals,,.065,-1.1,.065,.08,.08,.065,-14.19,.225,.06,,
AFR,1174.93,238.967,505.325,.050,-,-,-2.89,-,-,-,-,,African Energy Res,,.15,-1.5,.155,.17,.165,.15,-8.80,.465,.14,,
AAE,3248.45,143.461,492.083,.006,-,-,-.18,-,-,-,-,,Agri Energy,,.008,-.1,.008,.009,.009,.008,-10.82,.01,.002,,
AGR,473.782,20.319,23.468,.016,-,-,-17.92,-,-,-,-,,Aguia Res,,.155,+2.5,.155,.18,.155,.13,+19.52,.74,.12,,
AQG,4075.48,149.259,94.200,.538,-,-,28.59,18.5,-,-,-,,Alacer Gold,,5.30,+15,5.28,5.33,5.38,5.10,+3.20,12.30,4.66,,
AUQ,1680.52,57.300,96.359,.055,-,-,-1.50,-,-,-,-,,Alara Res,,.26,-,.25,.265,.27,.25,+.29,.42,.23,,
ALY,55.000,26.803,71.545,.015,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.095,+.7,.095,.097,.097,.095,+8.24,.185,.072,,
AYN,12611.8,1142.25,4198.00,.076,-,-,-.24,-,-,-,-,,Alcyone Res,,.051,+.4,.05,.051,.051,.047,+8.80,.096,.031,,
AYNO,1092.58,23.006,-,.001,-,-,-,-,-,-,-,,  opt may15,,.023,+.1,.022,.025,.023,.022,+4.83,.03,.008,,
AQI,37.000,1.007,-,.004,-,-,-,-,-,-,-,,Alicanto Min,,.25,+1.5,.25,.25,.25,.23,+6.67,.255,.20,,
ALK,1326.23,183.799,355.692,.315,-,-,-.52,-,-,-,-,,Alkane Res,,.845,-3.5,.84,.865,.895,.84,-3.69,1.615,.735,,
AHQ,-,6.205,-,.003,-,-,-,-,-,-,-,,Allegiance Coal,,.07,-,.07,.078,.07,.07,+.29,.19,.06,,
