ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:08 Friday 12/3/2010. Processed 12:52 Sunday 14/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AED,1372.22,14.511,14.672,0.1,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.605,4.5,0.61,0.615,0.63,0.55,6.82,1.24,0.50
AFR,281.542,12.952,4.639,0.027,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.095,0.6,0.092,0.098,0.097,0.092,5.52,0.24,0.021
AAE,3052,18.982,-,0.004,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.009,,0.008,0.009,0.01,0.009,-1.22,0.027,0.009
ALG,85,0.514,0.01,0.003,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.165,-1.5,0.165,0.18,0.18,0.165,-9.55,0.245,0.14
ALGO,-,-,-,-,-,-,-,-,-,-,-,,  optmar13d,,-,,0.01,-,-,-,-,-,-
AUQ,370.564,2.43,2.726,0.01,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.12,0.5,0.11,0.13,0.125,0.105,3.13,0.25,0.035
ALY,1747.27,20.714,0.815,0.048,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.72,-2.5,0.72,0.735,0.77,0.71,-4.57,1.27,0.042
ALYO,43.7,1.65,0.84,0.01,-,-,-,-,-,-,-,,  opt aug10,,0.45,-5,0.45,0.495,0.49,0.45,-11.22,0.96,0.002
AYN,3796.1,50.313,-,0.019,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.03,-0.4,0.029,0.031,0.035,0.03,-12.98,0.06,0.029
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,-1.22,0.021,0.021
ALK,463.867,10.388,7.47,0.082,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.33,,0.32,0.345,0.345,0.32,-1.22,0.49,0.18
AGS,2038.63,16.023,11.909,0.16,-,-,-1.97,-,-,-,-,,Alliance Res,,0.47,-4,0.465,0.47,0.50,0.46,-9.06,0.98,0.387
ALD,4765.78,48.532,15.716,0.328,0.26,1.2,-3.42,-,-,-,-,,Allied Gold Ltd,,0.315,4,0.315,0.32,0.315,0.27,13.33,0.55,0.25
AYR,347.708,3.986,2.537,0.003,-,-,-0.82,-,-,-,-,,Alloy Res,,0.03,+,0.025,0.027,0.03,0.027,1.25,0.042,0.013
AJM,162.066,2.547,2.456,0.047,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.24,4,0.215,0.24,0.25,0.205,18.78,0.37,0.067
AJMO,118.8,0.695,-,-,-,-,-,-,-,-,-,,  opt may10,,0.014,0.2,0.006,0.014,0.014,0.01,15.45,0.08,0.005
AWC,75295.9,849.626,327.604,4.087,1.21,1.4,-1.2,-,2,-,1.19,f,Alumina Ltd,,1.675,3.5,1.675,1.68,1.72,1.63,0.92,2.06,0.834
AMU,785.516,21.783,2.711,0.068,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.225,0.5,0.225,0.23,0.23,0.22,1.06,0.43,0.205
AXZ,6.85,0.365,0.072,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.15,,0.15,0.16,0.15,0.15,-1.22,0.25,0.085
AMX,1660.45,43.406,1.904,0.161,-,-,-6.37,-,-,-,-,,Ampella Min,,0.99,-1,0.98,0.995,1.035,0.955,-2.22,1.04,0.10
AMXO,26,1.685,-,0.011,-,-,-,-,-,-,-,,  opt jul10,,0.78,-4,0.765,0.80,0.82,0.78,-6.10,0.82,0.03
AHR,405.3,3.178,0.255,0.008,-,-,-1.57,-,-,-,-,,Anchor Res,,0.21,1.5,0.20,0.205,0.21,0.19,6.47,0.28,0.032
AHRO,-,0.662,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,,-,0.007,0.001,0.001,-1.22,0.03,0.001
AND,2426.37,16.195,22.674,1.3,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.76,2,2.75,2.77,2.77,2.70,-0.49,2.78,1.31
ATM,-,0.004,0.011,2.175,0.10,11.4,0.7,162.9,2.94,0.24,2.58,,Aneka Tambang cdi  1:5,,1.14,,0.80,1.30,1.14,1.14,-1.22,1.14,0.97
AAR,418.125,12.126,28.141,0.014,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.028,0.2,0.026,0.028,0.028,0.025,6.47,0.044,0.021
AGP,-,-,-,0.313,-,-,34.4,8.5,15.87,2.17,5.45,,Anglo Pacific Grp,,2.91,,2.91,-,2.91,2.91,-1.22,3.50,2.581
AGG,22.813,0.413,0.658,0.71,-,-,-71.44,-,3.87,-,0.49,,Anglogold Ashanti  5:1,,7.96,14,8.03,8.35,8.42,7.96,0.57,11.50,7.65
AZZ,4682.82,63.706,3.736,0.202,-,-,0.26,280.8,-,-,-,,Antares Energy,,0.73,4.5,0.73,0.735,0.73,0.66,5.35,0.77,0.037
AVM,77.619,1.827,0.233,0.042,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,4.32,-11,4.20,4.35,4.39,4.20,-3.70,4.43,1.205
AAL,-,0.788,0.205,0.004,-,-,-0.75,-,-,-,-,,Apac Coal,,0.036,,0.038,0.045,0.036,0.036,-1.22,0.115,0.036
AXM,66933.5,469.927,91.974,0.083,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.025,0.3,0.024,0.025,0.028,0.022,12.42,0.276,0.022
AXMO,11740.8,109.635,-,0.005,-,-,-,-,-,-,-,,  opt nov12,,0.008,0.1,0.007,0.009,0.009,0.007,13.07,0.025,0.007
AZO,396.552,8.5,-,0.041,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.49,6,0.48,0.515,0.55,0.44,12.74,0.76,0.35
AON,459.991,3.013,0.028,0.02,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.17,-1,0.16,0.17,0.18,0.165,-6.77,0.40,0.135
AONO,-,0.2,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.012,,0.016,0.04,0.012,0.012,-1.22,0.012,0.012
AQP,5836.9,73.435,31.567,2.971,-,-,20.79,30.9,2.26,9.20,0.35,,Aquarius Platinum,,6.42,-20,6.41,6.45,6.88,6.38,-4.24,7.95,3.088
AQA,5121.25,43.729,7.686,3.374,-,-,-14.8,-,-,-,-,,Aquila Res,,10.47,-8,10.46,10.70,11.00,10.31,-1.98,11.38,2.082
ARU,2334.29,30.241,11.949,0.174,-,-,-7.7,-,-,-,-,,Arafura Resource,*,0.605,-0.5,0.605,0.61,0.615,0.59,-2.04,1.285,0.29
ARUR,4039.94,4.588,-,-,-,-,-,-,-,-,-,,  rts 16mar,,0.001,-0.5,0.001,0.003,0.009,0.001,-84.55,0.013,0.001
AAG,1095.72,10.97,0.061,0.026,-,-,-3.87,-,-,-,-,,Aragon Res,,0.13,0.5,0.13,0.14,0.14,0.125,2.78,0.27,0.072
AAGO,-,0.104,0.014,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,,0.005,-,0.01,0.01,-1.22,0.05,0.002
ARX,17585.3,84.153,2.155,0.016,-,-,16.13,0.3,-,-,-,,ARC Explore Ltd,,0.046,-1.4,0.045,0.047,0.065,0.045,-24.55,0.065,0.007
ARXO,500,2.845,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,-0.1,0.005,0.009,0.007,0.005,-17.88,0.016,0.001
ARXOA,5468.76,23.98,-,0.003,-,-,-,-,-,-,-,,  opt jan11,,0.017,-0.6,0.018,0.02,0.026,0.017,-27.30,0.026,0.009
AXE,10,3.67,1.197,0.01,-,-,-1.93,-,-,-,-,,Archer Explore,,0.155,,0.15,0.17,0.155,0.155,-1.22,0.21,0.052
ARD,933.028,4.248,1.364,0.007,-,-,-3.42,-,-,-,-,,Argent Min,,0.17,1,0.17,0.18,0.185,0.16,5.03,0.20,0.046
ARDO,100,1.51,0.4,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.025,-0.7,0.02,0.032,0.032,0.025,-23.09,0.06,0.01
AXT,10.5,3.436,1.695,0.003,-,-,-0.42,-,-,-,-,,Argo Explore,,0.042,0.1,0.042,0.045,0.042,0.041,1.22,0.08,0.03
ARE,293.66,12.785,9.457,0.013,-,-,0.61,13.3,-,-,-,,Argonaut Res,,0.081,-0.2,0.081,0.084,0.085,0.081,-3.63,0.105,0.048
AGY,10.679,0.971,0.936,0.004,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.045,,0.045,0.055,0.045,0.045,-1.22,0.13,0.027
AOE,149500,309.564,156.713,3.808,2.13,2.4,15.38,33.8,-,-,-,,Arrow Energy,,5.20,172,5.17,5.20,5.20,4.79,48.21,5.20,2.48
ARV,507.777,21.088,0.087,0.013,-,-,-8.47,-,-,-,-,,Artemis Res,,0.073,-0.2,0.073,0.074,0.077,0.072,-3.88,0.199,0.029
ARVOB,17.3,1.751,-,0.003,-,-,-,-,-,-,-,,  opt jun11,,0.037,0.4,0.037,0.04,0.037,0.035,10.90,0.058,0.019
ATN,1081.24,22.185,11.503,0.009,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.018,-0.1,0.018,0.02,0.019,0.018,-6.48,0.099,0.004
ATNNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AKM,1809.53,34.999,2.237,0.017,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.076,,0.073,0.076,0.08,0.073,-1.22,0.095,0.012
ARO,67297.6,768.655,16.985,0.012,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.01,0.2,0.01,0.011,0.011,0.008,23.78,0.016,0.002
AROOB,13650,62.014,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.004,0.1,0.003,0.004,0.004,0.002,32.12,0.006,0.001
AHN,485.953,2.654,0.373,0.006,-,-,-0.62,-,-,-,-,,Athena Res,,0.10,0.5,0.10,0.11,0.12,0.10,4.05,0.12,0.017
AHNOA,-,0.951,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.029,,0.03,0.06,0.029,0.029,-1.22,0.03,0.017
ATV,487.751,17.562,5.452,0.021,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.053,0.3,0.053,0.055,0.055,0.051,4.78,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,-1.22,0.03,0.011
ATVOA,750,1.43,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.015,-0.1,0.02,0.027,0.016,0.015,-7.47,0.045,0.015
AGO,34715.3,185.28,104.36,1.105,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.47,35,2.46,2.48,2.55,2.10,15.29,2.55,1.15
AXY,1757.03,36.117,10.876,0.016,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.075,-0.4,0.071,0.075,0.083,0.074,-6.28,0.125,0.017
AXYO,-,0.941,0.625,-,-,-,-,-,-,-,-,,  opt oct10,,0.001,,0.001,0.005,0.001,0.001,-1.22,0.01,0.001
ATQ,593.579,7.732,1.005,0.012,-,-,-4.7,-,-,-,-,,Atomic Res,,0.12,-0.5,0.10,0.125,0.13,0.12,-5.22,0.17,0.088
ATQO,12,0.037,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.015,-1.5,0.015,0.029,0.03,0.015,-51.22,0.035,0.001
ACZ,30,0.402,0.59,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.18,,0.16,0.18,0.18,0.18,-1.22,0.26,0.125
ACZO,-,0.2,0.234,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.02,0.07,0.04,0.04,-1.22,0.09,0.03
ADX,1336.66,26.679,8.269,0.032,-,-,-1.6,-,-,-,-,,Audax Res,,0.11,,0.105,0.11,0.11,0.10,-1.22,0.175,0.034
AUK,627.308,8.016,1.901,0.011,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.10,-3.5,0.095,0.10,0.135,0.10,-27.14,0.20,0.014
AUKO,-,0.662,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,,-,0.025,0.03,0.03,-1.22,0.03,0.009
AUJ,1560.5,5.096,1.663,0.01,-,-,-0.66,-,-,-,-,,Augustus Min,,0.25,,0.25,0.255,0.255,0.245,-1.22,0.26,0.10
AEE,234.965,11.593,0.934,0.012,-,-,-4.46,-,-,-,-,,Aura Energy,,0.14,,0.14,0.15,0.15,0.13,-1.22,0.26,0.08
AGU,6160.14,24.945,0.458,0.011,-,-,-4.41,-,-,-,-,,Aurium Res,,0.036,1.1,0.036,0.039,0.036,0.024,42.78,0.075,0.013
AGUO,-,0.718,1,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,-1.22,0.01,0.001
AGUOA,-,0.8,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.008,,0.01,0.02,0.008,0.008,-1.22,0.025,0.008
ARM,1245.74,26.738,0.956,0.086,-,-,-5,-,-,-,-,,Aurora Min Ltd,,1.03,-2,1.01,1.03,1.04,0.89,-3.12,1.26,0.07
AUT,1015.62,15.563,1.824,0.089,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.42,-1.5,0.415,0.42,0.44,0.415,-4.67,0.47,0.10
AXO,59255.9,104.879,5.816,0.15,-,-,-19.38,-,-,-,-,,Aurox Res,,0.775,50.5,0.77,0.775,0.81,0.27,185.80,0.81,0.093
AUC,325.739,10.161,-,0.009,-,-,-,-,-,-,-,,Ausgold Ltd,,0.165,,0.165,0.17,0.175,0.155,-1.22,0.248,0.155
AUCO,349.24,3.441,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.058,0.3,0.058,0.07,0.058,0.05,4.24,0.07,0.036
AOA,24,1.13,-,0.009,-,-,0.86,31.4,-,-,-,,Ausmon Resources,,0.27,,0.27,0.29,0.27,0.27,-1.22,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,1178.2,5.317,6.514,0.027,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.12,-0.5,0.12,0.125,0.125,0.105,-5.22,0.195,0.08
AQR,14661.4,120.188,1.13,0.091,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.705,16.5,0.70,0.715,0.79,0.535,29.34,0.79,0.03
ABZ,872.383,7.685,-,0.008,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.40,5,0.38,0.40,0.40,0.35,13.07,0.49,0.25
AGV,-,2.541,0.27,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.025,,0.018,0.03,0.025,0.025,-1.22,0.10,0.024
AKA,453.941,7.107,-,0.01,-,-,-,-,-,-,-,,Aust Min Min,,0.22,,0.20,0.215,0.22,0.20,-1.22,0.245,0.19
AUZ,47733.6,1194.4,-,0.014,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.002,0.1,0.001,0.002,0.002,0.001,98.78,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-1.22,0.001,0.001
AOC,-,1.41,0.697,0.004,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.08,,0.09,0.094,0.08,0.08,-1.22,0.135,0.05
AOCOA,-,1.324,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.012,,0.012,-,0.012,0.012,-1.22,0.016,0.012
AOM,289.988,18.722,1.42,0.011,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.005,0.1,0.004,0.005,0.005,0.004,23.78,0.009,0.003
ARW,1632.52,61.49,11.001,0.009,0.01,1.4,-1.56,-,-,-,-,,Aust Renewable,,0.014,0.1,0.014,0.015,0.014,0.013,6.47,0.033,0.006
AOK,4529.17,46.769,3.377,0.031,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.185,1,0.185,0.19,0.195,0.18,4.50,0.22,0.06
AKK,101648,181.411,1.914,0.015,-,-,-3.44,-,-,-,-,,Austin Explore,,0.05,0.9,0.049,0.05,0.071,0.041,20.73,0.096,0.021
AKKO,7976.8,37.374,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.017,0.2,0.016,0.017,0.023,0.014,12.12,0.031,0.012
APG,7484.18,33.812,19.163,0.028,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.035,,0.035,0.037,0.038,0.032,-1.22,0.059,0.029
AAF,15325,131.521,13.18,0.005,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.003,0.1,0.002,0.003,0.003,0.002,48.78,0.007,0.001
AGD,8.2,0.505,0.026,0.019,-,-,-2.53,-,-,-,-,,Austral Gold,,0.11,-1,0.081,0.098,0.12,0.11,-9.55,0.18,0.065
AZX,61.466,0.526,0.229,0.008,-,-,-15.3,-,-,-,-,,Auzex Res,,0.18,,0.12,0.20,0.18,0.17,-1.22,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.019,0.009,0.009,-1.22,0.07,0.006
AVI,229.546,8.522,1.303,0.026,-,-,-5.87,-,-,-,-,,Avalon Min,,0.21,1.5,0.21,0.22,0.215,0.195,6.47,0.297,0.062
AVB,8428.28,188.254,0.681,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.025,-0.4,0.025,0.027,0.029,0.023,-15.01,0.045,0.006
AVBO,-,0.725,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.002,0.001,0.001,-1.22,0.15,0.001
AVBOB,18519.4,51.405,-,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.014,-0.5,0.014,0.015,0.016,0.011,-27.53,0.027,0.004
AVA,227.066,5.33,10.9,0.009,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.072,0.2,0.072,0.075,0.072,0.07,1.64,0.215,0.056
AVO,6062.97,66.442,38.212,0.567,0.79,2.5,12.49,15.8,-,-,-,,Avoca Res,,1.97,8,1.95,1.99,2.00,1.90,3.02,2.26,1.415
AVZ,-,1.921,0.698,0.006,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.10,,0.075,0.099,0.10,0.10,-1.22,0.17,0.032
AWE,15550.1,135.881,78.121,1.419,1.74,1.6,1.43,190.2,-,-,-,,AWE Ltd,,2.72,5,2.71,2.72,2.75,2.67,0.66,3.17,2.17
AXC,248.5,2.331,5.545,0.003,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.026,0.7,0.017,0.026,0.026,0.023,35.62,0.04,0.017
AXCO,-,2.51,0.92,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-1.22,0.006,0.001
AVQ,8113.45,51.463,-,0.013,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.04,0.5,0.038,0.04,0.045,0.037,13.07,0.045,0.011
AZM,2949.99,29.642,3.323,0.042,-,-,-2.8,-,-,-,-,,Azumah Res,,0.23,2.5,0.225,0.23,0.235,0.205,10.98,0.325,0.089
AZS,9215.42,16.387,7.978,0.01,-,-,-0.78,-,-,-,-,,Azure Min,,0.04,0.3,0.039,0.04,0.047,0.036,6.89,0.08,0.035
BND,234.383,2.842,0.999,0.086,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.67,2,0.66,0.67,0.70,0.65,1.86,0.80,0.18
BMN,7617.02,71.777,18.63,0.094,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.465,-3,0.465,0.475,0.53,0.455,-7.28,1.485,0.455
BKP,15806.3,275.391,-,0.007,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.004,,0.004,0.005,0.005,0.004,-1.22,0.03,0.003
BAR,499.415,13.016,8.076,0.027,-,-,-1.78,-,-,-,-,,Barra Res,,0.085,-0.1,0.081,0.083,0.087,0.081,-2.38,0.22,0.057
BARO,-,0.04,2.376,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.002,0.012,0.007,0.007,-1.22,0.029,0.004
BSE,271,4.336,0.891,0.002,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.082,-1.8,0.082,0.09,0.099,0.08,-19.22,0.155,0.045
BSM,2521.44,33.028,5.744,0.039,-,-,18.46,1.2,-,-,-,,Bass Metals Ltd,,0.23,1.5,0.23,0.235,0.235,0.215,5.76,0.349,0.107
BSMOA,-,0.204,0.057,-,-,-,-,-,-,-,-,,  opt apr10,,0.01,,0.002,0.03,0.01,0.01,-1.22,0.08,0.01
BAS,271.6,53.984,2.525,0.01,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.036,0.1,0.036,0.038,0.038,0.036,1.64,0.068,0.013
BSR,511.131,12.078,5.052,0.046,-,-,-0.9,-,-,-,-,,Bassari Res,,0.34,0.5,0.34,0.355,0.355,0.33,0.27,0.44,0.057
BTV,937.07,16.263,11.991,0.023,-,-,4.8,3.6,-,-,-,,Batavia Min,,0.175,,0.175,0.18,0.18,0.165,-1.22,0.19,0.075
BTVO,705.75,6.566,0.357,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.09,1,0.085,0.098,0.09,0.082,11.28,0.095,0.012
BTU,2197.56,13.694,0.079,0.008,-,-,-22.24,-,-,-,-,,Bathurst Res,,0.09,-0.5,0.09,0.10,0.098,0.09,-6.48,0.155,0.045
BTUO,16.666,0.05,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,-0.3,0.001,0.10,0.007,0.007,-31.22,0.05,0.007
BAU,991.234,13.123,12.479,0.178,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.76,5,0.75,0.76,0.79,0.67,5.82,1.345,0.245
BCI,1977.25,10.92,3.051,0.117,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.39,16.5,1.39,1.40,1.39,1.24,12.25,1.476,0.389
BCD,1289.32,10.43,14.478,0.041,0.09,1.1,3.05,3.3,-,-,-,,BCD Res NL,,0.10,,0.098,0.10,0.105,0.10,-1.22,0.21,0.10
BPT,33121.3,303.43,313.835,0.794,1.27,0.6,16.05,4.6,1.75,9.17,2.38,p,Beach Energy Ltd,,0.735,2,0.73,0.735,0.755,0.715,1.58,1.04,0.655
BPTO,2282.9,19.063,12.923,-,-,-,-,-,-,-,-,,  opt jun10,,0.005,,0.004,0.005,0.006,0.004,-1.22,0.047,0.001
BCN,36483.7,1032.76,8.135,0.022,-,-,-3.44,-,-,-,-,,Beacon Min,,0.03,-0.1,0.029,0.03,0.032,0.028,-4.44,0.034,0.004
BCNO,4511.29,10.329,1.011,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,-0.2,0.001,0.003,0.003,0.001,-51.22,0.008,0.001
BCNOA,10618.1,200.782,-,0.005,-,-,-,-,-,-,-,,  opt aug10,,0.019,-0.1,0.018,0.019,0.02,0.018,-6.22,0.021,0.001
BDR,251.852,24.593,1.858,0.021,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.22,-2,0.215,0.225,0.24,0.215,-9.55,0.40,0.043
