ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 7, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5522.1 at 2014-11-07T16:39:36. Report at Friday, November 7, 2014. Processed Saturday at 2014-11-08T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2540.64,718.041,5.056,.029,-,-,-.20,-,-,-,-,,1-Page,†,.425,+4.5,.42,.43,.43,.375,+11.53,.43,.003,,
TDO,118.847,10.074,23.136,.021,-,-,-.54,-,-,-,-,,3D Oil,,.089,-.1,.084,.089,.09,.084,-1.42,.135,.064,,
DDD,259.677,15.521,8.830,.002,-,-,.25,3.2,-,-,-,,3D Res,,.008,+.1,.008,.014,.009,.007,+13.98,.029,.007,,
ARH,256.945,12.822,15.904,.007,-,-,-1.30,-,-,-,-,,A'asian Resources,,.015,-,.015,.02,.017,.015,-.31,.07,.015,,
AYC,-,1.483,2.170,.009,-,-,-.61,-,-,-,-,,A1 Gold,,.035,-,.026,.03,.035,.035,-.31,.147,.035,,
ABU,1186.69,480.745,1380.67,.077,-,-,-53.55,-,-,-,-,,ABM Res,†,.28,-5,.265,.28,.33,.27,-15.46,.48,.24,,
AJC,938.435,113.024,131.603,.005,-,-,-.68,-,-,-,-,,Acacia Coal,,.005,+.1,.004,.005,.005,.003,+24.69,.015,.003,,
ACB,377.476,24.182,31.948,.017,-,-,-.79,-,-,-,-,,A-Cap Res,,.046,-.5,.043,.05,.051,.044,-10.11,.08,.041,,
ACS,8.800,1.171,1.091,.025,-,-,-1.47,-,-,-,-,,Accent Res,,.14,-1,.14,.20,.15,.14,-6.98,.23,.14,,
AIV,50.000,22.382,144.516,.008,-,-,-.21,-,-,-,-,,ActiveX,,.014,-,.014,.02,.014,.014,-.31,.025,.011,,
ADD,100.001,8.860,10.413,-,-,-,-.33,-,-,-,-,,Adavale Resources,,.003,-,.002,.004,.003,.003,-.31,.007,.001,,
ADN,254.851,50.540,270.447,.007,-,-,-2.96,-,-,-,-,,Adelaide Res,,.027,-.1,.026,.027,.029,.027,-3.88,.073,.026,,
ABY,634.599,31.345,68.938,.060,1.64,.12,-.07,-,-,-,-,,Aditya Birla,,.19,-5,.19,.195,.24,.19,-21.14,.38,.15,,
ADY,4062.15,106.868,41.059,.025,-,-,-.43,-,-,-,-,,Admiralty Res,,.033,-,.029,.035,.034,.029,-.31,.034,.011,,
ADX,1449.99,62.254,116.966,.006,-,-,-.60,-,-,-,-,,ADX Energy,,.009,-,.009,.01,.011,.009,-.31,.018,.008,,
AQR,292.000,25.250,20.641,.032,-,-,-2.09,-,-,-,-,,AEON Metals,,.105,-1.5,.105,.12,.12,.105,-12.81,.24,.105,,
ACJ,6449.74,274.295,170.968,.005,-,-,-.12,-,-,-,-,,African Chrome Flds,,.004,-,.004,.006,.005,.004,-.31,.009,.001,,
AFR,671.638,48.811,69.721,.041,-,-,-1.65,-,-,-,-,,African Energy Res,,.075,-.2,.075,.078,.083,.075,-2.91,.149,.053,,
