ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 24, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4964.3 at 2013-05-24T16:24:37. Report at Friday, May 24, 2013. Processed Saturday at 2013-05-25T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,151.266,8.467,7.002,.026,-,-,-3.61,-,-,-,-,,3D Oil,,.11,-,.095,.11,.11,.11,+3.79,.14,.06,,
DDD,175.475,5.710,9.527,.004,-,-,-.10,-,-,-,-,,3D Res,,.015,-,.015,.021,.016,.014,+3.79,.045,.014,,
ARH,132.384,5.560,8.010,.020,-,-,-2.33,-,-,-,-,,A'asian Resources,,.04,+.2,.04,.045,.041,.04,+9.05,.16,.026,,
AYC,-,1.372,-,.012,-,-,-.47,-,-,-,-,,A1 Gold,,.21,-,.185,.20,.21,.21,+3.79,.30,.17,,
ABU,34482.8,595.168,928.612,.082,-,-,-.43,-,-,-,-,,ABM Res,,.025,-.3,.024,.025,.029,.023,-6.93,.065,.023,,
AJC,5004.89,68.772,155.690,.009,-,-,-.42,-,-,-,-,,Acacia Coal,,.01,-.2,.01,.012,.011,.009,-14.39,.033,.009,,
ACB,1362.28,16.462,32.243,.014,-,-,-1.08,-,-,-,-,,A-Cap Res,,.052,-.8,.049,.051,.06,.047,-9.54,.175,.047,,
ACS,79.960,.702,90.179,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,+3,.19,.20,.19,.16,+22.54,.335,.15,,
AIV,4225.19,66.965,10.226,.004,-,-,-.48,-,-,-,-,,ActiveX,,.015,-,.015,.016,.016,.015,+3.79,.022,.010,,
ADD,110.000,4.859,20.119,.002,-,-,-1.58,-,-,-,-,,Adavale Resources,,.007,-.2,.005,.007,.007,.007,-18.43,.021,.004,,
ADN,5395.55,232.257,58.528,.014,-,-,-3.84,-,-,-,-,,Adelaide Res,,.074,-1.6,.075,.078,.105,.074,-13.99,.25,.035,,
ABY,782.183,30.895,33.413,.122,1.63,.24,-2.66,-,5.00,-,12.82,,Aditya Birla,,.39,-,.385,.39,.41,.38,+3.79,.60,.335,,
ADY,2356.83,21.927,47.918,.020,-,-,-2.52,-,-,-,-,,Admiralty Res,,.028,-.2,.025,.028,.031,.023,-2.88,.052,.023,,
AVD,-,195.171,5.355,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+3.79,.007,.001,,
ADX,937.195,82.627,85.119,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.016,-,.015,.017,.017,.016,+3.79,.089,.013,,
AQR,758.615,17.131,4.167,.037,-,-,-.13,-,-,-,-,,AEON Metals,,.21,-4,.215,.245,.27,.21,-12.21,.335,.06,,
AFR,812.271,39.787,98.404,.032,-,-,-3.36,-,-,-,-,,African Energy Res,,.08,-1.4,.076,.08,.092,.08,-11.11,.25,.08,,
AGR,573.729,10.474,14.339,.008,-,-,-11.68,-,-,-,-,,Aguia Res,,.06,-.9,.052,.06,.069,.06,-9.26,.22,.06,,
AQG,4415.38,78.140,66.743,.239,-,-,-130.01,-,-,-,-,,Alacer Gold,,2.20,-23,2.19,2.20,2.45,2.11,-5.68,6.860,2.11,,
AUQ,364.083,42.191,33.772,.018,-,-,-2.58,-,-,-,-,,Alara Res,,.075,-,.068,.075,.076,.065,+3.79,.345,.065,,
ALY,265.000,13.770,19.716,.007,-,-,-.39,-,-,-,-,,Alchemy Resources,,.042,-.9,.037,.044,.05,.04,-13.86,.16,.04,,
AWD,43469.8,124.688,649.912,.017,-,-,-.32,-,-,-,-,,Aleator Energy,,.01,-.1,.01,.011,.011,.009,-5.30,.018,.009,,
AWDO,18562.9,55.572,359.358,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-,.001,.002,.002,.002,+3.79,.005,.002,,
AQI,90.000,1.400,-,.003,-,-,-1.50,-,-,-,-,,Alicanto Min,,.20,-1,.20,.22,.21,.20,-.97,.26,.20,,
ALK,1625.47,56.152,104.283,.183,-,-,19.00,2.6,-,-,-,,Alkane Res,,.49,-.5,.48,.49,.515,.48,+2.77,1.19,.45,,
AHQ,162.000,2.343,-,.001,-,-,-.29,-,-,-,-,,Allegiance Coal,,.021,-2,.022,.03,.041,.021,-44.99,.19,.021,,
AHQO,27.500,.566,-,-,-,-,-,-,-,-,-,,  opt mar14,,.001,-.2,.001,.01,.003,.001,-62.88,.025,.001,,
AGS,1974.09,17.680,174.091,.041,-,-,-1.25,-,-,-,-,,Alliance Res,,.12,-1.5,.12,.125,.135,.12,-7.32,.355,.12,,
AGE,903.845,9.929,27.343,.005,-,-,-.64,-,-,-,-,,Alligator Energy,,.035,-.1,.035,.038,.038,.035,+1.01,.125,.029,,
AYR,4671.89,94.161,18.414,.002,-,-,-.34,-,-,-,-,,Alloy Res,,.006,-.2,.005,.006,.008,.006,-21.21,.022,.006,,
AYM,-,.869,26.247,.008,.04,.43,-1.04,-,-,-,-,,Altuis Mining,,.017,-,.007,.015,.017,.017,+3.79,.05,.013,,
AOH,1138.87,59.451,78.379,.093,-,-,.90,19.4,-,-,-,,Altona Min,,.175,-,.17,.175,.19,.155,+3.79,.33,.155,,
AJM,1276.57,14.821,58.983,.043,-,-,-.72,-,-,-,-,,Altura Min,,.095,-2.5,.097,.10,.11,.09,-17.04,.22,.09,,
AWC,52390.4,1424.62,1741.34,2.918,.93,1.12,-2.41,-,2.80,-,2.69,,Alumina,,1.04,-1,1.035,1.04,1.087,1.015,+2.84,1.405,.625,,
AQO,1726.40,42.836,41.930,.014,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.165,-1,.15,.17,.175,.13,-1.93,.275,.075,,
AQOO,516.669,6.292,1.139,-,-,-,-,-,-,-,-,,  opt oct13,,.018,-.3,.018,.025,.018,.015,-10.50,.05,.006,,
AXZ,32.500,1.529,1.233,.086,-,-,-4.67,-,-,-,-,,Amex Res,,1.10,-,1.10,1.22,1.10,1.095,+3.79,1.73,.73,,
AMX,1629.57,68.152,104.491,.052,-,-,-16.08,-,-,-,-,,Ampella Min,,.21,-2.5,.20,.21,.235,.205,-7.08,.812,.17,,
AEK,100.000,4.248,1.040,.010,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.056,-.2,.048,.056,.058,.05,+.34,.09,.041,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.001,-,.002,.002,+3.79,.002,.002,,
AHR,-,-,.017,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,.19,-,.055,.19,.19,.19,+3.79,.20,.12,,
ATM,-,.002,-,.001,-,-,5.64,19.5,4.05,1.39,3.68,,Aneka Tambang,,1.10,-,1.10,-,1.10,1.10,+3.79,1.25,1.10,,
AAR,271.150,87.469,37.144,.003,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.004,-.1,.004,.005,.005,.004,-16.21,.012,.004,,
