ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 15, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4542.7 at 2011-07-15T16:38:03. Report at Friday, July 15, 2011. Processed Saturday at 2011-07-16T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,57.000,9.587,18.818,.029,-,-,-.44,-,-,-,-,,3D Oil,,.145,-1,.14,.145,.145,.14,-2.78,.285,.125,,
DDD,240.000,13.227,8.677,.010,-,-,-.93,-,-,-,-,,3D Res,,.05,-.5,.045,.05,.05,.05,-5.42,.062,.02,,
AAO,-,18.096,6.975,-,-,-,-1.22,-,-,-,-,,A'asia Consolidated,†,-,-,-,-,.17,.17,+3.68,.295,.048,,
AAOO,-,4.089,.113,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+3.68,.16,.011,,
ARH,294.300,15.877,14.850,.088,-,-,.57,35.1,-,-,-,,A'asian Resources,,.20,-2,.195,.215,.225,.20,-5.42,.63,.185,,
AAM,525.000,90.948,103.086,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.03,-.2,-,-,.032,.03,-2.57,.185,.022,,
ABU,29686.7,1978.55,682.018,.102,-,-,.82,5.0,-,-,-,,ABM Res,,.041,-.3,.04,.041,.046,.041,-3.14,.058,.024,,
AII,16.500,4.059,1.526,.055,-,-,-1.98,-,-,-,-,,Abra Min,,.39,-.5,.39,.40,.40,.39,+2.41,.40,.095,,
ACB,12396.1,103.126,33.806,.066,-,-,-2.10,-,-,-,-,,A-Cap Res,,.33,+9.5,.33,.34,.37,.24,+44.10,.76,.165,,
ACS,278.020,16.879,20.873,.059,-,-,-.69,-,-,-,-,,Accent Res,,.34,-2,.335,.355,.36,.335,-1.88,.46,.15,,
AEX,28804.0,768.547,1605.02,.007,-,-,-.21,-,-,-,-,,Acclaim Explore,,.004,+.1,.003,.004,.004,.003,+37.01,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,+3.68,.004,.003,,
AIV,310.000,87.831,16.190,.007,-,-,-1.06,-,-,-,-,,ActiveX,,.042,-.8,.042,.048,.05,.042,-12.32,.124,.038,,
AIVO,264.115,1.461,-,-,-,-,-,-,-,-,-,,  opt jul12,,.008,-.6,.006,.014,.014,.008,-39.18,.014,.007,,
ADU,1754.18,105.616,102.479,.302,-,-,-38.53,-,-,-,-,,Adamus Res,,.67,+5,.64,.67,.67,.585,+11.74,.895,.456,,
ADD,1845.05,150.733,20.331,.010,.02,1.6,-.61,-,-,-,-,,Adavale Resources,,.032,+.4,.029,.032,.032,.028,+17.96,.042,.015,,
ADE,7421.19,119.566,46.310,.055,-,-,.37,37.8,-,-,-,,Adelaide Energy,,.14,+.5,.14,.145,.16,.135,+7.38,.185,.06,,
ADN,304.758,23.760,32.728,.016,-,-,-.58,-,-,-,-,,Adelaide Res,,.11,-1.5,.105,.11,.125,.105,-8.32,.27,.092,,
ABY,1297.14,74.204,106.214,.476,1.69,.9,18.32,8.3,9.00,2.04,5.92,f,Aditya Birla,,1.52,-7.5,1.485,1.52,1.61,1.485,-1.03,1.95,.685,,
ADY,7138.89,584.411,2102.93,.032,-,-,3.01,1.7,-,-,-,,Admiralty Res,†,.052,-.8,.052,.053,.06,.047,-9.66,.097,.023,,
AVD,887.689,158.646,10.102,.002,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.008,-.2,.008,.01,.01,.008,-16.32,.035,.008,,
AVDOA,-,68.902,-,-,-,-,-,-,-,-,-,,  opt aug12,,.002,-,.002,.003,.002,.002,+3.68,.01,.002,,
ADX,6916.30,223.538,211.131,.042,-,-,-.76,-,-,-,-,,ADX Energy,,.105,-,.10,.11,.11,.10,+3.68,.215,.07,,
AED,23804.8,77.367,43.642,.017,.89,.1,-3.48,-,-,-,-,,AED Oil,,.08,-2.5,.08,.081,.085,.074,-20.13,.585,.074,,
AFR,3863.92,346.465,29.807,.164,-,-,-.63,-,-,-,-,,African Energy Res,,.555,-6.5,.58,.53,.62,.55,-6.81,1.045,.077,,
AKI,9482.39,214.303,3.470,.093,-,-,1.05,24.8,-,-,-,,African Iron,†,.26,-2,.26,.27,.28,.25,-3.47,.45,.09,,
AKIOA,1013.68,9.971,1.598,.002,-,-,-,-,-,-,-,,  opt dec13,†,.092,+.2,.092,.12,.095,.09,+5.90,.25,.02,,
AAE,9272.99,396.115,91.909,.005,-,-,-15.73,-,-,-,-,,Agri Energy,,.009,-,.008,.009,.01,.008,+3.68,.033,.005,,
AGR,896.025,17.178,7.731,.047,-,-,-5.47,-,-,-,-,,Aguia Res,,.60,-9,.57,.60,.655,.57,-9.37,1.56,.405,,
