ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 22, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5640.5 at 2014-08-22T16:38:36. Report at Friday, August 22, 2014. Processed Saturday at 2014-08-23T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,790.695,8.489,17.549,.020,-,-,-.56,-,-,-,-,,3D Oil,,.085,+1,.081,.09,.09,.075,+11.88,.135,.064,,
DDD,250.000,6.139,6.875,.003,-,-,-.24,-,-,-,-,,3D Res,,.012,-,.012,.014,.012,.012,-1.46,.029,.012,,
ARH,137.331,9.921,10.016,.011,-,-,-4.20,-,-,-,-,,A'asian Resources,,.022,-.2,.022,.024,.023,.022,-9.79,.16,.018,,
AYC,50.000,1.241,1.869,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.062,-.1,.061,.088,.063,.062,-3.04,.186,.05,,
ABU,2106.64,471.477,936.502,.101,-,-,-53.55,-,-,-,-,,ABM Res,†,.37,-3,.365,.38,.41,.36,-8.96,.57,.24,,
AJC,1748.77,80.304,109.364,.005,-,-,-.19,-,-,-,-,,Acacia Coal,,.005,-,.004,.005,.005,.004,-1.46,.015,.004,,
ACB,617.301,20.133,27.950,.022,-,-,-1.33,-,-,-,-,,A-Cap Res,,.06,+.2,.06,.064,.064,.057,+1.99,.08,.042,,
ACS,30.000,1.032,.883,.034,-,-,-1.44,-,-,-,-,,Accent Res,,.19,-2,.18,.21,.21,.19,-10.98,.23,.14,,
AIV,997.135,19.814,143.360,.009,-,-,-1.23,-,-,-,-,,ActiveX,,.018,+.3,.018,.02,.018,.015,+18.54,.022,.011,,
ADD,250.000,8.425,9.555,.001,-,-,-.26,-,-,-,-,,Adavale Resources,,.004,+.1,.003,.004,.004,.003,+31.88,.007,.001,,
ADN,382.180,43.527,261.485,.010,-,-,-.49,-,-,-,-,,Adelaide Res,,.043,-.5,.044,.046,.047,.043,-11.87,.077,.038,,
ABY,1415.71,25.975,62.678,.083,1.64,.16,-.07,-,-,-,-,,Aditya Birla,,.265,-,.235,.27,.27,.245,-1.46,.39,.15,,
ADY,16530.1,83.179,33.481,.020,-,-,-2.92,-,-,-,-,,Admiralty Res,,.027,+.4,.027,.029,.032,.027,+15.94,.032,.011,,
ADX,2756.97,33.714,98.181,.006,-,-,-1.33,-,-,-,-,,ADX Energy,,.011,-.1,.01,.012,.012,.01,-9.79,.022,.01,,
