ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 6, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5868.6 at 2015-03-06T16:49:06. Report at Friday, March 6, 2015. Processed Saturday at 2015-03-07T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,7577.30,26.041,76.707,.113,-,-,-.20,-,-,-,-,,1-Page,†,1.65,+43.5,1.645,1.65,1.69,1.17,+36.31,1.69,.006,,
TDO,1106.23,11.469,3.677,.011,-,-,-.54,-,-,-,-,,3D Oil,,.048,-.5,.048,.053,.053,.048,-8.93,.10,.044,,
DDD,3.350,1.021,2.394,.002,-,-,.25,2.4,-,-,-,,3D Res,,.006,-.1,.006,.008,.007,.006,-13.78,.028,.004,,
88E,46290.9,270.967,8.467,.011,-,-,-6.03,-,-,-,-,,88 Energy,,.01,-,.01,.011,.01,.009,+.51,.325,.006,,
88EO,18695.0,18.695,-,.001,-,-,-,-,-,-,-,,  opt mar18,,.003,-,.003,.004,.003,.002,-,.003,.002,,
ARH,149.020,1.664,2.044,.005,-,-,-1.30,-,-,-,-,,A'asian Resources,,.01,-.3,.01,.013,.012,.01,-22.57,.035,.01,,
AYC,903.525,1.895,.421,.009,-,-,-.61,-,-,-,-,,A1 Gold,,.033,+.2,.033,.037,.038,.029,+6.96,.098,.025,,
AYCO,987.251,2.114,-,.002,-,-,-,-,-,-,-,,  opt nov19,,.016,+.6,.014,.016,.016,.01,+60.51,.016,.004,,
ABL,222.771,.316,29.188,.003,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.035,-,.031,.035,.036,.031,+.51,.126,.003,,
ABU,2809.24,20.290,212.471,.068,-,-,-55.10,-,-,-,-,,ABM Res,†,.225,-,.225,.23,.235,.22,+.51,.449,.209,,
