ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 16, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4229.9 at 2011-09-16T16:38:17. Report at Friday, September 16, 2011. Processed Saturday at 2011-09-17T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,881.000,12.539,24.461,.025,-,-,-.44,-,-,-,-,,3D Oil,,.125,-2.5,.12,.135,.13,.11,-15.56,.285,.105,,
DDD,486.153,16.715,21.482,.011,-,-,-.93,-,-,-,-,,3D Res,,.055,+.6,.054,.057,.055,.049,+13.35,.062,.028,,
ARH,544.209,18.731,17.871,.087,-,-,.57,33.3,-,-,-,,A'asian Resources,,.19,-1,.18,.19,.21,.18,-3.89,.63,.15,,
AAM,1934.70,101.114,176.523,.005,-,-,-2.95,-,-,-,-,,A1 Minerals,,.027,-.2,.026,.027,.03,.025,-5.79,.16,.022,,
ABU,93127.2,2512.12,1415.82,.165,-,-,.82,7.6,-,-,-,,ABM Res,,.062,-.1,.061,.063,.068,.06,-.48,.068,.024,,
ACB,3831.68,140.553,41.374,.047,-,-,-2.10,-,-,-,-,,A-Cap Res,,.235,-4.5,.235,.245,.285,.235,-14.96,.76,.165,,
ACS,399.638,24.036,28.239,.065,-,-,-.69,-,-,-,-,,Accent Res,,.375,+.5,.37,.38,.38,.355,+2.46,.46,.205,,
AEX,2964.50,1002.12,1802.91,.004,-,-,-.21,-,-,-,-,,Acclaim Explore,,.002,-.1,.002,.003,.002,.002,-32.22,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,+1.11,.004,.003,,
ACN,473.095,116.521,117.924,.057,-,-,-2.20,-,-,-,-,,Acer Energy Ltd,,.125,-.5,.125,.13,.135,.125,-2.74,.245,.088,,
AIV,1937.26,133.010,21.857,.006,-,-,-1.06,-,-,-,-,,ActiveX,,.038,-.2,.037,.04,.042,.036,-3.89,.124,.025,,
