ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 28, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4685.3 at 2012-12-28T16:55:05. Report at Friday, December 28, 2012. Processed Saturday at 2012-12-29T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,7.000,35.123,19.440,.026,-,-,-3.38,-,-,-,-,,3D Oil,,.125,-,.06,.13,.125,.125,-1.08,.14,.06,,
DDD,-,18.874,23.045,.008,-,-,-.34,-,-,-,-,,3D Res,,.034,-,.034,.037,.034,.034,-1.08,.047,.023,,
ARH,17.688,17.711,25.241,.035,-,-,-1.26,-,-,-,-,,A'asian Resources,,.071,+.6,.07,.071,.071,.065,+8.15,.215,.06,,
AYC,.001,3.738,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.27,-,.23,.275,.275,.275,-1.08,.30,.20,,
ABU,5798.84,2174.39,3375.61,.128,-,-,-.41,-,-,-,-,,ABM Res,,.039,-.1,.039,.04,.04,.038,-3.58,.065,.035,,
AJC,-,262.196,1435.09,.015,-,-,-.29,-,-,-,-,,Acacia Coal,,.017,-,.017,.018,.017,.017,-1.08,.056,.013,,
ACB,270.571,59.373,170.261,.025,-,-,-2.00,-,-,-,-,,A-Cap Res,,.11,-.5,.105,.11,.115,.105,-5.43,.325,.10,,
ACS,23.734,91.406,37.861,.038,-,-,-.91,-,-,-,-,,Accent Res,,.21,-1,.20,.235,.21,.20,-5.63,.34,.20,,
ACN,-,364.513,127.582,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,-,-,-,.285,.285,-1.08,.295,.11,,
AIV,200.000,33.441,150.878,.004,-,-,-.59,-,-,-,-,,ActiveX,,.018,-.1,.017,.018,.018,.018,-6.34,.03,.013,,
ADD,-,28.071,174.359,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.016,-,.012,.016,.016,.016,-1.08,.02,.01,,
ADN,537.089,83.069,38.170,.011,-,-,-.68,-,-,-,-,,Adelaide Res,,.059,-.4,.059,.064,.063,.059,-7.43,.115,.035,,
ABY,209.635,148.160,136.762,.150,1.61,.30,1.34,35.8,5.00,.27,10.42,,Aditya Birla,,.48,-,.48,.485,.49,.465,-1.08,.91,.385,,
ADY,75.900,85.376,683.205,.024,-,-,-2.45,-,-,-,-,,Admiralty Res,,.033,-,.032,.035,.033,.033,-1.08,.071,.031,,
AVD,275.100,270.561,173.556,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-,.001,.002,.002,.002,-1.08,.007,.002,,
ADX,565.500,238.919,355.588,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.016,+.1,.015,.016,.016,.015,+5.59,.099,.014,,
AQR,-,12.437,20.495,.014,-,-,-1.36,-,-,-,-,,AEON Metals,,.08,-,.08,.09,.08,.08,-1.08,.225,.06,,
AFR,86.350,246.925,533.294,.040,-,-,-2.89,-,-,-,-,,African Energy Res,,.115,-,.115,.125,.12,.115,-1.08,.465,.095,,
AGR,-,21.957,26.144,.020,-,-,-17.92,-,-,-,-,,Aguia Res,,.165,-,.15,.225,.165,.165,-1.08,.58,.12,,
AQG,603.473,174.104,107.104,.502,-,-,28.59,16.8,-,-,-,,Alacer Gold,,4.80,+30,4.80,4.89,4.90,4.66,+5.59,10.80,4.11,,
AUQ,-,75.918,107.757,.031,-,-,-1.50,-,-,-,-,,Alara Res,,.13,-,.13,.155,.15,.15,-1.08,.42,.11,,
ALY,-,29.412,81.377,.012,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.075,-,.071,.075,.075,.075,-1.08,.185,.07,,
AYN,1954.26,1206.32,4396.77,.055,-,-,-.24,-,-,-,-,,Alcyone Res,,.037,+.1,.037,.038,.037,.035,+1.78,.095,.031,,
AYNO,21.147,25.857,-,-,-,-,-,-,-,-,-,,  opt may15,,.01,-,.013,.024,.018,.018,-1.08,.03,.008,,
AQI,-,1.436,-,.004,-,-,-,-,-,-,-,,Alicanto Min,,.25,-,.25,-,.25,.25,-1.08,.26,.20,,
ALK,134.961,205.892,383.166,.253,-,-,-.52,-,-,-,-,,Alkane Res,,.68,+3,.66,.68,.685,.65,+3.50,1.615,.61,,
AHQ,-,6.373,-,.003,-,-,-,-,-,-,-,,Allegiance Coal,,.065,-,.055,.065,.065,.065,-1.08,.19,.052,,
AHQO,-,.918,-,-,-,-,-,-,-,-,-,,  opt mar14,,.008,-,.005,.02,.008,.008,-1.08,.025,.008,,
AGS,160.365,216.698,180.420,.068,-,-,-1.12,-,-,-,-,,Alliance Res,,.20,-,.20,.21,.20,.20,-1.08,.615,.17,,
AGE,-,41.846,100.312,.013,-,-,-.50,-,-,-,-,,Alligator Energy,,.095,-,.086,.095,.095,.095,-1.08,.195,.065,,
AYR,-,85.133,295.575,.003,-,-,-.39,-,-,-,-,,Alloy Res,,.011,-,.01,.011,.01,.01,-1.08,.025,.008,,
AYM,-,32.053,33.036,.009,-,-,-1.31,-,-,-,-,,Altuis Mining,,.019,-,.011,.023,.019,.019,-1.08,.081,.015,,
AOH,912.326,186.429,347.613,.150,-,-,-4.82,-,-,-,-,,Altona Min,,.285,+2,.275,.285,.295,.27,+6.47,.33,.20,,
AJM,195.338,90.707,124.186,.084,-,-,-.45,-,-,-,-,,Altura Min,,.185,-,.185,.19,.19,.185,-1.08,.23,.125,,
AWC,3599.23,4216.03,4125.34,2.245,.96,.96,1.92,47.9,2.80,.69,3.04,,Alumina,,.92,-2,.915,.925,.925,.90,-3.24,1.395,.625,,
AMU,130.000,158.236,184.351,.047,.32,.63,1.44,13.9,-,-,-,,Amadeus Energy,,.20,-1.5,.195,.205,.20,.19,-8.40,.232,.169,,
