ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 19, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4959.4 at 2013-07-19T16:41:05. Report at Friday, July 19, 2013. Processed Saturday at 2013-07-20T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,127.500,13.516,10.316,.021,-,-,-3.61,-,-,-,-,,3D Oil,,.087,-.1,.087,.11,.09,.085,-1.17,.14,.06,,
DDD,-,6.464,11.681,.007,-,-,-.10,-,-,-,-,,3D Res,,-,-,.02,.028,.03,.03,-.04,.045,.014,,
ARH,34.862,9.316,11.214,.017,-,-,-2.33,-,-,-,-,,A'asian Resources,,.035,-.4,.033,.034,.039,.035,-10.29,.14,.021,,
AYC,45.126,1.705,2.369,.009,-,-,-.47,-,-,-,-,,A1 Gold,,.15,+2,.14,.16,.16,.15,+14.25,.30,.125,,
ABU,36346.9,782.720,1099.83,.112,-,-,-.43,-,-,-,-,,ABM Res,,.034,+.5,.034,.035,.037,.028,+17.20,.065,.021,,
AJC,-,81.900,190.619,.009,-,-,-.42,-,-,-,-,,Acacia Coal,,.01,-,.009,.01,.01,.01,-.04,.025,.007,,
ACB,427.385,22.327,40.831,.019,-,-,-1.08,-,-,-,-,,A-Cap Res,,.071,+2.5,.071,.085,.071,.046,+54.31,.165,.045,,
ACS,.250,.840,90.768,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-1,.19,.25,.20,.19,-5.04,.335,.15,,
AIV,230.502,138.503,16.775,.007,-,-,-.48,-,-,-,-,,ActiveX,,.02,-.2,.016,.019,.022,.018,-9.13,.022,.010,,
ADD,-,8.718,23.202,-,-,-,-1.58,-,-,-,-,,Adavale Resources,,-,-,.003,.004,.002,.002,-.04,.021,.002,,
ADN,2890.43,251.618,66.124,.016,-,-,-3.84,-,-,-,-,,Adelaide Res,,.078,-2,.078,.08,.10,.073,-20.45,.25,.035,,
