ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 28, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4872.5 at 2011-01-28T16:39:44. Report at Friday, January 28, 2011. Processed Saturday at 2011-01-29T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,294.677,1.593,4.008,.050,-,-,-.42,-,-,-,-,,3D Oil,,.25,+2,.24,.27,.275,.23,+8.46,.31,.14,,
DDD,50.000,1.793,1.464,.009,-,-,-1.15,-,-,-,-,,3D Res,,.046,+.1,.045,.047,.046,.045,+1.98,.049,.018,,
AAO,847.280,3.347,.483,.044,-,-,-.37,-,-,-,-,,A'asia Consolidated,,.235,-.5,.235,.24,.24,.23,-2.32,.295,.044,,
AAOO,209.375,1.137,-,.016,-,-,-,-,-,-,-,,  opt apr13,,.12,-,.12,.13,.12,.12,-.24,.16,.011,,
ARH,298.619,3.281,2.010,.208,-,-,-.09,-,-,-,-,,A'asian Resources,,.47,+.5,.455,.47,.50,.47,+.84,.63,.20,,
AAM,5074.99,12.921,12.173,.016,-,-,-3.50,-,-,-,-,,A1 Minerals,,.082,-1.6,.083,.084,.10,.082,-16.57,.375,.082,,
ABU,34770.5,175.197,54.792,.054,-,-,-2.62,-,-,-,-,,ABM Res,,.025,-.2,.025,.026,.027,.024,-7.65,.043,.016,,
AII,70.159,.262,.128,.041,-,-,-1.98,-,-,-,-,,Abra Min,,.29,-1,.20,.28,.32,.29,-3.57,.32,.086,,
ACB,4378.71,24.632,6.536,.134,-,-,-1.05,-,-,-,-,,A-Cap Res,,.67,-1,.65,.67,.73,.63,-1.71,.76,.28,,
ACS,340.949,1.546,4.034,.054,-,-,-1.06,-,-,-,-,,Accent Res,,.32,-4,.32,.37,.38,.32,-11.35,.46,.13,,
AEX,9506.12,40.033,90.887,.023,-,-,-.21,-,-,-,-,,Acclaim Explore,,.016,-,.015,.016,.017,.016,-.24,.029,.004,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,.004,.025,.003,.003,-.24,.003,.003,,
AIV,1787.00,5.439,1.356,.007,-,-,-1.13,-,-,-,-,,Activex,,.064,+.5,.064,.066,.066,.059,+8.23,.14,.05,,
ADU,6839.02,19.997,9.706,.329,-,-,-28.16,-,-,-,-,,Adamus Res,,.735,-1.5,.71,.735,.785,.68,-2.24,.895,.344,,
ADD,6569.93,19.012,1.464,.011,.02,1.8,-1.13,-,-,-,-,,Adavale Resources,,.036,-.1,.035,.036,.038,.034,-2.94,.046,.015,,
