ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 26, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5023.8 at 2013-07-26T16:44:05. Report at Friday, July 26, 2013. Processed Saturday at 2013-07-27T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,118.500,13.634,10.803,.021,-,-,-3.61,-,-,-,-,,3D Oil,,.09,+.3,.088,.09,.09,.085,+2.15,.14,.06,,
DDD,30.000,6.494,11.682,.006,-,-,-.10,-,-,-,-,,3D Res,,.027,-.3,.016,.023,.027,.027,-11.30,.045,.014,,
ARH,132.147,9.449,11.272,.014,-,-,-2.33,-,-,-,-,,A'asian Resources,,.029,-.6,.029,.032,.034,.029,-18.44,.14,.021,,
AYC,20.000,1.728,2.403,.009,-,-,-.47,-,-,-,-,,A1 Gold,,.15,-,.155,.16,.15,.15,-1.30,.30,.125,,
ABU,18821.9,801.542,1117.38,.118,-,-,-.43,-,-,-,-,,ABM Res,,.036,+.2,.036,.037,.038,.035,+4.58,.065,.021,,
AJC,1492.94,83.593,192.490,.012,-,-,-.42,-,-,-,-,,Acacia Coal,,.013,+.1,.012,.013,.011,.01,+8.70,.024,.007,,
ACB,1332.19,23.659,41.654,.018,-,-,-1.08,-,-,-,-,,A-Cap Res,,.068,-.3,.061,.075,.083,.068,-5.52,.155,.045,,
ACS,14.000,.854,90.959,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.19,.30,.19,.19,-1.30,.275,.15,,
AIV,235.000,138.738,16.875,.007,-,-,-.48,-,-,-,-,,ActiveX,,.019,-.1,.018,.019,.02,.016,-6.30,.022,.010,,
ADD,-,8.718,23.362,-,-,-,-1.58,-,-,-,-,,Adavale Resources,,-,-,.003,.006,.002,.002,-1.30,.021,.002,,
