ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 5, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4899.2 at 2013-04-05T16:40:35. Report at Friday, April 5, 2013. Processed Saturday at 2013-04-06T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,110.950,1.743,4.447,.023,-,-,-3.61,-,-,-,-,,3D Oil,,.095,-.5,.095,.11,.10,.095,-3.38,.14,.06,,
DDD,400.000,3.048,6.593,.008,-,-,-.10,-,-,-,-,,3D Res,,.036,-.1,.028,.034,.036,.026,-1.08,.045,.023,,
ARH,487.448,3.744,4.831,.017,-,-,-2.33,-,-,-,-,,A'asian Resources,,.035,-1.2,.035,.041,.05,.035,-23.91,.18,.035,,
AYC,98.534,.549,-,.011,-,-,-.47,-,-,-,-,,A1 Gold,,.19,-.5,.19,.195,.195,.18,-.94,.30,.18,,
ABU,20954.5,380.940,726.510,.125,-,-,-.43,-,-,-,-,,ABM Res,,.038,-.5,.037,.038,.043,.036,-10.01,.065,.035,,
AJC,475.000,40.680,126.375,.013,-,-,-.42,-,-,-,-,,Acacia Coal,,.014,-,.014,.015,.014,.014,+1.62,.043,.013,,
ACB,1998.25,11.446,17.981,.023,-,-,-1.08,-,-,-,-,,A-Cap Res,,.089,-.3,.088,.089,.094,.086,-1.64,.275,.086,,
ACS,50.000,.346,89.763,.033,-,-,-.86,-,-,-,-,,Accent Res,,.185,-,.16,.185,.185,.185,+1.62,.335,.18,,
AIV,-,9.064,8.164,.004,-,-,-.48,-,-,-,-,,ActiveX,,.016,-,.008,.012,.016,.016,+1.62,.025,.011,,
ADD,-,3.138,13.878,.003,-,-,-1.58,-,-,-,-,,Adavale Resources,,.011,-,.009,.015,.011,.011,+1.62,.021,.011,,
ADN,124.812,6.875,48.125,.008,-,-,-3.84,-,-,-,-,,Adelaide Res,,.04,-,.04,.043,.042,.04,+1.62,.115,.035,,
ABY,1062.54,18.753,23.770,.130,1.61,.26,1.34,31.0,5.00,.27,12.05,,Aditya Birla,,.415,-2,.41,.425,.45,.405,-2.98,.72,.385,,
ADY,394.325,14.844,31.640,.023,-,-,-2.52,-,-,-,-,,Admiralty Res,,.032,-.1,.032,.035,.033,.032,-1.41,.052,.031,,
AVD,500.000,192.171,3.923,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+1.62,.007,.001,,
ADX,872.080,74.708,60.184,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.016,-.2,.015,.017,.019,.013,-9.49,.093,.013,,
AQR,279.188,13.873,2.499,.041,-,-,-.13,-,-,-,-,,AEON Metals,,.235,-3,.18,.235,.26,.235,-9.70,.335,.06,,
AFR,3850.32,31.999,59.499,.039,-,-,-3.36,-,-,-,-,,African Energy Res,,.11,-1,.105,.11,.12,.105,-6.71,.285,.095,,
AGR,76.000,5.320,10.313,.012,-,-,-11.68,-,-,-,-,,Aguia Res,,.096,-.4,.095,.11,.115,.096,-2.38,.32,.096,,
AQG,2405.95,54.375,41.504,.366,-,-,-130.01,-,-,-,-,,Alacer Gold,,3.50,-42,3.46,3.51,3.995,3.34,-9.09,8.35,3.10,,
AUQ,2540.30,37.142,20.680,.030,-,-,-2.58,-,-,-,-,,Alara Res,,.125,-1.5,.125,.14,.14,.11,-9.09,.42,.11,,
ALY,341.867,12.223,14.435,.012,-,-,-.39,-,-,-,-,,Alchemy Resources,,.075,-,.075,.08,.075,.07,+1.62,.16,.07,,
AYN,47398.9,407.681,397.638,.019,-,-,-.13,-,-,-,-,,Alcyone Res,,.012,-.2,.012,.013,.014,.01,-12.67,.073,.01,,
AYNO,5664.96,32.911,-,-,-,-,-,-,-,-,-,,  opt may15,,.002,-.2,.002,.004,.004,.002,-48.38,.03,.002,,
AQI,10.000,.783,-,.003,-,-,-1.50,-,-,-,-,,Alicanto Min,,.24,-1,.23,-,.25,.24,-2.38,.26,.20,,
ALK,2957.60,41.698,76.808,.177,-,-,19.00,2.5,-,-,-,,Alkane Res,,.475,-10.5,.475,.495,.58,.45,-16.48,1.395,.45,,
AHQ,-,1.737,-,.003,-,-,-.29,-,-,-,-,,Allegiance Coal,,.055,-,.046,.059,.055,.055,+1.62,.19,.05,,
AHQO,-,.538,-,-,-,-,-,-,-,-,-,,  opt mar14,,.003,-,-,.012,.003,.003,+1.62,.025,.003,,
AGS,747.537,11.268,144.144,.048,-,-,-1.25,-,-,-,-,,Alliance Res,,.14,-1.5,.14,.145,.155,.135,-8.06,.415,.135,,
AGE,787.091,5.828,21.498,.009,-,-,-.64,-,-,-,-,,Alligator Energy,,.055,+.7,.049,.055,.057,.055,+16.20,.19,.048,,
AYR,818.000,66.272,11.623,.002,-,-,-.34,-,-,-,-,,Alloy Res,,.009,-,.009,.01,.01,.009,+1.62,.022,.008,,
AYM,222.000,.697,25.235,.007,.04,.40,-1.04,-,-,-,-,,Altuis Mining,,.016,+.2,.012,.033,.016,.014,+15.91,.05,.013,,
AOH,2749.49,46.116,53.640,.095,-,-,.90,20.0,-,-,-,,Altona Min,,.18,-4,.175,.18,.205,.175,-16.56,.33,.175,,
AJM,1060.00,9.418,44.526,.068,-,-,-.72,-,-,-,-,,Altura Min,,.15,-.5,.135,.15,.155,.135,-1.61,.23,.125,,
AWC,45724.0,1022.12,1235.43,2.834,.93,1.09,-2.41,-,2.80,-,2.77,,Alumina,,1.01,-10,1.01,1.015,1.105,1.005,-7.39,1.405,.625,,
AQO,5899.70,31.876,35.583,.021,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.245,+.5,.245,.25,.275,.235,+3.70,.275,.075,,
AQOO,422.467,4.571,-,.002,-,-,-,-,-,-,-,,  opt oct13,,.04,-.2,.038,.045,.05,.04,-3.14,.052,.006,,
AXZ,54.100,1.283,.722,.101,-,-,-4.67,-,-,-,-,,Amex Res,,1.30,-15,1.20,1.29,1.45,1.30,-8.72,1.73,.73,,
AMX,1613.21,49.378,69.852,.058,-,-,-16.08,-,-,-,-,,Ampella Min,,.235,-1.5,.225,.235,.255,.225,-4.38,1.08,.21,,
AEK,100.000,3.436,.771,.010,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.062,+.1,.062,.065,.062,.062,+3.26,.12,.041,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.001,-,.002,.002,+1.62,.002,.002,,
AHR,-,-,.012,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,.19,-,.08,.19,.19,.19,+1.62,.20,.12,,
ATM,-,-,-,.002,-,-,5.64,22.2,4.05,1.39,3.24,,Aneka Tambang,,1.25,-,-,-,1.25,1.25,+1.62,1.25,1.209,,
AAR,3713.33,74.547,22.622,.005,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.006,-,.005,.006,.007,.005,+1.62,.012,.005,,
AGG,99.844,7.086,.613,.423,14.62,.32,1979.13,.2,5.87,337.16,1.24,,Anglogold Ashanti,,4.74,+24,3.80,4.74,4.74,4.04,+6.95,7.80,4.04,,
AWV,324.598,17.270,11.789,.006,-,-,-10.35,-,-,-,-,,Anova Metals,,.047,-1.3,.049,.053,.061,.045,-20.05,.09,.045,,
AZZ,2461.86,29.773,28.191,.111,-,-,-3.10,-,-,-,-,,Antares Energy,,.43,-7,.43,.445,.50,.405,-12.38,.60,.355,,
AZY,4566.18,177.979,3.022,.018,-,-,-1.44,-,-,-,-,,Antipa Min,,.135,+.5,.125,.135,.14,.095,+5.47,.255,.035,,
AZYOA,1353.14,38.981,-,.003,-,-,-,-,-,-,-,,  opt dec14,,.065,-,.065,.074,.065,.04,+1.62,.155,.01,,
AOM,118.990,6.504,27.392,.004,-,-,-8.14,-,-,-,-,,AO Energy,†,.057,-.3,.057,.06,.06,.057,-3.38,.07,.001,,
AAL,115.828,.241,.470,-,-,-,-.25,-,-,-,-,,APAC Coal,,.003,-,.003,.005,.003,.002,+1.62,.011,.002,,
AXM,18458.3,74.790,672.763,.011,-,-,-46.09,-,-,-,-,,Apex Minerals,†,.035,-.4,.033,.036,.038,.034,-8.64,.210,.002,,
AQQ,2979.13,208.924,18.126,.012,-,-,-.41,-,-,-,-,,Aphrodite Gold,,.049,+.6,.046,.049,.05,.043,+15.57,.088,.033,,
AQQO,-,16.000,6.438,-,-,-,-,-,-,-,-,,  opt dec13,,.002,-,.002,.003,.002,.002,+1.62,.016,.002,,
AOP,217.000,1.778,-,.005,-,-,-10.32,-,-,-,-,,Apollo Cons,,.115,-.5,.115,.12,.12,.115,-2.55,.295,.006,,
AON,4292.82,57.792,10.126,.016,-,-,-1.03,-,-,-,-,,Apollo Minerals,,.05,-1.7,.05,.051,.068,.047,-23.75,.08,.026,,
AQP,3511.28,67.558,83.656,.302,-,-,-46.34,-,-,-,-,,Aquarius Platinum,,.62,-10,.61,.625,.71,.61,-12.27,2.27,.475,,
AQA,3563.61,46.729,24.573,.717,-,-,62.34,2.8,-,-,-,,Aquila Res,,1.74,-23,1.66,1.785,1.985,1.63,-10.06,5.35,1.63,,
ARU,3965.19,32.651,126.363,.053,-,-,-1.41,-,-,-,-,,Arafura Resources,,.12,-2,.115,.12,.14,.11,-12.67,.31,.11,,
ARX,23384.0,60.022,166.032,.005,-,-,-.13,-,-,-,-,,ARC Explore,,.005,+.1,.004,.005,.006,.003,+26.62,.008,.003,,
AXE,545.519,18.609,46.900,.017,-,-,5.30,3.9,-,-,-,,Archer Explore,,.205,-1,.205,.21,.225,.205,-3.03,.45,.14,,
ARD,705.270,8.733,11.554,.011,-,-,-3.07,-,-,-,-,,Argent Minerals,,.081,+.2,.082,.088,.09,.073,+4.15,.13,.05,,
AVK,60.182,.903,2.701,.003,-,-,-7.08,-,-,-,-,,Argentina Min,,.04,-,.029,.04,.04,.04,+1.62,.155,.04,,
AVKO,-,.239,.772,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,.002,.017,.001,.001,+1.62,.03,.001,,
AXT,129.500,12.222,3.292,.003,-,-,-6.85,-,-,-,-,,Argo Explore,,.024,-.1,.024,.026,.025,.024,-2.38,.05,.009,,
ARE,30.000,12.883,21.682,.012,-,-,-.20,-,-,-,-,,Argonaut Res,,.045,-.4,.044,.045,.049,.045,-6.54,.093,.038,,
AGY,905.816,2.467,1.522,.016,-,-,-.78,-,-,-,-,,Argosy Minerals,,.125,+2.5,.12,.135,.145,.10,+26.62,.145,.041,,
AHK,110.000,1.439,2.661,.003,-,-,-4.10,-,-,-,-,,Ark Mines,,.10,-3.5,.045,.11,.10,.10,-24.31,.18,.052,,
AJQ,977.844,33.199,-,.060,-,-,-.50,-,-,-,-,,Armour Energy,,.27,-,.27,.28,.28,.25,+1.62,.50,.165,,
AJQO,208.448,3.755,-,.005,-,-,-,-,-,-,-,,  opt aug14,,.08,-1.1,.078,.085,.091,.08,-10.47,.14,.03,,
ARV,1457.16,104.464,50.473,.005,-,-,-.17,-,-,-,-,,Artemis Res,,.01,-.1,.01,.011,.011,.01,-7.47,.025,.006,,
AAJ,947.616,6.751,2.235,.006,-,-,-1.72,-,-,-,-,,Aruma Res,,.06,-.2,.06,.065,.063,.06,-1.61,.097,.05,,
AJY,-,.032,-,.006,-,-,-,-,-,-,-,,Asaplus Res,,.225,-,-,-,.225,.225,+1.62,.225,.20,,
AZQ,-,3.640,3.815,.005,-,-,-3.60,-,-,-,-,,Ascot Res,,.145,-,.11,.16,.145,.145,+1.62,.19,.07,,
ATN,19008.0,108.350,64.805,.002,-,-,-.15,-,-,-,-,,Ashburton Min,,.002,-,.002,.003,.003,.002,+1.62,.007,.001,,
ATNO,-,-,-,-,-,-,-,-,-,-,-,,  opt apr14,,.001,-,-,.001,.001,.001,+1.62,.002,.001,,
AKM,1877.55,190.772,84.053,.045,-,-,-1.34,-,-,-,-,,Aspire Min,,.068,-.7,.067,.072,.075,.065,-7.71,.345,.055,,
ARO,-,91.791,228.542,.003,-,-,-.07,-,-,-,-,,Astro Res,,.001,-,-,.001,.001,.001,+1.62,.003,.001,,
AROOA,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,.001,-,-,.001,.001,.001,+1.62,.001,.001,,
AHN,22.466,1.936,2.794,.004,-,-,-.08,-,-,-,-,,Athena Res,,.032,-.4,.03,.04,.036,.032,-9.49,.086,.029,,
ATI,128.409,7.694,12.514,.025,-,-,-14.80,-,-,-,-,,Atlantic,,.16,-1,.15,.16,.18,.16,-4.26,.68,.16,,
ATV,264.000,8.226,17.661,.019,-,-,-.28,-,-,-,-,,Atlantic Gold,,.026,-.4,.026,.03,.03,.026,-11.71,.043,.026,,
ATVCD,-,-,.533,-,-,-,-,-,-,-,-,,  ctg,,.003,-,-,-,.003,.003,+1.62,.003,.003,,
AGO,46041.5,772.318,463.069,.914,1.60,.63,-42.00,-,3.00,-,2.99,,Atlas Iron,,1.005,-10.5,1.00,1.01,1.117,.995,-7.84,3.03,.995,,
ATU,4884.62,49.011,-,.055,-,-,-3.31,-,-,-,-,,Atrum Coal,,.94,-8,.925,.94,1.32,.79,-6.22,1.32,.15,,
AYA,62.114,2.459,.578,.033,-,-,-28.74,-,-,-,-,,Attila Res,,.65,-5,.55,.66,.70,.65,-5.52,1.05,.13,,
AYAO,-,.192,.100,.005,-,-,-,-,-,-,-,,  opt jun14,,.47,-,-,.65,.47,.47,+1.62,.77,.04,,
ACP,-,-,.021,.004,-,-,-.31,-,-,-,-,,Audalia Res,,.205,-,.17,.26,.205,.205,+1.62,.23,.16,,
ACPO,-,.025,-,-,-,-,-,-,-,-,-,,  opt apr14,,.02,-,-,.01,.02,.02,+1.62,.03,.02,,
AUK,62.280,5.330,19.950,.007,-,-,-5.54,-,-,-,-,,Augur Res,,.032,-.3,.031,.038,.035,.032,-6.95,.082,.024,,
AEE,343.601,11.264,7.889,.018,-,-,-1.77,-,-,-,-,,Aura Energy,,.105,-,.105,.11,.105,.10,+1.62,.18,.095,,
AEEO,3.000,6.612,3.712,-,-,-,-,-,-,-,-,,  opt dec14,,.02,-,.02,.026,.02,.02,+1.62,.053,.015,,
