ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 9, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4300.5 at 2012-03-09T16:37:55. Report at Friday, March 9, 2012. Processed Saturday at 2012-03-10T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,-,3.101,3.035,.014,-,-,-.49,-,-,-,-,,3D Oil,,.072,-,.064,.077,.072,.072,+1.46,.23,.069,,
DDD,332.544,5.724,7.347,.010,-,-,-.33,-,-,-,-,,3D Res,,.044,+.1,.042,.044,.046,.042,+3.78,.06,.035,,
ARH,963.356,2.820,5.888,.092,-,-,-.07,-,-,-,-,,A'asian Resources,,.20,-,.18,.20,.20,.18,+1.46,.41,.15,,
ABU,29182.4,536.470,724.159,.162,-,-,-.43,-,-,-,-,,ABM Res,,.05,-.6,.05,.051,.055,.05,-9.26,.082,.03,,
AJC,8359.80,77.992,272.066,.037,-,-,-.02,-,-,-,-,,Acacia Coal,,.041,-.1,.041,.042,.042,.039,-.92,.185,.038,,
ACB,1031.95,14.242,42.697,.047,-,-,-2.30,-,-,-,-,,A-Cap Res,,.235,-1,.235,.24,.24,.22,-2.62,.53,.165,,
ACS,169.071,89.569,4.791,.054,-,-,-.54,-,-,-,-,,Accent Res,,.30,-3,.25,.325,.33,.30,-7.63,.405,.205,,
ACN,6400.16,32.380,62.053,.092,-,-,-5.10,-,-,-,-,,Acer Energy,,.20,-1,.20,.205,.22,.18,-3.30,.245,.105,,
AIV,335.500,6.552,59.210,.003,-,-,-.78,-,-,-,-,,ActiveX,,.019,-.1,-,-,.021,.019,-3.54,.065,.019,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,+1.46,.014,.001,,
ADD,244.444,11.132,44.382,.004,.01,1.2,-.47,-,-,-,-,,Adavale Resources,,.012,-.1,-,-,.013,.012,-6.23,.037,.01,,
ADN,1141.17,18.632,9.682,.010,-,-,-.95,-,-,-,-,,Adelaide Res,,.067,-.8,.067,.072,.073,.062,-9.21,.175,.055,,
AAO,19.270,.409,6.598,.015,.10,2.4,-9.92,-,-,-,-,,Adept Solutions,†,.24,-4,.235,.26,.28,.235,-12.83,.80,.135,,
AAOO,-,-,2.445,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+1.46,.11,.051,,
ABY,1660.25,18.242,21.181,.230,1.67,.4,12.66,5.8,9.00,1.41,12.24,,Aditya Birla,,.735,-8,.735,.74,.805,.735,-8.36,1.95,.68,,
