ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 30, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4111.0 at 2011-12-30T14:43:55. Report at Friday, December 30, 2011. Processed Saturday at 2011-12-31T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,-,19.440,29.929,.016,-,-,-.49,-,-,-,-,,3D Oil,,.08,-,.081,.09,.08,.08,+1.94,.285,.08,,
DDD,-,23.045,35.612,.010,-,-,-.33,-,-,-,-,,3D Res,,.045,-,.042,.045,.045,.045,+1.94,.062,.036,,
ARH,16.050,25.241,31.887,.085,-,-,-.07,-,-,-,-,,A'asian Resources,,.185,-1,.19,.195,.195,.18,-3.19,.56,.15,,
ABU,9333.51,3379.74,2285.82,.147,-,-,-.41,-,-,-,-,,ABM Res,,.055,-,.054,.055,.056,.053,+1.94,.082,.024,,
AJC,1301.46,1435.48,294.803,.045,-,-,-.02,-,-,-,-,,Acacia Coal Ltd,,.05,+.2,.045,.052,.051,.05,+6.10,.185,.04,,
ACB,645.586,170.669,95.978,.048,-,-,-2.30,-,-,-,-,,A-Cap Res,,.24,+1.5,.225,.24,.24,.225,+8.60,.76,.165,,
ACS,36.850,37.889,47.714,.047,-,-,-.54,-,-,-,-,,Accent Res,,.27,-1,.275,.28,.29,.27,-1.64,.405,.205,,
ACN,324.930,127.897,180.290,.057,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.125,+1,.12,.125,.125,.115,+10.63,.245,.105,,
AIV,220.000,151.098,41.722,.003,-,-,-.95,-,-,-,-,,ActiveX,,.02,-.2,.02,.024,.022,.02,-7.16,.124,.02,,
AIVO,-,5.379,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,+1.94,.014,.001,,
ADD,-,174.359,82.158,.005,.01,1.5,-.47,-,-,-,-,,Adavale Resources,,.015,-,-,-,.015,.015,+1.94,.042,.013,,
AAO,4.260,21.129,61.717,.021,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.35,-,.35,.38,.35,.35,+1.94,.80,.135,,
AAOO,-,4.089,12.333,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+1.94,.15,.051,,
ADE,1253.33,592.374,143.165,.091,-,-,-4.62,-,-,-,-,,Adelaide Energy,,.195,-,-,-,.195,.195,+1.94,.225,.081,,
ADN,20.007,38.190,57.083,.011,-,-,-.98,-,-,-,-,,Adelaide Res,,.074,+.4,.07,.074,.075,.07,+7.65,.20,.067,,
ABY,247.564,136.874,177.683,.216,1.67,.4,12.66,5.5,9.00,1.41,13.04,,Aditya Birla,,.69,-1,.69,.70,.72,.68,+.51,1.95,.68,,
ADY,1777.62,684.100,3018.70,.030,-,-,2.84,1.8,-,-,-,,Admiralty Res,,.05,-,.049,.052,.052,.048,+1.94,.097,.031,,
