ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 4, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5201.5 at 2015-12-04T16:50:35. Report at Friday, December 4, 2015. Processed Saturday at 2015-12-05T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,7728.20,152.048,735.128,.309,.08,36.63,-15.05,-,-,-,-,,1-Page,,2.93,-67,2.90,3.03,4.00,2.70,-17.66,5.69,.825,,
TDO,850.617,38.229,14.179,.009,-,-,.97,3.9,-,-,-,,3D Oil,,.038,-.6,.038,.039,.041,.038,-12.69,.086,.038,,
DDD,-,34.469,15.795,-,-,-,-.20,-,-,-,-,,3D Res,,.003,-,.002,.004,.003,.003,+.95,.008,.003,,
88E,143459,2928.61,395.820,.034,-,-,-8.45,-,-,-,-,,88 Energy,,.013,+.1,.012,.013,.013,.01,+9.28,.019,.006,,
88EO,8553.06,467.414,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.006,-,.005,.006,.006,.005,+.95,.007,.002,,
AYC,650.504,36.357,4.900,.011,-,-,-5.90,-,-,-,-,,A1 Gold,,.024,-,.024,.025,.024,.02,+.95,.054,.02,,
AYCO,234.727,9.206,3.336,.002,-,-,-,-,-,-,-,,  opt nov19,,.007,-.1,.007,.009,.008,.007,-11.55,.03,.006,,
ABL,-,6.846,98.243,.004,-,-,-4.89,-,-,-,-,,Abilene Oil & Gas,,.012,-,.012,.017,.012,.012,+.95,.04,.001,,
ABU,1998.42,106.186,483.374,.025,-,-,-3.81,-,-,-,-,,ABM Res,,.072,-.9,.071,.073,.081,.071,-10.16,.359,.071,,
AJC,6054.48,195.933,117.837,.004,-,-,-.02,-,-,-,-,,Acacia Coal,,.004,+.1,.004,.005,.004,.002,+34.28,.004,.001,,
ACB,1017.17,22.133,31.872,.010,-,-,-.78,-,-,-,-,,A-Cap Res,,.021,+.1,.019,.021,.022,.019,+5.95,.062,.016,,
ACS,-,.701,1.175,.024,-,-,-7.67,-,-,-,-,,Accent Resources,,-,-,.12,.15,.13,.13,+.95,.36,.10,,
AIV,-,37.993,26.199,.006,-,-,-.15,-,-,-,-,,ActiveX,,.01,-,.01,.014,.01,.01,+.95,.035,.01,,
ADD,-,.631,9.861,-,-,-,-3.69,-,-,-,-,,Adavale Resources,,.014,-,.015,.035,.014,.014,+.95,.032,.002,,
ADN,3617.79,46.540,52.452,.004,-,-,-.44,-,-,-,-,,Adelaide Resources,,.01,-.2,.01,.011,.012,.009,-15.72,.041,.009,,
ADNO,9.846,1.110,.511,-,-,-,-,-,-,-,-,,  opt sep16,,.001,-.3,.001,.004,.004,.001,-74.05,.009,.001,,
ABY,173.131,27.966,33.169,.055,.59,.30,-48.00,-,-,-,-,,Aditya Birla,,.175,-4,.175,.185,.195,.165,-17.65,.26,.145,,
ADY,45.471,77.721,118.607,.018,-,-,-.48,-,-,-,-,,Admiralty Res,,.018,-,.017,.018,.018,.018,+.95,.037,.014,,
ADX,2200.00,96.005,85.485,.003,-,-,.01,40.0,-,-,-,,ADX Energy,,.004,-.1,.004,.005,.005,.004,-19.05,.008,.003,,
AQR,347.340,18.384,26.123,.011,-,-,-3.09,-,-,-,-,,AEON Metals,,.032,-.3,.027,.039,.035,.032,-7.62,.10,.032,,
AFR,388.386,52.413,57.209,.032,-,-,-1.17,-,-,-,-,,African Energy Res,,.052,-,.052,.053,.054,.052,+.95,.092,.045,,
AMN,10.000,15.663,19.165,.019,-,-,-1.41,-,-,-,-,,Agrimin,,.21,+.5,.18,.21,.21,.21,+3.39,.25,.10,,
AMNOA,-,2.628,1.573,.001,-,-,-,-,-,-,-,,  opt dec15,,.125,-,.10,-,.125,.125,+.95,.15,.06,,
AGR,3557.01,110.030,32.537,.051,-,-,-4.32,-,-,-,-,,Aguia Res,,.14,-1,.145,.15,.165,.13,-5.72,.225,.025,,
AQG,469.913,58.930,143.148,.180,-,-,34.18,7.8,-,-,-,,Alacer Gold,,2.67,+2,2.60,2.67,2.70,2.54,+1.70,3.39,2.19,,
