ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 6, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4164.5 at 2012-01-06T16:37:24. Report at Friday, January 6, 2012. Processed Saturday at 2012-01-07T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,239.778,.240,.241,.020,-,-,-.49,-,-,-,-,,3D Oil,,.10,+2,.085,.099,.10,.08,+23.70,.285,.08,,
DDD,-,-,.695,.010,-,-,-.33,-,-,-,-,,3D Res,,.045,-,-,-,.045,.045,-1.30,.062,.036,,
ARH,268.063,.268,1.145,.094,-,-,-.07,-,-,-,-,,A'asian Resources,,.205,+2,.20,.21,.21,.19,+9.51,.54,.15,,
ABU,44624.9,44.625,14.696,.157,-,-,-.41,-,-,-,-,,ABM Res,,.059,+.4,.059,.06,.062,.054,+5.97,.082,.024,,
AJC,810.000,.810,4.157,.042,-,-,-.02,-,-,-,-,,Acacia Coal Ltd,,.047,-.3,.047,.05,.05,.047,-7.30,.185,.04,,
ACB,495.323,.495,4.313,.046,-,-,-2.30,-,-,-,-,,A-Cap Res,,.23,-1,.23,.235,.245,.23,-5.47,.76,.165,,
ACS,220.640,.221,.113,.047,-,-,-.54,-,-,-,-,,Accent Res,,.27,-,.275,.29,.29,.265,-1.30,.405,.205,,
ACN,192.500,.193,1.503,.051,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.11,-1.5,.11,.12,.12,.11,-13.30,.245,.105,,
AIV,514.000,.514,.843,.004,-,-,-.95,-,-,-,-,,ActiveX,,.025,+.5,-,-,.025,.022,+23.70,.124,.02,,
AIVO,25.000,.025,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-1.30,.014,.001,,
ADD,-,-,2.774,.005,.01,1.5,-.47,-,-,-,-,,Adavale Resources,,.015,-,-,-,.015,.015,-1.30,.04,.013,,
