ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:06 Friday 29/1/2010. Processed 19:14 Sunday 31/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AVD,130,0.282,0.87,0.009,0.04,1.5,-1.06,-,-,-,-,,Advance Energy,,0.06,,0.052,0.06,0.06,0.055,3.67,0.125,0.03
AED,1062.79,7.632,7.264,0.098,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.59,-1.5,0.585,0.60,0.645,0.59,1.19,1.24,0.50
AFR,1093.7,5.585,2.452,0.027,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.097,-2.3,0.097,0.105,0.115,0.091,-15.50,0.24,0.019
AAE,-,-,-,-,0.19,-,-10.8,-,-,-,-,,Agri Energy Ltd,,-,,-,-,-,-,-,0.027,0.027
ALG,70,0.306,-,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.20,-4,0.20,0.24,0.24,0.20,-13.00,0.245,0.14
AUQ,60.796,0.876,2.279,0.012,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.15,1,0.13,0.155,0.15,0.13,10.81,0.25,0.035
ALY,1127.54,3.473,0.42,0.045,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.68,3,0.68,0.71,0.74,0.64,8.28,1.27,0.04
ALYO,103,0.374,0.37,0.01,-,-,-,-,-,-,-,,  opt aug10,,0.44,4,0.425,0.49,0.455,0.40,13.67,0.96,0.001
AYN,5035.89,19.591,-,0.024,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.038,-0.2,0.037,0.04,0.04,0.038,-1.33,0.06,0.036
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,3.67,0.021,0.021
ALK,1402.55,5.226,1.538,0.083,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.335,-3.5,0.335,0.35,0.36,0.335,-5.79,0.49,0.155
AGS,983.321,7.488,7.156,0.191,-,-,-8.3,-,-,-,-,,Alliance Res,,0.56,-4,0.555,0.565,0.62,0.55,-3.00,0.98,0.363
ALD,4667.07,28.53,4.455,0.316,0.29,1.1,-1.92,-,-,-,-,,Allied Gold Ltd,,0.305,,0.30,0.31,0.32,0.305,3.67,0.57,0.28
AYR,70,0.792,0.902,0.002,-,-,-0.82,-,-,-,-,,Alloy Res,,0.028,-0.2,0.028,0.03,0.03,0.028,-3.00,0.045,0.011
AJM,205.95,0.64,0.647,0.045,-,-,-4.6,-,-,-,-,,Altura Min Ltd,,0.23,-1.5,0.22,0.25,0.265,0.215,-2.46,0.37,0.065
AJMO,-,0.03,-,-,-,-,-,-,-,-,-,,  opt may10,,0.026,,0.018,0.05,0.026,0.026,3.67,0.08,0.01
AWC,77589.2,308.092,114.173,3.758,1.30,1.2,9.42,16.3,-,-,-,,Alumina Ltd,,1.54,-14,1.54,1.545,1.72,1.535,-4.67,2.06,0.683
AMU,969.251,12.066,0.626,0.073,0.48,0.5,3.5,6.9,-,-,-,,Amadeus Energy,,0.24,-1,0.24,0.245,0.25,0.24,-0.33,0.43,0.205
AXZ,45.686,0.284,-,0.01,-,-,-5.32,-,-,-,-,,Amex Res,,0.20,,0.18,0.20,0.20,0.18,3.67,0.25,0.08
AMX,1544.27,10.193,0.421,0.102,-,-,-6.37,-,-,-,-,,Ampella Min,,0.69,2,0.68,0.70,0.75,0.66,6.65,0.765,0.068
AMXO,115.08,0.759,-,0.008,-,-,-,-,-,-,-,,  opt jul10,,0.50,,0.50,0.53,0.54,0.50,3.67,0.595,0.03
AHR,606.523,1.545,-,0.01,-,-,-1.57,-,-,-,-,,Anchor Res,,0.26,5,0.225,0.26,0.26,0.21,27.48,0.26,0.032
AHRO,30,0.055,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,0.3,0.007,0.01,0.01,0.007,46.52,0.03,0.001
AND,1549.61,6.007,6.033,1.111,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.37,-19,2.37,2.50,2.51,2.30,-3.75,2.72,1.19
ATM,-,-,0.004,2.022,-,-,0.36,294.4,2.94,0.12,2.77,,Aneka Tambang cdi 1:5,,1.06,,1.14,-,1.06,1.06,3.67,1.50,0.97
AAR,1032.58,8.148,20.019,0.016,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.031,0.3,0.03,0.031,0.031,0.028,14.38,0.044,0.021
AGP,-,-,-,0.295,-,-,45.18,6.1,15.87,2.85,5.77,,Anglo Pacific Grp,,2.75,,2.75,-,2.75,2.75,3.67,3.50,2.581
AGG,17.718,0.089,0.134,0.821,-,-,-71.44,-,3.33,-,0.36,,Anglogold Ashanti cdi 5:1,,9.20,30,8.50,9.20,9.20,8.50,7.04,11.50,8.00
AZZ,7820.57,24.881,1.76,0.158,-,-,0.26,246.2,-,-,-,,Antares Energy,,0.64,2,0.63,0.64,0.70,0.61,6.89,0.77,0.035
AVM,288.544,1.007,0.103,0.031,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.36,-14,3.35,3.60,3.55,3.25,-0.33,3.68,1.19
AAL,18,0.142,0.05,0.005,-,-,-0.75,-,-,-,-,,Apac Coal,,0.05,0.5,0.045,0.05,0.05,0.045,14.78,0.115,0.04
AXM,54678.2,195.275,17.56,0.103,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.031,-0.3,0.03,0.031,0.035,0.03,-5.16,0.276,0.029
AXMO,13494.8,68.708,-,0.007,-,-,-,-,-,-,-,,  opt nov12,,0.011,,0.01,0.011,0.011,0.01,3.67,0.025,0.01
AZO,434.705,5.306,-,0.046,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.55,-6,0.55,0.585,0.60,0.535,-6.17,0.76,0.35
AON,55.5,1.115,0.025,0.022,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.20,1.5,0.19,0.20,0.20,0.19,11.78,0.40,0.135
AQP,4744.75,27.771,10.523,3.091,-,-,-16.39,-,-,-,-,,Aquarius Platinum,,6.68,-24,6.64,6.75,7.10,6.63,0.20,7.95,3.088
AQA,3144.27,13.845,3.559,2.749,-,-,-10.5,-,-,-,-,,Aquila Res,,8.53,-112,8.51,8.55,9.98,8.45,-7.94,11.38,1.727
ARU,2239.39,13.138,4.013,0.21,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.81,-3,0.81,0.835,0.92,0.805,0.10,1.285,0.245
AAG,992.5,5.635,0.029,0.036,-,-,-3.81,-,-,-,-,,Aragon Res,,0.18,2.5,0.15,0.17,0.18,0.15,19.80,0.27,0.055
AAGO,-,0.006,0.01,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.01,0.03,0.03,0.03,3.67,0.05,0.002
ARX,11710.8,23.3,0.613,0.011,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.033,-0.3,0.033,0.036,0.036,0.033,-4.67,0.044,0.007
ARXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,,0.003,0.005,0.005,0.005,3.67,0.01,0.001
ARXOA,604.5,2.77,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.013,-0.2,0.013,0.014,0.015,0.013,-9.67,0.016,0.01
AXE,137,2.666,0.53,0.011,-,-,-1.8,-,-,-,-,,Archer Explore,,0.17,-3,0.165,0.17,0.20,0.17,-11.33,0.21,0.05
AXEO,-,0.575,-,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,-,0.001,0.003,0.003,3.67,0.025,0.001
ARD,565,1.187,0.396,0.004,-,-,-3.8,-,-,-,-,,Argent Min,,0.105,-0.5,0.10,0.12,0.12,0.10,-0.88,0.20,0.04
ARDO,107.65,0.837,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.021,-0.9,0.021,0.025,0.03,0.021,-26.33,0.06,0.01
AXT,477.551,1.763,1.039,0.004,-,-,-0.42,-,-,-,-,,Argo Explore,,0.052,-1.3,0.052,0.064,0.065,0.052,-16.33,0.08,0.027
ARE,778.528,8.437,1.91,0.013,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.081,,0.081,0.084,0.085,0.078,3.67,0.105,0.048
AGY,269.1,0.651,0.302,0.005,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.05,-1,0.05,0.06,0.05,0.05,-13.00,0.13,0.025
AOE,17082.3,65.33,57.051,2.878,0.82,4.8,52,7.6,-,-,-,,Arrow Energy,,3.93,-19,3.92,3.93,4.29,3.92,-0.94,4.73,2.11
ARV,4530.68,14.426,-,0.017,-,-,-8.47,-,-,-,-,,Artemis Res,,0.095,1.2,0.095,0.096,0.099,0.08,18.13,0.199,0.026
ARVOB,334.943,1.315,-,0.003,-,-,-,-,-,-,-,,  opt jun11,,0.047,0.2,0.045,0.05,0.058,0.043,8.11,0.058,0.019
ATN,2118.68,10.728,7.887,0.011,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.023,,0.023,0.025,0.024,0.022,3.67,0.099,0.004
ATNOA,1040,9.45,1.13,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,,-,0.001,0.001,0.001,3.67,0.025,0.001
ARO,85718.5,195.725,13.896,0.015,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.014,0.1,0.013,0.014,0.016,0.012,11.36,0.016,0.002
AROOB,12049.9,16.85,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.005,0.1,0.005,0.006,0.006,0.003,28.67,0.006,0.001
AHN,457.944,1.159,0.207,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.06,0.4,0.059,0.07,0.06,0.056,10.81,0.08,0.017
AHNOA,200,0.2,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.02,,0.015,0.03,0.02,0.02,-,0.02,0.02
ATV,4388.22,11.022,1.013,0.024,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.06,0.4,0.055,0.058,0.06,0.054,10.81,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,3.67,0.03,0.011
ATVOA,-,0.065,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.021,,0.021,0.024,0.021,0.021,3.67,0.045,0.016
AGO,15592.4,73.395,57.162,0.869,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.945,-19.5,1.935,1.955,2.19,1.93,-5.44,2.36,1.05
AXY,6227.72,25.314,0.902,0.019,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.09,-1,0.091,0.094,0.125,0.087,-6.33,0.125,0.017
AXYO,158.152,0.883,0.519,-,-,-,-,-,-,-,-,,  opt oct10,,0.005,,0.005,0.009,0.007,0.005,3.67,0.01,0.001
ATQ,743.002,3.829,0.225,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.10,0.2,0.098,0.105,0.10,0.098,5.71,0.17,0.079
ATQO,-,-,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,,0.016,0.049,0.023,0.023,3.67,0.035,0.001
ACZ,-,0.322,0.207,0.006,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.19,,0.16,0.19,0.19,0.19,3.67,0.26,0.125
ACZO,-,0.2,0.115,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.04,0.075,0.04,0.04,3.67,0.09,0.03
ADX,1820.58,9.385,2.654,0.027,-,-,-1.6,-,-,-,-,,Audax Res,,0.094,-0.1,0.094,0.095,0.10,0.094,2.61,0.175,0.017
AUK,1173.34,4.461,-,0.015,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.14,-2.5,0.135,0.15,0.165,0.135,-11.48,0.20,0.007
AUKO,-,0.598,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.029,,0.03,0.045,0.029,0.029,3.67,0.03,0.009
AUJ,200,0.67,0.808,0.006,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,,0.18,0.205,0.18,0.18,3.67,0.22,0.10
AEE,610.081,8.806,0.349,0.013,-,-,-4.46,-,-,-,-,,Aura Energy,,0.155,-3.5,0.155,0.17,0.195,0.155,-14.75,0.26,0.08
AGU,1465.5,7.144,0.035,0.009,-,-,-4.41,-,-,-,-,,Aurium Res,,0.029,-0.2,0.028,0.031,0.031,0.029,-2.78,0.075,0.011
AGUO,-,0.718,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,3.67,0.024,0.001
AGUOA,-,0.25,-,0.002,-,-,-,-,-,-,-,,  opt sep12,,0.02,,0.011,0.02,0.02,0.02,3.67,0.025,0.02
ARM,4675.8,13.668,0.488,0.085,-,-,-5,-,-,-,-,,Aurora Min Ltd,,1.03,11,1.025,1.03,1.12,0.93,15.62,1.12,0.07
AUT,923.559,4.34,1.097,0.061,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.30,-2,0.30,0.31,0.32,0.30,-2.58,0.35,0.10
AXO,6335.65,33.536,2.839,0.053,-,-,-19.38,-,-,-,-,,Aurox Res,,0.275,-6,0.27,0.275,0.345,0.27,-14.24,0.49,0.09
AUC,714.395,7.438,-,0.01,-,-,-,-,-,-,-,,Ausgold Ltd,,0.18,-2.5,0.18,0.19,0.21,0.18,-8.53,0.248,0.177
AOA,15,0.704,-,0.008,-,-,-,-,-,-,-,,Ausmon Resources,,0.295,-0.5,0.285,0.31,0.295,0.295,2.00,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,410,2.3,2.478,0.027,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.12,-1,0.12,0.13,0.135,0.12,-4.03,0.195,0.08
AQR,2638.6,82.23,0.243,0.039,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.325,-4.5,0.315,0.325,0.36,0.29,-8.49,0.52,0.03
ABZ,833.782,3.076,-,0.007,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.335,-3.5,0.335,0.36,0.36,0.335,-5.79,0.49,0.25
AGV,-,2.173,0.215,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.032,,0.03,0.037,0.032,0.032,3.67,0.115,0.024
AKA,2816.14,2.816,-,0.009,-,-,-,-,-,-,-,,Aust Min Min,,0.20,,0.19,0.205,0.245,0.19,-,0.245,0.19
AUZ,30367.4,364.602,-,0.007,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,-0.1,0.001,0.002,0.002,0.001,-46.33,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,3.67,0.001,0.001
AOC,135.5,0.838,0.328,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.09,-0.5,0.084,0.09,0.095,0.09,-1.60,0.135,0.036
AOCOA,-,0.375,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.012,0.033,0.015,0.015,3.67,0.016,0.015
AOM,1141.14,16.472,1.331,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,,0.004,0.005,0.004,0.003,3.67,0.009,0.003
ARW,3153.43,51.054,3.311,0.01,0.01,1.6,-2.65,-,-,-,-,,Aust Renewable,,0.016,-0.2,0.016,0.018,0.018,0.016,-7.44,0.033,0.004
AOK,6559.39,20.606,1.055,0.034,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.20,0.5,0.195,0.20,0.22,0.19,6.23,0.22,0.05
AKK,8418.53,52.088,0.806,0.016,-,-,-3.44,-,-,-,-,,Austin Explore,,0.053,,0.05,0.053,0.054,0.049,3.67,0.096,0.02
AKKO,650,9.584,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.02,-0.1,0.02,0.025,0.021,0.02,-1.09,0.031,0.015
APG,2617.96,13.75,6.362,0.034,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.043,-0.2,0.043,0.045,0.045,0.042,-0.78,0.059,0.028
AAF,7976.21,39.369,7.28,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.003,0.004,0.005,0.004,3.67,0.007,0.001
AGD,40,0.142,0.003,0.024,-,-,-2.53,-,-,-,-,,Austral Gold,,0.14,0.5,0.135,0.165,0.14,0.135,7.37,0.23,0.065
AZX,13,0.191,0.103,0.008,-,-,-15.3,-,-,-,-,,Auzex Res,,0.19,2,0.16,0.185,0.19,0.17,15.43,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.026,0.009,0.009,3.67,0.07,0.006
AVI,1459.14,4.645,0.146,0.024,-,-,-5.87,-,-,-,-,,Avalon Min,,0.21,-0.5,0.205,0.21,0.215,0.20,1.34,0.297,0.054
AVB,13260.1,133.008,0.354,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.026,-0.5,0.026,0.029,0.031,0.026,-12.46,0.045,0.006
AVBO,-,0.6,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.003,0.001,0.001,3.67,0.15,0.001
AVBOB,1140,15.897,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.016,-0.3,0.016,0.019,0.02,0.016,-12.12,0.027,0.004
AVA,134.7,2.197,1.174,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.07,-0.2,0.067,0.074,0.072,0.068,0.89,0.215,0.056
AVO,4593.04,15.121,13.07,0.442,0.61,2.7,-6.97,-,-,-,-,,Avoca Res,,1.62,-12,1.61,1.62,1.85,1.57,-3.23,2.26,1.415
AVZ,60.363,1.231,0.347,0.007,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.12,1,0.105,0.12,0.12,0.105,12.76,0.17,0.03
AWE,11436.2,58.72,35.587,1.367,1.80,1.5,17.36,15.1,-,-,-,,AWE Ltd,,2.62,-21,2.61,2.64,2.85,2.51,-3.75,3.17,2.11
AXC,-,0.77,0.708,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.02,,0.022,0.025,0.02,0.02,3.67,0.04,0.015
AXCO,-,1.61,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,0.001,0.002,0.001,0.001,3.67,0.006,0.001
AVQ,1179.75,20.7,-,0.009,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.028,-0.2,0.028,0.03,0.028,0.026,-3.00,0.04,0.011
AZM,4242.98,14.915,0.2,0.044,-,-,-2.8,-,-,-,-,,Azumah Res,,0.25,-1,0.24,0.25,0.285,0.24,-0.18,0.325,0.064
AZS,1326.76,4.089,3.988,0.01,-,-,-1.9,-,-,-,-,,Azure Min,,0.04,-0.2,0.039,0.045,0.046,0.039,-1.09,0.08,0.036
BND,371.823,1.231,0.371,0.079,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.62,-10,0.61,0.62,0.73,0.61,-10.22,0.80,0.18
BMN,2614.58,29.007,8.05,0.136,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.675,-1,0.66,0.685,0.715,0.655,2.21,1.485,0.57
BKP,9081.88,143.784,-,0.011,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.006,,0.005,0.006,0.006,0.005,3.67,0.03,0.003
BAR,696.872,2.698,6.256,0.025,-,-,-1.78,-,-,-,-,,Barra Res,,0.08,-1.2,0.085,0.087,0.09,0.08,-9.38,0.22,0.047
BARO,-,0.04,0.396,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.003,0.02,0.007,0.007,3.67,0.029,0.002
BSE,140.65,2.293,0.409,0.003,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.10,-2,0.095,0.10,0.115,0.10,-13.00,0.155,0.045
BSM,3560.85,15.852,1.923,0.039,-,-,18.46,1.2,-,-,-,,Bass Metals Ltd,,0.23,-1.5,0.23,0.235,0.26,0.23,-2.46,0.349,0.089
BSMOA,25,0.06,0.045,-,-,-,-,-,-,-,-,,  opt apr10,,0.03,,0.024,0.03,0.03,0.03,3.67,0.08,0.02
BAS,4172.61,42.061,0.626,0.011,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.037,-0.4,0.037,0.039,0.041,0.037,-6.09,0.068,0.013
BSR,996.16,7.47,2.918,0.052,-,-,-0.9,-,-,-,-,,Bassari Res,,0.38,-2.5,0.38,0.39,0.40,0.37,-2.51,0.44,0.057
BTV,3134.68,9.258,4.78,0.024,-,-,4.8,3.8,-,-,-,,Batavia Min,,0.18,1.5,0.18,0.185,0.185,0.17,12.76,0.19,0.062
BTVO,1588.59,4.45,0.025,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.09,-0.5,0.091,0.10,0.095,0.09,-1.60,0.095,0.011
BAU,500.792,5.039,2.653,0.199,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.85,-7,0.85,0.88,0.91,0.845,-3.94,1.345,0.21
BCI,841.567,5.35,1.336,0.098,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.175,-0.5,1.165,1.18,1.265,1.15,3.24,1.476,0.314
BCD,471,4.074,0.963,0.049,0.09,1.3,2.29,5.2,-,-,-,,BCD Res NL,,0.12,-0.5,0.115,0.12,0.125,0.12,-0.33,0.21,0.105
BPT,19827.8,89.906,75.221,0.902,-,-,25.21,3.3,1.75,14.41,2.10,p,Beach Energy Ltd,,0.835,-4,0.835,0.84,0.88,0.83,-0.90,1.04,0.678
BPTO,582.479,7.955,4.398,0.001,-,-,-,-,-,-,-,,  opt jun10,,0.01,-0.3,0.01,0.015,0.013,0.01,-19.41,0.047,0.01
BCN,53656.9,685.7,1.202,0.02,-,-,-3.44,-,-,-,-,,Beacon Min,,0.027,-0.3,0.027,0.028,0.03,0.026,-6.33,0.034,0.003
BCNO,-,0.925,0.1,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,,0.001,0.002,0.003,0.003,3.67,0.015,0.001
BCNOA,10998.2,105.242,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.016,-0.2,0.016,0.017,0.017,0.016,-7.44,0.021,0.001
BDR,2268.35,20.661,0.598,0.022,-,-,-4,-,-,-,-,,Beadell Resource,,0.24,-7.5,0.235,0.24,0.31,0.20,-20.14,0.40,0.041
BDG,2546.07,23.33,10.188,0.122,0.15,1.6,1.7,14.1,0.5,3.40,2.08,,Bendigo Min Ltd,,0.24,-1,0.235,0.24,0.245,0.235,-0.33,0.32,0.16
BKY,2274.41,7.842,2.513,0.192,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.425,9.5,1.325,1.425,1.45,1.29,10.81,1.50,0.341
BKYO,0.375,0.521,-,0.008,-,-,-,-,-,-,-,,  opt may13,,0.65,,0.65,0.72,0.65,0.65,3.67,0.76,0.40
BHP,77489.9,235.572,289.158,132.23,8.84,4.5,130.15,30.3,113.63,1.15,2.88,f,BHP Billiton Ltd,,39.40,-230,39.40,39.42,41.36,39.39,-1.85,44.49,26.64
BFE,353.5,3.471,0.183,0.015,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.14,0.5,0.135,0.14,0.14,0.135,7.37,0.20,0.025
BFEO,-,3.11,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.018,,0.001,0.018,0.018,0.018,3.67,0.038,0.002
