ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 22, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5330.3 at 2013-11-22T17:05:05. Report at Friday, November 22, 2013. Processed Saturday at 2013-11-23T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,330.000,23.984,33.200,.021,-,-,-.92,-,-,-,-,,3D Oil,,.09,-,.079,.095,.09,.079,+1.22,.14,.075,,
DDD,30.000,9.027,17.173,.005,-,-,-.12,-,-,-,-,,3D Res,,.019,-,.015,.019,.019,.019,+1.22,.042,.012,,
ARH,24.500,16.074,16.782,.029,-,-,-4.70,-,-,-,-,,A'asian Resources,,.059,-,.051,.065,.059,.059,+1.22,.16,.021,,
AYC,3.500,2.177,3.636,.013,-,-,-.89,-,-,-,-,,A1 Gold,,.155,+.3,.085,.15,.155,.152,+3.37,.274,.122,,
ABU,10709.0,1418.89,2075.83,.079,-,-,-.46,-,-,-,-,,ABM Res,,.024,-,.023,.024,.025,.023,+1.22,.05,.021,,
AJC,7580.74,147.231,249.567,.012,-,-,-.08,-,-,-,-,,Acacia Coal,,.013,-.2,.013,.014,.015,.012,-12.11,.023,.007,,
ACB,166.855,32.269,57.006,.013,-,-,-.93,-,-,-,-,,A-Cap Res,,.049,+.1,.048,.049,.05,.048,+3.30,.13,.045,,
ACS,9.475,1.177,91.259,.036,-,-,-.40,-,-,-,-,,Accent Res,,.20,-,.20,.22,.20,.20,+1.22,.24,.15,,
AIV,170.000,141.600,30.675,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.012,-.2,.012,.018,.014,.012,-13.06,.022,.010,,
ADD,126.104,10.796,26.897,-,-,-,-1.38,-,-,-,-,,Adavale Resources,,.002,-.1,.002,.005,.003,.002,-32.11,.021,.002,,
ADN,464.298,271.913,76.960,.013,-,-,-3.63,-,-,-,-,,Adelaide Res,,.057,-.5,.053,.057,.062,.057,-6.84,.25,.036,,
ABY,404.292,70.011,138.686,.105,1.59,.21,-.21,-,-,-,-,,Aditya Birla,,.335,-1,.335,.34,.35,.335,-1.68,.60,.335,,
ADY,102.985,42.142,80.452,.013,-,-,-2.90,-,-,-,-,,Admiralty Res,,.018,-,.018,.019,.018,.018,+1.22,.045,.017,,
AVD,-,202.741,216.712,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+1.22,.003,.001,,
ADX,1038.74,119.594,225.181,.009,-,-,-3.21,-,-,-,-,,ADX Energy,,.016,-.1,.016,.018,.016,.016,-4.66,.04,.012,,
AQR,20.134,20.695,10.823,.025,-,-,-.04,-,-,-,-,,AEON Metals,,.135,+.5,.135,.19,.135,.13,+5.07,.335,.06,,
AFR,1214.29,72.680,240.906,.054,-,-,-3.86,-,-,-,-,,African Energy Res,,.125,-1.5,.125,.135,.145,.12,-9.49,.19,.063,,
AGR,873.000,62.579,20.874,.009,-,-,-2.01,-,-,-,-,,Aguia Res,,.05,-.2,.049,.053,.05,.047,-2.62,.19,.045,,
AQG,9318.60,190.307,160.879,.217,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.13,-25,2.11,2.14,2.38,2.08,-9.28,4.730,1.94,,
AUQ,5107.85,113.412,63.932,.023,-,-,-2.84,-,-,-,-,,Alara Res,,.093,+2.5,.09,.105,.115,.083,+32.47,.225,.035,,
ALY,134.205,22.010,28.371,.007,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.042,-.5,.041,.045,.042,.04,-9.65,.16,.028,,
AYN,95471.8,2434.76,1163.66,.011,-,-,-.68,-,-,-,-,,Alcyone Res,,.002,-.1,.002,.003,.003,.002,-32.11,.030,.002,,
AYNO,-,66.331,24.858,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,+1.22,.02,.001,,
AYNOA,-,419.732,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,+1.22,.002,.001,,
AWD,-,926.170,876.271,.010,-,-,-.19,-,-,-,-,,Aleator Energy,,.006,-,-,-,.006,.006,+1.22,.013,.004,,
AWDO,-,360.507,646.326,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-,-,-,.002,.002,+1.22,.004,.001,,
AQI,25.000,3.118,1.211,.004,-,-,-4.80,-,-,-,-,,Alicanto Min,,.24,+.5,.21,.23,.24,.24,+3.35,.25,.145,,
ALK,918.875,110.412,191.599,.138,-,-,19.00,1.9,-,-,-,,Alkane Res,,.37,-2,.36,.37,.39,.36,-4.04,.885,.245,,
AHQ,233.667,5.077,6.322,.002,-,-,-.88,-,-,-,-,,Allegiance Coal,,.03,-,.03,.033,.03,.03,+1.22,.065,.012,,
AHQO,-,.566,.918,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.012,.001,.001,+1.22,.01,.001,,
AGS,889.902,51.463,213.047,.041,-,-,-2.14,-,-,-,-,,Alliance Res,,.12,-,.115,.12,.125,.11,+1.22,.235,.093,,
AGE,293.625,42.528,39.776,.015,-,-,-.93,-,-,-,-,,Alligator Energy,,.072,+.3,.07,.073,.072,.069,+5.57,.089,.023,,
AYR,9420.45,344.216,75.156,.004,-,-,-.42,-,-,-,-,,Alloy Res,,.008,-.2,.006,.008,.009,.006,-23.78,.018,.003,,
AYM,-,1.461,31.027,.005,-,-,-.52,-,-,-,-,,Altuis Mining,,.009,-,.005,.018,.009,.009,+1.22,.022,.005,,
AOH,1506.07,151.594,174.791,.080,-,-,2.40,6.3,-,-,-,,Altona Min,,.15,+.5,.145,.15,.15,.14,+4.67,.31,.115,,
AJM,196.400,38.209,89.187,.059,-,-,-.22,-,-,-,-,,Altura Min,,.13,+.5,.13,.135,.135,.13,+5.22,.19,.076,,
AWC,29932.0,2859.54,3987.39,2.652,1.01,.94,-1.92,-,-,-,-,,Alumina,,.945,-3,.94,.95,.985,.94,-1.86,1.405,.88,,
AQO,540.088,62.982,88.238,.014,-,-,-3.78,-,-,-,-,,Ambassador Oil & Gas,,.165,+.5,.165,.17,.165,.155,+4.35,.275,.13,,
AXZ,-,2.557,2.655,.079,-,-,-4.51,-,-,-,-,,Amex Res,,1.00,-,1.00,1.05,1.00,1.00,+1.22,1.73,.89,,
AMX,1517.71,157.249,265.719,.023,-,-,-10.56,-,-,-,-,,Ampella Min,,.093,-.3,.092,.096,.10,.094,-1.87,.42,.094,,
AEK,103.594,32.581,6.803,.015,-,-,-.60,-,-,-,-,,Anatolia Energy,,.068,-.4,.066,.08,.072,.066,-4.33,.10,.032,,
AEKO,-,.250,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.002,-,.002,.002,+1.22,.002,.002,,
AHR,-,.023,.086,.010,-,-,-2.61,-,-,-,-,,Anchor Res,,.19,-,.05,.19,.19,.19,+1.22,.19,.18,,
ATM,-,.002,.002,.001,-,-,5.18,-,2.11,2.45,-,,Aneka Tambang,,-,-,-,1.10,1.079,1.079,+1.22,1.25,1.079,,
AAR,260.000,149.471,133.601,.003,-,-,-.17,-,-,-,-,,Anglo Aust Res,,.003,-,.003,.004,.004,.003,+1.22,.009,.003,,
AGG,17.539,9.181,2.873,.261,8.89,.33,-401.41,-,4.69,-,1.60,,Anglogold Ashanti,,2.93,-52,2.94,3.20,3.50,2.82,-13.85,6.02,2.63,,
AWV,302.444,46.239,31.512,.004,-,-,-8.67,-,-,-,-,,Anova Metals,,.021,-,.021,.025,.021,.02,+1.22,.08,.019,,
AZZ,594.369,118.205,114.864,.134,-,-,5.50,9.5,-,-,-,,Antares Energy,,.525,-,.525,.53,.53,.51,+1.22,.585,.27,,
AZY,294.357,223.311,13.470,.006,-,-,-1.10,-,-,-,-,,Antipa Min,,.03,-.5,.031,.035,.035,.03,-13.06,.255,.03,,
AZYOA,20.000,54.510,.063,-,-,-,-,-,-,-,-,,  opt dec14,,.006,-.2,.006,.014,.008,.006,-23.78,.155,.006,,
AOM,.035,14.358,2529.78,.002,-,-,-9.20,-,-,-,-,,AO Energy,,.012,-.1,.012,.02,.013,.012,-6.47,.052,.002,,
AAL,-,.686,1.619,-,-,-,-.11,-,-,-,-,,APAC Coal,,.004,-,.002,.027,.004,.004,+1.22,.005,.002,,
AQQ,125.000,240.012,141.270,.007,-,-,-.54,-,-,-,-,,Aphrodite Gold,,.029,+.6,.027,.029,.029,.028,+27.31,.088,.022,,
AQQO,-,18.505,28.851,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,+1.22,.008,.001,,
AOP,131.668,4.045,26.749,.001,-,-,-2.13,-,-,-,-,,Apollo Cons,,.03,-.5,.03,.045,.035,.03,-13.06,.165,.021,,
AON,410.000,98.082,35.392,.008,-,-,-.56,-,-,-,-,,Apollo Minerals,,.026,+.1,.026,.027,.028,.025,+5.22,.08,.023,,
AQP,335.082,124.484,496.787,.370,-,-,-65.91,-,-,-,-,,Aquarius Platinum,,.76,-1.5,.75,.78,.78,.715,-.71,1.20,.535,,
AQA,2660.07,119.541,130.371,.906,-,-,77.10,2.9,-,-,-,,Aquila Res,,2.20,+4,2.06,2.24,2.21,2.11,+3.07,3.27,1.63,,
ARU,1408.85,84.293,293.644,.038,-,-,-2.80,-,-,-,-,,Arafura Resources,,.085,-.5,.085,.088,.091,.082,-4.33,.225,.062,,
ARX,158.500,226.610,299.548,.005,-,-,-.06,-,-,-,-,,ARC Explore,,.006,-.1,.006,.008,.007,.006,-13.06,.009,.002,,
AXE,6472.84,52.045,210.285,.017,-,-,-.44,-,-,-,-,,Archer Explore,,.21,+3.5,.205,.21,.23,.15,+23.80,.25,.11,,
ARD,1450.70,24.076,29.846,.007,-,-,-2.40,-,-,-,-,,Argent Minerals,,.047,+.7,.046,.05,.05,.04,+18.72,.105,.027,,
AVK,37.633,3.033,9.773,.002,-,-,-7.42,-,-,-,-,,Argentina Min,,.02,-,.012,.024,.02,.02,+1.22,.08,.008,,
AVKO,500.000,.969,2.214,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,.001,.003,.001,.001,+1.22,.01,.001,,
AXT,692.279,20.900,21.136,.003,-,-,-7.08,-,-,-,-,,Argo Explore,,.021,+.3,.021,.027,.021,.017,+17.89,.032,.009,,
