ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 21, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4723.8 at 2013-06-21T16:17:05. Report at Friday, June 21, 2013. Processed Saturday at 2013-06-22T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,8.000,11.538,7.453,.023,-,-,-3.61,-,-,-,-,,3D Oil,,.095,-,.085,.095,.105,.105,+1.08,.14,.06,,
DDD,364.900,6.464,9.834,.007,-,-,-.10,-,-,-,-,,3D Res,,.03,+.6,.015,.03,.03,.024,+26.08,.045,.014,,
ARH,223.327,6.991,9.184,.014,-,-,-2.33,-,-,-,-,,A'asian Resources,,.029,-.7,.029,.03,.04,.033,-16.42,.15,.025,,
AYC,27.000,1.547,.563,.009,-,-,-.47,-,-,-,-,,A1 Gold,,.145,-5.5,.13,.18,.18,.145,-26.42,.30,.145,,
ABU,12681.0,684.215,1005.47,.076,-,-,-.43,-,-,-,-,,ABM Res,,.023,-,.023,.024,.026,.023,+1.08,.065,.023,,
AJC,570.062,72.781,174.710,.008,-,-,-.42,-,-,-,-,,Acacia Coal,,.009,-,.009,.01,.01,.009,+1.08,.032,.009,,
ACB,205.206,19.621,35.212,.012,-,-,-1.08,-,-,-,-,,A-Cap Res,,.046,+.1,.045,.046,.048,.045,+3.31,.175,.045,,
ACS,15.000,.774,90.346,.038,-,-,-.86,-,-,-,-,,Accent Res,,.21,+1,.20,.22,.21,.20,+6.08,.335,.15,,
AIV,7788.96,121.691,11.650,.005,-,-,-.48,-,-,-,-,,ActiveX,,.015,-,.015,.016,.016,.015,+1.08,.022,.010,,
ADD,627.778,7.981,21.952,.001,-,-,-1.58,-,-,-,-,,Adavale Resources,,.004,-,.004,.005,.005,.004,+1.08,.021,.004,,
ADN,1716.30,244.137,63.298,.018,-,-,-3.84,-,-,-,-,,Adelaide Res,,.088,-.7,.088,.09,.10,.09,-5.92,.25,.035,,
ABY,503.192,55.973,46.441,.132,1.63,.26,-2.66,-,5.00,-,11.90,,Aditya Birla,,.42,+.5,.415,.42,.40,.385,+2.35,.60,.335,,
ADY,340.188,26.143,51.687,.015,-,-,-2.52,-,-,-,-,,Admiralty Res,,.021,+.1,.021,.025,.025,.023,+5.43,.052,.023,,
AVD,-,198.671,7.486,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+1.08,.007,.001,,
ADX,1687.75,88.288,98.587,.007,-,-,-3.10,-,-,-,-,,ADX Energy,,.014,-.1,.014,.015,.016,.013,-5.17,.04,.013,,
AQR,291.026,18.134,6.760,.036,-,-,-.13,-,-,-,-,,AEON Metals,,.205,-1.5,.205,.23,.235,.22,-5.30,.335,.06,,
AFR,940.987,46.315,126.330,.027,-,-,-3.36,-,-,-,-,,African Energy Res,,.068,-,.067,.068,.071,.067,+1.08,.215,.063,,
AGR,1344.70,36.115,15.429,.007,-,-,-11.68,-,-,-,-,,Aguia Res,,.05,-.3,.05,.055,.05,.045,-5.17,.215,.045,,
AQG,5801.30,95.612,79.555,.261,-,-,-130.01,-,-,-,-,,Alacer Gold,,2.46,-9,2.46,2.49,2.73,2.40,-2.45,6.860,2.04,,
AUQ,646.800,49.082,37.151,.012,-,-,-2.58,-,-,-,-,,Alara Res,,.048,-.2,.048,.049,.06,.055,-2.37,.345,.054,,
ALY,557.662,14.852,20.596,.007,-,-,-.39,-,-,-,-,,Alchemy Resources,,.043,+1.4,.043,.049,.062,.035,+46.24,.16,.028,,
AWD,7766.47,231.025,688.669,.010,-,-,-.32,-,-,-,-,,Aleator Energy,,.006,-,.006,.007,.007,.006,+1.08,.018,.006,,
AWDO,2.000,64.085,400.921,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-.1,.001,.002,.002,.001,-48.92,.005,.001,,
AQI,-,1.420,-,.003,-,-,-1.50,-,-,-,-,,Alicanto Min,,.20,-,.10,.19,.20,.20,+1.08,.26,.20,,
ALK,1166.41,70.375,127.306,.119,-,-,19.00,1.7,-,-,-,,Alkane Res,,.32,-.5,.315,.32,.365,.335,-.37,1.19,.335,,
AHQ,-,2.648,4.183,-,-,-,-.29,-,-,-,-,,Allegiance Coal,,.014,-,.012,.019,.02,.02,+1.08,.105,.02,,
AHQO,-,.566,.524,-,-,-,-,-,-,-,-,,  opt mar14,,.001,-,-,.001,.001,.001,+1.08,.02,.001,,
AGS,2437.34,23.532,179.735,.034,-,-,-1.25,-,-,-,-,,Alliance Res,,.10,-.5,.10,.105,.11,.10,-3.68,.355,.10,,
AGE,549.514,13.012,29.953,.004,-,-,-.64,-,-,-,-,,Alligator Energy,,.028,-.4,.012,.033,.031,.029,-11.04,.125,.029,,
AYR,2775.03,103.529,24.408,.001,-,-,-.34,-,-,-,-,,Alloy Res,,.004,-.2,.004,.005,.007,.005,-27.49,.022,.005,,
AYM,-,.869,26.557,.008,.04,.43,-1.04,-,-,-,-,,Altuis Mining,,.017,-,.002,.01,.017,.017,+1.08,.05,.013,,
AOH,1150.59,67.481,84.079,.079,-,-,.90,16.7,-,-,-,,Altona Min,,.15,-,.15,.16,.17,.15,+1.08,.33,.15,,
AJM,324.671,15.906,65.365,.045,-,-,-.72,-,-,-,-,,Altura Min,,.10,+1.1,.091,.10,.094,.082,+14.83,.22,.076,,
AWC,27582.2,1609.78,2084.93,2.736,.93,1.05,-2.41,-,2.80,-,2.87,,Alumina,,.975,+2,.97,.975,.995,.95,+3.15,1.405,.625,,
AQO,166.566,44.404,44.277,.013,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.15,-.5,.135,.15,.155,.14,-2.14,.275,.075,,
AQOO,-,6.487,1.503,-,-,-,-,-,-,-,-,,  opt oct13,,.012,-,.012,.013,.015,.015,+1.08,.05,.006,,
AXZ,29.934,1.865,1.652,.087,-,-,-4.67,-,-,-,-,,Amex Res,,1.10,-,1.00,1.10,1.10,1.00,+1.08,1.73,.73,,
AMX,1312.97,79.099,126.551,.040,-,-,-16.08,-,-,-,-,,Ampella Min,,.16,-1,.16,.17,.187,.17,-4.47,.79,.17,,
AEK,278.706,5.139,1.614,.007,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.042,-.7,.042,.045,.048,.042,-13.20,.08,.041,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.001,-,.002,.002,+1.08,.002,.002,,
AHR,-,-,.017,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,.19,-,.056,.18,.19,.19,+1.08,.20,.12,,
