ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 23, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4431.5 at 2012-11-23T16:47:37. Report at Friday, November 23, 2012. Processed Saturday at 2012-11-24T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,665.067,33.306,16.911,.019,-,-,-3.38,-,-,-,-,,3D Oil,,.09,-,.088,.09,.09,.085,-1.64,.14,.06,,
DDD,442.150,17.405,20.542,.007,-,-,-.34,-,-,-,-,,3D Res,,.031,+.5,.03,.031,.031,.026,+17.59,.047,.023,,
ARH,475.300,17.005,23.233,.037,-,-,-1.26,-,-,-,-,,A'asian Resources,,.076,+.6,.076,.11,.076,.066,+6.93,.225,.066,,
AYC,74.953,3.636,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.27,-1,.27,.285,.28,.265,-5.21,.30,.20,,
ABU,27440.7,2077.28,3061.30,.154,-,-,-.41,-,-,-,-,,ABM Res,,.047,-,.047,.049,.052,.047,-1.64,.081,.035,,
AJC,3773.90,249.567,1399.04,.016,-,-,-.29,-,-,-,-,,Acacia Coal,,.018,+.3,.018,.019,.02,.016,+18.36,.061,.015,,
ACB,217.698,57.012,163.160,.025,-,-,-2.00,-,-,-,-,,A-Cap Res,,.11,-,.11,.115,.11,.11,-1.64,.325,.11,,
ACS,-,91.259,34.411,.037,-,-,-.91,-,-,-,-,,Accent Res,,.205,-,.22,.30,.205,.205,-1.64,.38,.20,,
ACN,3559.19,360.443,123.660,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,-,.285,.29,.29,.285,-1.64,.295,.105,,
AIV,204.007,30.685,145.269,.004,-,-,-.59,-,-,-,-,,ActiveX,,.016,+.2,.016,.018,.016,.014,+12.65,.03,.013,,
ADD,160.000,26.897,171.960,.004,-,-,-.58,-,-,-,-,,Adavale Resources,,.013,-.2,.012,.015,.015,.013,-14.97,.02,.01,,
ADN,221.833,76.960,36.381,.011,-,-,-.68,-,-,-,-,,Adelaide Res,,.057,-.3,.056,.057,.06,.057,-6.64,.115,.035,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,Adept Solutions,,-,-,-,-,.066,.066,-1.64,.066,.066,,
ABY,2709.96,138.916,130.769,.124,1.61,.25,1.34,29.5,5.00,.27,12.66,,Aditya Birla,,.395,-.5,.395,.42,.42,.385,-2.89,.91,.385,,
ADY,714.996,80.552,660.006,.025,-,-,-2.45,-,-,-,-,,Admiralty Res,,.035,+.2,.034,.038,.038,.033,+4.42,.071,.031,,
AVD,59726.5,222.689,171.968,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-.1,.002,.003,.003,.002,-34.97,.008,.002,,
ADX,3136.63,226.227,346.635,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.017,+.2,.016,.017,.017,.015,+11.70,.099,.015,,
AQR,15.000,10.823,19.412,.013,-,-,-1.36,-,-,-,-,,AEON Metals,,.079,-.1,.065,.077,.08,.07,-2.89,.225,.06,,
AFR,950.472,241.321,514.175,.044,-,-,-2.89,-,-,-,-,,African Energy Res,,.125,-1.5,.13,.135,.14,.12,-12.35,.465,.12,,
