ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 1, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4647.9 at 2011-07-01T16:43:10. Report at Friday, July 1, 2011. Processed Saturday at 2011-07-02T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,921.694,9.380,17.666,.027,-,-,-.44,-,-,-,-,,3D Oil,,.135,-1.5,.14,.155,.15,.125,-11.81,.285,.125,,
DDD,75.850,12.933,8.662,.010,-,-,-.93,-,-,-,-,,3D Res,,.05,-,.05,.055,.05,.05,-1.81,.062,.02,,
ARH,1427.07,15.299,14.294,.091,-,-,.57,36.0,-,-,-,,A'asian Resources,,.205,+.5,.205,.21,.21,.185,+.69,.63,.185,,
AAM,2841.39,88.380,91.601,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.029,+.4,.029,.03,.029,.022,+14.19,.235,.022,,
ABU,30856.9,1894.19,540.489,.097,-,-,.82,4.8,-,-,-,,ABM Res,,.039,+.3,.038,.039,.04,.033,+6.52,.058,.019,,
AII,46.800,3.777,1.008,.055,-,-,-1.98,-,-,-,-,,Abra Min,,.39,-.5,.39,.395,.395,.39,-3.08,.40,.086,,
ACB,1382.17,89.306,32.042,.040,-,-,-2.10,-,-,-,-,,A-Cap Res,,.20,+2,.19,.20,.215,.18,+9.30,.76,.165,,
ACS,753.816,16.112,20.132,.062,-,-,-.69,-,-,-,-,,Accent Res,,.36,-,.36,.37,.375,.35,-1.81,.46,.135,,
AEX,23128.5,707.445,1600.80,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,-,.002,.003,.003,.002,-1.81,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,-1.81,.004,.003,,
AIV,2518.27,86.431,15.630,.008,-,-,-1.06,-,-,-,-,,Activex,,.05,+1,.048,.05,.052,.038,+23.19,.124,.038,,
AIVO,300.114,.300,-,-,-,-,-,-,-,-,-,,  opt jul12,,.007,-,.008,.01,.009,.007,-,.009,.007,,
ADU,10845.0,102.277,99.091,.261,-,-,-38.53,-,-,-,-,,Adamus Res,,.58,-3,.58,.595,.60,.525,-6.73,.895,.456,,
ADD,5815.24,148.220,19.541,.010,.02,1.5,-.61,-,-,-,-,,Adavale Resources,,.03,-.4,.03,.032,.034,.028,-13.58,.042,.015,,
ADE,1683.05,109.464,45.557,.045,-,-,.37,31.1,-,-,-,,Adelaide Energy,,.115,-,.11,.12,.12,.105,-1.81,.185,.06,,
ADN,1844.73,23.005,31.555,.014,-,-,-.58,-,-,-,-,,Adelaide Res,,.10,+.2,.10,.105,.10,.092,+.23,.27,.092,,
ABY,1890.62,70.785,100.816,.476,1.69,.9,18.32,8.3,9.00,2.04,5.92,f,Aditya Birla,,1.52,-10,1.51,1.52,1.61,1.465,-7.99,1.95,.66,,
ADY,6037.74,573.897,2065.61,.030,-,-,3.01,1.6,-,-,-,,Admiralty Res,†,.049,-,.049,.051,.05,.046,-1.81,.097,.023,,
AVD,1190.08,157.578,9.545,.002,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.011,+.1,.011,.013,.011,.008,+8.19,.035,.008,,
AVDOA,400.000,68.902,-,-,-,-,-,-,-,-,-,,  opt aug12,,.002,-.1,.002,.004,.003,.002,-35.15,.01,.002,,
ADX,5575.35,195.815,187.509,.034,-,-,-.76,-,-,-,-,,ADX Energy,,.086,-.1,.081,.088,.089,.079,-2.96,.255,.07,,
AED,-,53.562,42.684,.022,.89,.1,-3.48,-,-,-,-,,AED Oil,,.105,-,-,-,.105,.105,-1.81,.585,.10,,
AFR,11149.5,334.907,29.043,.178,-,-,-.63,-,-,-,-,,African Energy Res,,.60,+.5,.60,.61,.63,.525,-.97,1.045,.069,,
AKI,24898.9,189.244,3.195,.092,-,-,1.05,24.3,-,-,-,,African Iron,†,.255,+4.5,.25,.255,.265,.20,+19.61,.45,.09,,
AKIOA,1053.52,8.082,1.448,.002,-,-,-,-,-,-,-,,  opt dec13,†,.088,+2.7,.088,.095,.09,.061,+42.45,.25,.02,,
AAE,4469.50,344.984,85.735,.005,-,-,-15.73,-,-,-,-,,Agri Energy,,.009,-,.009,.01,.01,.008,-1.81,.033,.008,,
AGR,231.500,15.908,7.426,.047,-,-,-5.47,-,-,-,-,,Aguia Res,,.78,+8,.74,.78,.80,.68,+9.61,1.56,.405,,
AQG,1873.68,42.955,-,.553,-,-,-,-,-,-,-,,Alacer Gold,,7.80,-35,7.70,8.10,8.07,7.60,-6.11,10.53,7.60,,
AUQ,5305.94,72.206,5.838,.072,-,-,-3.44,-,-,-,-,,Alara Res,,.34,+1.5,.34,.37,.37,.32,+2.80,.51,.086,,
ALB,609.040,80.858,-,.035,-,-,18.52,.5,-,-,-,,Albidon,,.099,-.1,.095,.099,.099,.093,-2.81,.30,.039,,
ALY,3574.66,40.722,57.431,.016,-,-,-2.22,-,-,-,-,,Alchemy Resources,,.16,-.5,.155,.16,.17,.145,-4.85,.815,.145,,
AYN,92766.2,3371.81,142.183,.122,-,-,-.20,-,-,-,-,,Alcyone Res,,.093,+.9,.092,.094,.10,.075,+8.90,.145,.019,,
AYNOB,-,.117,-,-,-,-,-,-,-,-,-,,  opt sep11,,.024,-,-,.032,.024,.024,-1.81,.039,.021,,
ALK,7572.20,239.027,26.903,.586,-,-,3.00,72.7,-,-,-,,Alkane Res,,2.18,+4,2.18,2.23,2.25,1.975,+.05,2.73,.245,,
AGS,3189.87,51.309,47.750,.068,-,-,-1.90,-,-,-,-,,Alliance Res,,.20,-,.20,.225,.225,.185,-1.81,.54,.185,,
ALDDA,122.200,.126,-,.274,.35,8.7,6.45,47.0,-,-,-,,Allied Gold,†,3.03,+33,3.00,3.05,3.07,2.71,+10.41,3.07,2.60,,
AGE,2023.00,65.256,-,.011,-,-,-,-,-,-,-,,Alligator Energy,,.089,-,.089,.10,.091,.083,-1.81,.245,.082,,
AYR,7111.72,254.430,22.521,.006,-,-,-.31,-,-,-,-,,Alloy Res,,.039,-.3,.04,.042,.042,.038,-8.96,.076,.018,,
AOH,10212.6,206.504,78.017,.137,-,-,.57,50.9,-,-,-,,Altona Min,,.29,-.5,.29,.295,.30,.275,-3.51,.452,.086,,
AJM,1765.08,74.954,16.245,.059,-,-,1.30,13.8,-,-,-,,Altura Min,,.18,-,.175,.18,.185,.16,-1.81,.225,.115,,
AJMOA,550.000,55.277,-,.004,-,-,-,-,-,-,-,,  opt aug11,,.028,-.2,.023,.028,.028,.017,-8.48,.065,.015,,
AWC,93252.7,2001.35,2321.95,5.271,1.13,1.9,1.38,156.5,6.17,.22,2.86,f,Alumina,,2.16,+6,2.15,2.17,2.16,2.00,+1.04,2.72,1.45,,
AMU,3404.71,115.857,74.455,.067,.29,.8,-2.64,-,-,-,-,,Amadeus Energy,,.225,+.5,.22,.23,.225,.21,+.46,.315,.21,,
AXZ,205.063,9.091,2.015,.080,-,-,-2.13,-,-,-,-,,Amex Res,,1.26,+16,1.28,1.28,1.30,1.00,+12.73,1.30,.12,,
AMX,2438.40,58.698,90.435,.379,-,-,-11.95,-,-,-,-,,Ampella Min,,1.85,-3.5,1.825,1.875,1.885,1.66,-3.67,3.42,1.35,,
AHR,94.996,13.072,7.821,.015,-,-,-1.46,-,-,-,-,,Anchor Res,,.29,+3.5,.28,.30,.30,.255,+11.91,.34,.12,,
ATM,-,-,.012,2.385,.11,11.4,1.91,65.4,-,-,-,,Aneka Tambang,,1.25,-,1.25,-,1.25,1.25,-1.81,1.365,1.186,,
AAR,6212.84,116.641,198.999,.009,-,-,-.15,-,-,-,-,,Anglo Aust Res,,.015,-,.015,.016,.016,.013,-1.81,.05,.013,,
AGG,13.795,2.733,1.812,.709,8.69,.9,-99.23,-,4.27,-,.54,,Anglogold Ashanti,,7.95,+5,7.81,7.95,8.03,7.61,-1.18,10.25,7.61,,
AZZ,3545.87,147.674,169.023,.130,-,-,26.56,1.8,-,-,-,,Antares Energy,,.475,+1.5,.475,.485,.495,.445,+1.45,.605,.29,,
AZY,553.000,8.739,-,.007,-,-,-,-,-,-,-,,Antipa Min Ltd,,.145,-.5,.145,.16,.15,.145,-5.15,.22,.14,,
AZYO,47.500,4.527,-,.001,-,-,-,-,-,-,-,,  opt mar13,,.05,-,.055,.07,.05,.05,-1.81,.065,.04,,
AVM,51.497,2.470,3.251,.064,-,-,-23.97,-,-,-,-,,Anvil Min,,5.90,+15,5.85,6.00,6.00,5.66,+.79,7.30,2.96,,
AAL,70.000,3.541,2.098,.002,-,-,-.19,-,-,-,-,,APAC Coal,,.009,-.7,.009,.019,.016,.009,-45.56,.04,.009,,
AXM,109760,1940.06,1762.59,.039,-,-,-.87,-,-,-,-,,Apex Minerals,,.007,-.1,.006,.007,.008,.006,-14.31,.026,.006,,
AXMO,6166.44,129.427,228.690,-,-,-,-,-,-,-,-,,  opt nov12,,.001,-.1,.001,.003,.002,.001,-51.81,.008,.001,,
AQQ,1024.06,42.821,-,.011,-,-,-.32,-,-,-,-,,Aphrodite Gold,,.095,-,.095,.099,.10,.091,-1.81,.175,.086,,
AQQO,37.500,8.904,-,.001,-,-,-,-,-,-,-,,  opt dec13,,.021,-.6,.021,.026,.027,.021,-24.04,.042,.021,,
AON,309.758,17.460,13.422,.009,-,-,-3.96,-,-,-,-,,Apollo Minerals,,.055,+.6,.055,.064,.055,.049,+10.43,.13,.049,,
AONO,-,.801,.515,-,-,-,-,-,-,-,-,,  opt nov11,,.011,-,-,.013,.011,.011,-1.81,.02,.01,,
AQP,5924.01,166.712,193.029,2.205,-,-,26.29,17.8,8.27,3.18,1.76,,Aquarius Platinum,,4.69,+19,4.67,4.69,4.76,4.31,+2.41,6.81,3.89,,
AQA,1916.43,53.910,97.310,2.733,-,-,-10.50,-,-,-,-,,Aquila Res,,7.30,+23,7.30,7.44,7.49,6.66,+1.44,10.31,6.26,,
ARU,19001.8,250.508,65.923,.274,-,-,-3.00,-,-,-,-,,Arafura Resources,,.745,-2.5,.745,.76,.795,.655,-5.06,1.79,.45,,
ARX,12802.3,527.275,128.421,.021,-,-,-.67,-,-,-,-,,ARC Explore,,.026,+.1,.025,.026,.026,.022,+2.19,.053,.016,,
ARXO,-,1.470,4.486,-,-,-,-,-,-,-,-,,  opt jun12,,.002,-,.002,-,.002,.002,-1.81,.016,.001,,
AXE,280.086,17.193,5.083,.011,-,-,-1.07,-,-,-,-,,Archer Explore,,.175,+2.5,.15,.175,.175,.135,+14.85,.32,.085,,
ARD,2919.49,91.943,13.287,.022,-,-,-7.23,-,-,-,-,,Argent Minerals,,.225,-1,.225,.23,.235,.205,-6.07,.285,.073,,
AVK,510.378,17.813,-,.006,-,-,-,-,-,-,-,,Argentina Min,,.175,-2.5,.16,.175,.20,.15,-14.31,.375,.15,,
AVKO,180.000,5.383,-,-,-,-,-,-,-,-,-,,  opt mar15,,.05,-2,.051,.075,.06,.05,-30.39,.22,.05,,
AXT,683.104,35.082,36.572,.007,-,-,-.91,-,-,-,-,,Argo Explore,,.086,-1.9,.085,.086,.105,.086,-19.91,.165,.034,,
ARE,1082.09,61.774,24.293,.016,-,-,-1.15,-,-,-,-,,Argonaut Res,,.064,+.2,.064,.067,.068,.06,+1.41,.195,.051,,
AGY,800.034,27.897,3.869,.019,-,-,-1.06,-,-,-,-,,Argosy Minerals,†,.155,+.5,.155,.185,.155,.13,+1.52,.365,.018,,
AHK,91.000,3.116,-,.004,-,-,-,-,-,-,-,,ARK Mines Ltd,,.19,+1,.16,.19,.19,.16,+3.74,.23,.16,,
ARV,8829.01,176.204,38.759,.011,-,-,-3.61,-,-,-,-,,Artemis Res,,.034,-.8,.034,.037,.042,.033,-20.86,.10,.033,,
