ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 17, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5851.5 at 2015-04-17T16:39:37. Report at Friday, April 17, 2015. Processed Saturday at 2015-04-18T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2802.55,47.313,287.811,.157,.03,67.67,-8.67,-,-,-,-,,1-Page,†,2.03,+14,2.01,2.03,2.10,1.82,+8.82,2.29,.006,,
TDO,94.916,14.629,4.668,.011,-,-,.90,5.3,-,-,-,,3D Oil,,.048,+.2,.046,.048,.048,.045,+5.76,.10,.044,,
DDD,160.000,2.162,3.422,.002,-,-,.28,2.5,-,-,-,,3D Res,,.007,+.1,.005,.007,.007,.006,+18.08,.019,.004,,
88E,16282.0,405.200,11.949,.011,-,-,-10.79,-,-,-,-,,88 Energy,,.01,-.1,.01,.011,.011,.01,-7.68,.325,.006,,
88EO,7900.00,63.749,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.004,-,.003,.004,.004,.003,+1.41,.004,.002,,
ARH,370.822,2.194,3.558,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.007,-.2,.007,.008,.009,.007,-20.81,.032,.006,,
AYC,116.000,3.952,.785,.010,-,-,-6.91,-,-,-,-,,A1 Gold,,.035,-,.032,.04,.035,.035,+1.41,.078,.025,,
AYCO,-,3.989,-,.001,-,-,-,-,-,-,-,,  opt nov19,,.01,-,.013,.017,.01,.01,+1.41,.017,.004,,
ABL,258.659,.776,40.331,.011,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.03,+1.8,.03,.035,.03,.015,+151.4,.043,.001,,
ABU,2425.89,31.642,312.633,.084,-,-,-55.10,-,-,-,-,,ABM Res,†,.245,+1.5,.24,.245,.245,.23,+7.93,.449,.209,,
AJC,400.000,43.439,28.831,.003,-,-,-.02,-,-,-,-,,Acacia Coal,,.003,-,.002,.003,.003,.002,+1.41,.011,.002,,
ACB,801.887,4.677,9.812,.014,-,-,-.72,-,-,-,-,,A-Cap Res,,.038,-,.038,.04,.041,.038,+1.41,.07,.038,,
ACS,2.500,.079,.400,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.13,-,.13,-,.13,.13,+1.41,.22,.13,,
AIV,-,32.466,10.930,.019,-,-,-.16,-,-,-,-,,ActiveX,,.031,-,.013,.03,.031,.031,+1.41,.033,.013,,
ADD,-,.429,1.386,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.018,-,.017,-,.018,.018,+1.41,.10,.002,,
ADN,190.512,5.547,22.263,.007,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.023,+.1,.022,.024,.023,.023,+5.96,.052,.022,,
ADNO,17.825,.020,-,-,-,-,-,-,-,-,-,,  opt sep16,,.004,-.1,.004,.008,.005,.004,-18.59,.009,.004,,
