ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 17, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5260.1 at 2014-10-17T16:37:06. Report at Friday, October 17, 2014. Processed Saturday at 2014-10-18T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,9402.95,705.715,4.956,.023,-,-,-.20,-,-,-,-,,1-Page,†,.34,+32.4,.34,.35,.365,.016,+2023.6,.365,.003,,
TDO,7.000,9.456,22.127,.020,-,-,-.54,-,-,-,-,,3D Oil,,.084,-.6,.073,.08,.084,.084,-8.10,.135,.064,,
DDD,2198.49,14.915,8.150,.002,-,-,.25,3.6,-,-,-,,3D Res,,.009,-.2,.008,.009,.011,.008,-19.62,.029,.008,,
ARH,-,12.529,15.357,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.021,-,-,-,.021,.021,-1.43,.075,.018,,
AYC,-,1.443,2.168,.009,-,-,-.61,-,-,-,-,,A1 Gold,*,.05,-,.035,.06,.041,.041,-1.43,.147,.041,,
ABU,683.257,478.098,1319.28,.096,-,-,-53.55,-,-,-,-,,ABM Res,†,.35,-1.5,.345,.37,.37,.34,-5.54,.48,.24,,
AJC,545.168,109.185,128.987,.005,-,-,-.68,-,-,-,-,,Acacia Coal,,.005,+.1,.003,.005,.005,.004,+23.57,.015,.004,,
ACB,1304.02,23.347,31.003,.021,-,-,-.79,-,-,-,-,,A-Cap Res,,.057,-.1,.057,.06,.059,.057,-3.16,.08,.042,,
ACS,6.188,1.152,.993,.027,-,-,-1.47,-,-,-,-,,Accent Res,,.15,-1,.15,.20,.15,.15,-7.68,.23,.14,,
AIV,-,22.322,144.248,.014,-,-,-.21,-,-,-,-,,ActiveX,,.024,-,.014,.024,.024,.024,-1.43,.025,.011,,
