ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 9, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4277.4 at 2011-09-09T16:45:44. Report at Friday, September 9, 2011. Processed Saturday at 2011-09-10T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,-,11.658,23.689,.030,-,-,-.44,-,-,-,-,,3D Oil,,.15,-,.11,.14,.15,.15,+1.02,.285,.105,,
DDD,310.000,16.229,20.006,.010,-,-,-.93,-,-,-,-,,3D Res,,.049,-.5,-,-,.054,.048,-8.24,.062,.028,,
ARH,78.070,18.187,16.306,.092,-,-,.57,35.1,-,-,-,,A'asian Resources,,.20,-.5,.205,.22,.215,.20,-1.42,.63,.15,,
AAM,2032.49,99.180,169.316,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.029,+.2,.029,.03,.029,.025,+8.43,.165,.022,,
ABU,84524.0,2419.00,1319.33,.168,-,-,.82,7.7,-,-,-,,ABM Res,,.063,+.9,.061,.063,.065,.052,+17.69,.065,.024,,
ACB,1613.52,136.721,40.773,.056,-,-,-2.10,-,-,-,-,,A-Cap Res,,.28,-1,.275,.28,.29,.27,-2.43,.76,.165,,
ACS,374.110,23.636,26.582,.064,-,-,-.69,-,-,-,-,,Accent Res,,.37,-1,.37,.375,.375,.355,-1.61,.46,.205,,
AEX,3202.60,999.160,1801.42,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,+.1,.002,.003,.003,.002,+51.02,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,+1.02,.004,.003,,
ACN,1414.54,116.048,109.317,.060,-,-,-2.20,-,-,-,-,,Acer Energy Ltd,,.13,-.5,.13,.14,.14,.13,-2.68,.245,.088,,
AIV,37505.2,131.073,20.396,.007,-,-,-1.06,-,-,-,-,,ActiveX,,.04,+.5,.04,.043,.055,.04,+15.31,.124,.025,,
AIVO,1581.59,4.081,-,-,-,-,-,-,-,-,-,,  opt jul12,,.006,-.1,.006,.009,.009,.005,-13.26,.014,.002,,
ADU,10009.2,170.933,123.358,.361,-,-,-38.53,-,-,-,-,,Adamus Res,,.80,+13,.79,.81,.83,.66,+20.42,.895,.525,,
ADD,1529.21,164.525,24.341,.009,.01,2.8,-.47,-,-,-,-,,Adavale Resources,,.028,-,.028,.03,.028,.025,+1.02,.042,.015,,
AAO,65.362,19.123,8.580,.035,-,-,-1.22,-,-,-,-,,Adept Solutions,†,.58,+3,.53,.58,.60,.50,+6.48,.80,.06,,
AAOO,-,4.089,.241,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+1.02,.16,.02,,
ADE,3403.77,170.304,52.322,.049,-,-,.37,32.4,-,-,-,,Adelaide Energy,,.12,-.5,.12,.125,.125,.11,-2.98,.185,.06,,
ADN,473.815,28.752,36.652,.014,-,-,-.58,-,-,-,-,,Adelaide Res,,.10,+.3,-,-,.10,.096,+4.11,.27,.087,,
ABY,3254.75,105.187,130.562,.356,1.69,.7,18.32,6.2,9.00,2.04,7.93,f,Aditya Birla,,1.135,-4.5,1.13,1.135,1.195,1.09,-2.79,1.95,1.015,,
ADY,881.597,634.112,2394.08,.031,-,-,2.84,1.8,-,-,-,,Admiralty Res,†,.051,-.2,.05,.051,.054,.048,-2.75,.097,.023,,
AVD,2192.20,168.556,11.883,.002,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.007,-.1,.006,.007,.008,.007,-11.48,.035,.007,,
AVDOA,1610.00,75.990,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-.1,.001,.002,.002,.001,-48.98,.01,.001,,
ADX,3161.39,262.076,317.236,.038,-,-,-.76,-,-,-,-,,ADX Energy,,.096,-.4,.096,.10,.105,.095,-2.98,.13,.07,,
AFR,9495.66,450.074,36.945,.139,-,-,-1.58,-,-,-,-,,African Energy Res,,.425,-2.5,.42,.43,.45,.39,-4.53,1.045,.085,,
AKI,6157.47,317.368,4.749,.097,-,-,1.05,25.7,-,-,-,,African Iron,†,.27,-4,.265,.27,.29,.255,-11.88,.45,.10,,
AKIOA,145.000,16.923,1.738,.003,-,-,-,-,-,-,-,,  opt dec13,†,.105,-1.5,.091,.105,.12,.105,-11.48,.25,.025,,
AAE,10147.4,445.436,110.763,.004,-,-,-.17,-,-,-,-,,Agri Energy,,.007,-.1,-,-,.008,.006,-11.48,.033,.005,,
AGR,505.344,21.003,10.457,.050,-,-,-5.47,-,-,-,-,,Aguia Res,,.63,-1,.63,.64,.65,.605,-.54,1.56,.405,,
AQG,3332.23,76.909,-,.909,-,-,-,-,-,-,-,,Alacer Gold,,11.25,+89,11.20,11.25,11.28,10.25,+9.61,11.28,7.60,,
AUQ,742.600,89.438,7.178,.067,-,-,-3.44,-,-,-,-,,Alara Res,,.32,-1,-,-,.34,.315,-2.01,.51,.10,,
ALB,-,88.961,-,.026,-,-,18.52,.4,-,-,-,,Albidon,,.075,-,-,-,.075,.075,+1.02,.30,.039,,
ALY,819.920,60.471,80.684,.014,-,-,-2.22,-,-,-,-,,Alchemy Resources,,.145,-2,.145,.155,.16,.145,-11.10,.815,.125,,
AYN,27183.8,3919.37,294.979,.130,-,-,-.20,-,-,-,-,,Alcyone Res,,.099,-,.099,.10,.105,.098,+1.02,.145,.021,,
AYNOB,-,.117,-,-,-,-,-,-,-,-,-,,  opt sep11,,.024,-,-,-,.024,.024,+1.02,.039,.021,,
ALK,4684.77,297.708,84.674,.527,-,-,-1.22,-,-,-,-,,Alkane Res,,1.96,+8,1.94,1.96,1.97,1.77,+5.28,2.73,.60,,
AGS,2060.28,78.140,62.075,.061,-,-,-1.90,-,-,-,-,,Alliance Res,,.18,-,.175,.18,.19,.175,+1.02,.54,.135,,
