ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 11, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4358.6 at 2011-11-11T16:39:15. Report at Friday, November 11, 2011. Processed Saturday at 2011-11-12T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,1426.73,16.324,27.392,.022,-,-,-.49,-,-,-,-,,3D Oil,,.11,-2.5,.105,.12,.13,.11,-18.89,.285,.105,,
DDD,1081.11,18.779,29.770,.008,-,-,-.33,-,-,-,-,,3D Res,,.039,-,.038,.043,.041,.038,-.37,.062,.034,,
ARH,67.556,22.968,22.427,.124,-,-,-.07,-,-,-,-,,A'asian Resources,,.27,+.5,.245,.27,.27,.245,+1.52,.63,.15,,
AAM,3457.09,112.865,216.636,.014,-,-,-8.45,-,-,-,-,,A1 Minerals,,.023,+.5,.022,.023,.024,.018,+27.41,.125,.017,,
ABU,108516,2992.81,2034.82,.200,-,-,-.41,-,-,-,-,,ABM Res,,.075,+.4,.075,.076,.079,.068,+5.26,.079,.024,,
ACB,667.782,159.363,60.765,.053,-,-,-2.30,-,-,-,-,,A-Cap Res,,.265,-1.5,.26,.265,.295,.26,-5.73,.76,.165,,
ACS,1655.94,31.133,33.181,.066,-,-,-.54,-,-,-,-,,Accent Res,,.38,+2,.375,.38,.385,.335,+5.18,.46,.205,,
AEX,768.000,1112.67,2089.75,.004,-,-,-.50,-,-,-,-,,Acclaim Explore,,.002,-,.001,.002,.002,.001,-.37,.025,.001,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,-.37,.004,.003,,
ACN,734.987,122.610,159.913,.053,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.115,-,.115,.12,.125,.115,-.37,.245,.088,,
AIV,2515.94,144.107,28.468,.005,-,-,-.95,-,-,-,-,,ActiveX,,.029,-.3,.028,.033,.032,.027,-9.75,.124,.025,,
AIVO,25.000,4.851,-,-,-,-,-,-,-,-,-,,  opt jul12,,.003,-,-,-,.003,.003,-.37,.014,.002,,
ADU,9040.41,252.290,200.681,.332,-,-,-12.33,-,-,-,-,,Adamus Res,,.735,+4.5,.735,.74,.74,.675,+6.15,.895,.525,,
ADD,816.667,171.760,58.766,.006,.01,2.0,-.47,-,-,-,-,,Adavale Resources,,.02,-.3,-,-,.022,.02,-13.42,.042,.02,,
AAO,35.900,20.596,33.140,.024,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.40,-,.38,.40,.405,.40,-.37,.80,.15,,
AAOO,-,4.089,6.136,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,-.37,.16,.051,,
ADE,210703,418.396,70.039,.093,-,-,-4.62,-,-,-,-,,Adelaide Energy,,.20,+6,.20,.205,.205,.20,+42.49,.205,.06,,
ADN,71.027,34.942,47.428,.012,-,-,-.98,-,-,-,-,,Adelaide Res,,.085,+.3,-,-,.085,.082,+3.29,.245,.07,,
ABY,1863.35,128.462,158.128,.293,1.67,.6,12.66,7.4,9.00,1.41,9.63,,Aditya Birla,,.935,-4,.935,.945,1.02,.91,-4.47,1.95,.75,,
ADY,4274.98,653.583,2865.68,.032,-,-,2.84,1.9,-,-,-,,Admiralty Res,†,.053,+.5,.051,.053,.053,.047,+10.05,.097,.007,,
AVD,22.449,171.668,15.493,.002,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.008,-,-,-,.008,.008,-.37,.035,.006,,
AVDOA,-,81.133,-,-,-,-,-,-,-,-,-,,  opt aug12,,.002,-,-,-,.002,.002,-.37,.01,.001,,
ADX,12863.1,337.242,355.393,.041,-,-,-1.57,-,-,-,-,,ADX Energy,,.10,-,.099,.10,.105,.093,-.37,.13,.062,,
AFR,2296.54,509.381,121.221,.106,-,-,-1.58,-,-,-,-,,African Energy Res,,.325,-.5,.315,.325,.33,.30,-1.89,1.045,.25,,
AKI,15169.8,411.041,7.195,.116,-,-,-2.70,-,-,-,-,,African Iron,†,.305,+3.5,.305,.31,.32,.28,+12.59,.45,.175,,
AKIOA,767.747,21.265,2.271,.004,-,-,-,-,-,-,-,,  opt dec13,†,.15,+2.5,.135,.15,.155,.12,+19.63,.25,.055,,
AAE,1108.73,493.191,114.876,.004,-,-,-.17,-,-,-,-,,Agri Energy,,.006,-,.005,.006,.007,.006,-.37,.033,.004,,
AGR,171.831,23.729,13.688,.056,-,-,-4.62,-,-,-,-,,Aguia Res,,.71,+4,.675,.71,.71,.67,+5.60,1.56,.405,,
AQG,2319.10,97.018,-,.940,-,-,-,-,-,-,-,,Alacer Gold,,11.49,+10,11.34,11.55,12.00,11.28,+.51,12.00,7.60,,
AUQ,1216.60,99.461,42.318,.064,-,-,-3.84,-,-,-,-,,Alara Res,,.305,+.5,.305,.34,.34,.305,+1.30,.51,.22,,
ALY,495.718,72.118,124.697,.013,-,-,-1.58,-,-,-,-,,Alchemy Resources,,.13,-,.12,.135,.14,.12,-.37,.815,.12,,
AYN,32265.1,4240.81,1237.81,.120,-,-,-.39,-,-,-,-,,Alcyone Res,,.091,-.3,.091,.092,.096,.09,-3.56,.145,.035,,
ALK,1740.68,357.959,184.821,.303,-,-,-1.22,-,-,-,-,,Alkane Res,,1.125,-1.5,1.125,1.135,1.16,1.08,-1.69,2.73,.65,,
AGS,4694.56,116.366,87.886,.046,-,-,-2.53,-,-,-,-,,Alliance Res,,.135,-,.135,.14,.16,.13,-.37,.54,.115,,
ALD,603.467,175.914,160.118,.176,-,-,-.64,-,-,-,-,,Allied Gold,†,2.39,-1,2.39,2.42,2.44,2.35,-.79,4.00,.45,,
AGE,941.892,86.555,-,.013,-,-,-,-,-,-,-,,Alligator Energy,,.09,+.2,.088,.09,.095,.088,+1.90,.245,.076,,
AYR,449.361,290.632,123.847,.005,-,-,-.30,-,-,-,-,,Alloy Res,,.027,-.1,-,-,.029,.027,-3.94,.076,.025,,
AYM,2851.25,16.929,-,.016,-,-,-,-,-,-,-,,Altuis Mining,,.079,+.6,.078,.08,.083,.074,+7.85,.15,.06,,
AOH,3127.93,323.315,177.610,.143,-,-,-3.83,-,-,-,-,,Altona Min,,.275,-,.275,.285,.29,.27,-.37,.452,.205,,
AJM,893.588,114.980,65.494,.079,-,-,-.59,-,-,-,-,,Altura Min,,.175,-,.17,.175,.18,.165,-.37,.225,.13,,
AWC,47343.5,3683.79,4304.19,3.611,1.14,1.3,1.88,78.7,6.83,.28,4.61,f,Alumina,,1.48,-2.5,1.47,1.485,1.565,1.455,-2.03,2.72,1.32,,
AMU,1088.62,164.859,115.544,.060,.27,.8,-2.23,-,-,-,-,,Amadeus Energy,,.215,-,.215,.22,.22,.21,-.37,.315,.19,,
AXZ,113.000,11.137,4.091,.067,-,-,-3.29,-,-,-,-,,Amex Res,,1.05,-2,1.05,1.07,1.08,1.00,-2.24,1.50,.18,,
AMX,2010.68,90.732,140.600,.420,-,-,-12.25,-,-,-,-,,Ampella Min,,2.05,+26.5,2.05,2.06,2.05,1.755,+14.47,3.42,1.505,,
AHR,2.000,13.372,9.592,.013,-,-,-2.96,-,-,-,-,,Anchor Res,,.24,-,-,-,.24,.24,-.37,.34,.15,,
ATM,-,-,.020,2.385,-,-,2.60,48.1,3.28,.79,2.62,,Aneka Tambang,,1.25,-,-,-,1.217,1.217,-.37,1.365,1.217,,
AAR,600.000,154.329,374.172,.006,-,-,-.13,-,-,-,-,,Anglo Aust Res,,.009,-,.009,.01,.01,.009,-.37,.034,.008,,
AGG,16.541,3.276,4.773,.799,2.60,3.4,55.83,16.0,4.65,12.01,.52,,Anglogold Ashanti,,8.96,-13,8.55,9.30,9.17,8.93,-1.80,10.25,6.50,,
AZZ,3515.01,220.379,304.434,.114,-,-,26.90,1.6,-,-,-,,Antares Energy,,.435,+3.5,.435,.44,.45,.40,+8.38,.56,.34,,
AZY,266.741,46.153,-,.010,-,-,-,-,-,-,-,,Antipa Min Ltd,,.20,-.5,.20,.215,.205,.20,-2.81,.31,.12,,
AZYO,-,9.513,-,.002,-,-,-,-,-,-,-,,  opt mar13,,.095,-,-,-,.095,.095,-.37,.13,.04,,
AVM,87.348,5.515,5.477,.078,-,-,-23.97,-,-,-,-,,Anvil Min,,7.08,+28,7.00,7.14,7.08,6.78,+3.75,7.68,4.83,,
AAL,250.000,4.027,3.044,.004,-,-,-.32,-,-,-,-,,APAC Coal,,.015,-,.013,.025,.015,.015,-.37,.04,.009,,
AXM,7510.70,3225.47,2425.93,.039,-,-,.49,1.4,-,-,-,,Apex Minerals,,.007,-.1,.007,.008,.008,.007,-12.87,.026,.006,,
AXMO,2640.23,194.381,318.750,.001,-,-,-,-,-,-,-,,  opt nov12,,.002,-.1,.002,.003,.002,.002,-33.70,.008,.001,,
AQQ,771.656,70.440,20.073,.011,-,-,-.60,-,-,-,-,,Aphrodite Gold,,.095,+.2,.096,.099,.099,.092,+1.78,.16,.086,,
AQQO,125.000,15.676,8.193,.001,-,-,-,-,-,-,-,,  opt dec13,,.025,-1,.017,.035,.035,.025,-28.94,.042,.021,,
AON,872.193,28.897,20.476,.010,-,-,-1.80,-,-,-,-,,Apollo Minerals,,.065,-.5,.06,.068,.071,.06,-7.51,.115,.049,,
AONO,-,3.301,1.809,-,-,-,-,-,-,-,-,,  opt nov11,,.001,-,-,-,.001,.001,-.37,.016,.001,,
AQP,14474.6,306.720,355.829,1.303,-,-,-2.10,-,7.71,-,2.78,,Aquarius Platinum,,2.77,+21,2.76,2.80,2.77,2.51,+7.83,6.81,2.51,,
AQA,1654.47,94.427,138.296,2.501,-,-,-17.70,-,-,-,-,,Aquila Res,,6.68,+57,6.57,6.70,7.00,6.03,+8.96,10.31,4.32,,
ARU,3537.19,394.067,264.889,.217,-,-,-2.20,-,-,-,-,,Arafura Resources,,.59,-.5,.585,.595,.61,.58,-1.21,1.736,.456,,
ARX,1546.58,595.814,555.595,.010,-,-,-.44,-,-,-,-,,ARC Explore,,.012,-.1,.013,.014,.015,.012,-8.06,.053,.012,,
ARXO,-,1.671,6.669,-,-,-,-,-,-,-,-,,  opt jun12,,.002,-,-,-,.002,.002,-.37,.016,.001,,
AXE,114.250,22.075,8.537,.012,-,-,-1.50,-,-,-,-,,Archer Explore,,.185,-1,.18,.185,.205,.185,-5.50,.32,.135,,
ARD,771.747,156.398,24.574,.027,-,-,-8.40,-,-,-,-,,Argent Minerals,,.19,-1.5,.19,.20,.205,.19,-7.69,.29,.073,,
AVK,.050,24.398,-,.005,-,-,-,-,-,-,-,,Argentina Min,,.13,-,.12,.14,.13,.13,-.37,.375,.105,,
AVKO,-,7.971,-,-,-,-,-,-,-,-,-,,  opt mar15,,.051,-,-,-,.051,.051,-.37,.22,.038,,
AXT,110.000,44.202,73.549,.003,-,-,-1.51,-,-,-,-,,Argo Explore,,.038,+.1,.038,.042,.038,.036,+2.33,.165,.036,,
ARE,5180.95,85.425,63.702,.013,-,-,-1.75,-,-,-,-,,Argonaut Res,,.052,-1.2,.052,.058,.065,.052,-19.12,.195,.047,,
AGY,101.000,31.566,6.486,.010,-,-,-1.12,-,-,-,-,,Argosy Minerals,†,.085,-.5,-,-,.09,.085,-5.93,.365,.024,,
AHK,278.812,24.878,-,.005,-,-,-,-,-,-,-,,ARK Mines Ltd,,.18,-2.5,.175,.19,.21,.18,-12.57,.425,.14,,
ARV,2295.00,218.590,442.182,.007,-,-,-1.70,-,-,-,-,,Artemis Res,,.021,-.1,.02,.022,.022,.02,-4.92,.077,.02,,
AAJ,355.022,8.812,7.482,.003,-,-,-,-,-,-,-,,Aruma Res,,.07,-.3,.067,.072,.075,.069,-4.48,.185,.065,,
ATN,3002.49,530.134,120.093,.007,-,-,-.22,-,-,-,-,,Ashburton Min,,.01,-,.01,.011,.01,.009,-.37,.071,.007,,
AKM,7473.69,335.340,323.815,.242,-,-,-.93,-,-,-,-,,Aspire Min,,.39,-.5,.385,.39,.40,.37,-1.64,1.14,.285,,
AZT,2063.08,118.058,29.741,2.250,-,-,127.00,8.7,-,-,-,,Aston Res,,11.00,+32,10.95,11.00,11.32,10.61,+2.62,12.22,6.60,,
ARO,750.000,1276.90,2798.22,.005,-,-,-.06,-,-,-,-,,Astro Res,,.003,-,-,-,.003,.002,-.37,.007,.002,,
