ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 17, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4853.0 at 2010-12-17T16:36:24. Report at Friday, December 17, 2010. Processed Saturday at 2010-12-18T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,679.153,29.193,69.008,.045,-,-,-.42,-,-,-,-,,3D Oil,,.225,+1.5,.225,.23,.225,.20,+6.67,.39,.14,,
DDD,322.333,35.278,14.224,.008,-,-,-1.15,-,-,-,-,,3D Res,,.042,-,.04,.042,.045,.042,-.48,.049,.016,,
AAO,1794.77,60.595,18.778,.047,-,-,-.37,-,-,-,-,,A'asia Gold,,.25,-,.24,.25,.28,.25,-.48,.295,.044,,
AAOO,645.740,11.744,-,.017,-,-,-,-,-,-,-,,  opt apr13,,.13,-2,.125,.15,.15,.13,-13.81,.16,.011,,
ARH,231.671,27.416,23.070,.126,-,-,-.09,-,-,-,-,,A'asian Resources,,.285,+.5,.285,.295,.30,.27,+1.31,.57,.20,,
AAM,2167.20,230.951,108.771,.022,-,-,-3.50,-,-,-,-,,A1 Min,,.11,-,.105,.11,.11,.105,-.48,.39,.10,,
ABU,33255.8,2253.84,434.868,.059,-,-,-2.62,-,-,-,-,,ABM Res,,.027,-.3,.027,.028,.03,.026,-10.48,.043,.016,,
AII,97.000,2.220,2.945,.034,-,-,-1.98,-,-,-,-,,Abra Min,,.24,+4,.18,.24,.24,.22,+19.52,.24,.086,,
ACB,18865.3,87.613,84.889,.092,-,-,-1.05,-,-,-,-,,A-Cap Res,,.50,+8.5,.495,.50,.55,.44,+20.01,.55,.28,,
ACS,1248.76,46.862,38.502,.060,-,-,-1.06,-,-,-,-,,Accent Res,,.35,-,.35,.36,.415,.33,-.48,.46,.13,,
