ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4604.4 at 16:47 6/11/2009  Report at 19:06 Friday 6/11/2009. Processed 12:01 Sunday 8/11/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADE,513.644,45.736,42.88,0.017,-,-,1.39,9.4,-,-,-,,Adelaide Energy,,0.13,0.5,0.12,0.13,0.13,0.115,4.91,0.16,0.035
ADN,18430.7,83.986,40.659,0.024,-,-,4.86,5.2,-,-,-,,Adelaide Res,,0.255,4,0.255,0.27,0.295,0.20,19.52,0.37,0.04
ADI,951.704,69.643,29.582,0.021,-,-,-5.87,-,-,-,-,,Adelphi Energy,,0.14,,0.13,0.14,0.145,0.13,0.91,0.29,0.045
ABY,6419.69,352.401,330.657,0.392,1.42,0.9,-17.34,-,-,-,-,,Aditya Birla,,1.25,-4.5,1.235,1.27,1.28,1.10,-2.56,1.65,0.096
ADY,72304.7,6581.14,3762.97,0.033,-,-,-2.73,-,-,-,-,,Admiralty Res,,0.016,-0.2,0.016,0.017,0.018,0.015,-10.20,0.054,0.008
AVD,747.199,20.163,7.922,0.015,0.04,2.4,-1.06,-,-,-,-,,Advance Energy,,0.095,-0.5,0.09,0.099,0.10,0.08,-4.09,0.125,0.025
AED,1619.49,110.542,254.873,0.095,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.575,1.5,0.575,0.58,0.585,0.50,3.59,1.305,0.50
AFR,6450.4,92.029,14.773,0.043,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.17,3,0.165,0.17,0.175,0.13,22.34,0.18,0.01
ALG,-,0.557,0.609,0.003,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.16,,0.18,0.20,0.16,0.16,0.91,0.195,0.14
AUQ,1536.09,19.067,14.523,0.015,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.19,-2,0.18,0.19,0.23,0.175,-8.61,0.245,0.026
ALY,11396.7,143.803,10.579,0.045,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.915,6,0.915,0.92,1.03,0.80,7.93,1.27,0.035
ALYO,1235.88,24.702,1.57,0.012,-,-,-,-,-,-,-,,  opt aug10,,0.64,5,0.64,0.66,0.73,0.57,9.39,0.96,0.001
ALK,1955.71,64.792,72.597,0.097,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.39,1.5,0.37,0.39,0.405,0.34,4.91,0.49,0.10
AGS,2723.95,162.109,95.83,0.208,-,-,-8.3,-,-,-,-,,Alliance Res,,0.61,-2,0.605,0.62,0.63,0.60,-2.26,0.98,0.333
ALD,1748.05,78.104,79.715,0.208,0.29,1.5,-1.92,-,-,-,-,,Allied Gold Ltd,,0.44,-1.5,0.43,0.44,0.44,0.38,-2.38,0.57,0.20
AYR,1632.6,15.406,12.011,0.002,-,-,-0.82,-,-,-,-,,Alloy Res,,0.026,-0.6,0.027,0.029,0.026,0.024,-17.84,0.045,0.011
AWC,68192.6,3248.77,1699.41,3.904,1.30,1.2,9.42,17.0,12,0.79,7.50,,Alumina Ltd,,1.60,-7.5,1.595,1.605,1.67,1.53,-3.56,2.075,0.683
AMU,2938.11,100.014,42.764,0.082,0.48,0.6,3.5,7.7,-,-,-,,Amadeus Energy,,0.27,-0.5,0.27,0.275,0.28,0.26,-0.90,0.43,0.205
AXZ,228.725,4.019,4.41,0.008,-,-,-5.32,-,-,-,-,,Amex Res,,0.18,-1,0.175,0.19,0.19,0.175,-4.35,0.25,0.08
AMX,387.193,58.107,21.054,0.074,-,-,-6.37,-,-,-,-,,Ampella Min,,0.575,-1,0.575,0.595,0.58,0.55,-0.80,0.66,0.043
AMXO,20,3.085,-,0.007,-,-,-,-,-,-,-,,  opt jul10,,0.43,-0.5,0.34,0.43,0.435,0.42,-0.24,0.435,0.03
AHR,70.714,4.909,2.161,0.006,-,-,-1.57,-,-,-,-,,Anchor Res,,0.18,0.5,0.175,0.18,0.18,0.17,3.77,0.20,0.033
AHRO,80,0.778,0.66,-,-,-,-,-,-,-,-,,  opt mar10,,0.02,-0.5,0.001,0.02,0.03,0.02,-19.09,0.03,0.01
AND,1349.17,121.104,65.021,1.04,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.24,2,2.22,2.24,2.32,2.11,1.82,2.54,0.43
ATM,-,0.013,0.023,2.118,-,-,0.36,308.3,2.94,0.12,2.65,,Aneka Tambang cdi 1:5,,1.11,,1.11,-,1.11,1.11,0.91,2.50,0.97
AAR,4364.8,175.646,311.456,0.02,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.039,0.2,0.037,0.039,0.039,0.035,6.32,0.044,0.011
AGP,-,0.003,0.006,0.283,-,-,45.18,5.9,17.82,2.54,6.72,,Anglo Pacific Grp,,2.65,,2.70,3.55,2.65,2.65,0.91,3.50,2.65
AGG,25.485,6.287,5.43,0.767,-,-,-71.44,-,3.33,-,0.39,,Anglogold Ashanti cdi 5:1,,8.60,-14,8.60,9.00,9.48,8.00,-0.69,11.50,4.25
AZZ,4652.95,125.947,117.753,0.083,-,-,0.26,132.7,-,-,-,,Antares Energy,,0.345,4,0.345,0.35,0.345,0.28,14.03,0.43,0.035
AVM,170.172,11.038,1.197,0.031,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.21,16,3.20,3.28,3.26,2.96,6.16,3.37,0.52
AAL,16,3.451,3.968,0.007,-,-,-0.75,-,-,-,-,,Apac Coal,,0.065,0.5,0.06,0.07,0.065,0.06,9.25,0.115,0.03
AXM,63568.4,1209.07,205.257,0.031,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.052,1,0.051,0.052,0.052,0.039,24.72,0.414,0.039
AXMNA,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,0.03,0.043,-,-,-,-,-
AXMO,150,0.15,-,0.007,-,-,-,-,-,-,-,,  optnov12d,,0.025,,0.014,0.025,0.025,0.025,-,0.025,0.025
AON,405.514,18.635,21.065,0.016,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.24,-6,0.23,0.265,0.29,0.235,-19.09,0.40,0.125
AQP,4824.5,242.314,123.064,2.324,-,-,-16.39,-,12.08,-,2.40,,Aquarius Platinum,,5.03,3,4.95,5.05,5.05,4.65,1.51,6.39,2.183
AQA,2297.53,122.888,60.198,1.937,-,-,-10.5,-,-,-,-,,Aquila Res,,7.78,60,7.57,7.78,7.78,7.15,9.27,8.40,1.90
ARU,2394.82,140.812,72.209,0.214,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.825,-0.5,0.825,0.85,0.86,0.745,0.31,1.285,0.245
AAG,157.466,3.817,5.484,0.014,-,-,-3.81,-,-,-,-,,Aragon Res,,0.20,-2.5,0.19,0.20,0.23,0.20,-10.20,0.27,0.055
AAGO,-,1.371,1.976,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.025,0.08,0.03,0.03,0.91,0.042,0.002
ARX,602.237,36.649,595.332,0.004,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.026,-0.4,0.026,0.03,0.03,0.026,-12.42,0.044,0.007
ARXO,-,5.48,16.962,-,-,-,-,-,-,-,-,,  opt jun12,,0.01,,0.004,0.008,0.01,0.01,0.91,0.01,0.001
AXE,98.675,6.657,12.387,0.008,-,-,-1.8,-,-,-,-,,Archer Explore,,0.12,,0.12,0.14,0.12,0.12,0.91,0.17,0.037
AXEO,-,1.736,1.864,-,-,-,-,-,-,-,-,,  opt feb10,,0.007,,0.002,0.006,0.007,0.007,0.91,0.025,0.002
ARD,482,10.119,17.662,0.007,-,-,-3.8,-,-,-,-,,Argent Min,,0.17,,0.17,0.18,0.19,0.155,0.91,0.20,0.04
ARDO,483,3.454,4.089,0.003,-,-,-,-,-,-,-,,  opt jun11,,0.06,2,0.04,0.05,0.06,0.04,50.91,0.06,0.01
AXT,56,12.932,15.914,0.005,-,-,-0.42,-,-,-,-,,Argo Explore,,0.057,,0.052,0.055,0.057,0.053,0.91,0.06,0.025
ARE,2249.11,67.412,60.257,0.011,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.064,-0.3,0.064,0.07,0.068,0.062,-3.56,0.105,0.035
AGY,497.916,4.245,8.509,0.009,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.095,-0.5,0.095,0.10,0.13,0.095,-4.09,0.13,0.025
AOE,11656.5,861.804,836.898,2.886,0.82,4.8,52,7.6,-,-,-,,Arrow Energy,,3.94,-17,3.93,3.95,4.07,3.81,-3.22,4.73,1.845
ARV,2795.84,46.681,9.849,0.009,-,-,-8.47,-,-,-,-,,Artemis Res,,0.051,-0.6,0.05,0.053,0.056,0.051,-9.61,0.199,0.026
ARVOB,-,0.5,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.027,,0.012,-,0.027,0.027,0.91,0.027,0.027
ATN,16093.9,480.551,47.011,0.012,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.027,-0.8,0.027,0.028,0.034,0.027,-21.94,0.099,0.004
ATNO,569,44.332,-,0.001,-,-,-,-,-,-,-,,  opt dec09,,0.019,,0.017,0.026,0.019,0.018,0.91,0.07,0.001
ATNOA,4973.48,54.486,25.362,-,-,-,-,-,-,-,-,,  opt feb10,,0.002,-0.4,0.002,0.004,0.006,0.002,-65.75,0.025,0.001
ARO,67376.8,344.11,209.996,0.014,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.014,0.4,0.014,0.015,0.015,0.009,40.91,0.015,0.002
AROOA,-,-,-,-,-,-,-,-,-,-,-,,  opt dec09,,0.005,,-,0.05,0.005,0.005,0.91,0.005,0.005
AROOB,8785,41.739,144.96,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.004,0.1,0.003,0.004,0.004,0.003,34.25,0.004,0.001
AHN,141.803,4.827,2.677,0.002,-,-,-4.08,-,-,-,-,,Athena Res,,0.04,,0.04,0.047,0.05,0.04,0.91,0.056,0.017
AHNO,1000,3.46,2.278,-,-,-,-,-,-,-,-,,  opt nov09,,0.002,,0.002,0.002,0.002,0.002,0.91,0.02,0.001
ATV,3071.27,167.098,23.038,0.021,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.06,0.3,0.059,0.064,0.065,0.058,6.18,0.105,0.04
ATVCD,-,-,0.02,-,-,-,-,-,-,-,-,,  ctg,,0.011,,0.023,-,0.011,0.011,0.91,0.07,0.011
ATVOA,650,16.534,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.027,0.2,0.02,0.027,0.027,0.025,8.91,0.045,0.016
AGO,5874.15,465.864,326.248,0.699,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.75,-5.5,1.73,1.75,1.78,1.67,-2.13,2.10,0.405
AXY,1829.03,106.532,17.569,0.018,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.10,-1,0.10,0.105,0.105,0.087,-8.18,0.125,0.017
AXYO,-,7.152,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.008,,0.002,0.007,0.008,0.008,0.91,0.009,0.001
ATQ,720.1,11.812,19.405,0.011,-,-,-4.7,-,-,-,-,,Atomic Res,,0.11,-0.5,0.11,0.115,0.12,0.105,-3.43,0.17,0.066
ATQO,-,1.902,2.158,-,-,-,-,-,-,-,-,,  opt aug11,,0.034,,0.026,0.035,0.034,0.034,0.91,0.034,0.001
ACZ,43.65,1.634,5.076,0.004,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.18,-2,0.18,0.25,0.20,0.18,-9.09,0.26,0.125
ACZO,32.2,1.109,4.356,-,-,-,-,-,-,-,-,,  opt sep12,,0.04,-5,0.04,0.08,0.07,0.04,-54.64,0.09,0.02
ADX,3376.78,176.956,106.733,0.03,-,-,-1.6,-,-,-,-,,Audax Res,,0.105,-0.5,0.099,0.105,0.11,0.099,-3.63,0.175,0.017
AUK,732,21.601,10.736,0.008,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.071,0.8,0.065,0.075,0.071,0.06,13.61,0.071,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,0.003,-,0.012,0.012,0.91,0.012,0.009
AUJ,51.563,4.428,10.577,0.007,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,,0.18,0.20,0.18,0.18,0.91,0.22,0.09
AEE,1018.69,22.566,9.02,0.013,-,-,-4.46,-,-,-,-,,Aura Energy,,0.17,-0.5,0.17,0.175,0.175,0.15,-1.94,0.26,0.08
AGU,1598.84,75.345,8.052,0.007,-,-,-4.41,-,-,-,-,,Aurium Res,,0.036,,0.036,0.039,0.036,0.033,0.91,0.075,0.011
AGUO,419.406,17.433,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.005,0.2,0.003,0.005,0.005,0.003,67.58,0.024,0.001
ARM,665.088,34.395,8.958,0.035,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.43,,0.425,0.435,0.435,0.40,0.91,0.48,0.05
AUT,163,19.282,41.988,0.059,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.29,-1.5,0.28,0.29,0.30,0.28,-4.00,0.305,0.10
AXO,1129.42,48.588,71.518,0.056,-,-,-19.38,-,-,-,-,,Aurox Res,,0.29,1,0.28,0.295,0.32,0.27,4.49,0.49,0.07
AOA,-,1.603,-,0.005,-,-,-,-,-,-,-,,Ausmon Resources,,0.235,,0.245,0.26,0.235,0.235,0.91,0.29,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,-,-,-,-,-,-,-
AQD,748.81,40.315,50.734,0.038,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.165,-1,0.165,0.18,0.185,0.165,-4.80,0.195,0.08
AQDOA,1452.7,11.941,31.457,-,-,-,-,-,-,-,-,,  opt nov09,,0.004,-0.5,0.004,0.005,0.009,0.002,-54.64,0.045,0.002
AQR,309.2,13.511,18.214,0.009,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.075,,0.065,0.085,0.08,0.07,0.91,0.10,0.03
AGV,0.25,4.358,4.987,0.001,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.04,,0.032,0.042,0.04,0.04,0.91,0.115,0.03
AUZ,144666,2191.84,449.809,0.012,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.002,,0.001,0.002,0.002,0.001,0.91,0.02,0.001
AUZO,-,30.308,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,0.91,0.001,0.001
AOC,111.666,8.282,9.88,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.10,0.5,0.095,0.11,0.10,0.091,6.18,0.135,0.036
AOCO,500,5.743,8.48,-,-,-,-,-,-,-,-,,  opt dec09,,0.004,0.1,0.003,0.004,0.004,0.002,34.25,0.01,0.002
AOM,1268.4,43.249,98.387,0.015,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.007,0.1,0.006,0.008,0.007,0.005,17.58,0.009,0.003
ARW,30074.1,710.095,232.702,0.012,0.01,2.1,-2.65,-,-,-,-,,Aust Renewable,,0.021,-0.3,0.02,0.021,0.023,0.02,-11.59,0.033,0.004
AWE,12474.4,580.021,563.849,1.392,1.80,1.5,17.36,15.4,-,-,-,,Aust Worldwide Ex,,2.67,6,2.66,2.67,2.70,2.51,3.21,3.06,1.87
AOK,899.786,55.362,57.806,0.016,-,-,-4.05,-,-,-,-,,Austex Oil Ltd,,0.125,,0.12,0.13,0.13,0.12,0.91,0.195,0.05
AKK,2660.28,74.363,142.786,0.007,-,-,-3.44,-,-,-,-,,Austin Explore,,0.05,-0.4,0.05,0.051,0.052,0.048,-6.49,0.11,0.02
APG,2214.15,156.823,179.842,0.029,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.037,0.2,0.037,0.038,0.038,0.035,6.63,0.084,0.028
AAF,800.2,592.484,379.098,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.003,0.004,0.004,0.004,0.91,0.006,0.001
AGD,24.46,2.47,0.929,0.023,-,-,-2.53,-,-,-,-,,Austral Gold,,0.135,,0.135,0.15,0.135,0.135,0.91,0.23,0.065
AZX,26,1.762,2.612,0.007,-,-,-15.3,-,-,-,-,,Auzex Res,,0.17,-5,0.15,0.17,0.19,0.17,-21.81,0.32,0.11
AZXO,-,0.662,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.009,0.015,0.015,0.015,0.91,0.07,0.006
AVI,3423.58,28.277,12.878,0.023,-,-,-5.87,-,-,-,-,,Avalon Min,,0.23,1,0.215,0.23,0.23,0.195,5.46,0.25,0.053
AVB,38504.7,533.497,3.633,0.011,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.04,0.4,0.039,0.04,0.044,0.031,12.03,0.044,0.006
AVBO,400,5.577,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.002,,0.001,0.005,0.002,0.002,0.91,0.15,0.001
AVBOB,8621.87,107.258,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.022,-0.2,0.022,0.024,0.025,0.019,-7.42,0.025,0.004
AVA,1432.4,87.691,54.258,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.07,-0.6,0.07,0.075,0.075,0.07,-6.98,0.215,0.07
AVO,12962.2,232.605,157.266,0.476,0.61,2.9,-6.97,-,-,-,-,,Avoca Res,,1.75,22,1.74,1.75,1.76,1.505,15.29,1.995,1.085
AVZ,813.474,17.364,4.082,0.007,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.135,1,0.135,0.145,0.145,0.125,8.91,0.17,0.026
AXC,69.7,12.019,23.31,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.023,-0.2,0.023,0.025,0.025,0.023,-7.09,0.04,0.015
AXCO,-,4.669,19.288,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.004,0.002,0.002,0.91,0.006,0.001
AZM,5227.72,104.729,39.043,0.042,-,-,-2.8,-,-,-,-,,Azumah Res,,0.27,2.5,0.26,0.27,0.27,0.205,11.12,0.31,0.04
AZS,1558.88,72.668,74.492,0.012,-,-,-1.9,-,-,-,-,,Azure Min,,0.057,-0.5,0.057,0.058,0.06,0.056,-7.15,0.113,0.036
BND,129.395,11.276,1.137,0.065,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.51,4,0.46,0.51,0.51,0.46,9.42,0.66,0.165
BMN,3064.42,173.616,155.122,0.208,-,-,-6.22,-,-,-,-,,Bannerman Res,,1.03,-6,1.025,1.05,1.095,1.00,-4.59,1.485,0.30
BKP,80791.5,1156.78,53.083,0.011,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.006,0.1,0.005,0.006,0.006,0.005,20.91,0.03,0.003
BAR,940.469,96.444,80.322,0.036,-,-,-1.78,-,-,-,-,,Barra Res,,0.115,-0.5,0.11,0.12,0.12,0.105,-3.25,0.22,0.041
BARO,-,10.363,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.02,,0.01,0.02,0.02,0.02,0.91,0.04,0.002
BSE,417.8,8.099,1.858,0.003,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.10,,0.09,0.105,0.10,0.08,0.91,0.11,0.04
BSM,1234.41,64.652,31.352,0.031,-,-,18.46,1.6,-,-,-,,Bass Metals Ltd,,0.30,2,0.30,0.305,0.30,0.265,8.06,0.36,0.088
BSMOA,-,0.697,0.337,-,-,-,-,-,-,-,-,,  opt apr10,,0.065,,0.044,-,0.065,0.065,0.91,0.08,0.02
BAS,16316.4,55.014,66.602,0.01,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.033,-0.1,0.033,0.034,0.036,0.029,-2.03,0.068,0.013
BSR,1444.24,42.675,18.478,0.037,-,-,-0.9,-,-,-,-,,Bassari Res,,0.395,4.5,0.39,0.395,0.405,0.33,13.77,0.405,0.03
BTV,112.017,32.607,64.511,0.015,-,-,4.8,2.4,-,-,-,,Batavia Min,,0.115,-0.5,0.11,0.12,0.12,0.11,-3.25,0.14,0.066
BTVO,-,3.308,-,0.002,-,-,-,-,-,-,-,,  opt jun12,,0.043,,0.027,0.04,0.043,0.043,0.91,0.05,0.008
BAU,1719.84,111.714,34.742,0.212,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.995,2.5,0.99,1.00,1.005,0.90,3.49,1.345,0.165
BCI,787.219,55.391,22.257,0.095,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.175,9,1.15,1.175,1.175,1.01,9.21,1.476,0.17
BPT,20900.4,1452.46,1338.76,0.832,-,-,25.21,3.1,1.75,14.41,2.24,p,Beach Pet,,0.78,-1.5,0.78,0.785,0.79,0.75,-0.97,1.059,0.678
BPTO,1991.09,61.001,39.651,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.015,,0.015,0.019,0.021,0.014,0.91,0.055,0.012
BCN,16307.2,1508.09,12.942,0.011,-,-,-3.44,-,-,-,-,,Beacon Min,,0.022,,0.022,0.023,0.023,0.02,0.91,0.034,0.003
BCNO,1960,39.037,3.902,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,-0.2,0.002,0.003,0.004,0.002,-49.09,0.015,0.001
BCNOA,6506.15,761.958,-,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.012,0.1,0.012,0.013,0.013,0.011,10.01,0.02,0.001
BCD,835.03,83.114,81.565,0.047,0.09,1.3,2.29,5.0,-,-,-,,Beaconsfield Gold,,0.115,,0.11,0.115,0.115,0.105,0.91,0.21,0.09
BDR,309.909,22.85,32.138,0.009,-,-,-4,-,-,-,-,,Beadell Resource,,0.094,,0.088,0.098,0.095,0.093,0.91,0.16,0.041
BDG,6095.97,280.314,222.747,0.117,0.15,1.5,1.7,13.5,0.5,3.40,2.17,,Bendigo Min Ltd,,0.23,,0.225,0.23,0.23,0.215,0.91,0.32,0.096
BKY,1062.23,80.582,48.552,0.128,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.04,10,0.98,1.04,1.04,0.92,11.55,1.50,0.156
BKYO,-,1.132,-,0.006,-,-,-,-,-,-,-,,  opt may13,,0.50,,0.41,0.49,0.50,0.50,0.91,0.76,0.40
BHP,56102.7,3345.08,3331.02,125.517,8.84,4.2,130.15,28.7,113.63,1.15,3.04,f,BHP Billiton Ltd,,37.40,-5,37.40,37.41,37.40,36.36,0.78,40.28,20.00
BFE,2798.64,15.446,17.411,0.007,-,-,-3.48,-,-,-,-,,Black Fire Energy,,0.125,3,0.11,0.125,0.125,0.094,32.49,0.13,0.025
BFEO,100,3.957,9.407,-,-,-,-,-,-,-,-,,  opt jun10,,0.011,0.1,0.015,0.02,0.011,0.01,10.91,0.027,0.002
BLR,4968.53,607.919,500.156,0.034,-,-,-0.48,-,-,-,-,,Black Range Min,,0.053,-0.3,0.051,0.053,0.055,0.048,-4.44,0.105,0.011
BLRO,-,38.896,21.564,0.003,-,-,-,-,-,-,-,,  opt feb11,,0.029,,0.027,0.031,0.029,0.029,0.91,0.07,0.004
BLK,118.671,11.6,22.845,0.008,-,-,-1.4,-,-,-,-,,Blackham Res,,0.23,-6,0.225,0.28,0.30,0.22,-19.78,0.357,0.061
BTR,473.649,39.854,-,0.044,-,-,-67.49,-,-,-,-,,Blackthorn Res,,0.415,-3.5,0.415,0.44,0.44,0.38,-6.86,0.475,0.055
BDI,7958.27,43.234,22.461,0.002,-,-,-11.3,-,-,-,-,,Blina Diamonds NL,,0.013,-0.5,0.012,0.013,0.018,0.01,-26.86,0.04,0.009
BUL,7761.47,351.44,208.131,0.142,-,-,-1.48,-,-,-,-,,Blue Energy Ltd,,0.22,-2,0.215,0.22,0.235,0.21,-7.42,0.335,0.09
BOM,156.441,32.324,3.501,0.011,-,-,-3.22,-,-,-,-,,Bondi Min Ltd,,0.125,-1,0.12,0.135,0.14,0.125,-6.49,0.175,0.023
BOE,185,4.302,21.381,0.004,-,-,-11.82,-,-,-,-,,Boss Energy Ltd,,0.05,0.1,0.041,0.05,0.051,0.049,2.96,0.08,0.04
