ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 24, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5399.3 at 2014-10-24T16:38:36. Report at Friday, October 24, 2014. Processed Saturday at 2014-10-25T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,7327.41,713.042,4.956,.026,-,-,-.20,-,-,-,-,,1-Page,†,.385,+4.5,.37,.385,.43,.36,+10.59,.43,.003,,
TDO,79.200,9.536,22.525,.019,-,-,-.54,-,-,-,-,,3D Oil,,.08,-.4,.073,.085,.084,.08,-7.41,.135,.064,,
DDD,340.000,15.255,8.213,.002,-,-,.25,2.8,-,-,-,,3D Res,,.007,-.2,.008,.009,.008,.007,-24.87,.029,.007,,
ARH,-,12.529,15.468,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.021,-,.011,.017,.021,.021,-2.65,.07,.018,,
AYC,39.999,1.483,2.170,.006,-,-,-.61,-,-,-,-,,A1 Gold,*,.035,-.6,.021,.035,.041,.035,-16.58,.147,.035,,
ABU,884.275,478.982,1339.73,.097,-,-,-53.55,-,-,-,-,,ABM Res,†,.355,+.5,.35,.37,.385,.34,-1.22,.48,.24,,
AJC,1245.00,110.430,130.520,.004,-,-,-.68,-,-,-,-,,Acacia Coal,,.004,-.1,.004,.005,.005,.004,-22.65,.015,.004,,
ACB,426.008,23.773,31.233,.019,-,-,-.79,-,-,-,-,,A-Cap Res,,.052,-.5,.044,.055,.057,.041,-11.42,.08,.041,,
ACS,-,1.152,.993,.027,-,-,-1.47,-,-,-,-,,Accent Res,,.15,-,.15,.20,.15,.15,-2.65,.23,.14,,
AIV,-,22.322,144.453,.014,-,-,-.21,-,-,-,-,,ActiveX,,.024,-,.014,.024,.024,.024,-2.65,.025,.011,,
ADD,300.000,8.760,10.322,-,-,-,-.33,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,-2.65,.007,.001,,
ADN,1194.62,48.878,269.317,.007,-,-,-2.96,-,-,-,-,,Adelaide Res,,.03,+.2,.029,.03,.03,.027,+4.50,.073,.026,,
ABY,250.512,30.167,67.304,.067,1.64,.13,-.07,-,-,-,-,,Aditya Birla,,.215,-.5,.215,.235,.22,.215,-4.92,.38,.15,,
ADY,1766.55,96.562,40.256,.020,-,-,-.43,-,-,-,-,,Admiralty Res,,.027,+.3,.026,.029,.029,.025,+9.85,.032,.011,,
ADX,6667.10,59.774,115.193,.006,-,-,-.60,-,-,-,-,,ADX Energy,,.009,-,.009,.01,.01,.009,-2.65,.019,.008,,
AQR,636.900,24.654,20.491,.040,-,-,-2.09,-,-,-,-,,AEON Metals,,.13,-,.125,.13,.14,.125,-2.65,.24,.105,,
ACJ,599.992,267.845,151.264,.005,-,-,-.12,-,-,-,-,,African Chrome Flds,,.004,-,.004,.005,.004,.004,-2.65,.009,.001,,
AFR,2758.77,47.203,60.970,.044,-,-,-1.65,-,-,-,-,,African Energy Res,,.08,-.1,.08,.095,.105,.061,-3.88,.175,.055,,
AGR,1341.00,29.845,58.283,.009,-,-,-7.57,-,-,-,-,,Aguia Res,,.04,+.2,.04,.045,.045,.04,+2.62,.076,.038,,
AQG,1074.10,124.853,168.668,.191,-,-,-5.88,-,2.20,-,1.08,,Alacer Gold,,2.04,-19,2.03,2.04,2.16,2.02,-11.17,3.63,1.925,,
AUQ,1245.50,113.082,90.769,.006,-,-,.30,8.7,-,-,-,,Alara Res,,.026,-,.025,.03,.029,.026,-2.65,.14,.026,,
ALY,115.830,29.158,21.853,.003,-,-,-1.00,-,-,-,-,,Alchemy Resources,,.015,-.5,.015,.02,.016,.015,-27.65,.12,.015,,
AWD,100.000,1139.17,816.214,.002,-,-,-.11,-,-,-,-,,Aleator Energy,,.001,-,-,.001,.001,.001,-2.65,.008,.001,,
AWDO,-,.250,299.624,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,-2.65,.002,.001,,
AQI,-,3.419,2.389,.006,-,-,-6.70,-,-,-,-,,Alicanto Min,,.13,-,.095,.13,.13,.13,-2.65,.33,.13,,
ALK,1265.56,110.436,107.733,.101,-,-,-1.70,-,-,-,-,,Alkane Res,,.245,-2,.245,.25,.265,.24,-10.19,.47,.17,,
AHQ,-,3.703,4.251,.004,-,-,-.86,-,-,-,-,,Allegiance Coal,,.025,-,.009,.025,.025,.025,-2.65,.033,.007,,
AGS,763.712,72.571,48.845,.061,-,-,-4.98,-,-,-,-,,Alliance Res,,.18,-.5,.17,.18,.195,.165,-5.35,.27,.11,,
