ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 7, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4812.0 at 2011-01-07T16:41:09. Report at Friday, January 7, 2011. Processed Saturday at 2011-01-08T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,276.470,.276,1.207,.048,-,-,-.42,-,-,-,-,,3D Oil,,.24,+1.5,.245,.255,.26,.225,+7.39,.39,.14,,
DDD,695.000,.695,.336,.008,-,-,-1.15,-,-,-,-,,3D Res,,.04,-.1,.04,.042,.043,.04,-1.72,.049,.018,,
AAO,1028.99,1.029,.177,.047,-,-,-.37,-,-,-,-,,A'asia Gold,,.25,-1.5,.25,.26,.265,.24,-4.94,.295,.044,,
AAOO,450.625,.451,-,.018,-,-,-,-,-,-,-,,  opt apr13,,.135,+1,.12,.145,.135,.11,+8.72,.16,.011,,
ARH,1351.10,1.351,.576,.217,-,-,-.09,-,-,-,-,,A'asian Resources,,.49,-6,.475,.505,.56,.455,-10.19,.63,.20,,
AAM,940.607,.941,2.649,.022,-,-,-3.50,-,-,-,-,,A1 Min,,.11,-,.105,.11,.11,.105,+.72,.39,.10,,
ABU,15933.9,15.934,20.395,.063,-,-,-2.62,-,-,-,-,,ABM Res,,.029,-,.028,.029,.03,.028,+.72,.043,.016,,
AII,123.092,.123,.004,.035,-,-,-1.98,-,-,-,-,,Abra Min,,.25,+1,.27,.29,.28,.24,+4.89,.28,.086,,
ACB,5670.84,5.671,.451,.107,-,-,-1.05,-,-,-,-,,A-Cap Res,,.58,-,.575,.58,.645,.565,+.72,.645,.28,,
ACS,142.800,.143,.359,.056,-,-,-1.06,-,-,-,-,,Accent Res,,.33,-,.325,.34,.34,.32,+.72,.46,.13,,
