ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 11, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4734.8 at 2011-03-11T16:35:46. Report at Friday, March 11, 2011. Processed Saturday at 2011-03-12T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,174.690,3.102,9.636,.046,-,-,-.42,-,-,-,-,,3D Oil,,.23,-,.23,.235,.24,.22,+4.51,.285,.14,,
DDD,696.686,7.374,3.489,.012,-,-,-1.15,-,-,-,-,,3D Res,,.061,-,.055,.061,.061,.05,+4.51,.062,.019,,
AAO,402.304,6.750,1.109,.034,-,-,-.37,-,-,-,-,,A'asia Consolidated,,.18,-1,.18,.195,.20,.18,-.75,.295,.044,,
AAOO,250.692,2.606,-,.012,-,-,-,-,-,-,-,,  opt apr13,,.09,-,.086,.10,.095,.09,+4.51,.16,.011,,
ARH,486.004,6.182,6.318,.137,-,-,-.09,-,-,-,-,,A'asian Resources,,.31,-4.5,.30,.325,.36,.28,-8.16,.63,.20,,
AAM,5715.15,49.146,30.112,.012,-,-,-3.50,-,-,-,-,,A1 Minerals,,.059,-.7,.059,.06,.067,.058,-6.09,.28,.058,,
ABU,115347,746.793,148.374,.076,-,-,.82,4.1,-,-,-,,ABM Res,,.034,-.6,.033,.034,.042,.033,-10.49,.043,.016,,
AII,13.080,.538,.490,.031,-,-,-1.98,-,-,-,-,,Abra Min,,.22,-,.20,.26,.22,.22,+4.51,.32,.086,,
ACB,3219.22,44.557,12.976,.124,-,-,-1.05,-,-,-,-,,A-Cap Res,,.62,-,.60,.62,.645,.56,+4.51,.76,.28,,
ACS,762.017,4.914,10.704,.043,-,-,-1.06,-,-,-,-,,Accent Res,,.25,-5,.25,.28,.29,.24,-12.15,.46,.13,,
AEX,31781.0,167.872,1288.37,.010,-,-,-.21,-,-,-,-,,Acclaim Explore,,.007,-.1,.006,.007,.009,.006,-7.99,.027,.006,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,.002,.005,.004,.004,+4.51,.004,.003,,
AIV,6137.95,61.784,3.956,.007,-,-,-1.06,-,-,-,-,,Activex,,.064,-1.6,.064,.068,.088,.064,-15.49,.14,.05,,
ADU,3918.49,48.007,19.163,.323,-,-,-28.16,-,-,-,-,,Adamus Res,,.72,-5,.70,.73,.775,.695,-1.98,.895,.382,,
ADD,2803.17,45.501,6.583,.010,.02,1.6,-.61,-,-,-,-,,Adavale Resources,,.032,-.2,.032,.033,.034,.03,-1.37,.046,.015,,
ADE,4865.71,46.748,14.450,.048,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.14,-.5,.135,.14,.155,.13,+1.06,.197,.06,,
ADN,583.024,10.015,18.618,.025,-,-,-.58,-,-,-,-,,Adelaide Res,,.17,-.5,.17,.18,.19,.17,+1.66,.27,.125,,
ABY,3602.10,23.215,30.422,.415,1.61,.8,18.71,7.1,-,-,-,,Aditya Birla,,1.325,-2.5,1.315,1.325,1.395,1.28,+2.66,1.47,.62,,
ADY,9506.34,77.661,816.721,.016,-,-,-.09,-,-,-,-,,Admiralty Res,†,.034,-,.033,.035,.035,.033,+4.51,.07,.023,,
AVD,927.300,128.895,.417,.004,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.02,-.1,.018,.023,.022,.019,-.25,.06,.007,,
AVDOA,750.000,59.366,-,.001,-,-,-,-,-,-,-,,  opt aug12,,.006,+.1,.004,.006,.006,.005,+24.51,.01,.002,,
ADX,5289.86,136.744,26.374,.039,-,-,-.77,-,-,-,-,,ADX Energy,,.098,-.7,.098,.10,.11,.095,-2.15,.265,.085,,
ADXO,1279.66,4.473,-,-,-,-,-,-,-,-,-,,  opt mar11,,.001,-,-,.014,.001,.001,+4.51,.09,.001,,
AED,1130.20,18.731,13.626,.058,-,-,-6.90,-,-,-,-,,AED Oil,,.29,-3,.285,.295,.335,.285,-4.86,.70,.28,,
AFR,19830.7,141.745,12.915,.228,-,-,-.63,-,-,-,-,,African Energy Res,,.775,-18,.755,.775,.99,.67,-14.34,1.045,.064,,
AKI,8458.61,116.124,1.289,.108,-,-,2.26,13.3,-,-,-,,African Iron,†,.30,-4,.30,.31,.35,.29,-7.25,.45,.086,,
AKIOA,288.075,2.881,.661,.003,-,-,-,-,-,-,-,,  opt dec13,†,.11,-5,.11,.14,.16,.11,-26.74,.25,.015,,
AAE,5510.85,106.106,18.674,.006,-,-,-15.73,-,-,-,-,,Agri Energy,,.012,-.3,.012,.013,.015,.012,-15.49,.033,.009,,
AGR,981.076,9.919,2.522,.070,-,-,-4.62,-,-,-,-,,Aguia Res,,1.16,-19.5,1.15,1.16,1.37,1.10,-9.88,1.56,.32,,
AQG,2147.39,8.553,-,1.007,-,-,-,-,-,-,-,,Alacer Gold Corp,,8.86,-34,8.76,8.89,9.42,8.72,+.82,9.50,7.61,,
ALG,17.993,.609,.514,.012,-,-,-1.31,-,-,-,-,,Alamar Res,,.45,+3,.42,.50,.45,.42,+11.66,.56,.15,,
ALGO,-,.169,-,.002,-,-,-,-,-,-,-,,  opt mar13,,.20,-,.18,.27,.20,.20,+4.51,.28,.03,,
AUQ,2101.23,27.023,2.378,.038,-,-,-2.24,-,-,-,-,,Alara Res,,.30,-3,.31,.32,.33,.30,-4.58,.51,.08,,
ALB,1825.16,48.443,-,.047,-,-,-86.56,-,-,-,-,,Albidon,,.135,-1.5,.135,.14,.15,.135,-5.49,.30,.039,,
ALY,1637.78,17.405,20.541,.034,-,-,-2.42,-,-,-,-,,Alchemy Resources,,.35,-6,.34,.36,.41,.335,-10.12,.815,.33,,
AYN,170768,1425.90,48.833,.080,-,-,-.20,-,-,-,-,,Alcyone Res,,.061,-1.2,.06,.061,.078,.058,-11.93,.086,.019,,
AYNOB,-,.100,-,-,-,-,-,-,-,-,-,,  opt sep11,,.033,-,-,.033,.033,.033,+4.51,.039,.021,,
ALK,13976.0,73.332,10.365,.378,-,-,4.80,29.3,-,-,-,,Alkane Res,,1.405,+6,1.40,1.415,1.65,1.21,+8.97,1.65,.23,,
AGS,854.307,15.789,15.886,.123,-,-,-1.42,-,-,-,-,,Alliance Res,,.36,-3.5,.36,.365,.395,.34,-4.35,.55,.28,,
ALD,8949.66,83.304,47.942,.651,.35,1.8,6.45,9.7,-,-,-,,Allied Gold,,.625,-2.5,.62,.63,.69,.62,+.67,.76,.29,,
AGE,5415.28,34.636,-,.019,-,-,-,-,-,-,-,,Alligator Energy,,.19,-3,.19,.195,.24,.19,-9.12,.245,.19,,
AYR,1575.42,33.132,3.986,.005,-,-,-.50,-,-,-,-,,Alloy Res,,.035,-.4,.035,.037,.04,.033,-5.74,.067,.018,,
AOH,4889.10,50.984,49.826,.107,-,-,2.46,11.0,-,-,-,,Altona Min,,.27,-5,.265,.275,.32,.26,-11.11,.452,.084,,
