ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 5, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4872.9 at 2010-11-05T16:41:17. Report at Friday, November 5, 2010. Processed Saturday at 2010-11-06T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,471.064,27.372,61.713,.038,-,-,-.42,-,-,-,-,,3D Oil,,.19,-1,.19,.21,.21,.185,-7.95,.39,.14,,
DDD,248.493,28.540,12.217,.007,-,-,-1.15,-,-,-,-,,3D Res,,.037,-.1,.037,.038,.038,.036,-5.58,.049,.016,,
AAO,3589.87,31.958,16.680,.041,-,-,-.37,-,-,-,-,,A'asia Gold,,.24,-,.23,.24,.245,.21,-2.95,.25,.044,,
AAOO,2302.01,5.618,-,.016,-,-,-,-,-,-,-,,  opt apr13,,.11,-2.5,.105,.11,.115,.105,-21.47,.15,.011,,
ARH,356.368,22.192,19.988,.097,-,-,-.09,-,-,-,-,,A'asian Resources,,.22,-.5,.215,.22,.235,.215,-5.17,.57,.20,,
AAM,3687.88,213.490,69.036,.023,-,-,-3.50,-,-,-,-,,A1 Min,,.115,+.5,.115,.12,.12,.11,+1.60,.42,.10,,
ABU,31338.8,1982.24,306.863,.074,-,-,-2.62,-,-,-,-,,ABM Res,,.034,-,.034,.035,.036,.033,-2.95,.05,.016,,
AII,46.575,2.057,2.812,.028,-,-,-1.98,-,-,-,-,,Abra Min,,.20,-2,.20,.24,.22,.20,-12.04,.25,.086,,
ACB,6751.11,58.085,73.820,.074,-,-,-1.05,-,-,-,-,,A-Cap Res,,.455,+8,.45,.455,.48,.385,+18.39,.48,.28,,
ACS,809.446,31.881,33.729,.042,-,-,-1.06,-,-,-,-,,Accent Res,,.25,+3,.245,.25,.26,.23,+10.69,.285,.13,,
AEX,28502.8,2070.68,559.573,.029,-,-,-.21,-,-,-,-,,Acclaim Explore,,.021,+.1,.02,.021,.023,.018,+2.05,.029,.004,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,.003,.01,.003,.003,-2.95,.003,.003,,
AIV,1181.51,27.517,17.008,.007,-,-,-1.13,-,-,-,-,,Activex,,.07,+.4,.066,.068,.072,.066,+3.11,.14,.05,,
ADU,16813.8,189.749,46.614,.291,-,-,-28.16,-,-,-,-,,Adamus Res,,.65,+4,.65,.66,.69,.595,+3.61,.70,.344,,
ADD,22737.1,55.544,48.293,.004,.02,1.1,-1.13,-,-,-,-,,Adavale Resources,,.023,+.1,.022,.023,.023,.02,+1.60,.052,.015,,
ADE,2168.74,67.972,45.695,.016,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.071,+.1,.07,.077,.076,.066,-1.52,.197,.065,,
ADN,489.892,47.173,83.252,.026,-,-,-.63,-,-,-,-,,Adelaide Res,,.235,-1,.22,.235,.25,.23,-7.03,.395,.125,,
ABY,3320.98,155.831,350.603,.431,1.61,.9,18.71,7.3,-,-,-,,Aditya Birla,,1.375,+16,1.365,1.375,1.375,1.205,+10.22,1.49,.62,,
ADY,29482.4,2827.05,6555.89,.017,-,-,-.09,-,-,-,-,,Admiralty Res,,.007,-,.007,.008,.008,.007,-2.95,.02,.005,,
AVD,474.696,15.153,20.163,.003,.03,.5,-2.40,-,-,-,-,,Advance Energy,,.015,+.6,.015,.016,.015,.009,+63.72,.095,.007,,
ADX,2326.11,354.688,176.714,.036,-,-,-.77,-,-,-,-,,Audax Res,,.105,+.8,.10,.105,.11,.096,+5.30,.265,.081,,
ADXO,25.362,9.711,-,-,-,-,-,-,-,-,-,,  opt mar11,,.023,-,.023,.025,.023,.023,-2.95,.09,.014,,
AED,713.177,66.927,110.310,.096,-,-,-6.90,-,-,-,-,,AED Oil,,.475,-,.465,.485,.505,.465,-2.95,.715,.435,,
AFR,17929.4,113.900,91.438,.095,-,-,-.76,-,-,-,-,,African Energy Res cdi,,.325,+4.5,.325,.34,.36,.26,+13.12,.36,.064,,
AAE,2254.06,114.776,-,.005,-,-,3.80,.3,-,-,-,,Agri Energy,,.012,+.1,.011,.012,.012,.011,+6.14,.015,.009,,
AGR,262.060,13.372,1.658,.032,-,-,-4.62,-,-,-,-,,Aguia Res Ltd,,.60,-,.60,.64,.615,.57,-2.95,.64,.15,,
ALG,551.658,2.437,.557,.010,-,-,-1.31,-,-,-,-,,Alamar Res,,.44,+3,.405,.51,.50,.37,+4.37,.50,.15,,
ALGO,50.000,.263,-,.002,-,-,-,-,-,-,-,,  opt mar13,,.15,-,.15,.28,.17,.15,-2.95,.17,.03,,
AUQ,4489.74,40.612,18.609,.026,-,-,-2.24,-,-,-,-,,Alara Res,,.28,+2,.275,.29,.30,.26,+4.75,.35,.08,,
ALB,6509.26,47.173,58.832,.041,-,-,-86.56,-,-,-,-,,Albidon cdi,,.12,-2.5,.12,.13,.15,.12,-20.19,.30,.039,,
ALY,5778.29,122.643,142.383,.065,-,-,-2.42,-,-,-,-,,Alchemy Resources,,.665,+12.5,.65,.665,.685,.555,+20.20,1.14,.33,,
AYN,115096,1210.40,-,.035,-,-,1.29,3.5,-,-,-,,Alcyone Res,,.045,-.2,.044,.045,.052,.042,-7.20,.06,.02,,
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,-,.001,-,.021,.021,-2.95,.021,.021,,
ALK,9604.26,180.731,64.611,.204,-,-,4.80,17.1,-,-,-,,Alkane Res,,.82,+4.5,.82,.825,.875,.70,+2.86,1.19,.23,,
AGS,1106.14,84.277,161.448,.155,-,-,-1.42,-,-,-,-,,Alliance Res,,.455,+2.5,.445,.465,.465,.415,+2.87,.695,.28,,
ALD,2615.52,155.917,77.681,.499,.33,1.5,1.31,36.6,-,-,-,,Allied Gold,,.48,+2.5,.465,.48,.485,.45,+2.55,.545,.25,,
AYR,680.000,39.224,15.303,.003,-,-,-.50,-,-,-,-,,Alloy Res,,.028,-,.028,.03,.029,.027,-2.95,.04,.018,,
AOH,11281.8,171.350,944.912,.093,-,-,2.46,15.4,-,-,-,,Altona Min Ltd,†,.38,+9.5,.375,.38,.40,.30,+30.39,.40,.089,,
AJM,1480.46,64.875,23.624,.046,-,-,-.54,-,-,-,-,,Altura Min,,.14,+1,.135,.14,.145,.135,+4.75,.33,.115,,
AJMOA,1933.81,12.898,-,.005,-,-,-,-,-,-,-,,  opt aug11,,.035,-,.03,.035,.04,.035,-2.95,.065,.03,,
AWC,92951.2,4228.10,3228.91,5.417,1.22,1.8,.59,376.3,4.23,.14,1.91,f,Alumina,,2.22,+19,2.21,2.23,2.28,2.00,+6.41,2.28,1.45,,
