ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 18, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5321.0 at 2013-10-18T16:56:36. Report at Friday, October 18, 2013. Processed Saturday at 2013-10-19T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,250.935,22.128,30.377,.023,-,-,-.92,-,-,-,-,,3D Oil,,.095,-.3,.09,.095,.098,.08,-4.82,.14,.074,,
DDD,-,8.150,15.736,.005,-,-,-.12,-,-,-,-,,3D Res,,.021,-,.018,.02,.021,.021,-1.76,.042,.014,,
ARH,51.155,15.407,15.797,.034,-,-,-4.70,-,-,-,-,,A'asian Resources,,.07,+.5,.06,.074,.07,.065,+5.93,.16,.021,,
AYC,.500,2.153,2.922,.015,-,-,-.89,-,-,-,-,,A1 Gold,,.185,-.5,.185,.19,.19,.185,-4.39,.29,.125,,
ABU,23754.8,1325.23,1850.48,.089,-,-,-.46,-,-,-,-,,ABM Res,,.027,-.1,.026,.028,.028,.025,-5.33,.054,.021,,
AJC,3063.59,124.555,228.087,.012,-,-,-.08,-,-,-,-,,Acacia Coal,,.013,+.2,.012,.013,.013,.009,+16.42,.023,.007,,
ACB,260.522,31.023,51.432,.014,-,-,-.93,-,-,-,-,,A-Cap Res,,.053,+.3,.05,.053,.053,.05,+4.24,.155,.045,,
ACS,-,.993,91.195,.040,-,-,-.40,-,-,-,-,,Accent Res,,.22,-,.205,.265,.22,.22,-1.76,.24,.15,,
AIV,788.000,141.162,28.140,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.013,-.2,.011,.016,.013,.013,-15.10,.022,.010,,
ADD,-,10.322,25.587,-,-,-,-1.38,-,-,-,-,,Adavale Resources,,.003,-,.003,.006,.003,.003,-1.76,.021,.002,,
ADN,389.861,269.026,71.513,.013,-,-,-3.63,-,-,-,-,,Adelaide Res,,.059,-.3,.059,.065,.063,.059,-6.60,.25,.036,,
ABY,213.267,66.965,126.536,.108,1.63,.21,-2.66,-,-,-,-,,Aditya Birla,,.345,-,.34,.345,.35,.34,-1.76,.60,.335,,
ADY,273.058,39.449,74.104,.013,-,-,-2.90,-,-,-,-,,Admiralty Res,,.018,-,.018,.019,.018,.018,-1.76,.045,.017,,
AVD,-,201.741,115.179,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-1.76,.004,.001,,
ADX,515.000,113.320,208.070,.008,-,-,-3.21,-,-,-,-,,ADX Energy,,.017,-,.016,.017,.017,.016,-1.76,.04,.012,,
AQR,96.000,20.408,10.275,.030,-,-,-.04,-,-,-,-,,AEON Metals,,.165,+.5,.16,.18,.165,.16,+1.36,.335,.06,,
AFR,689.047,59.609,235.785,.038,-,-,-3.86,-,-,-,-,,African Energy Res,,.089,-.3,.082,.105,.10,.085,-5.02,.19,.063,,
AGR,897.243,56.213,19.271,.014,-,-,-2.01,-,-,-,-,,Aguia Res,,.076,+.9,.075,.077,.081,.068,+10.91,.215,.045,,
AQG,1532.53,167.368,136.803,.304,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.93,-22,2.92,2.98,3.11,2.89,-8.75,5.734,1.94,,
AUQ,579.715,89.553,55.294,.013,-,-,-2.84,-,-,-,-,,Alara Res,,.054,-.7,.051,.055,.063,.054,-13.24,.29,.035,,
ALY,1662.65,20.406,26.394,.008,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.049,+1.6,.049,.061,.065,.04,+38.24,.16,.028,,
AYN,51098.3,1734.08,1117.75,.012,-,-,-.68,-,-,-,-,,Alcyone Res,,.003,-.1,.003,.004,.004,.003,-26.76,.031,.002,,
AYNO,-,65.417,21.463,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.002,.001,.001,-1.76,.025,.001,,
AYNOA,13577.0,368.507,-,-,-,-,-,-,-,-,-,,  opt jul15,,.001,-,.001,.002,.001,.001,-1.76,.002,.001,,
AWD,41127.3,793.236,876.271,.013,-,-,-.19,-,-,-,-,,Aleator Energy,,.008,-,.007,.008,.008,.006,-1.76,.013,.004,,
AWDO,25300.0,289.119,646.326,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-.1,.001,.002,.002,.001,-51.76,.004,.001,,
AQI,128.000,2.364,.840,.004,-,-,-4.80,-,-,-,-,,Alicanto Min,,.20,+3,.20,.25,.20,.175,+15.88,.26,.145,,
ALK,432.367,103.599,177.332,.145,-,-,19.00,2.1,-,-,-,,Alkane Res,,.39,-2,.39,.405,.41,.37,-6.76,.92,.245,,
AHQ,-,4.026,6.127,.001,-,-,-.88,-,-,-,-,,Allegiance Coal,,.02,-,.012,.014,.02,.02,-1.76,.075,.012,,
AHQO,-,.566,.918,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.007,.001,.001,-1.76,.01,.001,,
AGS,287.472,48.355,197.023,.046,-,-,-2.14,-,-,-,-,,Alliance Res,,.135,-.5,.135,.14,.14,.135,-5.33,.355,.093,,
AGE,1032.64,37.971,37.138,.014,-,-,-.93,-,-,-,-,,Alligator Energy,,.077,+1.2,.076,.077,.079,.064,+16.70,.093,.023,,
AYR,40497.7,287.630,59.352,.004,-,-,-.42,-,-,-,-,,Alloy Res,,.008,-.3,.007,.008,.013,.008,-29.04,.022,.003,,
AYM,-,1.461,30.967,.005,-,-,-.52,-,-,-,-,,Altuis Mining,,.009,-,.005,.018,.009,.009,-1.76,.022,.005,,
AOH,1556.40,115.857,165.113,.077,-,-,2.40,6.0,-,-,-,,Altona Min,,.145,+1,.135,.145,.15,.13,+5.64,.31,.115,,
AJM,4694.01,32.425,84.750,.050,-,-,-.22,-,-,-,-,,Altura Min,,.11,+.5,.105,.11,.12,.10,+3.00,.21,.076,,
AWC,34408.6,2623.26,3677.09,2.764,1.01,.98,-1.92,-,-,-,-,,Alumina,,.985,-2.5,.98,.99,1.015,.975,-4.24,1.405,.815,,
AQO,2213.38,57.529,75.167,.014,-,-,-3.78,-,-,-,-,,Ambassador Oil & Gas,,.165,+1,.165,.17,.18,.155,+4.69,.275,.13,,
AQOO,500.000,9.742,3.484,-,-,-,-,-,-,-,-,,  opt oct13,,.002,+.1,.001,.002,.002,.001,+98.24,.05,.001,,
AXZ,1.697,2.522,2.533,.095,-,-,-4.51,-,-,-,-,,Amex Res,,1.20,-5,1.05,1.20,1.265,1.20,-5.76,1.73,.89,,
AMX,1863.42,147.545,241.739,.030,-,-,-10.56,-,-,-,-,,Ampella Min,,.12,+.5,.12,.125,.12,.105,+2.59,.64,.105,,
AEK,177.330,29.625,6.296,.014,-,-,-.60,-,-,-,-,,Anatolia Energy,,.07,-1,.07,.075,.08,.07,-14.26,.10,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,-,-,.002,-,.002,.002,-1.76,.002,.002,,
AHR,-,.023,.053,.010,-,-,-2.61,-,-,-,-,,Anchor Res,,.19,-,.05,.22,.19,.19,-1.76,.19,.12,,
ATM,-,.002,-,.001,-,-,5.18,-,2.11,2.45,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,-1.76,1.25,1.079,,
AAR,28.000,130.961,111.262,.003,-,-,-.17,-,-,-,-,,Anglo Aust Res,,.003,-.2,.003,.004,.005,.003,-41.76,.009,.003,,
AGG,67.841,9.075,2.446,.268,8.89,.34,-401.41,-,4.69,-,1.56,,Anglogold Ashanti,,3.00,+14,2.71,3.10,3.10,2.77,+3.13,6.67,2.63,,
AWV,605.000,44.374,26.768,.003,-,-,-8.67,-,-,-,-,,Anova Metals,,.02,-.2,.02,.025,.021,.019,-11.29,.08,.019,,
AZZ,834.059,114.030,103.011,.126,-,-,5.50,9.0,-,-,-,,Antares Energy,,.495,-.5,.495,.50,.505,.495,-2.75,.585,.27,,
AZY,477.500,220.352,9.630,.007,-,-,-1.10,-,-,-,-,,Antipa Min,,.04,-,.038,.041,.036,.03,-1.76,.255,.03,,
AZYOA,-,53.718,-,-,-,-,-,-,-,-,-,,  opt dec14,,.01,-,.007,.018,.01,.01,-1.76,.155,.006,,
AOM,81.772,12.973,2223.36,.002,-,-,-9.20,-,-,-,-,,AO Energy,†,.011,-,.011,.013,.013,.011,-1.76,.052,.001,,
AAL,-,.596,1.619,-,-,-,-.11,-,-,-,-,,APAC Coal,,.003,-,.003,.009,.003,.003,-1.76,.005,.002,,
AQQ,88.850,239.221,133.243,.006,-,-,-.54,-,-,-,-,,Aphrodite Gold,,.027,-,.027,.03,.029,.027,-1.76,.088,.022,,
AQQO,-,18.505,27.481,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,-1.76,.008,.001,,
