ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 2, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4346.3 at 2011-12-02T16:39:27. Report at Friday, December 2, 2011. Processed Saturday at 2011-12-03T23:15:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,300.950,17.781,28.234,.019,-,-,-.49,-,-,-,-,,3D Oil,,.095,-.1,-,-,.11,.095,-8.16,.285,.095,,
DDD,750.650,21.748,34.603,.010,-,-,-.33,-,-,-,-,,3D Res,,.046,-,.045,.049,.046,.041,-7.12,.062,.036,,
ARH,1041.21,24.465,26.678,.101,-,-,-.07,-,-,-,-,,A'asian Resources,,.22,+2,.22,.225,.225,.17,+2.88,.63,.15,,
AAM,860.714,116.557,225.728,.014,-,-,-8.45,-,-,-,-,,A1 Minerals,,.022,+.1,.021,.023,.025,.021,-2.35,.115,.017,,
ABU,59419.9,3143.39,2199.96,.200,-,-,-.41,-,-,-,-,,ABM Res,,.075,+.7,.075,.076,.078,.068,+3.18,.082,.024,,
ACB,2040.81,166.027,66.866,.045,-,-,-2.30,-,-,-,-,,A-Cap Res,,.225,-1.5,.225,.235,.245,.22,-13.37,.76,.165,,
ACS,1681.43,36.627,44.651,.053,-,-,-.54,-,-,-,-,,Accent Res,,.305,-7,.305,.31,.38,.30,-25.78,.415,.205,,
ACN,421.530,124.148,173.652,.053,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.115,+.5,.115,.12,.12,.11,-2.57,.245,.088,,
AIV,631.194,145.955,36.369,.004,-,-,-.95,-,-,-,-,,ActiveX,,.025,-,.025,.029,.025,.022,-7.12,.124,.022,,
AIVO,-,5.354,-,-,-,-,-,-,-,-,-,,  opt jul12,,.003,-,-,-,.003,.003,-7.12,.014,.002,,
ADU,18629.0,283.755,213.785,.332,-,-,-12.33,-,-,-,-,,Adamus Res,,.735,+6.5,.73,.74,.745,.655,+2.59,.895,.525,,
ADD,152.011,172.532,65.183,.004,.01,1.4,-.47,-,-,-,-,,Adavale Resources,,.014,-.4,.01,.023,.018,.014,-29.34,.042,.014,,
AAO,7.500,20.705,38.260,.021,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.35,-1,.33,.35,.36,.34,-9.89,.80,.15,,
AAOO,-,4.089,9.846,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,-7.12,.16,.051,,
ADE,33713.1,564.261,80.067,.093,-,-,-4.62,-,-,-,-,,Adelaide Energy,,.20,-,.20,.205,.20,.20,-7.12,.205,.06,,
ADN,241.285,37.096,51.300,.011,-,-,-.98,-,-,-,-,,Adelaide Res,,.075,-.2,.075,.078,.078,.074,-9.71,.205,.07,,
ABY,1993.81,133.593,166.719,.251,1.67,.5,12.66,6.3,9.00,1.41,11.25,,Aditya Birla,,.80,+3,.79,.815,.84,.77,-3.22,1.95,.75,,
ADY,4999.73,665.708,2998.94,.029,-,-,2.84,1.7,-,-,-,,Admiralty Res,†,.048,+.3,.048,.049,.049,.044,-.45,.097,.03,,
AVD,633.000,172.601,19.934,.001,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.006,-.2,-,-,.008,.006,-32.12,.035,.006,,
AVDOA,1000.00,82.133,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-.1,-,-,.002,.001,-57.12,.01,.001,,
ADX,2110.76,350.056,362.715,.033,-,-,-1.57,-,-,-,-,,ADX Energy,,.075,-.5,.076,.079,.082,.074,-13.37,.13,.062,,
AFR,6052.19,521.129,138.788,.113,-,-,-1.58,-,-,-,-,,African Energy Res,,.345,+3.5,.345,.35,.365,.26,+4.17,1.045,.26,,
AKI,7290.53,453.841,7.681,.132,-,-,-2.70,-,-,-,-,,African Iron,†,.345,+3,.34,.345,.345,.31,+2.41,.45,.175,,
AKIOA,400.838,22.389,2.756,.004,-,-,-,-,-,-,-,,  opt dec13,†,.155,-,.16,.18,.17,.15,-7.12,.25,.055,,
AAE,8775.39,510.148,119.935,.004,-,-,-.17,-,-,-,-,,Agri Energy,,.007,+.1,.006,.007,.007,.005,+9.55,.033,.004,,
AGR,416.888,25.642,14.365,.044,-,-,-4.62,-,-,-,-,,Aguia Res,,.56,-11,.55,.58,.69,.56,-23.53,1.56,.405,,
AQG,1719.24,102.129,-,.957,-,-,-,-,-,-,-,,Alacer Gold,,11.66,+130,11.38,11.82,11.66,10.43,+5.43,12.30,7.60,,
AUQ,3198.44,107.088,49.124,.059,-,-,-3.84,-,-,-,-,,Alara Res,,.28,-,.28,.29,.31,.28,-7.12,.51,.23,,
ALY,1123.73,77.904,140.612,.012,-,-,-1.58,-,-,-,-,,Alchemy Resources,,.125,+.5,.125,.13,.135,.125,-2.95,.71,.115,,
AYN,19645.8,4310.36,1307.84,.106,-,-,-.39,-,-,-,-,,Alcyone Res,,.08,-.1,.08,.081,.083,.079,-8.35,.145,.035,,
ALK,4176.56,370.479,203.724,.274,-,-,-1.22,-,-,-,-,,Alkane Res,,1.02,+8,1.005,1.02,1.04,.905,+1.40,2.73,.785,,
AGS,2763.45,132.037,92.225,.046,-,-,-2.53,-,-,-,-,,Alliance Res,,.135,-,.135,.14,.145,.13,-7.12,.54,.115,,
ALD,1158.29,179.492,178.142,.213,-,-,-.64,-,-,-,-,,Allied Gold,†,2.90,+35,2.87,2.90,3.00,2.51,+6.61,4.00,.45,,
AGE,657.279,89.679,-,.013,-,-,-,-,-,-,-,,Alligator Energy,,.091,+.1,.095,.099,.091,.085,-6.00,.245,.076,,
AYR,1135.00,293.373,131.876,.005,-,-,-.30,-,-,-,-,,Alloy Res,,.028,+.5,-,-,.028,.023,+14.62,.076,.023,,
AYM,197.000,32.134,-,.020,-,-,-,-,-,-,-,,Altuis Mining,,.10,-,.09,.10,.10,.09,-7.12,.15,.06,,
AOH,6357.28,338.566,191.061,.127,-,-,-3.83,-,-,-,-,,Altona Min,,.245,+1.5,.235,.245,.25,.225,-.59,.452,.205,,
AJM,1815.17,119.859,74.977,.072,-,-,-.59,-,-,-,-,,Altura Min,,.16,+1,.155,.16,.165,.15,-.45,.225,.13,,
AWC,93849.9,3911.93,4566.05,3.380,1.14,1.2,1.88,73.7,6.83,.28,4.93,f,Alumina,,1.385,+13.5,1.38,1.385,1.425,1.28,+3.68,2.72,1.245,,
AMU,8537.09,179.791,118.076,.058,.27,.8,-2.23,-,-,-,-,,Amadeus Energy,,.21,-.5,.21,.215,.215,.21,-9.44,.315,.19,,
AXZ,115.939,11.344,4.718,.065,-,-,-3.29,-,-,-,-,,Amex Res,,1.01,-1,.99,1.01,1.04,.98,-8.10,1.50,.185,,
AMX,1711.81,94.349,153.438,.371,-,-,-12.25,-,-,-,-,,Ampella Min,,1.80,-.5,1.79,1.82,1.835,1.695,-7.39,3.42,1.505,,
AHR,1.876,13.398,10.195,.011,-,-,-2.96,-,-,-,-,,Anchor Res,,.20,-,-,-,.20,.20,-7.12,.34,.16,,
ATM,-,-,.021,2.385,-,-,2.60,48.1,3.28,.79,2.62,,Aneka Tambang,,1.25,-,-,-,1.217,1.217,-7.12,1.365,1.217,,
AAR,3117.53,160.513,388.622,.008,-,-,-.13,-,-,-,-,,Anglo Aust Res,,.013,+.2,.013,.014,.015,.011,+11.07,.034,.008,,
AGG,835.577,4.360,5.742,.843,2.60,3.6,55.83,16.9,6.82,8.19,.72,,Anglogold Ashanti,,9.45,+55,8.55,9.45,9.45,8.67,-.94,10.25,6.50,,
AZZ,1589.90,226.498,326.293,.110,-,-,26.90,1.6,-,-,-,,Antares Energy,,.42,+2,.405,.42,.425,.40,-2.12,.56,.34,,
AZY,499.644,49.682,-,.006,-,-,-,-,-,-,-,,Antipa Min Ltd,,.11,-1,.105,.12,.13,.11,-15.45,.31,.11,,
AZYO,676.100,10.921,-,-,-,-,-,-,-,-,-,,  opt mar13,,.035,-.2,.035,.05,.041,.032,-12.52,.13,.032,,
AVM,397.343,6.289,5.739,.076,-,-,-23.97,-,-,-,-,,Anvil Min,,6.92,-8,6.81,6.99,7.07,6.85,-8.26,7.68,5.10,,
AAL,20.000,4.107,4.025,.003,-,-,-.32,-,-,-,-,,APAC Coal,,.014,-.3,-,-,.017,.014,-24.76,.04,.009,,
AXM,19524.1,3288.95,2596.51,.033,-,-,.49,1.2,-,-,-,,Apex Minerals,,.006,-,.006,.007,.007,.006,-7.12,.026,.006,,
AXMO,1915.00,198.130,348.743,.001,-,-,-,-,-,-,-,,  opt nov12,,.002,-,-,-,.002,.002,-7.12,.008,.001,,
AQQ,1166.78,77.242,26.364,.010,-,-,-.60,-,-,-,-,,Aphrodite Gold,,.081,+.1,.079,.081,.081,.078,-5.87,.13,.077,,
AQQO,100.000,18.229,10.611,.001,-,-,-,-,-,-,-,,  opt dec13,,.017,+.1,.017,.02,.017,.016,-.87,.036,.015,,
AON,661.222,32.646,23.486,.009,-,-,-1.80,-,-,-,-,,Apollo Minerals,,.05,-.5,.05,.055,.058,.05,-16.21,.10,.049,,
AQP,6731.36,328.841,380.005,1.289,-,-,-2.10,-,7.71,-,2.81,,Aquarius Platinum,,2.74,+39,2.63,2.74,2.74,2.38,+9.48,6.81,2.31,,
AQA,2043.61,99.518,146.112,2.621,-,-,-17.70,-,-,-,-,,Aquila Res,§,7.00,+141,6.80,7.00,7.00,5.68,+18.11,10.29,4.32,,
ARU,5159.63,416.612,314.782,.180,-,-,-2.20,-,-,-,-,,Arafura Resources,,.49,+2.5,.485,.495,.495,.45,-1.74,1.75,.445,,
ARX,9032.06,608.493,620.190,.012,-,-,-.44,-,-,-,-,,ARC Explore,,.014,+.1,.013,.014,.016,.012,+.58,.053,.012,,
ARXO,-,1.671,6.829,-,-,-,-,-,-,-,-,,  opt jun12,,.002,-,-,-,.002,.002,-7.12,.016,.001,,
AXE,150.333,23.674,9.993,.012,-,-,-1.50,-,-,-,-,,Archer Explore,,.18,+3,.15,.18,.18,.15,+12.88,.32,.135,,
ARD,1550.82,160.838,26.986,.024,-,-,-8.40,-,-,-,-,,Argent Minerals,,.17,-,.17,.18,.19,.165,-7.12,.29,.073,,
AVK,74.340,25.012,-,.004,-,-,-,-,-,-,-,,Argentina Min,,.115,-,.115,.12,.115,.10,-7.12,.375,.09,,
AVKO,-,8.318,-,-,-,-,-,-,-,-,-,,  opt mar15,,.025,-,-,-,.025,.025,-7.12,.22,.025,,
AXT,824.837,45.823,75.652,.003,-,-,-1.51,-,-,-,-,,Argo Explore,,.04,+.8,.033,.035,.04,.029,+17.88,.165,.029,,
ARE,1058.16,87.155,71.162,.012,-,-,-1.75,-,-,-,-,,Argonaut Res,,.049,-.4,.05,.052,.053,.041,-14.66,.195,.041,,
AGY,130.000,32.150,7.145,.012,-,-,-1.12,-,-,-,-,,Argosy Minerals,†,.10,+.9,.091,.10,.10,.091,+2.77,.365,.031,,
AHK,424.991,25.445,-,.006,-,-,-,-,-,-,-,,ARK Mines Ltd,,.22,+4.5,.21,.22,.22,.16,+18.60,.425,.14,,
ARV,1392.64,222.471,496.951,.006,-,-,-1.70,-,-,-,-,,Artemis Res,,.017,-.3,.017,.019,.02,.017,-22.12,.076,.017,,
AAJ,173.333,10.710,8.395,.003,-,-,-,-,-,-,-,,Aruma Res,,.072,-.3,.073,.079,.075,.07,-11.12,.18,.06,,
ATN,3205.18,542.089,189.868,.006,-,-,-.22,-,-,-,-,,Ashburton Min,,.008,-,.008,.009,.008,.007,-7.12,.071,.007,,
AKM,18533.9,366.865,368.624,.220,-,-,-.93,-,-,-,-,,Aspire Min,,.355,+4,.35,.355,.355,.275,+5.58,1.14,.275,,
AZT,5493.84,152.930,39.373,1.865,-,-,127.00,7.2,-,-,-,,Aston Res,,9.11,+36,8.55,9.20,9.12,8.17,-3.00,12.22,7.50,,
ARO,8436.66,1291.22,2958.05,.005,-,-,-.06,-,-,-,-,,Astro Res,,.003,-,-,-,.003,.002,-7.12,.007,.002,,
AROOB,-,48.770,281.588,-,-,-,-,-,-,-,-,,  opt nov12,,.001,-,-,-,.001,.001,-7.12,.003,.001,,
AHN,155.000,58.544,18.669,.009,-,-,-.79,-,-,-,-,,Athena Res,,.08,+.2,.075,.085,.081,.075,-4.55,.221,.072,,
AHNOA,120.000,2.606,3.536,-,-,-,-,-,-,-,-,,  opt apr12,,.015,-1.5,-,-,.03,.015,-57.12,.08,.015,,
ATV,405.371,86.637,95.085,.021,-,-,-.19,-,-,-,-,,Atlantic Gold,,.039,+.4,.035,.038,.041,.035,+4.31,.06,.033,,
ATVCD,-,7.908,.188,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,-7.12,.03,.001,,
ATI,79.337,35.769,838.087,.138,-,-,12.60,9.5,-,-,-,,Atlantic,,1.20,-5,1.11,1.22,1.30,1.20,-11.12,2.45,1.20,,
ATIO,6.000,1.631,132.226,.004,-,-,-,-,-,-,-,,  opt dec11,,.90,-25,.70,1.00,1.15,.90,-28.85,2.15,.90,,
AGO,26856.5,1702.49,965.603,2.737,1.98,1.5,26.70,11.5,3.00,8.90,.98,,Atlas Iron,,3.06,+20,3.06,3.08,3.07,2.83,-.12,4.34,2.58,,
ACZ,289.122,5.170,2.184,.009,-,-,.07,428.6,-,-,-,,Atticus Resources,,.30,+7,.30,.38,.30,.23,+23.32,.30,.15,,
ACZO,221.250,3.636,1.293,.002,-,-,-,-,-,-,-,,  opt sep12,,.07,+1,.08,.082,.075,.06,+9.55,.075,.023,,
AYA,25.800,3.352,-,.002,-,-,-3.03,-,-,-,-,,Attila Res,,.16,-2,.17,.21,.16,.16,-18.23,1.007,.15,,
AYAO,-,.334,-,-,-,-,-,-,-,-,-,,  opt jun14,,.08,-,.051,.08,.08,.08,-7.12,.21,.08,,
ACP,3.000,.973,-,.003,-,-,-,-,-,-,-,,Audalia Res Ltd,,.19,-3.5,.18,.20,.19,.19,-22.67,.26,.10,,
ACPO,-,.045,-,-,-,-,-,-,-,-,-,,  opt apr14,,.03,-,-,-,.03,.03,-7.12,.03,.03,,
AUK,1897.99,74.385,41.328,.030,-,-,-1.64,-,-,-,-,,Augur Res,,.17,-,.155,.17,.17,.135,-7.12,.48,.135,,
AEE,1218.00,130.598,83.789,.028,-,-,-2.10,-,-,-,-,,Aura Energy,,.205,+1,.205,.22,.225,.195,-1.99,.56,.18,,
AGU,2947.92,254.948,192.774,.006,-,-,-.31,-,-,-,-,,Aurium Res,,.02,-.2,.015,.02,.022,.02,-16.21,.097,.02,,
AGUOA,96.870,76.585,33.240,-,-,-,-,-,-,-,-,,  opt sep12,,.003,-.2,-,-,.005,.003,-47.12,.062,.003,,
ARM,371.591,82.937,102.920,.013,-,-,-6.17,-,-,-,-,,Aurora Minerals,,.12,-1,.12,.125,.125,.12,-14.81,.645,.12,,
AUT,7070.61,472.592,186.446,1.441,-,-,1.73,202.3,-,-,-,,Aurora Oil & Gas,,3.50,+30,3.48,3.50,3.50,3.22,+2.26,3.71,1.61,,
AIW,1071.06,276.470,256.256,.007,-,-,-2.50,-,-,-,-,,Aust-American Min,†,.10,-,.095,.10,.105,.095,-7.12,.45,.045,,
AIWO,30.000,58.115,12.885,-,-,-,-,-,-,-,-,,  opt dec12,†,.003,-,.003,.08,.003,.003,-7.12,.036,.001,,
AUC,327.423,32.942,52.880,.103,-,-,-1.11,-,-,-,-,,Ausgold,,1.20,+20,1.20,1.33,1.21,.97,+12.88,1.81,.725,,
AUCO,95.672,6.071,38.688,.046,-,-,-,-,-,-,-,,  opt mar13,,.95,+20,.90,.95,.95,.75,+19.55,1.60,.53,,
AOA,-,1.172,4.761,.014,-,-,-2.23,-,-,-,-,,Ausmon Resources,,.20,-,-,-,.20,.20,-7.12,.225,.14,,
ANW,116.667,4.243,3.280,.003,-,-,-1.10,-,-,-,-,,AusNiCo,,.04,-,.03,.044,.04,.04,-7.12,.195,.04,,
AQC,2513.59,663.028,318.134,.019,-,-,-.50,-,-,-,-,,Aust Pacific Coal,,.035,+.4,.034,.035,.035,.03,+5.79,.095,.028,,
AQD,410.000,39.406,37.545,.014,-,-,-4.59,-,-,-,-,,AusQuest,,.061,-.9,-,-,.07,.061,-19.97,.20,.061,,
AQR,53.500,19.501,185.756,.023,-,-,-3.71,-,-,-,-,,Aussie Q Res,,.16,-3,.15,.17,.18,.16,-22.90,.50,.16,,
ABZ,287.258,14.979,25.705,.018,-,-,-1.38,-,-,-,-,,Aust Bauxite,,.40,-1,.40,.41,.41,.38,-9.55,.89,.38,,
AKA,218.482,15.761,16.600,.007,-,-,-1.07,-,-,-,-,,Aust Minerals &  Min,,.14,-,.11,.14,.14,.13,-7.12,.235,.095,,
AUZ,2745.80,244.039,5619.21,.009,-,-,-.73,-,-,-,-,,Aust Mines,,.014,-,.014,.015,.015,.014,-7.12,.037,.013,,
AUZO,2001.05,54.666,6.667,-,-,-,-,-,-,-,-,,  opt jun13,,.003,-,.003,.007,.003,.003,-7.12,.017,.003,,
AOC,395.000,26.937,6.795,.004,-,-,-1.20,-,-,-,-,,Aust Oil Co,,.055,-.5,.055,.065,.058,.055,-15.45,.19,.055,,
AOCOA,-,8.345,2.770,-,-,-,-,-,-,-,-,,  opt dec11,,.018,-,-,-,.018,.018,-7.12,.029,.013,,
AOM,2490.00,2132.37,61.760,.004,-,-,-.16,-,-,-,-,,Aust Oriental Min,,.002,-.1,.001,.002,.003,.002,-40.45,.004,.001,,
ARW,3869.00,667.313,444.066,.031,.01,1.7,-.48,-,-,-,-,,Aust Renewable,,.017,+.1,.015,.017,.017,.016,-.87,.029,.013,,
ARWO,2219.20,236.552,73.817,.003,-,-,-,-,-,-,-,,  opt dec11,,.007,+.1,.004,.007,.007,.005,+9.55,.02,.005,,
AOK,704.885,71.051,161.898,.016,-,-,-1.08,-,-,-,-,,AusTex Oil,,.07,-,.07,.08,.08,.07,-7.12,.125,.07,,
AKK,19123.9,909.781,368.588,.017,-,-,-.21,-,-,-,-,,Austin Explore,,.029,-.2,.028,.029,.032,.027,-13.57,.044,.022,,
AKKO,-,65.826,88.162,-,-,-,-,-,-,-,-,,  opt nov11,,.001,-,-,-,.001,.001,-7.12,.009,.001,,
AKKOA,7520.00,104.277,-,.001,-,-,-,-,-,-,-,,  opt jul13,,.005,-,-,-,.006,.005,-7.12,.01,.004,,
AKKOB,2770.00,119.599,-,-,-,-,-,-,-,-,-,,  opt jul12,,.002,-,-,-,.002,.002,-7.12,.006,.002,,
APG,2269.88,448.390,233.404,.044,-,-,-.25,-,-,-,-,,Austpac Res,,.044,-.1,.042,.044,.047,.04,-9.34,.105,.031,,
AGD,47.500,4.038,3.663,.046,-,-,7.90,3.4,-,-,-,,Austral Gold,,.27,+1,.27,.285,.27,.25,-3.27,.34,.20,,
AZX,452.212,48.566,64.014,.029,-,-,-2.40,-,-,-,-,,Auzex Res,,.26,-1.5,.25,.265,.27,.24,-12.57,.75,.205,,
AZXOA,15.000,2.749,3.981,-,-,-,-,-,-,-,-,,  opt feb12,,.05,-8,-,-,.13,.05,-68.65,.54,.05,,
AVI,442.200,51.811,35.736,.013,-,-,-1.10,-,-,-,-,,Avalon Minerals,,.056,-.4,.058,.06,.065,.056,-13.78,.345,.056,,
AVB,85865.5,2266.59,3913.92,.088,-,-,-.35,-,-,-,-,,Avanco Res,,.11,+2.4,.105,.11,.115,.097,+20.79,.195,.056,,
AVBOB,4950.20,161.186,1203.27,.013,-,-,-,-,-,-,-,,  opt apr12,,.088,+1.8,.087,.09,.092,.08,+18.60,.17,.042,,
AVY,48.000,2.365,1.699,.003,-,-,-.99,-,-,-,-,,Avenue Res,,.155,-.5,-,-,.155,.155,-10.24,.40,.14,,
AVA,379.550,104.794,54.164,.022,-,-,-1.91,-,-,-,-,,Aviva Corp,,.135,-,.13,.14,.135,.13,-7.12,.295,.125,,
AVZ,96.385,21.210,32.789,.006,-,-,-2.30,-,-,-,-,,Avonlea Minerals,,.06,-1.8,.054,.071,.078,.06,-30.19,.32,.056,,
AWE,6935.51,580.330,744.044,.731,1.66,.8,-22.53,-,-,-,-,,AWE,,1.40,+16,1.38,1.40,1.41,1.255,+5.79,1.885,.905,,
AXC,4739.21,34.172,12.065,.002,-,-,-2.10,-,-,-,-,,AXG Mining,,.009,-.1,.008,.009,.01,.009,-17.12,.024,.008,,
AVQ,8363.07,3760.48,271.450,.032,-,-,-.62,-,-,-,-,,Axiom Min,,.031,+.3,.03,.032,.037,.029,+3.60,.084,.022,,
AZK,81.782,.799,-,.021,-,-,-,-,-,-,-,,Aziana Ltd,,.22,-1,-,-,.23,.20,-11.46,.25,.20,,
AZKO,126.600,.511,-,.001,-,-,-,-,-,-,-,,  opt sep13,,.025,-,-,-,.025,.025,-7.12,.04,.021,,
AZH,3509.37,288.767,133.923,.212,-,-,-1.16,-,-,-,-,,Azimuth Res,,.56,+.5,.56,.58,.59,.555,-6.21,.655,.15,,
AZM,3007.23,148.991,356.509,.144,-,-,-7.74,-,-,-,-,,Azumah Res,,.51,+9.5,.47,.515,.51,.395,+15.78,.79,.35,,
AZS,1759.01,159.354,434.035,.012,-,-,-1.20,-,-,-,-,,Azure Minerals,,.03,-,.03,.031,.032,.028,-7.12,.12,.028,,
BND,17144.8,344.928,37.142,.301,-,-,-1.10,-,-,-,-,,Bandanna Energy,,.57,-6,.57,.575,.68,.51,-16.64,2.232,.51,,
BMN,1112.65,308.639,293.191,.061,-,-,-5.60,-,-,-,-,,Bannerman Res,,.26,+1,.26,.265,.27,.245,-3.12,.905,.205,,
BKP,27944.2,3861.21,1465.58,.019,-,-,-.04,-,-,-,-,,Baraka Energy,,.009,-.2,.009,.01,.011,.009,-25.30,.03,.007,,
BAR,1123.81,76.133,88.178,.011,-,-,-.32,-,-,-,-,,Barra Res,,.031,+.2,.031,.032,.032,.029,-.22,.057,.022,,
BAC,87.127,2.099,-,.005,-,-,-,-,-,-,-,,Baru Resources,,.15,+1,.15,.185,.15,.14,+.03,.20,.13,,
BSE,2311.37,253.405,73.967,.216,-,-,-2.27,-,-,-,-,,Base Res,,.47,+1,.455,.475,.49,.425,-4.94,.644,.312,,
BSM,1524.99,84.049,102.468,.027,-,-,-7.49,-,-,-,-,,Bass Metals,,.09,-,.089,.095,.095,.088,-7.12,.465,.088,,
BSMO,2.037,4.292,-,.002,-,-,-,-,-,-,-,,  opt sep14,,.03,+.1,.027,.035,.03,.03,-3.67,.04,.028,,
