ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 2, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5438.8 at 2014-05-02T16:52:06. Report at Friday, May 2, 2014. Processed Saturday at 2014-05-03T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,34.200,4.702,5.161,.021,-,-,-.56,-,-,-,-,,3D Oil,,.09,-,.085,.09,.097,.09,+1.39,.135,.075,,
DDD,350.000,3.772,4.340,.004,-,-,-.24,-,-,-,-,,3D Res,,.017,-.2,.015,.02,.019,.017,-9.14,.030,.012,,
ARH,623.607,4.266,4.842,.015,-,-,-4.20,-,-,-,-,,A'asian Resources,,.031,+.1,.03,.031,.032,.03,+4.72,.16,.021,,
AYC,-,.785,.985,.010,-,-,-.82,-,-,-,-,,A1 Gold,,.10,-,.082,.11,.10,.10,+1.39,.215,.085,,
ABU,11563.2,328.606,504.406,.087,-,-,-.22,-,-,-,-,,ABM Res,,.023,-,.022,.023,.023,.022,+1.39,.04,.021,,
AJC,1732.00,32.623,56.907,.010,-,-,-.19,-,-,-,-,,Acacia Coal,,.011,+.1,.01,.012,.011,.01,+11.39,.016,.007,,
ACB,2166.73,12.605,13.872,.014,-,-,-1.33,-,-,-,-,,A-Cap Res,,.048,-,.048,.05,.05,.045,+1.39,.086,.042,,
ACS,26.900,.427,.607,.035,-,-,-1.44,-,-,-,-,,Accent Res,,.195,+.5,.18,.22,.195,.19,+4.02,.23,.14,,
AIV,1151.20,12.328,45.208,.011,-,-,-1.23,-,-,-,-,,ActiveX,,.021,-,.015,.021,.022,.021,+1.39,.022,.01,,
ADD,38.552,1.969,4.347,.001,-,-,-.26,-,-,-,-,,Adavale Resources,,.004,-.1,.003,.004,.005,.003,-18.61,.009,.002,,
ADN,654.706,23.472,156.096,.011,-,-,-.49,-,-,-,-,,Adelaide Res,,.048,-,.048,.049,.053,.048,+1.39,.17,.048,,
ABY,2146.46,8.230,28.106,.066,1.64,.13,-.07,-,-,-,-,,Aditya Birla,,.21,-8.5,.21,.22,.295,.15,-27.42,.42,.15,,
ADY,1637.00,29.151,17.752,.009,-,-,-2.92,-,-,-,-,,Admiralty Res,,.012,-.1,.012,.013,.013,.012,-6.30,.035,.012,,
