ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 11:42 Sunday 22/8/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ALG,40,1.244,0.139,0.004,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.19,,0.19,0.22,0.19,0.19,0.42,0.245,0.15
ALGO,-,0.022,-,-,-,-,-,-,-,-,-,,  opt mar13,,0.03,,0.03,0.04,0.03,0.03,0.42,0.03,0.03
AUQ,326.208,6.624,7.78,0.008,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.10,-1,0.10,0.105,0.12,0.10,-8.67,0.25,0.055
ALY,539.468,74.903,42.708,0.031,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.395,-2,0.39,0.405,0.43,0.395,-4.40,1.27,0.205
ALYO,455.95,12.641,5.532,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.14,-3,0.12,0.14,0.18,0.14,-17.23,0.96,0.05
AYN,7818.08,252.221,-,0.016,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.021,-0.3,0.021,0.022,0.024,0.021,-12.08,0.06,0.02
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,0.42,0.021,0.021
ALK,9789.15,60.273,34.335,0.125,-,-,0.93,53.8,-,-,-,,Alkane Res Ltd,,0.50,8.5,0.495,0.505,0.54,0.41,20.90,0.54,0.23
AGS,1248.09,58.717,110.791,0.114,-,-,-1.97,-,-,-,-,,Alliance Res,,0.335,0.5,0.335,0.34,0.36,0.32,1.94,0.865,0.28
ALD,1456.21,107.392,60.028,0.374,0.26,1.4,-3.42,-,-,-,-,,Allied Gold Ltd,,0.36,1,0.355,0.36,0.37,0.35,3.28,0.545,0.25
AYR,150,25.765,7.163,0.002,-,-,-0.62,-,-,-,-,,Alloy Res,,0.021,0.1,0.021,0.024,0.021,0.02,5.42,0.042,0.019
AOH,4698.81,95.134,735.259,0.033,-,-,-1.09,-,-,-,-,,Altona Min Ltd,,0.135,1,0.13,0.14,0.135,0.11,8.42,0.29,0.089
AJM,644.537,20.458,9.659,0.023,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.12,,0.12,0.125,0.125,0.115,0.42,0.359,0.115
AWC,167182,3046.76,2487.03,4.283,1.22,1.4,0.59,297.5,4.22,0.14,2.40,f,Alumina Ltd,,1.755,,1.755,1.76,1.785,1.70,0.42,2.06,1.45
AMU,1136.24,89.722,35.19,0.068,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.225,-1,0.225,0.23,0.24,0.225,-3.84,0.335,0.175
AXZ,35.455,2.228,2.119,0.007,-,-,-2.13,-,-,-,-,,Amex Res,,0.14,-1,0.13,0.16,0.15,0.135,-6.25,0.25,0.115
AMX,2059.27,103.536,40.637,0.317,-,-,-7,-,-,-,-,,Ampella Min,,1.79,5,1.79,1.80,1.95,1.74,3.29,1.95,0.36
AHR,15,8.435,2.914,0.005,-,-,-2.05,-,-,-,-,,Anchor Res,,0.135,,0.13,0.145,0.135,0.135,0.42,0.28,0.086
AND,2717.81,64.941,71.055,2.348,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,4.33,6,4.25,4.37,4.52,4.12,1.83,4.52,2.00
ATM,-,0.012,0.012,2.289,0.10,12.0,0.7,171.4,1.37,0.51,1.14,,Aneka Tambang cdi,,1.20,1.4,-,1.30,1.186,1.186,1.58,1.30,1.02
AAR,1378.85,266.706,113.455,0.021,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.04,,0.037,0.04,0.04,0.037,0.42,0.066,0.018
AGG,127.683,2.661,4.387,0.879,8.69,1.1,-99.23,-,3.87,-,0.39,,Anglogold Ashanti,,9.85,5,9.54,9.90,9.85,9.51,0.93,10.50,7.65
AZZ,8005.85,236.524,69.872,0.114,-,-,-1.6,-,-,-,-,,Antares Energy,,0.38,-8,0.375,0.38,0.455,0.375,-16.97,0.885,0.21
AVM,159.871,3.867,7.121,0.03,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.17,18,3.12,3.20,3.20,2.97,6.44,4.56,2.59
AAL,150,2.265,1.629,0.007,-,-,1.53,1.8,-,-,-,,Apac Coal,,0.027,-1.3,0.016,0.04,0.04,0.027,-32.08,0.08,0.027
AXM,25818.9,2019.32,634.193,0.068,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.019,-0.1,0.019,0.02,0.02,0.018,-4.58,0.093,0.014
AXMO,3400.17,272.101,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.004,-0.1,0.004,0.005,0.005,0.004,-19.58,0.025,0.004
AQQ,135,9.135,-,0.009,-,-,-,-,-,-,-,,Aphrodite Gold,,0.12,-0.5,0.12,0.13,0.125,0.12,-3.58,0.175,0.12
AQQO,80,4.293,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.03,0.1,0.03,0.034,0.03,0.029,3.87,0.035,0.025
AZO,208.446,31.235,-,0.048,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.57,1,0.555,0.57,0.57,0.53,2.21,0.87,0.35
AON,65,14.425,8.331,0.016,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.10,-1,0.105,0.13,0.11,0.10,-8.67,0.40,0.097
AONO,-,0.589,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.01,,0.005,0.015,0.01,0.01,0.42,0.025,0.01
AQP,7750.91,270.275,156.49,2.145,-,-,7.15,64.8,2.26,3.16,0.49,,Aquarius Platinum,,4.63,17,4.61,4.69,4.75,4.40,4.23,7.95,3.89
AQA,2847.69,113.84,81.984,2.688,-,-,-14.8,-,-,-,-,,Aquila Res,,8.34,1,8.32,8.36,8.73,8.00,0.54,11.38,5.846
ARU,7580.67,106.524,75.915,0.228,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.785,8.5,0.785,0.79,0.865,0.66,12.56,1.285,0.38
AAG,2152.96,57.998,1.721,0.038,-,-,-3.87,-,-,-,-,,Aragon Res,,0.19,2,0.18,0.185,0.195,0.17,12.19,0.27,0.11
AAGO,100,3.34,0.639,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,0.4,0.001,0.01,0.01,0.006,67.09,0.05,0.003
ARX,2312.93,141.458,17.141,0.007,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.019,-0.1,0.019,0.02,0.021,0.019,-4.58,0.065,0.015
ARXO,-,4.487,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.001,-0.3,0.001,0.005,0.004,0.004,-74.58,0.016,0.001
ARXOA,1039,48.055,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.002,-0.1,0.001,0.003,0.003,0.002,-32.91,0.026,0.002
AXE,17.381,5.485,4.824,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.11,0.5,0.105,0.115,0.11,0.105,5.18,0.21,0.085
ARD,75.946,18.765,7.352,0.009,-,-,-3.42,-,-,-,-,,Argent Min,,0.21,1,0.21,0.215,0.215,0.20,5.42,0.24,0.10
ARDO,90,6.155,2.317,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.025,,0.026,0.033,0.025,0.025,0.42,0.06,0.015
AXT,2523.83,42.787,9.132,0.004,-,-,0.76,5.7,-,-,-,,Argo Explore,,0.043,,0.041,0.046,0.047,0.04,0.42,0.115,0.034
ARE,956.1,31.328,43.069,0.012,-,-,0.61,11.5,-,-,-,,Argonaut Res,,0.07,-0.2,0.068,0.07,0.073,0.068,-2.36,0.105,0.051
AGY,15,4.369,2.032,0.002,-,-,-0.84,-,-,-,-,,Argosy Min cdi,,0.02,,0.015,0.03,0.02,0.02,0.42,0.13,0.018
AOE,-,1139.36,700.829,3.436,2.13,2.2,15.38,30.4,-,-,-,,Arrow Energy,,4.68,,-,-,4.68,4.68,0.42,5.31,3.26
ARV,6827.13,62.381,6.617,0.013,-,-,0.31,19.4,-,-,-,,Artemis Res,,0.06,0.2,0.06,0.062,0.067,0.057,3.87,0.199,0.035
ARVOB,971.599,10.224,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.015,-0.5,0.017,0.025,0.022,0.015,-24.58,0.058,0.009
AAJ,810,2.071,-,0.004,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.155,,0.155,0.16,0.16,0.15,0.42,0.19,0.15
ATN,3325.31,87.988,56.67,0.007,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.013,-0.1,0.013,0.015,0.015,0.013,-6.72,0.099,0.01
AKM,1498.8,133.151,20.047,0.021,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.077,-0.4,0.076,0.08,0.083,0.077,-4.52,0.18,0.02
AZT,6500.71,6.501,-,1.237,-,-,-,-,-,-,-,,Aston Res Ltd def,,6.05,,6.00,6.09,6.09,5.50,-,6.09,5.50
ARO,12366.4,2368.8,72.287,0.011,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.007,0.1,0.006,0.007,0.007,0.006,17.09,0.016,0.003
AROOB,7000,189.259,22.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.002,0.003,0.002,0.002,0.42,0.007,0.002
AHN,491.75,5.86,3.196,0.007,-,-,-0.62,-,-,-,-,,Athena Res,,0.10,0.5,0.08,0.12,0.11,0.095,5.68,0.12,0.035
AHNOA,30,1.181,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.03,,0.016,0.03,0.03,0.03,0.42,0.031,0.017
ATV,2180,57.418,52.727,0.014,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.036,-0.3,0.035,0.039,0.039,0.036,-7.27,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,0.42,0.03,0.011
ATVOA,-,2.74,12.162,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.002,0.01,0.01,0.01,0.42,0.045,0.008
AGO,12450.6,646.771,338.604,0.985,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.08,-11,2.08,2.10,2.24,2.08,-4.60,3.05,1.57
ATQ,1188.27,43.002,4.1,0.032,-,-,-6.9,-,-,-,-,,Atomic Res,,0.28,-1,0.28,0.285,0.31,0.28,-3.03,0.33,0.092
ATQO,168.16,3.908,1.527,0.003,-,-,-,-,-,-,-,,  opt aug11,,0.087,0.1,0.087,0.09,0.095,0.086,1.58,0.11,0.015
ACZ,10,1.018,1.197,0.004,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.15,-3,0.15,0.18,0.18,0.15,-16.25,0.26,0.12
ACZO,10,0.605,0.645,-,-,-,-,-,-,-,-,,  opt sep12,,0.031,,0.031,0.049,0.031,0.031,0.42,0.09,0.03
AUK,127.011,21.2,15.165,0.022,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.175,-0.5,0.16,0.17,0.18,0.175,-2.36,0.25,0.025
AUJ,128.154,20.17,3.306,0.008,-,-,-0.66,-,-,-,-,,Augustus Min,,0.20,-2,0.20,0.22,0.225,0.195,-8.67,0.47,0.15
AEE,1279.76,48.759,8.126,0.014,-,-,-3.57,-,-,-,-,,Aura Energy,,0.165,,0.165,0.17,0.18,0.15,0.42,0.33,0.12
AGU,825,100.027,28.437,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.019,-0.1,0.019,0.02,0.02,0.019,-4.58,0.075,0.015
AGUOA,-,19.74,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.004,0.007,0.007,0.007,0.42,0.025,0.006
ARM,2276.42,79.608,13.47,0.039,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.37,-1,0.36,0.37,0.385,0.355,-2.21,1.26,0.265
AUT,6796.23,105.404,11.301,0.311,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,1.125,6.5,1.11,1.125,1.17,0.995,6.55,1.17,0.11
AXO,-,206.906,38.377,0.143,-,-,-7.57,-,-,-,-,,Aurox Res,,0.73,,-,-,0.73,0.73,0.42,0.985,0.235
AIW,2002.85,42.997,26.297,0.006,-,-,3.36,1.2,-,-,-,,Ausamerican Min,,0.04,0.2,0.036,0.04,0.04,0.036,5.68,0.155,0.03
AUC,1416.45,32.844,-,0.013,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.24,-5,0.25,0.265,0.32,0.24,-16.82,0.36,0.12
AUCO,2142.13,18.506,-,0.006,-,-,-,-,-,-,-,,  opt mar13,,0.10,-3,0.095,0.10,0.13,0.10,-22.66,0.175,0.035
AOA,-,3.593,1.214,0.008,-,-,0.86,26.7,-,-,-,,Ausmon Resources,,0.23,,0.215,0.235,0.23,0.23,0.42,0.34,0.18
AQD,224.13,24.24,32.195,0.029,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.125,0.5,0.125,0.13,0.125,0.12,4.59,0.20,0.105
AQR,1044.82,172.703,5.915,0.076,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.56,-3.5,0.54,0.56,0.63,0.53,-5.46,0.79,0.053
ABZ,257.958,16.06,-,0.016,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.53,,0.525,0.54,0.55,0.50,0.42,0.56,0.25
AGV,569.864,48.341,2.851,0.007,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.105,-0.5,0.091,0.105,0.11,0.09,-4.13,0.16,0.015
AKA,25,14.811,-,0.006,-,-,-,-,-,-,-,,Aust Min Min,,0.145,-3.5,0.145,0.16,0.18,0.145,-19.02,0.235,0.12
AKAO,-,0.983,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.016,,0.015,0.037,0.016,0.016,0.42,0.04,0.015
AUZ,43615.6,4604.47,433.427,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.001,0.001,0.42,0.002,0.001
AUZO,-,0.5,6.252,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,0.42,0.001,0.001
AOC,70,3.258,5.959,0.004,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.085,-0.3,0.085,0.10,0.085,0.085,-2.99,0.16,0.07
AOCOA,-,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,0.42,0.03,0.01
AOM,840,36.702,21.345,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.002,0.004,0.003,0.003,0.42,0.009,0.002
ARW,2094.35,128.979,149.728,0.008,0.01,1.3,-1.56,-,-,-,-,,Aust Renewable,,0.013,0.1,0.012,0.013,0.013,0.011,8.75,0.033,0.009
AOK,2572.68,120.549,23.483,0.027,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.135,-0.5,0.135,0.14,0.15,0.135,-3.15,0.216,0.098
AOKO,202.5,10.15,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.026,,0.026,0.029,0.026,0.025,0.42,0.04,0.023
AKK,2622.89,335.468,32.278,0.009,-,-,-2.49,-,-,-,-,,Austin Explore,,0.032,-0.1,0.032,0.035,0.035,0.032,-2.61,0.071,0.027
AKKO,96.273,81.886,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.01,0.2,0.008,0.01,0.01,0.008,25.42,0.031,0.007
APG,2580.07,165.191,96.442,0.031,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.036,-0.3,0.036,0.038,0.039,0.036,-7.27,0.07,0.031
AGD,351.817,2.486,0.465,0.038,-,-,6.17,3.6,-,-,-,,Austral Gold,,0.225,-5.5,0.225,0.30,0.305,0.225,-19.22,0.305,0.065
AZX,10319.2,12.377,1.13,0.012,-,-,-3.35,-,-,-,-,,Auzex Res,*,0.205,6.5,0.195,0.205,0.25,0.18,46.85,0.26,0.09
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,*,0.009,,-,0.009,0.009,0.009,0.42,0.015,0.006
AVI,885.721,18.376,11.732,0.022,-,-,-0.68,-,-,-,-,,Avalon Min,,0.17,-1,0.16,0.17,0.175,0.16,-5.14,0.297,0.109
AVB,50385,464.979,219.126,0.01,-,-,1.23,1.6,-,-,-,,Avanco Res Ltd,,0.02,0.1,0.02,0.021,0.023,0.019,5.68,0.044,0.014
AVBOB,16774.1,150.029,37.771,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.011,0.2,0.01,0.011,0.012,0.01,22.64,0.027,0.006
AVA,462,25.121,55.338,0.011,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.095,1.3,0.091,0.095,0.095,0.082,16.27,0.16,0.056
AVO,9069.65,222.071,155.7,0.878,0.79,3.8,12.49,24.2,-,-,-,,Avoca Res,,3.02,13,3.01,3.05,3.10,2.87,4.92,3.10,1.48
AVZ,104.14,6.955,7.748,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.08,0.1,0.08,0.10,0.08,0.072,1.69,0.17,0.07
AWE,14994.2,532.601,365.191,0.843,1.74,0.9,1.43,112.9,-,-,-,,AWE Ltd,,1.615,-5.5,1.615,1.625,1.69,1.615,-2.87,3.17,1.465
AXC,350,6.787,10.234,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.015,,0.014,0.029,0.015,0.015,0.42,0.029,0.012
AXCO,-,3.01,3.509,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,0.42,0.005,0.001
AVQ,13152.1,130.26,-,0.018,-,-,0.29,7.6,-,-,-,,Axiom Min Ltd cdi,,0.022,,0.021,0.022,0.024,0.02,0.42,0.045,0.011
AZH,2606.08,53.991,5.651,0.021,-,-,-1.03,-,-,-,-,,Azimuth Res Ltd,,0.075,1.5,0.075,0.076,0.075,0.06,25.42,0.14,0.04
AZM,7197.12,248.62,32.279,0.109,-,-,-2.5,-,-,-,-,,Azumah Res,,0.51,9.5,0.50,0.51,0.51,0.42,23.31,0.53,0.10
AZS,1126.03,290.99,51.327,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.043,,0.042,0.043,0.043,0.042,0.42,0.111,0.033
BND,531.255,16.875,8.119,0.114,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.895,9.5,0.855,0.895,0.90,0.78,12.30,0.97,0.39
BMN,2219.9,189.108,128.16,0.077,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.38,-2,0.37,0.38,0.42,0.37,-4.58,1.43,0.24
BKP,6437.54,549.31,375.707,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.003,0.003,0.42,0.009,0.003
BAR,1012.6,64.264,65.081,0.019,-,-,-1.89,-,-,-,-,,Barra Res,,0.06,-0.2,0.056,0.06,0.064,0.06,-2.81,0.165,0.045
BARO,-,1.317,8.326,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.007,0.005,0.005,0.42,0.02,0.001
BSE,1122.7,20.962,5.744,0.015,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.12,0.5,0.11,0.12,0.13,0.11,4.77,0.16,0.06
BSM,796.87,64.463,36.744,0.031,-,-,13.32,1.4,-,-,-,,Bass Metals Ltd,,0.18,-1,0.175,0.185,0.19,0.175,-4.84,0.349,0.155
BAS,1280,89.731,23.266,0.007,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.025,,0.024,0.025,0.026,0.024,0.42,0.068,0.024
BSR,1094.15,40.874,19.506,0.031,-,-,-1.33,-,-,-,-,,Bassari Res,,0.175,0.5,0.175,0.19,0.20,0.175,3.36,0.44,0.128
BTV,1253.57,58.237,25.745,0.028,-,-,0.3,60.0,-,-,-,,Batavia Min,,0.18,-1,0.18,0.185,0.205,0.175,-4.84,0.375,0.093
BTVO,90.075,12.659,2.397,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.08,-2,0.08,0.10,0.10,0.08,-19.58,0.21,0.03
BTU,3779.09,118.59,9.614,0.055,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.245,3.5,0.24,0.245,0.245,0.205,17.09,0.255,0.063
BTUO,14.371,2.049,0.283,-,-,-,-,-,-,-,-,,  opt dec10,,0.05,2,0.05,0.11,0.05,0.03,67.09,0.05,0.007
BAU,801.048,122.079,61.731,0.04,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.17,-0.5,0.17,0.175,0.18,0.165,-2.44,1.345,0.13
BCI,602.386,54.747,38.728,0.146,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.74,10,1.705,1.74,1.74,1.61,6.52,2.23,0.93
BCD,2387.9,105.974,55.334,0.051,0.09,1.3,3.05,3.9,-,-,-,,BCD Res NL,,0.12,,0.12,0.125,0.125,0.12,0.42,0.18,0.085
BPT,25877.7,849.769,1074.86,0.699,1.27,0.5,16.05,4.0,1.75,9.17,2.73,p,Beach Energy Ltd,,0.64,-4,0.64,0.65,0.685,0.64,-5.46,1.04,0.64
BCN,11966,1586.21,747.012,0.011,-,-,1.96,0.8,-,-,-,,Beacon Min,,0.015,-0.1,0.014,0.015,0.016,0.014,-5.83,0.035,0.014
BCNO,-,13.957,20.773,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,0.42,0.006,0.001
BCNOA,15193.2,345.601,474.453,-,-,-,-,-,-,-,-,,  opt aug10,,0.004,0.1,0.003,0.004,0.005,0.003,33.75,0.022,0.003
BDR,6107.01,225.676,14.841,0.165,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.265,-1,0.26,0.27,0.29,0.26,-3.22,0.40,0.081
BDG,3899.21,131.721,198.76,0.094,0.15,1.2,3.2,5.8,0.5,6.40,2.70,,Bendigo Min Ltd,,0.185,,0.18,0.185,0.185,0.18,0.42,0.295,0.175
BKY,1557.08,42.904,55.148,0.176,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.28,5,1.275,1.29,1.30,1.225,4.49,1.595,0.905
BKYO,190,5.139,0.269,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,,0.50,0.62,0.58,0.55,0.42,0.85,0.40
