ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 7, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5477.0 at 2014-03-07T16:39:36. Report at Friday, March 7, 2014. Processed Saturday at 2014-03-08T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,200.000,3.677,1.216,.027,-,-,-.92,-,-,-,-,,3D Oil,,.115,+1,.10,.115,.115,.105,+8.39,.14,.075,,
DDD,130.000,2.474,2.648,.007,-,-,-.12,-,-,-,-,,3D Res,,.028,+.8,.022,.027,.028,.024,+38.86,.036,.012,,
ARH,66.900,2.044,1.773,.016,-,-,-4.70,-,-,-,-,,A'asian Resources,,.032,+.2,.03,.04,.032,.03,+5.53,.16,.021,,
AYC,40.000,.421,.308,.012,-,-,-.89,-,-,-,-,,A1 Gold,,.125,+1,.12,.13,.125,.125,+7.56,.235,.085,,
ABU,15235.5,216.766,261.440,.089,-,-,-.22,-,-,-,-,,ABM Res,,.027,-.2,.027,.028,.03,.027,-8.03,.046,.021,,
AJC,1519.30,13.335,30.344,.009,-,-,-.08,-,-,-,-,,Acacia Coal,,.01,+.3,.009,.01,.01,.008,+41.72,.017,.007,,
ACB,1019.01,7.146,6.257,.020,-,-,-.93,-,-,-,-,,A-Cap Res,,.076,+1.6,.076,.079,.076,.06,+25.53,.13,.042,,
ACS,-,.304,.234,.033,-,-,-.40,-,-,-,-,,Accent Res,,.185,-,.195,.20,.185,.185,-1.14,.23,.14,,
AIV,709.300,3.064,8.375,.008,-,-,-1.23,-,-,-,-,,ActiveX,,.015,+.3,.012,.015,.017,.012,+23.86,.021,.01,,
ADD,16.667,.905,2.589,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.005,-,.005,.013,.005,.005,-1.14,.016,.002,,
ADN,1619.97,12.935,5.845,.014,-,-,-3.63,-,-,-,-,,Adelaide Res,,.062,-.4,.07,.064,.07,.062,-7.20,.25,.036,,
