ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 7, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4555.9 at 2012-12-07T16:45:05. Report at Friday, December 7, 2012. Processed Saturday at 2012-12-08T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,703.644,34.184,18.029,.026,-,-,-3.38,-,-,-,-,,3D Oil,,.125,+3,.11,.14,.14,.10,+30.74,.14,.06,,
DDD,92.798,18.169,21.828,.008,-,-,-.34,-,-,-,-,,3D Res,,.033,+.3,.03,.037,.033,.03,+9.16,.047,.023,,
ARH,198.883,17.520,24.590,.034,-,-,-1.26,-,-,-,-,,A'asian Resources,,.07,+.2,.067,.07,.07,.066,+2.10,.215,.066,,
AYC,36.667,3.726,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.27,-1,.21,.285,.28,.27,-4.41,.30,.20,,
ABU,17490.5,2114.43,3199.13,.154,-,-,-.41,-,-,-,-,,ABM Res,,.047,-,.046,.047,.049,.046,-.84,.074,.035,,
AJC,2380.00,253.004,1406.65,.014,-,-,-.29,-,-,-,-,,Acacia Coal,,.016,-.1,.015,.016,.017,.015,-6.72,.056,.015,,
ACB,635.912,57.994,167.255,.025,-,-,-2.00,-,-,-,-,,A-Cap Res,,.11,-,.105,.115,.11,.105,-.84,.325,.10,,
ACS,25.100,91.294,36.894,.040,-,-,-.91,-,-,-,-,,Accent Res,,.22,-2,.22,.24,.24,.22,-9.17,.34,.20,,
ACN,1880.90,363.235,125.321,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,-,.285,.29,.29,.285,-.84,.295,.105,,
AIV,1203.68,33.241,145.955,.005,-,-,-.59,-,-,-,-,,ActiveX,,.019,+.3,.015,.019,.019,.018,+17.91,.03,.013,,
ADD,-,27.245,172.532,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.015,-,.012,.015,.015,.015,-.84,.02,.01,,
ADN,537.886,78.057,37.111,.010,-,-,-.68,-,-,-,-,,Adelaide Res,,.054,-.1,.052,.054,.056,.052,-2.66,.115,.035,,
ABY,1685.89,145.881,134.505,.143,1.61,.28,1.34,34.0,5.00,.27,10.99,,Aditya Birla,,.455,+2,.46,.475,.485,.44,+3.76,.91,.385,,
ADY,672.815,83.168,669.107,.025,-,-,-2.45,-,-,-,-,,Admiralty Res,,.034,-,.034,.035,.034,.033,-.84,.071,.031,,
AVD,9403.11,232.929,172.601,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-.1,.002,.003,.003,.002,-34.17,.007,.002,,
ADX,1675.45,232.524,350.647,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.016,-,.016,.017,.017,.016,-.84,.099,.015,,
AQR,145.500,11.053,19.836,.012,-,-,-1.36,-,-,-,-,,AEON Metals,,.07,-.5,.065,.07,.075,.07,-7.50,.225,.06,,
AFR,1355.13,244.553,522.442,.040,-,-,-2.89,-,-,-,-,,African Energy Res,,.115,-.5,.11,.115,.13,.105,-5.00,.465,.105,,
AGR,158.226,21.402,25.723,.020,-,-,-17.92,-,-,-,-,,Aguia Res,,.16,-1,.16,.165,.17,.16,-6.72,.58,.12,,
AQG,3212.59,167.872,102.933,.462,-,-,28.59,15.4,-,-,-,,Alacer Gold,,4.41,+14,4.36,4.49,4.44,4.11,+2.44,11.36,4.11,,
AUQ,5249.41,69.910,107.268,.044,-,-,-1.50,-,-,-,-,,Alara Res,,.18,-1.5,.165,.18,.195,.15,-8.53,.42,.15,,
ALY,85.333,28.865,78.481,.012,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.076,+.1,.075,.08,.076,.075,+.50,.185,.072,,
AYN,6062.27,1193.86,4322.94,.058,-,-,-.24,-,-,-,-,,Alcyone Res,,.039,-.2,.039,.04,.041,.038,-5.72,.095,.031,,
AYNO,485.242,25.637,-,-,-,-,-,-,-,-,-,,  opt may15,,.018,-.1,.018,.022,.019,.018,-6.10,.03,.008,,
AQI,55.000,1.326,-,.003,-,-,-,-,-,-,-,,Alicanto Min,,.205,-1,.22,-,.23,.205,-5.49,.26,.20,,
ALK,4767.42,198.300,373.699,.233,-,-,-.52,-,-,-,-,,Alkane Res,,.625,-7.5,.62,.63,.695,.61,-11.55,1.615,.61,,
AHQ,-,6.373,-,.003,-,-,-,-,-,-,-,,Allegiance Coal,,.065,-,.055,.07,.065,.065,-.84,.19,.052,,
AHQO,-,.918,-,-,-,-,-,-,-,-,-,,  opt mar14,,.008,-,.005,.02,.008,.008,-.84,.025,.008,,
AGS,744.633,214.124,161.785,.068,-,-,-1.12,-,-,-,-,,Alliance Res,,.20,-2.5,.20,.21,.225,.20,-11.95,.615,.17,,
AGE,-,39.941,95.831,.010,-,-,-.50,-,-,-,-,,Alligator Energy,,.075,-,.06,.075,.075,.075,-.84,.195,.075,,
AYR,-,80.338,293.884,.002,-,-,-.39,-,-,-,-,,Alloy Res,,.009,-,.009,.01,.009,.009,-.84,.027,.008,,
AYM,26.250,31.053,32.164,.010,-,-,-1.31,-,-,-,-,,Altuis Mining,,.022,+.1,.01,.038,.022,.022,+3.92,.081,.015,,
AOH,4077.47,182.421,340.631,.127,-,-,-4.82,-,-,-,-,,Altona Min,,.24,-2,.24,.25,.255,.22,-8.53,.33,.19,,
AJM,218.000,89.686,120.670,.077,-,-,-.45,-,-,-,-,,Altura Min,,.17,+.5,.16,.18,.175,.16,+2.19,.23,.125,,
AWC,45328.4,4118.12,3957.46,2.269,.96,.97,1.92,48.4,2.80,.69,3.01,,Alumina,,.93,-2,.925,.935,.965,.91,-2.94,1.395,.625,,
AMU,10027.5,152.614,180.689,.053,.32,.70,1.44,15.6,-,-,-,,Amadeus Energy,,.225,+2,.225,.23,.23,.205,+8.92,.255,.185,,
AQO,1108.53,90.246,-,.013,-,-,-2.20,-,-,-,-,,Ambassador Oil & Gas,,.16,-,.15,.16,.16,.135,-.84,.245,.075,,
AQOO,-,3.588,-,-,-,-,-,-,-,-,-,,  opt oct13,,.015,-,.015,.03,.015,.015,-.84,.052,.006,,
AXZ,48.000,2.754,11.423,.072,-,-,-1.44,-,-,-,-,,Amex Res,,.92,+2,.92,.99,.98,.90,+1.38,1.25,.73,,
AMX,5832.39,279.392,95.131,.073,-,-,-16.83,-,-,-,-,,Ampella Min,,.295,-4,.285,.295,.36,.29,-12.78,1.80,.29,,
AEK,1260.77,8.171,9.224,.009,-,-,-1.20,-,-,-,-,,Anatolia Energy,,.055,-,.055,.062,.056,.054,-.84,.15,.041,,
AEKO,200.000,.200,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.002,-,.002,.002,-,.002,.002,,
AHR,-,.086,13.398,.009,-,-,-4.01,-,-,-,-,,Anchor Res,,.18,-,.15,.19,.18,.18,-.84,.22,.12,,
ATM,-,.002,-,.002,-,-,-1.07,-,4.05,-,3.24,,Aneka Tambang,,1.25,-,-,-,1.25,1.25,-.84,1.25,1.209,,
AAR,1924.00,147.202,161.875,.005,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.006,-,.006,.007,.007,.006,-.84,.012,.005,,
AGG,47.651,2.937,4.385,.509,14.62,.39,1979.13,.3,9.93,199.31,1.74,,Anglogold Ashanti,,5.71,-28,5.70,5.90,5.99,5.70,-5.51,9.08,5.70,,
AZZ,1500.01,117.215,227.707,.141,-,-,-2.20,-,-,-,-,,Antares Energy,,.55,+3.5,.545,.55,.55,.51,+5.96,.60,.355,,
AZY,1366.66,15.584,49.975,.005,-,-,-1.52,-,-,-,-,,Antipa Min,,.035,-.5,.036,.037,.04,.035,-13.34,.138,.035,,
AZYO,-,3.504,11.091,-,-,-,-,-,-,-,-,,  opt mar13,,.005,-,.001,.005,.005,.005,-.84,.04,.005,,
AZYOA,1522.25,2.212,-,-,-,-,-,-,-,-,-,,  opt dec14,,.01,-.1,.008,.01,.012,.01,-9.93,.012,.01,,
