ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 22, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5036.7 at 2013-02-22T16:48:35. Report at Friday, February 22, 2013. Processed Saturday at 2013-02-23T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,144.914,.985,2.524,.021,-,-,-3.38,-,-,-,-,,3D Oil,,.09,-1,.073,.086,.095,.086,-9.65,.14,.06,,
DDD,406.611,2.475,4.713,.008,-,-,-.34,-,-,-,-,,3D Res,,.032,-.2,.03,.035,.035,.029,-5.53,.046,.023,,
ARH,309.084,1.493,1.614,.039,-,-,-1.26,-,-,-,-,,A'asian Resources,,.08,-.3,.075,.08,.083,.08,-3.26,.215,.06,,
AYC,20.000,.306,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.26,-,.19,.24,.26,.26,+.35,.30,.20,,
ABU,37781.8,238.787,422.446,.128,-,-,-.41,-,-,-,-,,ABM Res,,.039,-.1,.038,.039,.04,.035,-2.15,.065,.035,,
AJC,1544.76,22.254,64.961,.017,-,-,-.29,-,-,-,-,,Acacia Coal,,.019,-,.018,.02,.02,.018,+.35,.056,.013,,
ACB,1051.29,4.788,11.874,.027,-,-,-2.00,-,-,-,-,,A-Cap Res,,.12,+.5,.12,.125,.125,.11,+4.70,.275,.10,,
ACS,21.300,.168,80.190,.036,-,-,-.91,-,-,-,-,,Accent Res,,.20,-4,.20,.23,.24,.20,-16.31,.335,.20,,
AIV,695.100,6.832,5.797,.004,-,-,-.59,-,-,-,-,,ActiveX,,.015,-.3,.013,.015,.018,.013,-16.31,.025,.013,,
ADD,217.866,1.478,10.745,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.017,+.2,.017,.019,.019,.015,+13.69,.021,.012,,
ADN,777.727,5.125,8.692,.009,-,-,-.68,-,-,-,-,,Adelaide Res,,.047,+.3,.047,.048,.05,.044,+7.17,.115,.035,,
ABY,1847.84,12.633,13.613,.161,1.61,.32,1.34,38.4,5.00,.27,9.71,,Aditya Birla,,.515,-5.5,.515,.525,.57,.505,-9.30,.825,.385,,
ADY,7385.38,11.044,21.149,.025,-,-,-2.45,-,-,-,-,,Admiralty Res,,.034,-.1,.033,.035,.045,.033,-2.50,.052,.031,,
AVD,24233.8,121.797,2.051,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-,.001,.002,.002,.001,+.35,.007,.001,,
ADX,1713.83,66.921,28.838,.011,-,-,-3.10,-,-,-,-,,ADX Energy,,.023,+.1,.023,.024,.024,.022,+4.90,.099,.014,,
AQR,3968.61,6.724,1.580,.046,-,-,-1.36,-,-,-,-,,AEON Metals,,.275,+14.5,.275,.28,.28,.125,+111.9,.28,.06,,
