ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4325.8 at 16:34 21/5/2010  Report at 19:07 Friday 21/5/2010. Processed 13:42 Sunday 23/5/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AAE,714.019,59.128,-,0.004,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.01,-0.1,0.01,0.012,0.011,0.01,-2.26,0.027,0.009
ALG,15,0.719,0.02,0.004,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.18,-1,0.175,0.20,0.19,0.18,1.57,0.245,0.14
AUQ,22.408,3.94,4.142,0.007,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.092,,0.078,0.09,0.094,0.092,6.83,0.25,0.048
ALY,2590.63,49.645,1.945,0.04,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.53,-1.5,0.52,0.53,0.545,0.40,4.08,1.27,0.07
ALYO,50,3.04,0.875,0.006,-,-,-,-,-,-,-,,  opt aug10,,0.285,0.5,0.22,0.285,0.285,0.28,8.62,0.96,0.004
AYN,5566.02,116.028,-,0.014,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.023,-0.5,0.022,0.024,0.028,0.022,-11.03,0.06,0.022
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,6.83,0.021,0.021
ALK,763.382,22.237,16.831,0.073,-,-,0.93,31.7,-,-,-,,Alkane Res Ltd,,0.295,-1.5,0.29,0.295,0.305,0.265,1.99,0.49,0.25
AGS,2314.17,35.303,42.949,0.119,-,-,-1.97,-,-,-,-,,Alliance Res,,0.35,-5.5,0.35,0.37,0.41,0.34,-6.75,0.98,0.34
ALD,7767.71,79.981,32.632,0.39,0.26,1.4,-3.42,-,-,-,-,,Allied Gold Ltd,,0.375,,0.375,0.38,0.39,0.34,6.83,0.55,0.25
AYR,847.968,18.818,4.24,0.003,-,-,-0.62,-,-,-,-,,Alloy Res,,0.027,-0.9,0.026,0.034,0.036,0.027,-18.17,0.042,0.019
AJM,1073.98,11.919,4.323,0.031,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.16,-5,0.15,0.16,0.22,0.155,-16.98,0.37,0.067
AJMO,-,2.488,0.084,-,-,-,-,-,-,-,-,,  opt may10,,0.007,,-,0.001,0.007,0.007,6.83,0.08,0.005
AWC,145977,1851.99,1215.28,3.929,1.21,1.3,-1.2,-,2,-,1.24,f,Alumina Ltd,,1.61,-9.5,1.605,1.615,1.665,1.51,1.26,2.06,1.235
AMU,2741.77,49.464,10.168,0.058,0.34,0.6,-10.17,-,-,-,-,,Amadeus Energy,,0.19,-2,0.185,0.20,0.21,0.19,-2.69,0.43,0.185
AXZ,303.457,1.316,0.336,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.16,1,0.135,0.17,0.17,0.15,13.50,0.25,0.085
AMX,3421.05,78.517,19.407,0.23,-,-,-7,-,-,-,-,,Ampella Min,,1.40,-40.5,1.385,1.40,1.79,1.28,-15.61,1.94,0.275
AMXO,35.795,2.375,0.659,0.019,-,-,-,-,-,-,-,,  opt jul10,,1.42,-22.5,1.19,1.33,1.60,1.39,-6.85,1.755,0.13
AHR,56.95,6.512,0.788,0.007,-,-,-2.05,-,-,-,-,,Anchor Res,,0.17,,0.15,0.17,0.195,0.17,6.83,0.28,0.041
AND,2152.86,36.243,47.11,1.442,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.06,-36,3.01,3.09,3.49,2.86,-3.69,3.58,1.68
ATM,4,0.012,0.011,2.289,0.10,12.0,0.7,171.4,2.94,0.24,2.45,,Aneka Tambang cdi,,1.20,-10,1.20,1.25,1.30,1.20,-0.86,1.30,0.97
AAR,5576.83,61.835,63.087,0.012,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.023,-0.2,0.022,0.024,0.026,0.022,-1.17,0.044,0.018
AGP,-,0.005,-,0.329,-,-,34.4,8.9,14.64,2.35,4.78,,Anglo Pacific Grp,,3.06,7.8,2.81,-,2.982,2.982,9.45,3.50,2.581
AGG,19.515,1.194,3.618,0.825,8.69,1.1,-99.23,-,3.87,-,0.42,,Anglogold Ashanti,,9.25,-50,9.25,9.75,9.78,9.25,1.70,11.00,7.65
AZZ,8293.03,144.613,16.011,0.156,-,-,-1.6,-,-,-,-,,Antares Energy,,0.565,-11,0.565,0.58,0.665,0.485,-9.46,0.885,0.18
AVM,148.952,2.633,1.631,0.031,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.28,-67,3.16,3.30,3.69,3.06,-10.13,4.56,1.38
AAL,89.48,1.843,1.082,0.004,-,-,1.53,2.5,-,-,-,,Apac Coal,,0.039,-1.9,0.039,0.059,0.058,0.039,-25.93,0.08,0.035
AXM,55490.9,1359.27,275.095,0.066,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.02,-0.1,0.02,0.021,0.02,0.016,2.07,0.187,0.014
AXMO,9089.67,211.467,-,0.004,-,-,-,-,-,-,-,,  opt nov12,,0.006,-0.1,0.005,0.006,0.006,0.005,-7.45,0.025,0.005
AZO,662.066,26.812,-,0.05,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.60,-11,0.60,0.63,0.71,0.52,-8.66,0.87,0.35
AON,300.495,11.074,1.635,0.015,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.13,-2.5,0.115,0.15,0.155,0.105,-9.30,0.40,0.105
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.006,-,0.02,0.02,6.83,0.025,0.012
AQP,11694.5,147.994,76.532,2.783,-,-,20.79,28.9,2.26,9.20,0.38,,Aquarius Platinum,,6.01,-99,5.80,6.02,6.89,5.68,-7.31,7.95,3.74
AQA,4003.12,79.275,28.927,2.697,-,-,-14.8,-,-,-,-,,Aquila Res,,8.37,-135,8.35,8.50,9.68,7.96,-7.06,11.38,3.709
ARU,2822.54,55.108,36.662,0.121,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.415,-7.5,0.41,0.42,0.485,0.39,-8.47,1.285,0.39
AAG,793.569,49.555,0.76,0.038,-,-,-3.87,-,-,-,-,,Aragon Res,,0.19,-5,0.18,0.19,0.24,0.17,-14.00,0.27,0.072
AAGO,36.999,2.005,0.322,-,-,-,-,-,-,-,-,,  opt sep10,,0.022,-1.8,0.022,0.03,0.022,0.022,-38.17,0.05,0.003
ARX,2645.71,117.316,6.168,0.014,-,-,8.42,0.5,-,-,-,,ARC Explore Ltd,,0.039,-0.3,0.036,0.043,0.04,0.03,-0.31,0.065,0.009
ARXO,20,4.086,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.002,,0.002,0.01,0.002,0.002,6.83,0.016,0.001
ARXOA,1086.66,36.922,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.006,0.01,0.01,0.006,6.83,0.026,0.006
AXE,40,4.938,2.082,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.11,-2,0.11,0.135,0.12,0.11,-8.55,0.21,0.056
ARD,278.333,11.161,5.117,0.007,-,-,-3.42,-,-,-,-,,Argent Min,,0.16,-4,0.125,0.15,0.165,0.15,-13.17,0.23,0.10
ARDO,384,4.632,1.677,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.032,-0.8,0.031,0.04,0.04,0.032,-13.17,0.06,0.015
AXT,1125.98,30.863,4.87,0.003,-,-,0.76,5.4,-,-,-,,Argo Explore,,0.041,-0.7,0.04,0.042,0.048,0.037,-7.75,0.115,0.03
ARE,868.31,20.902,20.422,0.009,-,-,0.61,9.2,-,-,-,,Argonaut Res,,0.056,-1.4,0.056,0.06,0.067,0.055,-13.17,0.105,0.048
AGY,-,1.946,1.314,0.004,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.04,,0.027,0.039,0.04,0.04,6.83,0.13,0.033
AOE,50142.4,677.117,338.695,3.502,2.13,2.2,15.38,31.1,-,-,-,,Arrow Energy,,4.78,-12,4.75,4.79,4.90,4.54,4.38,5.31,3.04
ARV,2291.66,34.184,1.852,0.009,-,-,0.31,16.1,-,-,-,,Artemis Res,,0.05,-0.1,0.044,0.05,0.054,0.048,4.87,0.199,0.037
ARVOB,102.337,3.577,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.017,0.1,0.016,0.02,0.017,0.016,13.08,0.058,0.01
ATN,2936.52,58.622,27.648,0.01,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.019,-0.4,0.019,0.02,0.023,0.018,-10.56,0.099,0.008
AKM,6018.1,89.797,5.506,0.024,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.105,-3,0.10,0.11,0.14,0.097,-15.39,0.18,0.013
ARO,50643.3,1871.4,24.914,0.008,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.006,-0.1,0.005,0.006,0.007,0.005,-7.45,0.016,0.004
AROOB,130,145.148,10.503,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,-0.1,0.002,0.003,0.003,0.002,-26.50,0.007,0.002
AHN,96.9,4.362,1.88,0.005,-,-,-0.62,-,-,-,-,,Athena Res,,0.08,2,0.07,0.08,0.08,0.06,40.16,0.12,0.032
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.013,0.035,0.031,0.031,6.83,0.031,0.017
ATV,1275,28.612,19.899,0.017,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.042,-0.8,0.04,0.042,0.05,0.04,-9.17,0.10,0.04
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,0.001,0.03,0.012,0.012,6.83,0.03,0.011
ATVOA,-,2.368,8.521,-,-,-,-,-,-,-,-,,  opt jan11,,0.008,,0.006,0.01,0.008,0.008,6.83,0.045,0.008
AGO,38079.8,423.206,182.63,0.923,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,1.95,-37,1.94,1.955,2.27,1.68,-9.12,3.05,1.475
AXY,3566.1,59.363,16.053,0.008,-,-,-0.88,-,-,-,-,,Atom Energy Ltd,,0.038,-1.2,0.038,0.044,0.05,0.038,-17.17,0.125,0.03
AXYO,-,3.079,1.789,-,-,-,-,-,-,-,-,,  opt oct10,,0.001,,-,0.001,0.001,0.001,6.83,0.01,0.001
ATQ,991.872,24.292,2.303,0.014,-,-,-6.9,-,-,-,-,,Atomic Res,,0.145,-2.5,0.14,0.145,0.17,0.125,-7.87,0.185,0.092
ATQO,131.999,1.842,0.03,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.035,,0.03,0.063,0.04,0.035,6.83,0.04,0.001
ACZ,22.5,0.848,0.593,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.17,2,0.17,0.19,0.17,0.12,20.16,0.26,0.12
ACZO,12.5,0.472,0.258,-,-,-,-,-,-,-,-,,  opt sep12,,0.03,,0.03,0.05,0.03,0.03,6.83,0.09,0.03
ADX,6331.42,114.965,71.311,0.046,-,-,-0.89,-,-,-,-,,Audax Res,,0.16,-1.5,0.15,0.16,0.175,0.135,-1.74,0.212,0.081
AUK,323.5,15.268,4.409,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.18,0.5,0.15,0.195,0.18,0.15,9.69,0.25,0.016
AUKO,-,2.024,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,,0.005,0.03,0.03,0.03,6.83,0.045,0.009
AUJ,506.319,12.81,1.796,0.01,-,-,-0.66,-,-,-,-,,Augustus Min,,0.25,-5,0.25,0.275,0.30,0.245,-9.84,0.47,0.10
AUJO,1315,2.262,-,0.001,-,-,-,-,-,-,-,,  opt jul10,,0.03,-3,0.03,0.049,0.06,0.025,-43.17,0.215,0.025
AEE,881.398,41.146,2.345,0.015,-,-,-3.57,-,-,-,-,,Aura Energy,,0.175,-0.5,0.165,0.175,0.22,0.16,4.05,0.33,0.08
AGU,4256.99,63.519,1.079,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.02,-0.5,0.02,0.023,0.025,0.02,-13.17,0.075,0.02
AGUO,2500,3.218,2.25,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,6.83,0.01,0.001
AGUOA,-,12.29,-,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.01,,0.005,0.009,0.01,0.01,6.83,0.025,0.008
ARM,3170.67,48.49,2.736,0.058,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.56,-21,0.56,0.58,0.765,0.52,-20.44,1.26,0.135
AUT,8186.5,49.701,5.861,0.16,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.725,2,0.725,0.74,0.83,0.665,9.67,0.83,0.11
AXO,3846.17,181.881,19.904,0.122,-,-,-7.57,-,-,-,-,,Aurox Res,,0.63,-12,0.625,0.635,0.74,0.54,-9.17,0.985,0.22
AIW,406.484,26.283,5.805,0.007,-,-,3.36,1.5,-,-,-,,Ausamerican Min,,0.049,-0.9,0.045,0.052,0.06,0.045,-8.69,0.155,0.045
AUC,63,16.247,-,0.007,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.13,-4,0.13,0.14,0.17,0.13,-16.70,0.248,0.13
AUCO,356.5,9.489,-,0.002,-,-,-,-,-,-,-,,  opt mar13,,0.035,-1.5,0.035,0.06,0.05,0.035,-23.17,0.07,0.035
AOA,190.355,2.03,0.508,0.007,-,-,0.86,23.3,-,-,-,,Ausmon Resources,,0.20,-2.5,0.205,0.22,0.225,0.20,-4.28,0.34,0.18
AQD,1025.68,19.557,20.83,0.034,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.15,-3,0.145,0.15,0.19,0.145,-9.84,0.20,0.105
AQR,2208.53,152.287,2.146,0.04,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.31,-11.5,0.31,0.325,0.43,0.30,-20.23,0.79,0.038
ABZ,438.387,11.436,-,0.011,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.35,1.5,0.27,0.34,0.355,0.31,11.31,0.49,0.25
AGV,35,4.561,1.092,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.034,,0.028,0.033,0.034,0.028,6.83,0.057,0.018
AKA,122.4,13.301,-,0.007,-,-,-,-,-,-,-,,Aust Min Min,,0.15,-3.5,0.15,0.175,0.185,0.15,-12.09,0.235,0.15
AKAO,-,0.811,-,0.002,-,-,-,-,-,-,-,,  opt oct11,,0.04,,0.014,0.04,0.04,0.04,6.83,0.04,0.02
AUZ,1148566,3029.38,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.001,0.002,0.001,6.83,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,6.83,0.001,0.001
AOC,25,2.619,1.738,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.10,,0.09,0.12,0.10,0.10,6.83,0.16,0.07
AOCOA,-,2.004,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.019,,0.007,0.02,0.019,0.019,6.83,0.03,0.012
AOM,3,23.064,5.073,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,-0.1,0.003,0.004,0.003,0.003,-18.17,0.009,0.003
ARW,1723.97,96.677,64.528,0.008,0.01,1.3,-1.56,-,-,-,-,,Aust Renewable,,0.013,-0.1,0.013,0.016,0.016,0.013,-0.31,0.033,0.01
AOK,3230.52,81.22,7.897,0.025,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.125,-2.5,0.125,0.13,0.15,0.12,-9.84,0.216,0.098
AKK,7727.06,272.746,5.647,0.01,-,-,-2.49,-,-,-,-,,Austin Explore,,0.035,-0.2,0.031,0.034,0.039,0.029,1.43,0.096,0.025
AKKO,525.111,58.332,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.008,-0.2,0.006,0.01,0.01,0.008,-13.17,0.031,0.008
APG,4667.56,119.368,42.43,0.032,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.038,0.2,0.038,0.039,0.04,0.037,12.39,0.07,0.029
AAF,2300,407.415,146.911,0.004,-,-,-0.14,-,-,-,-,,Austral Africa Res,,0.001,-0.1,0.001,0.002,0.002,0.001,-43.17,0.007,0.001
AGD,86.471,1.256,0.152,0.042,-,-,6.17,4.1,-,-,-,,Austral Gold,,0.25,8,0.17,0.24,0.25,0.17,53.89,0.25,0.065
AZX,219.5,1.503,0.514,0.008,-,-,-3.35,-,-,-,-,,Auzex Res,,0.16,,0.155,0.17,0.17,0.16,6.83,0.26,0.11
AZXO,-,0.02,0.116,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.001,0.009,0.009,6.83,0.015,0.006
AVI,598.338,13.994,3.034,0.024,-,-,-0.68,-,-,-,-,,Avalon Min,,0.18,-1,0.17,0.18,0.195,0.165,1.57,0.297,0.079
AVB,12531,274.982,2.922,0.01,-,-,1.23,1.5,-,-,-,,Avanco Res Ltd,,0.019,-0.3,0.018,0.019,0.023,0.016,-6.80,0.044,0.011
AVBO,-,18.625,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,6.83,0.15,0.001
AVBOB,1355,94.879,0.21,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.01,-0.2,0.009,0.011,0.013,0.01,-9.84,0.027,0.004
AVA,412.288,17.926,26.948,0.009,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.075,,0.063,0.075,0.075,0.062,6.83,0.17,0.056
AVO,5302.75,130.285,95.379,0.614,0.79,2.7,12.49,17.0,-,-,-,,Avoca Res,,2.12,-17,2.09,2.15,2.36,2.03,-0.59,2.37,1.48
AVZ,400,5.479,3.099,0.006,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.10,0.5,0.055,0.10,0.105,0.10,12.09,0.17,0.06
AWE,17956.4,286.701,187.653,1.07,1.74,1.2,1.43,143.4,-,-,-,,AWE Ltd,,2.05,-25,2.05,2.08,2.27,1.915,-4.04,3.17,1.915
AXC,919.78,4.71,6.612,0.002,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.021,-0.1,0.021,0.027,0.022,0.021,2.29,0.04,0.018
AXCO,-,2.51,1.03,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,6.83,0.006,0.001
AVQ,6615.3,98.735,-,0.019,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.024,,0.024,0.025,0.027,0.024,6.83,0.045,0.011
AZM,17846.5,188.314,8.936,0.075,-,-,-2.5,-,-,-,-,,Azumah Res,,0.40,-5,0.395,0.40,0.505,0.355,-4.28,0.53,0.10
AZS,12829.9,225.277,13.097,0.013,-,-,-0.78,-,-,-,-,,Azure Min,,0.045,-0.7,0.045,0.049,0.052,0.045,-6.63,0.111,0.033
BND,666.295,13.206,2.556,0.064,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.505,-23.5,0.515,0.54,0.72,0.49,-24.93,0.97,0.18
BMN,3646.38,126.38,68.707,0.069,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.34,-7,0.325,0.34,0.40,0.305,-10.24,1.485,0.305
BKP,8103.34,439.533,-,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,-0.1,0.003,0.004,0.004,0.003,-18.17,0.03,0.003
BAR,13624.3,38.67,20.951,0.021,-,-,-1.89,-,-,-,-,,Barra Res,,0.068,-0.2,0.069,0.07,0.105,0.065,3.97,0.22,0.065
BARO,-,0.678,4.165,-,-,-,-,-,-,-,-,,  opt dec10,,0.008,,0.001,0.008,0.008,0.008,6.83,0.029,0.004
BSE,316.1,16.66,1.697,0.002,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.08,-0.9,0.081,0.10,0.105,0.08,-3.28,0.16,0.051
BSM,2157.42,48.101,22.714,0.029,-,-,13.32,1.3,-,-,-,,Bass Metals Ltd,,0.17,-3,0.165,0.17,0.205,0.155,-8.17,0.349,0.155
BAS,1169.7,71.432,6.235,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.027,-0.3,0.027,0.028,0.03,0.027,-3.17,0.068,0.021
BSR,2655.43,24.937,9.522,0.038,-,-,-1.33,-,-,-,-,,Bassari Res,,0.24,-2.5,0.245,0.25,0.28,0.205,-2.60,0.44,0.075
BTV,876.14,40.542,17.294,0.024,-,-,0.3,60.0,-,-,-,,Batavia Min,,0.18,-3.5,0.18,0.19,0.215,0.16,-9.45,0.375,0.088
BTVO,275,10.103,1.526,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.08,-1,0.075,0.08,0.087,0.08,-4.28,0.21,0.03
BTU,7171.36,66.835,1.229,0.014,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.14,-3.5,0.135,0.14,0.185,0.125,-13.17,0.19,0.046
BTUO,907.119,1.068,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.035,-1.5,0.03,0.07,0.04,0.035,-23.17,0.05,0.007
BAU,1514.91,64.662,30.603,0.08,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.34,-4.5,0.35,0.37,0.39,0.34,-4.86,1.345,0.31
BCI,2625.62,44.921,8.498,0.133,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.59,-32,1.565,1.59,1.865,1.41,-9.92,2.23,0.598
BCD,47308.7,72.065,30.881,0.057,0.09,1.6,3.05,4.6,-,-,-,,BCD Res NL,,0.14,4.2,0.135,0.14,0.18,0.097,49.69,0.18,0.085
BPT,32791.2,576.403,687.637,0.83,1.27,0.6,16.05,4.7,1.75,9.17,2.30,p,Beach Energy Ltd,,0.76,-3.5,0.76,0.765,0.80,0.73,2.43,1.04,0.655
BPTO,500,39.975,32.855,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,6.83,0.035,0.001
BCN,34811,1430.8,529.665,0.015,-,-,1.96,1.0,-,-,-,,Beacon Min,,0.02,-0.4,0.019,0.02,0.023,0.017,-9.84,0.035,0.011
BCNO,-,13.109,15.137,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,6.83,0.006,0.001
BCNOA,3474,276.756,289.38,0.002,-,-,-,-,-,-,-,,  opt aug10,,0.01,-0.2,0.009,0.011,0.013,0.01,-9.84,0.022,0.004
BDR,16581.4,115.279,6.408,0.093,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.15,-2,0.145,0.15,0.185,0.14,-4.93,0.40,0.061
